participant,concept,exemplar,rank_order,normed_rank_order,count,average_normed_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability,abs_freq
gpt3.5_iter4,gioco da tavola,pictionary,17,0.1999999999999999,2,0.3307692307692307,0.4,15,17,0.0,2.0945529352340226e-15,0.0467825930141668,250
gpt3.5_iter2,gioco da tavola,mahjong,17,0.3846153846153846,1,0.3846153846153846,0.2,17,17,0.0,0.2,0.0200517687445607,4976
gpt3.5_iter2,gioco da tavola,domino,18,0.3461538461538461,1,0.3461538461538461,0.2,18,18,0.0,0.2,0.0200517687445607,39758
gpt3.5_iter2,gioco da tavola,othello,20,0.2692307692307693,1,0.2692307692307693,0.2,20,20,0.0,0.2,0.0200517687445607,1583
gpt3.5_iter2,gioco da tavola,stratego,21,0.2307692307692307,1,0.2307692307692307,0.2,21,21,0.0,0.2,0.0200517687445607,1316
gpt3.5_iter2,gioco da tavola,memory,22,0.1923076923076923,3,0.3706243032329989,0.6,16,22,0.0,6.519690042328007e-09,0.0836993472014028,16914
gpt3.5_iter3,gioco da tavola,memory,16,0.8695652173913043,3,0.3706243032329989,0.6,16,22,0.0,6.519690042328007e-09,0.0836993472014028,16914
gpt3.5_iter4,gioco da tavola,memory,20,0.05,3,0.3706243032329989,0.6,16,22,0.0,6.519690042328007e-09,0.0836993472014028,16914
gpt3.5_iter2,gioco da tavola,mastermind,23,0.1538461538461538,1,0.1538461538461538,0.2,23,23,0.0,0.2,0.0200517687445607,2546
gpt3.5_iter2,gioco da tavola,connect four,24,0.1153846153846154,1,0.1153846153846154,0.2,24,24,0.0,0.2,0.0200517687445607,11
gpt3.5_iter2,gioco da tavola,go,25,0.0769230769230768,1,0.0769230769230768,0.2,25,25,0.0,0.2,0.0200517687445607,14521
gpt3.5_iter3,gioco da tavola,carte,5,0.9652173913043478,1,0.9652173913043478,0.2,5,5,0.0,0.2,0.0200517687445607,36622
gpt3.5_iter3,gioco da tavola,gioco dell'oca,8,0.9391304347826088,1,0.9391304347826088,0.2,8,8,0.0,0.2,0.0200517687445607,0
gpt3.5_iter3,gioco da tavola,burraco,14,0.8869565217391304,2,0.6934782608695652,0.4,11,14,0.0,2.054444280893874e-11,0.0541445816663064,8031
gpt3.5_iter4,gioco da tavola,burraco,11,0.5,2,0.6934782608695652,0.4,11,14,0.0,2.054444280893874e-11,0.0541445816663064,8031
gpt3.5_iter3,gioco da tavola,dominio,15,0.8782608695652174,1,0.8782608695652174,0.2,15,15,0.0,0.2,0.0200517687445607,16284
gpt3.5_iter3,gioco da tavola,forza 4,17,0.8608695652173913,1,0.8608695652173913,0.2,17,17,0.0,0.2,0.0200517687445607,119
gpt3.5_iter3,gioco da tavola,battaglia navale,18,0.8521739130434782,1,0.8521739130434782,0.2,18,18,0.0,0.2,0.0200517687445607,236
gpt3.5_iter4,gioco da tavola,solitario,12,0.4499999999999999,1,0.4499999999999999,0.2,12,12,0.0,0.2,0.0200517687445607,12606
gpt3.5_iter0,cucina,fornello,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,41770
gpt3.5_iter1,cucina,fornello,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,41770
gpt3.5_iter2,cucina,fornello,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,41770
gpt3.5_iter3,cucina,fornello,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,41770
gpt3.5_iter4,cucina,fornello,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,41770
gpt3.5_iter0,cucina,piano cottura,2,0.9565217391304348,5,0.8731032896250287,1.0,2,4,0.0,0.4857985054001443,0.39169898503329,89
gpt3.5_iter1,cucina,piano cottura,4,0.7,5,0.8731032896250287,1.0,2,4,0.0,0.4857985054001443,0.39169898503329,89
gpt3.5_iter2,cucina,piano cottura,2,0.8888888888888888,5,0.8731032896250287,1.0,2,4,0.0,0.4857985054001443,0.39169898503329,89
gpt3.5_iter3,cucina,piano cottura,2,0.8571428571428572,5,0.8731032896250287,1.0,2,4,0.0,0.4857985054001443,0.39169898503329,89
gpt3.5_iter4,cucina,piano cottura,2,0.962962962962963,5,0.8731032896250287,1.0,2,4,0.0,0.4857985054001443,0.39169898503329,89
gpt3.5_iter0,cucina,forno,3,0.9130434782608696,5,0.7862065792500575,1.0,3,5,0.0,0.2733611842478034,0.2733611842478034,41362
gpt3.5_iter1,cucina,forno,5,0.6,5,0.7862065792500575,1.0,3,5,0.0,0.2733611842478034,0.2733611842478034,41362
gpt3.5_iter2,cucina,forno,3,0.7777777777777778,5,0.7862065792500575,1.0,3,5,0.0,0.2733611842478034,0.2733611842478034,41362
gpt3.5_iter3,cucina,forno,3,0.7142857142857143,5,0.7862065792500575,1.0,3,5,0.0,0.2733611842478034,0.2733611842478034,41362
gpt3.5_iter4,cucina,forno,3,0.925925925925926,5,0.7862065792500575,1.0,3,5,0.0,0.2733611842478034,0.2733611842478034,41362
gpt3.5_iter0,cucina,cappa,4,0.8695652173913043,5,0.7233310328962504,1.0,3,5,0.0,0.1747001120740915,0.1747001120740915,17051
gpt3.5_iter1,cucina,cappa,3,0.8,5,0.7233310328962504,1.0,3,5,0.0,0.1747001120740915,0.1747001120740915,17051
gpt3.5_iter2,cucina,cappa,4,0.6666666666666667,5,0.7233310328962504,1.0,3,5,0.0,0.1747001120740915,0.1747001120740915,17051
gpt3.5_iter3,cucina,cappa,5,0.4285714285714286,5,0.7233310328962504,1.0,3,5,0.0,0.1747001120740915,0.1747001120740915,17051
gpt3.5_iter4,cucina,cappa,5,0.8518518518518519,5,0.7233310328962504,1.0,3,5,0.0,0.1747001120740915,0.1747001120740915,17051
gpt3.5_iter0,cucina,frigorifero,5,0.8260869565217391,5,0.748391994478951,1.0,2,5,0.0,0.223913731959672,0.223913731959672,29542
gpt3.5_iter1,cucina,frigorifero,2,0.9,5,0.748391994478951,1.0,2,5,0.0,0.223913731959672,0.223913731959672,29542
gpt3.5_iter2,cucina,frigorifero,5,0.5555555555555556,5,0.748391994478951,1.0,2,5,0.0,0.223913731959672,0.223913731959672,29542
gpt3.5_iter3,cucina,frigorifero,4,0.5714285714285714,5,0.748391994478951,1.0,2,5,0.0,0.223913731959672,0.223913731959672,29542
gpt3.5_iter4,cucina,frigorifero,4,0.8888888888888888,5,0.748391994478951,1.0,2,5,0.0,0.223913731959672,0.223913731959672,29542
gpt3.5_iter0,cucina,congelatore,6,0.782608695652174,2,0.6135265700483092,0.4,6,6,0.0,4.0520374394522846e-06,0.0401035374891215,37010
gpt3.5_iter2,cucina,congelatore,6,0.4444444444444444,2,0.6135265700483092,0.4,6,6,0.0,4.0520374394522846e-06,0.0401035374891215,37010
gpt3.5_iter0,cucina,lavello,7,0.7391304347826086,3,0.4908212560386474,0.6,7,7,0.0,0.0006046712574291,0.0601553062336822,20861
gpt3.5_iter1,cucina,lavello,7,0.4,3,0.4908212560386474,0.6,7,7,0.0,0.0006046712574291,0.0601553062336822,20861
gpt3.5_iter2,cucina,lavello,7,0.3333333333333333,3,0.4908212560386474,0.6,7,7,0.0,0.0006046712574291,0.0601553062336822,20861
gpt3.5_iter0,cucina,lavastoviglie,8,0.6956521739130435,5,0.4677018633540372,1.0,6,8,0.0,0.0311268521133082,0.1344919681571676,43846
gpt3.5_iter1,cucina,lavastoviglie,6,0.5,5,0.4677018633540372,1.0,6,8,0.0,0.0311268521133082,0.1344919681571676,43846
gpt3.5_iter2,cucina,lavastoviglie,8,0.2222222222222222,5,0.4677018633540372,1.0,6,8,0.0,0.0311268521133082,0.1344919681571676,43846
gpt3.5_iter3,cucina,lavastoviglie,7,0.1428571428571429,5,0.4677018633540372,1.0,6,8,0.0,0.0311268521133082,0.1344919681571676,43846
gpt3.5_iter4,cucina,lavastoviglie,7,0.7777777777777778,5,0.4677018633540372,1.0,6,8,0.0,0.0311268521133082,0.1344919681571676,43846
gpt3.5_iter0,cucina,microonde,9,0.6521739130434783,4,0.4510064412238325,0.8,8,9,0.0,0.0027356034943575,0.0935651860283336,40422
gpt3.5_iter1,cucina,microonde,8,0.3,4,0.4510064412238325,0.8,8,9,0.0,0.0027356034943575,0.0935651860283336,40422
gpt3.5_iter2,cucina,microonde,9,0.1111111111111111,4,0.4510064412238325,0.8,8,9,0.0,0.0027356034943575,0.0935651860283336,40422
gpt3.5_iter4,cucina,microonde,8,0.7407407407407407,4,0.4510064412238325,0.8,8,9,0.0,0.0027356034943575,0.0935651860283336,40422
gpt3.5_iter0,cucina,tostapane,10,0.6086956521739131,3,0.5041331186258723,0.6,9,10,0.0,4.681431869037522e-05,0.0718326038767481,19400
gpt3.5_iter1,cucina,tostapane,9,0.1999999999999999,3,0.5041331186258723,0.6,9,10,0.0,4.681431869037522e-05,0.0718326038767481,19400
gpt3.5_iter4,cucina,tostapane,9,0.7037037037037037,3,0.5041331186258723,0.6,9,10,0.0,4.681431869037522e-05,0.0718326038767481,19400
gpt3.5_iter0,cucina,frullatore,11,0.5652173913043479,3,0.4439613526570049,0.6,10,11,0.0,1.4823134630801834e-05,0.0705260814265762,49426
gpt3.5_iter1,cucina,frullatore,10,0.0999999999999999,3,0.4439613526570049,0.6,10,11,0.0,1.4823134630801834e-05,0.0705260814265762,49426
gpt3.5_iter4,cucina,frullatore,10,0.6666666666666667,3,0.4439613526570049,0.6,10,11,0.0,1.4823134630801834e-05,0.0705260814265762,49426
gpt3.5_iter0,cucina,robot da cucina,12,0.5217391304347826,2,0.538647342995169,0.4,12,13,0.0,2.263989829572188e-12,0.0443398083826451,109
gpt3.5_iter4,cucina,robot da cucina,13,0.5555555555555556,2,0.538647342995169,0.4,12,13,0.0,2.263989829572188e-12,0.0443398083826451,109
gpt3.5_iter0,cucina,bollitore,13,0.4782608695652174,2,0.5539452495974235,0.4,11,13,0.0,2.073006072038192e-11,0.0494710622231561,27092
gpt3.5_iter4,cucina,bollitore,11,0.6296296296296297,2,0.5539452495974235,0.4,11,13,0.0,2.073006072038192e-11,0.0494710622231561,27092
gpt3.5_iter0,cucina,macchina per il caffè,14,0.4347826086956522,2,0.5136876006441224,0.4,12,14,0.0,2.0783719181290085e-12,0.0486162353900805,29
gpt3.5_iter4,cucina,macchina per il caffè,12,0.5925925925925926,2,0.5136876006441224,0.4,12,14,0.0,2.0783719181290085e-12,0.0486162353900805,29
gpt3.5_iter0,cucina,spremiagrumi,15,0.3913043478260869,2,0.3067632850241545,0.4,15,22,0.0,2.281616172914379e-15,0.1019001063443772,4310
gpt3.5_iter4,cucina,spremiagrumi,22,0.2222222222222222,2,0.3067632850241545,0.4,15,22,0.0,2.281616172914379e-15,0.1019001063443772,4310
gpt3.5_iter0,cucina,bilancia da cucina,16,0.3478260869565217,2,0.4331723027375201,0.4,14,16,0.0,2.0891453137291803e-14,0.0472998752652219,23
gpt3.5_iter4,cucina,bilancia da cucina,14,0.5185185185185186,2,0.4331723027375201,0.4,14,16,0.0,2.0891453137291803e-14,0.0472998752652219,23
gpt3.5_iter0,cucina,pentola a pressione,17,0.3043478260869565,2,0.392914653784219,0.4,15,17,1.0,1.000000000000002,1.064149515084845,80
gpt3.5_iter4,cucina,pentola a pressione,15,0.4814814814814815,2,0.392914653784219,0.4,15,17,1.0,1.000000000000002,1.064149515084845,80
gpt3.5_iter0,cucina,griglia,18,0.2608695652173913,2,0.3526570048309179,0.4,16,18,0.0,6.078056159388423e-06,0.3513792556298805,35708
gpt3.5_iter4,cucina,griglia,16,0.4444444444444444,2,0.3526570048309179,0.4,16,18,0.0,6.078056159388423e-06,0.3513792556298805,35708
gpt3.5_iter0,cucina,friggitrice,19,0.217391304347826,2,0.3123993558776167,0.4,17,19,0.0,2.1054102063412505e-17,0.0459421863106544,7167
gpt3.5_iter4,cucina,friggitrice,17,0.4074074074074074,2,0.3123993558776167,0.4,17,19,0.0,2.1054102063412505e-17,0.0459421863106544,7167
gpt3.5_iter0,cucina,affettatrice,21,0.1304347826086956,2,0.1948470209339775,0.4,21,21,0.0,4.212246943021525e-21,0.0401035374891215,4303
gpt3.5_iter4,cucina,affettatrice,21,0.2592592592592593,2,0.1948470209339775,0.4,21,21,0.0,4.212246943021525e-21,0.0401035374891215,4303
gpt3.5_iter0,cucina,mixer,22,0.0869565217391304,1,0.0869565217391304,0.2,22,22,0.0,0.2,0.0200517687445607,33754
gpt3.5_iter0,cucina,macchina per il pane,23,0.0434782608695651,2,0.1884057971014492,0.4,19,23,0.0,2.0954742262785596e-19,0.0505143529972057,27
gpt3.5_iter4,cucina,macchina per il pane,19,0.3333333333333333,2,0.1884057971014492,0.4,19,23,0.0,2.0954742262785596e-19,0.0505143529972057,27
gpt3.5_iter3,cucina,lavandino,6,0.2857142857142857,1,0.2857142857142857,0.2,6,6,1.0,1.2,1.0200517687445607,37944
gpt3.5_iter4,cucina,lavabo,6,0.8148148148148149,1,0.8148148148148149,0.2,6,6,0.0,0.2,0.0200517687445607,14324
gpt3.5_iter4,cucina,sottovuoto per alimenti,20,0.2962962962962963,1,0.2962962962962963,0.2,20,20,0.0,0.2,0.0200517687445607,21
gpt3.5_iter4,cucina,macchina per il gelato,23,0.1851851851851852,1,0.1851851851851852,0.2,23,23,0.0,0.2,0.0200517687445607,21
gpt3.5_iter4,cucina,frullino elettrico,24,0.1481481481481481,1,0.1481481481481481,0.2,24,24,0.0,0.2,0.0200517687445607,22
gpt3.5_iter4,cucina,tritatutto,25,0.1111111111111111,1,0.1111111111111111,0.2,25,25,0.0,0.2,0.0200517687445607,4056
gpt3.5_iter4,cucina,scaldavivande,26,0.074074074074074,1,0.074074074074074,0.2,26,26,0.0,0.2,0.0200517687445607,1813
gpt3.5_iter4,cucina,scaldaplati,27,0.037037037037037,1,0.037037037037037,0.2,27,27,0.0,0.2,0.0200517687445607,0
gpt3.5_iter0,verdura,carota,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,37298
gpt3.5_iter1,verdura,carota,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,37298
gpt3.5_iter2,verdura,carota,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,37298
gpt3.5_iter3,verdura,carota,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,37298
gpt3.5_iter4,verdura,carota,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0,37298
gpt3.5_iter0,verdura,pomodoro,2,0.9545454545454546,5,0.9548869648869648,1.0,2,2,0.0,0.5627048688069557,0.1002588437228037,31508
gpt3.5_iter1,verdura,pomodoro,2,0.962962962962963,5,0.9548869648869648,1.0,2,2,0.0,0.5627048688069557,0.1002588437228037,31508
gpt3.5_iter2,verdura,pomodoro,2,0.9523809523809524,5,0.9548869648869648,1.0,2,2,0.0,0.5627048688069557,0.1002588437228037,31508
gpt3.5_iter3,verdura,pomodoro,2,0.95,5,0.9548869648869648,1.0,2,2,0.0,0.5627048688069557,0.1002588437228037,31508
gpt3.5_iter4,verdura,pomodoro,2,0.9545454545454546,5,0.9548869648869648,1.0,2,2,0.0,0.5627048688069557,0.1002588437228037,31508
gpt3.5_iter0,verdura,cetriolo,3,0.9090909090909092,5,0.9006830206830208,1.0,3,4,0.0,0.2889440258578223,0.1927038354635125,32042
gpt3.5_iter1,verdura,cetriolo,3,0.925925925925926,5,0.9006830206830208,1.0,3,4,0.0,0.2889440258578223,0.1927038354635125,32042
gpt3.5_iter2,verdura,cetriolo,3,0.9047619047619048,5,0.9006830206830208,1.0,3,4,0.0,0.2889440258578223,0.1927038354635125,32042
gpt3.5_iter3,verdura,cetriolo,3,0.9,5,0.9006830206830208,1.0,3,4,0.0,0.2889440258578223,0.1927038354635125,32042
gpt3.5_iter4,verdura,cetriolo,4,0.8636363636363636,5,0.9006830206830208,1.0,3,4,0.0,0.2889440258578223,0.1927038354635125,32042
gpt3.5_iter0,verdura,lattuga,4,0.8636363636363636,5,0.7956854256854257,1.0,4,7,0.0,0.095250703161142,0.1961775387193381,40048
gpt3.5_iter1,verdura,lattuga,7,0.7777777777777778,5,0.7956854256854257,1.0,4,7,0.0,0.095250703161142,0.1961775387193381,40048
gpt3.5_iter2,verdura,lattuga,7,0.7142857142857143,5,0.7956854256854257,1.0,4,7,0.0,0.095250703161142,0.1961775387193381,40048
gpt3.5_iter3,verdura,lattuga,4,0.85,5,0.7956854256854257,1.0,4,7,0.0,0.095250703161142,0.1961775387193381,40048
gpt3.5_iter4,verdura,lattuga,6,0.7727272727272727,5,0.7956854256854257,1.0,4,7,0.0,0.095250703161142,0.1961775387193381,40048
gpt3.5_iter0,verdura,zucchina,5,0.8181818181818181,5,0.8546608946608947,1.0,3,5,0.0,0.1747001120740915,0.1747001120740915,20644
gpt3.5_iter1,verdura,zucchina,4,0.8888888888888888,5,0.8546608946608947,1.0,3,5,0.0,0.1747001120740915,0.1747001120740915,20644
gpt3.5_iter2,verdura,zucchina,4,0.8571428571428572,5,0.8546608946608947,1.0,3,5,0.0,0.1747001120740915,0.1747001120740915,20644
gpt3.5_iter3,verdura,zucchina,5,0.8,5,0.8546608946608947,1.0,3,5,0.0,0.1747001120740915,0.1747001120740915,20644
gpt3.5_iter4,verdura,zucchina,3,0.9090909090909092,5,0.8546608946608947,1.0,3,5,0.0,0.1747001120740915,0.1747001120740915,20644
gpt3.5_iter0,verdura,peperone,6,0.7727272727272727,5,0.8004569504569504,1.0,5,6,0.0,0.0827217620351931,0.1353939931532739,23074
gpt3.5_iter1,verdura,peperone,5,0.8518518518518519,5,0.8004569504569504,1.0,5,6,0.0,0.0827217620351931,0.1353939931532739,23074
gpt3.5_iter2,verdura,peperone,5,0.8095238095238095,5,0.8004569504569504,1.0,5,6,0.0,0.0827217620351931,0.1353939931532739,23074
gpt3.5_iter3,verdura,peperone,6,0.75,5,0.8004569504569504,1.0,5,6,0.0,0.0827217620351931,0.1353939931532739,23074
gpt3.5_iter4,verdura,peperone,5,0.8181818181818181,5,0.8004569504569504,1.0,5,6,0.0,0.0827217620351931,0.1353939931532739,23074
gpt3.5_iter0,verdura,patata,7,0.7272727272727273,5,0.5627561327561328,1.0,7,14,0.0,0.010594979595722,0.1996994046494132,41064
gpt3.5_iter1,verdura,patata,13,0.5555555555555556,5,0.5627561327561328,1.0,7,14,0.0,0.010594979595722,0.1996994046494132,41064
gpt3.5_iter2,verdura,patata,14,0.3809523809523809,5,0.5627561327561328,1.0,7,14,0.0,0.010594979595722,0.1996994046494132,41064
gpt3.5_iter3,verdura,patata,8,0.65,5,0.5627561327561328,1.0,7,14,0.0,0.010594979595722,0.1996994046494132,41064
gpt3.5_iter4,verdura,patata,12,0.5,5,0.5627561327561328,1.0,7,14,0.0,0.010594979595722,0.1996994046494132,41064
gpt3.5_iter0,verdura,cavolfiore,8,0.6818181818181819,4,0.5015031265031266,0.8,8,21,0.0,0.0013880534652643,0.2394888728852862,32310
gpt3.5_iter1,verdura,cavolfiore,21,0.2592592592592593,4,0.5015031265031266,0.8,8,21,0.0,0.0013880534652643,0.2394888728852862,32310
gpt3.5_iter2,verdura,cavolfiore,13,0.4285714285714286,4,0.5015031265031266,0.8,8,21,0.0,0.0013880534652643,0.2394888728852862,32310
gpt3.5_iter4,verdura,cavolfiore,9,0.6363636363636364,4,0.5015031265031266,0.8,8,21,0.0,0.0013880534652643,0.2394888728852862,32310
gpt3.5_iter0,verdura,broccoli,9,0.6363636363636364,2,0.6590909090909092,0.4,8,9,0.0,2.2406999530959572e-08,0.0467825930141668,32424
gpt3.5_iter4,verdura,broccoli,8,0.6818181818181819,2,0.6590909090909092,0.4,8,9,0.0,2.2406999530959572e-08,0.0467825930141668,32424
gpt3.5_iter0,verdura,spinaci,10,0.5909090909090908,5,0.6451178451178452,1.0,7,11,0.0,0.0152622964790317,0.1755596813275776,52866
gpt3.5_iter1,verdura,spinaci,8,0.7407407407407407,5,0.6451178451178452,1.0,7,11,0.0,0.0152622964790317,0.1755596813275776,52866
gpt3.5_iter2,verdura,spinaci,8,0.6666666666666667,5,0.6451178451178452,1.0,7,11,0.0,0.0152622964790317,0.1755596813275776,52866
gpt3.5_iter3,verdura,spinaci,11,0.5,5,0.6451178451178452,1.0,7,11,0.0,0.0152622964790317,0.1755596813275776,52866
gpt3.5_iter4,verdura,spinaci,7,0.7272727272727273,5,0.6451178451178452,1.0,7,11,0.0,0.0152622964790317,0.1755596813275776,52866
gpt3.5_iter0,verdura,sedano,11,0.5454545454545454,5,0.567960557960558,1.0,10,11,0.0,0.004172155243487,0.1106296189156977,36936
gpt3.5_iter1,verdura,sedano,11,0.6296296296296297,5,0.567960557960558,1.0,10,11,0.0,0.004172155243487,0.1106296189156977,36936
gpt3.5_iter2,verdura,sedano,11,0.5238095238095238,5,0.567960557960558,1.0,10,11,0.0,0.004172155243487,0.1106296189156977,36936
gpt3.5_iter3,verdura,sedano,10,0.55,5,0.567960557960558,1.0,10,11,0.0,0.004172155243487,0.1106296189156977,36936
gpt3.5_iter4,verdura,sedano,10,0.5909090909090908,5,0.567960557960558,1.0,10,11,0.0,0.004172155243487,0.1106296189156977,36936
gpt3.5_iter0,verdura,cipolla,12,0.5,5,0.4994612794612795,1.0,9,15,0.0,0.0031823540963608,0.1689268312432857,29842
gpt3.5_iter1,verdura,cipolla,14,0.5185185185185186,5,0.4994612794612795,1.0,9,15,0.0,0.0031823540963608,0.1689268312432857,29842
gpt3.5_iter2,verdura,cipolla,15,0.3333333333333333,5,0.4994612794612795,1.0,9,15,0.0,0.0031823540963608,0.1689268312432857,29842
gpt3.5_iter3,verdura,cipolla,9,0.6,5,0.4994612794612795,1.0,9,15,0.0,0.0031823540963608,0.1689268312432857,29842
gpt3.5_iter4,verdura,cipolla,11,0.5454545454545454,5,0.4994612794612795,1.0,9,15,0.0,0.0031823540963608,0.1689268312432857,29842
gpt3.5_iter0,verdura,aglio,13,0.4545454545454546,3,0.4072470739137406,0.6,13,16,0.0,2.2994637363808066e-07,0.0831808828487269,47434
gpt3.5_iter1,verdura,aglio,15,0.4814814814814815,3,0.4072470739137406,0.6,13,16,0.0,2.2994637363808066e-07,0.0831808828487269,47434
gpt3.5_iter2,verdura,aglio,16,0.2857142857142857,3,0.4072470739137406,0.6,13,16,0.0,2.2994637363808066e-07,0.0831808828487269,47434
gpt3.5_iter0,verdura,peperoncino,14,0.409090909090909,3,0.2457110790444124,0.6,14,23,0.0,2.1111126538114432e-06,0.2489408411661829,38314
gpt3.5_iter1,verdura,peperoncino,23,0.1851851851851852,3,0.2457110790444124,0.6,14,23,0.0,2.1111126538114432e-06,0.2489408411661829,38314
gpt3.5_iter2,verdura,peperoncino,19,0.1428571428571429,3,0.2457110790444124,0.6,14,23,0.0,2.1111126538114432e-06,0.2489408411661829,38314
gpt3.5_iter0,verdura,melanzana,15,0.3636363636363636,5,0.6007984607984608,1.0,6,15,0.0,0.029043223846117,0.2906592197176513,53806
gpt3.5_iter1,verdura,melanzana,6,0.8148148148148149,5,0.6007984607984608,1.0,6,15,0.0,0.029043223846117,0.2906592197176513,53806
gpt3.5_iter2,verdura,melanzana,6,0.7619047619047619,5,0.6007984607984608,1.0,6,15,0.0,0.029043223846117,0.2906592197176513,53806
gpt3.5_iter3,verdura,melanzana,7,0.7,5,0.6007984607984608,1.0,6,15,0.0,0.029043223846117,0.2906592197176513,53806
gpt3.5_iter4,verdura,melanzana,15,0.3636363636363636,5,0.6007984607984608,1.0,6,15,0.0,0.029043223846117,0.2906592197176513,53806
gpt3.5_iter0,verdura,piselli,16,0.3181818181818182,5,0.3441221741221741,1.0,13,18,0.0,0.3736399968722141,0.800533934059135,42566
gpt3.5_iter1,verdura,piselli,17,0.4074074074074074,5,0.3441221741221741,1.0,13,18,0.0,0.3736399968722141,0.800533934059135,42566
gpt3.5_iter2,verdura,piselli,18,0.1904761904761904,5,0.3441221741221741,1.0,13,18,0.0,0.3736399968722141,0.800533934059135,42566
gpt3.5_iter3,verdura,piselli,14,0.35,5,0.3441221741221741,1.0,13,18,0.0,0.3736399968722141,0.800533934059135,42566
gpt3.5_iter4,verdura,piselli,13,0.4545454545454546,5,0.3441221741221741,1.0,13,18,0.0,0.3736399968722141,0.800533934059135,42566
gpt3.5_iter0,verdura,fagiolini,17,0.2727272727272727,5,0.3328715728715729,1.0,14,17,0.0,0.0002535653398439,0.1208493295563197,31994
gpt3.5_iter1,verdura,fagiolini,16,0.4444444444444444,5,0.3328715728715729,1.0,14,17,0.0,0.0002535653398439,0.1208493295563197,31994
gpt3.5_iter2,verdura,fagiolini,17,0.2380952380952381,5,0.3328715728715729,1.0,14,17,0.0,0.0002535653398439,0.1208493295563197,31994
gpt3.5_iter3,verdura,fagiolini,15,0.3,5,0.3328715728715729,1.0,14,17,0.0,0.0002535653398439,0.1208493295563197,31994
gpt3.5_iter4,verdura,fagiolini,14,0.409090909090909,5,0.3328715728715729,1.0,14,17,0.0,0.0002535653398439,0.1208493295563197,31994
gpt3.5_iter0,verdura,rapa,18,0.2272727272727273,5,0.3728475228475228,1.0,12,18,0.0,0.0007995816550578,0.1629251780195438,17668
gpt3.5_iter1,verdura,rapa,12,0.5925925925925926,5,0.3728475228475228,1.0,12,18,0.0,0.0007995816550578,0.1629251780195438,17668
gpt3.5_iter2,verdura,rapa,12,0.4761904761904761,5,0.3728475228475228,1.0,12,18,0.0,0.0007995816550578,0.1629251780195438,17668
gpt3.5_iter3,verdura,rapa,16,0.25,5,0.3728475228475228,1.0,12,18,0.0,0.0007995816550578,0.1629251780195438,17668
gpt3.5_iter4,verdura,rapa,16,0.3181818181818182,5,0.3728475228475228,1.0,12,18,0.0,0.0007995816550578,0.1629251780195438,17668
gpt3.5_iter0,verdura,radicchio,19,0.1818181818181817,5,0.2066233766233766,1.0,17,20,0.0,4.7976568664434e-05,0.1196922116333107,19191
gpt3.5_iter1,verdura,radicchio,19,0.3333333333333333,5,0.2066233766233766,1.0,17,20,0.0,4.7976568664434e-05,0.1196922116333107,19191
gpt3.5_iter2,verdura,radicchio,20,0.0952380952380952,5,0.2066233766233766,1.0,17,20,0.0,4.7976568664434e-05,0.1196922116333107,19191
gpt3.5_iter3,verdura,radicchio,18,0.15,5,0.2066233766233766,1.0,17,20,0.0,4.7976568664434e-05,0.1196922116333107,19191
gpt3.5_iter4,verdura,radicchio,17,0.2727272727272727,5,0.2066233766233766,1.0,17,20,0.0,4.7976568664434e-05,0.1196922116333107,19191
gpt3.5_iter0,verdura,cavolo,20,0.1363636363636363,5,0.4272775372775372,1.0,9,20,0.0,0.0043938991203476,0.2502811083317232,40010
gpt3.5_iter1,verdura,cavolo,9,0.7037037037037037,5,0.4272775372775372,1.0,9,20,0.0,0.0043938991203476,0.2502811083317232,40010
gpt3.5_iter2,verdura,cavolo,9,0.6190476190476191,5,0.4272775372775372,1.0,9,20,0.0,0.0043938991203476,0.2502811083317232,40010
gpt3.5_iter3,verdura,cavolo,12,0.4499999999999999,5,0.4272775372775372,1.0,9,20,0.0,0.0043938991203476,0.2502811083317232,40010
gpt3.5_iter4,verdura,cavolo,18,0.2272727272727273,5,0.4272775372775372,1.0,9,20,0.0,0.0043938991203476,0.2502811083317232,40010
gpt3.5_iter0,verdura,barbabietola,21,0.0909090909090909,2,0.1136363636363636,0.4,20,21,0.0,2.311298324872697e-20,0.0425473154754186,48446
gpt3.5_iter4,verdura,barbabietola,20,0.1363636363636363,2,0.1136363636363636,0.4,20,21,0.0,2.311298324872697e-20,0.0425473154754186,48446
gpt3.5_iter0,verdura,zucca,22,0.0454545454545454,4,0.1623737373737373,0.8,17,22,0.0,1.1850619806418242e-06,0.1026272299894819,22825
gpt3.5_iter1,verdura,zucca,22,0.2222222222222222,4,0.1623737373737373,0.8,17,22,0.0,1.1850619806418242e-06,0.1026272299894819,22825
