participant,category,concept,concept_eng,exemplar,rank,abs_freq
iter1,BODY PARTS,capello,hair,c,7,23611.0
iter1,CLOTHES,cappello,hat,cappello di carta,1,27.0
iter1,CLOTHES,cappello,hat,cappello di feltro,2,21.0
iter1,CLOTHES,cappello,hat,cappello di peltro,3,0.0
iter1,CLOTHES,cappello,hat,cappello di piuma,4,21.0
iter1,CLOTHES,cappello,hat,cappello di tela,5,20.0
iter1,CLOTHES,cappello,hat,cappello di velluto,6,20.0
iter1,CLOTHES,cappello,hat,cappello di lana,7,28.0
iter1,CLOTHES,cappello,hat,cappello di lino,8,1.0
iter1,CLOTHES,cappello,hat,cappello di seta,9,22.0
iter1,CLOTHES,cappello,hat,cappello di cotone,10,20.0
iter1,CLOTHES,cappello,hat,cappello di lana merino,11,1.0
iter1,CLOTHES,cappello,hat,cappello di lana pura,12,0.0
iter1,CLOTHES,cappello,hat,cappello di lana pura merino,13,0.0
iter1,CLOTHES,cappello,hat,cappello di lana pura merino extra fine,14,0.0
iter1,CLOTHES,cappello,hat,cappello di lana pura merino extra fine 100,15,0.0
iter1,CLOTHES,cappotto,coat,cappotto,1,11091.0
iter1,CLOTHES,cappotto,coat,cappotto da neve,2,5.0
iter1,CLOTHES,cappotto,coat,cappotto da pioggia,3,0.0
iter1,CLOTHES,cappotto,coat,cappotto da vento,4,0.0
iter1,CLOTHES,cappotto,coat,cappotto da freddo,5,0.0
iter1,CLOTHES,cappotto,coat,cappotto da caldo,6,0.0
iter1,CLOTHES,cappotto,coat,cappotto da pi,7,0.0
iter1,FOODS,carne,meat,pollo,1,19596.0
iter1,FOODS,carne,meat,maiale,2,14621.0
iter1,FOODS,carne,meat,bovino,3,14835.0
iter1,FOODS,carne,meat,pesce,4,19874.0
iter1,FOODS,carne,meat,carne di manzo,5,20.0
iter1,FOODS,carne,meat,carne di maiale,6,67.0
iter1,FOODS,carne,meat,carne di pollo,7,70.0
iter1,FOODS,carne,meat,carne di pesce,8,20.0
iter1,FOODS,carne,meat,carne di vitello,9,48.0
iter1,FOODS,carne,meat,carne di maiale nero,10,20.0
iter1,FOODS,carne,meat,carne di maiale bianco,11,5.0
iter1,FOODS,carne,meat,carne di maiale rosa,12,0.0
iter1,FOODS,carne,meat,carne di maiale nero americano,13,0.0
iter1,FOODS,carne,meat,carne di maiale nero spagnolo,14,0.0
iter1,FOODS,carne,meat,carne di maiale nero inglese,15,0.0
iter1,FOODS,carne,meat,carne di maiale nero francese,16,0.0
iter1,FOODS,carne,meat,carne di maiale nero tedesco,17,0.0
iter1,FOODS,carne,meat,carne di maiale nero austriaco,18,0.0
iter1,VEHICLES,carrozza,carriage,autobus,1,331938.0
iter1,VEHICLES,carrozza,carriage,treno,2,16540.0
iter1,VEHICLES,carrozza,carriage,tranvia,3,5658.0
iter1,VEHICLES,carrozza,carriage,metro,4,19529.0
iter1,VEHICLES,carrozza,carriage,taxi,5,16427.0
iter1,VEHICLES,carrozza,carriage,pullman,6,17974.0
iter1,VEHICLES,carrozza,carriage,camioncino,7,9300.0
iter1,VEHICLES,carrozza,carriage,carrozza turistica,8,2.0
iter1,VEHICLES,carrozza,carriage,carrozza funicolare,9,1.0
iter1,VEHICLES,carrozza,carriage,carrozza ferroviaria,10,41.0
iter1,VEHICLES,carrozza,carriage,carrozza a cavallo,11,23.0
iter1,VEHICLES,carrozza,carriage,carrozza a tracolla,12,0.0
iter1,VEHICLES,carrozza,carriage,carrozza a mula,13,0.0
iter1,VEHICLES,carrozza,carriage,carrozza a dromedario,14,0.0
iter1,VEHICLES,carrozza,carriage,carrozza a camello,15,0.0
iter1,VEHICLES,carrozza,carriage,carrozza a elefante,16,0.0
iter1,VEHICLES,carrozza,carriage,carrozza a ippopotamo,17,0.0
iter1,VEHICLES,carrozza,carriage,carrozza a ippopotamo africano,18,0.0
iter1,VEHICLES,carrozza,carriage,carrozza a ippopotamo asiatico,19,0.0
iter1,VEHICLES,carrozza,carriage,carrozza a ippopotamo sud,20,0.0
iter1,HOBBIES,carte,cards,tarocchi,1,31303.0
iter1,HOBBIES,carte,cards,carte da gioco,2,101.0
iter1,HOBBIES,carte,cards,carte di visita,3,10.0
iter1,HOBBIES,carte,cards,carte di credito,4,301.0
iter1,HOBBIES,carte,cards,carte di scommessa,5,0.0
iter1,HOBBIES,carte,cards,carte di posta,6,0.0
iter1,HOBBIES,carte,cards,carte di posta elettronica,7,0.0
iter1,HOBBIES,carte,cards,carte di posta elettronica elettronica,8,0.0
iter1,HOBBIES,carte,cards,carte di posta elettronica elettronica elettronica elettronica elettronica elettronica elettronica elettronica elettronica elettronica elettronica elettronica elettronica elettronica elettronica elettronica e,9,0.0
iter1,FURNITURE,cassettiera,chest of drawers,cassettiera di legno,1,22.0
iter1,FURNITURE,cassettiera,chest of drawers,cassettiera di vetro,2,0.0
iter1,FURNITURE,cassettiera,chest of drawers,cassettiera di plastica,3,1.0
iter1,FURNITURE,cassettiera,chest of drawers,cassettiera di metallo,4,3.0
iter1,FURNITURE,cassettiera,chest of drawers,cassettiera di vetro con porta,5,0.0
iter1,FURNITURE,cassettiera,chest of drawers,cassettiera di vetro con porta e raccordi,6,0.0
iter1,FURNITURE,cassettiera,chest of drawers,cassettiera di vetro con porta e raccordi e maniglie,7,0.0
iter1,FURNITURE,cassettiera,chest of drawers,cassettiera di vetro con porta e raccordi e maniglie e scaffale,8,0.0
iter1,FURNITURE,cassettiera,chest of drawers,cassettiera di vetro con porta e raccordi e maniglie e scaffale e raccordi laterali,9,0.0
iter1,FURNITURE,cassettiera,chest of drawers,cassettiera di vetro con porta e r,10,0.0
iter1,ANIMALS,cavallo,horse,cavallo da corsa,1,37.0
iter1,ANIMALS,cavallo,horse,cavallo da lavoro,2,30.0
iter1,ANIMALS,cavallo,horse,cavallo da equitazione,3,20.0
iter1,ANIMALS,cavallo,horse,cavallo da sella,4,34.0
iter1,ANIMALS,cavallo,horse,cavallo da carro,5,4.0
iter1,ANIMALS,cavallo,horse,cavallo da caccia,6,22.0
iter1,ANIMALS,cavallo,horse,cavallo da guerra,7,28.0
iter1,ANIMALS,cavallo,horse,cavallo da polo,8,20.0
iter1,ANIMALS,cavallo,horse,cavallo da salto,9,29.0
iter1,ANIMALS,cavallo,horse,cavallo da trote,10,0.0
iter1,ANIMALS,cavallo,horse,cavallo da gara,11,24.0
iter1,ANIMALS,cavallo,horse,cavallo da gara,12,24.0
iter1,HOBBIES,cd,CD,compact disc,1,4640.0
iter1,HOBBIES,cd,CD,cd-rom,2,24137.0
iter1,HOBBIES,cd,CD,cd-audio,3,782.0
iter1,HOBBIES,cd,CD,cd-video,4,15.0
iter1,HOBBIES,cd,CD,cd-data,5,1.0
iter1,HOBBIES,cd,CD,cd-r,6,3166.0
iter1,HOBBIES,cd,CD,cd-rw,7,1240.0
iter1,HOBBIES,cd,CD,cd-ram,8,2.0
iter1,HOBBIES,cd,CD,cd-dvd,9,724.0
iter1,HOBBIES,cd,CD,cd-hd dvd,10,0.0
iter1,HOBBIES,cd,CD,cd-blu-ray,11,0.0
iter1,HOBBIES,cd,CD,cd-4k,12,0.0
iter1,HOBBIES,cd,CD,cd-3d,13,0.0
iter1,HOBBIES,cd,CD,cd-vr,14,0.0
iter1,HOBBIES,cd,CD,cd-ar,15,0.0
iter1,HOBBIES,cd,CD,cd-sr,16,0.0
iter1,HOBBIES,cd,CD,cd-cr,17,0.0
iter1,HOBBIES,cd,CD,cd-dr,18,0.0
iter1,HOBBIES,cd,CD,cd-tr,19,0.0
iter1,HOBBIES,cd,CD,cd-sr-dts,20,0.0
iter1,HOBBIES,cd,CD,cd-sr-dts-hd,21,0.0
iter1,HOBBIES,cd,CD,cd-sr-dts-hd ma,22,0.0
iter1,HOBBIES,cd,CD,cd-sr-dts-hd ma,23,0.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di gravità,1,26.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa,2,45.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema,3,21.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del pianeta,4,7.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema solare,5,21.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema galattico,6,0.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema universale,7,0.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema bianco,8,0.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema nero,9,0.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema quasar,10,0.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema supermassivo,11,0.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema nero supermassivo,12,0.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema nero supermassivo quasar,13,0.0
iter1,FURNISHINGS/FITTINGS,centrotavola,centerpiece,centro di massa del sistema nero supermass,14,0.0
iter1,FOODS,cereale,cereal,mais,1,15458.0
iter1,FOODS,cereale,cereal,riso,2,363062.0
iter1,FOODS,cereale,cereal,frumento,3,20420.0
iter1,FOODS,cereale,cereal,orzo,4,17095.0
iter1,FOODS,cereale,cereal,farro,5,22777.0
iter1,FOODS,cereale,cereal,amaranto,6,15417.0
iter1,FOODS,cereale,cereal,quinoa,7,13359.0
iter1,FOODS,cereale,cereal,maischio,8,0.0
iter1,FOODS,cereale,cereal,mais cotto,9,119.0
iter1,FOODS,cereale,cereal,mais integrale,10,121.0
iter1,FOODS,cereale,cereal,mais integrale bianco,11,0.0
iter1,FOODS,cereale,cereal,mais integrale nero,12,0.0
iter1,FOODS,cereale,cereal,mais integrale rosso,13,0.0
iter1,FOODS,cereale,cereal,mais integrale giallo,14,0.0
iter1,FOODS,cereale,cereal,mais integrale verde,15,0.0
iter1,FOODS,cereale,cereal,mais integrale rosso scarlatto,16,0.0
iter1,FOODS,cereale,cereal,mais integrale rosso scarlatto nero,17,0.0
iter1,FOODS,cereale,cereal,mais integrale rosso scarlatto giallo,18,0.0
iter1,FOODS,cereale,cereal,mais integrale rosso scarlatto giallo nero,19,0.0
iter1,FOODS,cereale,cereal,mais integrale rosso scarlatto giallo nero bianco,20,0.0
iter1,BODY PARTS,cervello,brain,cerebro,1,1651.0
iter1,BODY PARTS,cervello,brain,encefalo,2,10935.0
iter1,BODY PARTS,cervello,brain,cervello umano,3,196.0
iter1,BODY PARTS,cervello,brain,cervello animale,4,92.0
iter1,BODY PARTS,cervello,brain,cervello insettiforme,5,0.0
iter1,BODY PARTS,cervello,brain,cervello di rettiliano,6,0.0
iter1,BODY PARTS,cervello,brain,cervello di mollusco,7,0.0
iter1,BODY PARTS,cervello,brain,cervello di invertebrato,8,0.0
iter1,BODY PARTS,cervello,brain,cervello di insetto,9,1.0
iter1,BODY PARTS,cervello,brain,cervello di pesce,10,3.0
iter1,BODY PARTS,cervello,brain,cervello di mammifero,11,21.0
iter1,BODY PARTS,cervello,brain,cervello di uccello,12,5.0
iter1,BODY PARTS,cervello,brain,cervello di primate,13,17.0
iter1,BODY PARTS,cervello,brain,cervello di umano,14,7.0
iter1,BODY PARTS,cervello,brain,cervello di neonato,15,13.0
iter1,BODY PARTS,cervello,brain,cervello di bambino,16,23.0
iter1,BODY PARTS,cervello,brain,cervello,17,18590.0
iter1,HOBBIES,chitarra,guitar,chitarra acustica,1,1024.0
iter1,HOBBIES,chitarra,guitar,chitarra elettrica,2,21649.0
iter1,HOBBIES,chitarra,guitar,chitarra basso,3,330.0
iter1,HOBBIES,chitarra,guitar,chitarra classica,4,518.0
iter1,HOBBIES,chitarra,guitar,chitarra a 12 corde,5,25.0
iter1,HOBBIES,chitarra,guitar,chitarra a 6 corde,6,20.0
iter1,HOBBIES,chitarra,guitar,chitarra a 4 corde,7,20.0
iter1,HOBBIES,chitarra,guitar,chitarra a 5 corde,8,20.0
iter1,HOBBIES,chitarra,guitar,chitarra a 7 corde,9,21.0
iter1,HOBBIES,chitarra,guitar,chitarra a 8 corde,10,27.0
iter1,HOBBIES,chitarra,guitar,chitarra a 9 corde,11,8.0
iter1,HOBBIES,chitarra,guitar,chitarra a 10 corde,12,23.0
iter1,HOBBIES,chitarra,guitar,chitarra a 11 corde,13,4.0
iter1,HOBBIES,chitarra,guitar,chitarra a 14 corde,14,5.0
iter1,HOBBIES,chitarra,guitar,chitarra a 16 corde,15,1.0
iter1,HOBBIES,chitarra,guitar,ch,16,13821.0
iter1,PLANTS,ciclamino,cyclamen,ciclamino,1,9522.0
iter1,PLANTS,ciclamino,cyclamen,ciclomotore,2,18505.0
iter1,PLANTS,ciclamino,cyclamen,ciclomotore elettrico,3,305.0
iter1,PLANTS,ciclamino,cyclamen,ciclomotore a pedali,4,24.0
iter1,PLANTS,ciclamino,cyclamen,ciclomotore a motore,5,8.0
iter1,PLANTS,ciclamino,cyclamen,ciclomotore a pedali elettrico,6,0.0
iter1,PLANTS,ciclamino,cyclamen,ciclomotore a motore elettrico,7,0.0
iter1,PLANTS,ciclamino,cyclamen,c,8,23611.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio,1,20020.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a rotelle,2,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a disco,3,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a pettine,4,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a tamburo,5,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a tamburo a disco,6,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a tamburo a rotelle,7,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a tamburo a pettine,8,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a tamburo a disco a rotelle,9,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a tamburo a disco a pettine,10,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a tamburo a rotelle a pettine,11,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a tamburo a rotelle a disco,12,0.0
iter1,PLANTS,ciliegio,cherry tree,ciliegio a tamburo a disco a rotelle a pettine,13,0.0
iter1,PLANTS,ciliegio,cherry tree,cilie,14,29.0
iter1,FOODS,cioccolato,chocolate,cioccolata,1,16745.0
iter1,FOODS,cioccolato,chocolate,cioccolata fondente,2,450.0
iter1,FOODS,cioccolato,chocolate,cioccolata bianco,3,399.0
iter1,FOODS,cioccolato,chocolate,cioccolata nero,4,41.0
iter1,FOODS,cioccolato,chocolate,cioccolata con latte,5,9.0
iter1,FOODS,cioccolato,chocolate,cioccolata con noci,6,0.0
iter1,FOODS,cioccolato,chocolate,cioccolata con frutta,7,7.0
iter1,FOODS,cioccolato,chocolate,cioccolata con arancia,8,0.0
iter1,FOODS,cioccolato,chocolate,cioccolata con caramello,9,1.0
iter1,FOODS,cioccolato,chocolate,cioccolata con panna,10,24.0
iter1,FOODS,cioccolato,chocolate,cioccolata con crema,11,6.0
iter1,FOODS,cioccolato,chocolate,cioccolata con frullato,12,0.0
iter1,FOODS,cioccolato,chocolate,cioccolata con banana,13,0.0
iter1,FOODS,cioccolato,chocolate,cioccolata con caramello bianco,14,0.0
iter1,FOODS,cioccolato,chocolate,cioccolata con caramello nero,15,0.0
iter1,STATIONERY,colla,glue,adesivo,1,177444.0
iter1,STATIONERY,colla,glue,adesivo per pelli,2,2.0
iter1,STATIONERY,colla,glue,adesivo per metalli,3,10.0
iter1,STATIONERY,colla,glue,adesivo per vetro,4,20.0
iter1,STATIONERY,colla,glue,adesivo per plastica,5,3.0
iter1,STATIONERY,colla,glue,adesivo per legno,6,24.0
iter1,STATIONERY,colla,glue,adesivo per carta,7,20.0
iter1,STATIONERY,colla,glue,,8,0.0
iter1,BODY PARTS,collo,neck,collare,1,18046.0
iter1,BODY PARTS,collo,neck,colletto,2,15596.0
iter1,BODY PARTS,collo,neck,colonna,3,16457.0
iter1,BODY PARTS,collo,neck,colonna vertebrale,4,2322.0
iter1,BODY PARTS,collo,neck,colonna di supporto,5,20.0
iter1,BODY PARTS,collo,neck,colonna di sostegno,6,33.0
iter1,BODY PARTS,collo,neck,colonna di sostegno per il lavoro,7,0.0
iter1,BODY PARTS,collo,neck,colonna di sostegno per il lavoro pesante,8,0.0
iter1,BODY PARTS,collo,neck,colonna di sostegno per il lavoro pesante con maniche,9,0.0
iter1,BODY PARTS,collo,neck,colonna di sostegno per il lavoro pesante con maniche lunghe,10,0.0
iter1,BODY PARTS,collo,neck,colonna di sostegno per il lavoro pesante con maniche corte,11,0.0
iter1,BODY PARTS,collo,neck,colonna di,12,233.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di legno,1,20.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di marmo,2,23.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di pietra,3,22.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di vetro,4,20.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di metallo,5,20.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di cemento,6,23.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di ferro,7,21.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di acciaio,8,24.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di alluminio,9,8.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di vetro sottopesto,10,0.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di vetro temperato,11,0.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di vetro laminato,12,0.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di vetro sottopesto temperato,13,0.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di vetro laminato temperato,14,0.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di vetro sottopesto laminato temperato,15,0.0
iter1,HOUSING BUILDINGS,colonna,column,colonna di vet,16,0.0
iter1,KITCHENWARE,coltello,knife,coltello da cucina,1,103.0
iter1,KITCHENWARE,coltello,knife,coltello da carne,2,30.0
iter1,KITCHENWARE,coltello,knife,coltello da frullato,3,0.0
iter1,KITCHENWARE,coltello,knife,coltello da taglio,4,25.0
iter1,KITCHENWARE,coltello,knife,coltello da pettinato,5,0.0
iter1,KITCHENWARE,coltello,knife,coltello da cucitura,6,0.0
iter1,KITCHENWARE,coltello,knife,coltello da legno,7,0.0
iter1,KITCHENWARE,coltello,knife,,8,0.0
iter1,FURNITURE,comodino,bedside table,bidet,1,17369.0
iter1,FURNITURE,comodino,bedside table,urinal,2,30.0
iter1,FURNITURE,comodino,bedside table,lavandino,3,18972.0
iter1,FURNITURE,comodino,bedside table,lavandino per bambini,4,11.0
iter1,FURNITURE,comodino,bedside table,bidet per bambini,5,1.0
iter1,FURNITURE,comodino,bedside table,bidet per gatti,6,0.0
iter1,FURNITURE,comodino,bedside table,bidet per cani,7,1.0
iter1,FURNITURE,comodino,bedside table,bidet per cavalli,8,0.0
iter1,FURNITURE,comodino,bedside table,bidet per cavie,9,0.0
iter1,FURNITURE,comodino,bedside table,bidet per coniglio,10,0.0
iter1,FURNITURE,comodino,bedside table,bidet per conig,11,0.0
iter1,HOBBIES,computer,computer,desktop,1,17977.0
iter1,HOBBIES,computer,computer,laptop,2,21577.0
iter1,HOBBIES,computer,computer,tablet,3,23900.0
iter1,HOBBIES,computer,computer,smartphone,4,16969.0
iter1,HOBBIES,computer,computer,server,5,17302.0
iter1,HOBBIES,computer,computer,mainframe,6,5664.0
iter1,HOBBIES,computer,computer,supercomputer,7,7221.0
iter1,HOBBIES,computer,computer,workstation,8,15482.0
iter1,HOBBIES,computer,computer,personal computer,9,1622.0
iter1,HOBBIES,computer,computer,home computer,10,120.0
iter1,HOBBIES,computer,computer,gaming computer,11,13.0
iter1,HOBBIES,computer,computer,mini computer,12,20.0
iter1,HOBBIES,computer,computer,netbook,13,14369.0
iter1,HOBBIES,computer,computer,notebook,14,16042.0
iter1,HOBBIES,computer,computer,ultrabook,15,5430.0
iter1,HOBBIES,computer,computer,all-in-one,16,8837.0
iter1,HOBBIES,computer,computer,thin client,17,462.0
iter1,HOBBIES,computer,computer,thick client,18,11.0
iter1,HOBBIES,computer,computer,cloud computing,19,3004.0
iter1,HOBBIES,computer,computer,virtual machine,20,1060.0
iter1,HOBBIES,computer,computer,serverless computing,21,94.0
iter1,HOBBIES,computer,computer,edge computing,22,644.0
iter1,HOBBIES,computer,computer,fog computing,23,157.0
iter1,HOBBIES,computer,computer,grid computing,24,369.0
iter1,HOBBIES,computer,computer,distributed computing,25,133.0
iter1,HOBBIES,computer,computer,parallel computing,26,116.0
iter1,HOBBIES,computer,computer,high performance computing,27,77.0
iter1,HOBBIES,computer,computer,supercomputing,28,558.0
iter1,HOBBIES,computer,computer,quantum computing,29,408.0
iter1,HOBBIES,computer,computer,artificial intelligence,30,1508.0
iter1,HOBBIES,computer,computer,machine learning,31,2131.0
iter1,HOBBIES,computer,computer,deep learning,32,1147.0
iter1,HOBBIES,computer,computer,natural language processing,33,220.0
iter1,HOBBIES,computer,computer,computer vision,34,103.0
iter1,HOBBIES,computer,computer,robotics,35,4916.0
iter1,HOBBIES,computer,computer,computer graphics,36,78.0
iter1,HOBBIES,computer,computer,computer networking,37,46.0
iter1,HOBBIES,computer,computer,computer security,38,250.0
iter1,HOBBIES,computer,computer,cyber,39,16675.0
iter1,FURNITURE,comò,dresser,manuale,1,14495.0
iter1,FURNITURE,comò,dresser,telefonico,2,19183.0
iter1,FURNITURE,comò,dresser,via postale,3,146.0
iter1,FURNITURE,comò,dresser,via e-mail,4,415.0
iter1,FURNITURE,comò,dresser,via fax,5,217.0
iter1,FURNITURE,comò,dresser,via web,6,147.0
iter1,ANIMALS,coniglio,rabbit,coniglio selvatico,1,226.0
iter1,ANIMALS,coniglio,rabbit,coniglio domestico,2,31.0
iter1,ANIMALS,coniglio,rabbit,coniglio americano,3,1.0
iter1,ANIMALS,coniglio,rabbit,coniglio europeo,4,35.0
iter1,ANIMALS,coniglio,rabbit,coniglio giapponese,5,5.0
iter1,ANIMALS,coniglio,rabbit,coniglio australiano,6,14.0
iter1,ANIMALS,coniglio,rabbit,coniglio nero,7,156.0
iter1,ANIMALS,coniglio,rabbit,coniglio bianco,8,1059.0
iter1,ANIMALS,coniglio,rabbit,coniglio arlecchino,9,6.0
iter1,ANIMALS,coniglio,rabbit,coniglio di legno,10,10.0
iter1,ANIMALS,coniglio,rabbit,coniglio di carta,11,9.0
iter1,ANIMALS,coniglio,rabbit,coniglio di plastica,12,8.0
iter1,ANIMALS,coniglio,rabbit,coniglio di cart,13,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di pavimento,1,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di parete,2,6.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di soffa,3,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di tavolo,4,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di porta,5,20.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di finestrella,6,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di finestre,7,21.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro,8,23.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro stile antico,9,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro stile moderno,10,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro stile rustico,11,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro stile classico,12,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro stile art deco,13,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro stile barocco,14,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro stile gotico,15,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro stile romano,16,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro st,17,0.0
iter1,FURNITURE,credenza,cupboard,armadio,1,21279.0
iter1,FURNITURE,credenza,cupboard,buffet,2,15945.0
iter1,FURNITURE,credenza,cupboard,credenza,3,142189.0
iter1,FURNITURE,credenza,cupboard,credenza in legno,4,34.0
iter1,FURNITURE,credenza,cupboard,credenza in vetro,5,4.0
iter1,FURNITURE,credenza,cupboard,credenza in vetro con porta,6,0.0
iter1,FURNITURE,credenza,cupboard,credenza in vetro con porta chiusa,7,0.0
iter1,FURNITURE,credenza,cupboard,credenza in vetro con porta aperta,8,0.0
iter1,FURNITURE,credenza,cupboard,credenza in vetro con porta aperta chiusa,9,0.0
iter1,FURNITURE,credenza,cupboard,credenza in vetro con porta aperta chiusa con vetri,10,0.0
iter1,FURNITURE,credenza,cupboard,credenza in vetro con porta aperta chiusa con vetri colorati,11,0.0
iter1,FURNITURE,credenza,cupboard,credenza in vetro con porta aperta chiusa con vetri colorati con vetri neri,12,0.0
iter1,FURNITURE,credenza,cupboard,credenza in vetro con porta aperta ch,13,0.0
iter1,HOBBIES,cruciverba,crossword,cruciverba,1,9300.0
iter1,HOBBIES,cruciverba,crossword,crossword puzzle,2,36.0
iter1,HOBBIES,cruciverba,crossword,sudoku,3,5478.0
iter1,HOBBIES,cruciverba,crossword,nonogrammi,4,19.0
iter1,HOBBIES,cruciverba,crossword,enigmi,5,31386.0
iter1,HOBBIES,cruciverba,crossword,puzzles,6,1146.0
iter1,HOBBIES,cruciverba,crossword,riddles,7,237.0
iter1,HOBBIES,cruciverba,crossword,enigmi logici,8,82.0
iter1,HOBBIES,cruciverba,crossword,enigmi di deduzione,9,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di analisi,10,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di indovinanza,11,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di risoluzione,12,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di analisi logica,13,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di analisi matematica,14,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di analisi linguistica,15,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di analisi storica,16,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di analisi scientifica,17,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di analisi filosofica,18,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di analisi psicologica,19,0.0
iter1,HOBBIES,cruciverba,crossword,enigmi di,20,31.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti,1,25161.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da cucina,2,24.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da tavola,3,22.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da pranzo,4,4.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da cena,5,2.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da pasto,6,0.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da frullato,7,0.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da banco,8,0.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da tavolino,9,0.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da tavola da pranzo,10,0.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da tavola da cena,11,0.0
iter1,KITCHENWARE,cucchiaio,spoon,piatti da tavola da pasto,12,0.0
