category,concept,human,llama-3.1-70b,llama-3.1-70b-order_match,llama-3.1-70b-simple_match,llama-3.1-8b,llama-3.1-8b-order_match,llama-3.1-8b-simple_match,llama-3.2-3b,llama-3.2-3b-order_match,llama-3.2-3b-simple_match,mistral-7b,mistral-7b-order_match,mistral-7b-simple_match,mixtral-8x7b,mixtral-8x7b-order_match,mixtral-8x7b-simple_match,nemo-12b,nemo-12b-order_match,nemo-12b-simple_match,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-order_match,llava-v1.6-mistral-7b-simple_match,llava-v1.6-mistral-7b-img,llava-v1.6-mistral-7b-img-order_match,llava-v1.6-mistral-7b-img-simple_match,idefics2-8b,idefics2-8b-order_match,idefics2-8b-simple_match,idefics2-8b-img,idefics2-8b-img-order_match,idefics2-8b-img-simple_match
clothes,cappotto,lungo,trench,0,0,sportivo,0,0,giacca,0,0,winter,0,0,invernale,0,0,di lana,0,0,da neve,0,0,bomber,0,0,trench coat,0,0,maglia,0,0
clothes,cappotto,impermeabile,giaccone,0,0,di pelliccia,0,0,mantello,0,0,wool,0,0,di pelle,0,0,di pelle,0,0,di lana,0,0,camicia da uomo,0,0,cappa,0,0,overcoat,0,0
clothes,cappotto,corto,parka,0,0,mantella,0,0,a panno,0,0,carcoats,0,0,imbottito,0,0,di jeans,0,0,scarlatti,0,0,camicia di pezza,0,0,capo di vettura,0,0,caglione,0,0
clothes,cappotto,elegante,giacca,0,0,invernale,0,0,pelliccia,0,0,con righe,0,0,estivo,0,0,di pelliccia,0,0,astralo,0,0,pea coat,0,0,giubbino,0,0,da barba,0,0
clothes,cappotto,doppiopetto,impermeabile,0,1,doppio,0,0,sciarpa,0,0,pelletteria,0,0,classico,0,0,lungo,0,1,capra,0,0,manto,0,0,bomber jacket,0,0,camisa,0,0
foods,carne,di maiale,manzo,0,0,manzo,0,0,manzo,0,0,manzo,0,0,manzo,0,0,manzo,0,0,manzo,0,0,pollo,0,0,bovino,0,0,bovino,0,0
foods,carne,rossa,di manzo,0,0,vitello,0,0,maiale,0,0,maiale,0,0,pollo,0,0,maiale,0,0,salame,0,0,bovina,0,1,di maiale,0,1,da carne,0,0
foods,carne,di pollo,maiale,0,0,maiale,0,0,vitello,0,0,pollo,0,0,maiale,0,0,bovina,0,1,pollo,0,0,bistecca,0,0,carnivoro,0,0,pork,0,0
foods,carne,bianca,bovina,0,1,pollo,0,0,tacchino,0,0,agnello,0,0,vitello,0,0,agnello,0,0,agnello,0,0,magra,0,0,porcino,0,0,capra,0,0
foods,carne,bovina,coniglio,0,0,tacchino,0,0,agnello,0,0,capra,0,0,montone,0,0,tacchino,0,0,frullato,0,0,bovino,0,0,di pecora,0,0,filetto,0,0
vehicles,carrozza,calesse,calesse,1,1,ferroviaria,0,0,carrozzina,0,0,ferroviaria,0,0,ferroviaria,0,0,ferroviaria,0,0,taxi,0,0,taxi,0,0,treno,0,0,stagecoach,0,0
vehicles,carrozza,a cavalli,coupé,0,0,treno,0,0,autocarro,0,0,carrozzaferroviaria,0,0,passeggeri,0,1,passeggeri,0,1,camper,0,0,con cavalli,0,0,privata,0,0,per corte,0,0
vehicles,carrozza,berlina,brougham,0,0,aereo,0,0,autobus,0,0,funebre,0,0,funebre,0,0,locomotiva,0,0,treno,0,0,autobus,0,0,corteo,0,0,biga,0,0
vehicles,carrozza,passeggeri,berlina,0,1,carrozzeria,0,0,automotrice,0,0,carrozzina,0,0,ristorante,0,0,da viaggio,0,0,camioncino,0,0,"a cavallo, anche nota come di lavoro, tirata, di spinta o carrozzetta per animali",0,0,boxcar,0,0,per 2 persone,0,0
vehicles,carrozza,diligenza,vettura,0,0,monorotaia,0,0,automobile,0,0,tranviaria,0,0,cabriolet,0,0,di filobus,0,0,ape,0,0,ferroviaria,0,0,locomotiva,0,0,guidata da cavallo,0,0
hobbies,carte,da gioco,carta di credito,0,0,biglietto da visita,0,0,di credito,0,0,carta igienica,0,1,carta da parati,0,0,biglietto da visita,0,0,carta moneta,0,0,scramble board,0,0,bancomatiche,0,0,da gioco,1,1
hobbies,carte,napoletane,carta da parati,0,0,banconota,0,0,cartucce,0,0,carta da parati,0,0,carta da lettere,0,0,carta da parati,0,0,carta bolla,0,0,in banco,0,0,carta visa,0,0,da tavola,0,0
hobbies,carte,da poker,carta d'identità,0,0,carta di credito,0,0,carta da gioco,0,0,carta da gioco,0,0,carta igienica,0,1,carta da lettere,0,0,identificazione,0,0,carta di credito,0,0,blecchia,0,0,carta che viene usata per pagare,0,0
hobbies,carte,carta velina,asso,0,0,carta di debito,0,0,assegno,0,0,carta da parola,0,0,carta da forno,0,0,biglietti da visita,0,0,tarocchi,0,0,pizzeria,0,0,da gioco,0,1,stampatella,0,0
hobbies,carte,carta igienica,di credito,0,0,carta da lettera,0,0,carta di credito,0,0,carta da scrittura,0,0,carta da zucchero,0,0,biglietto,0,0,da gioco,0,1,carta da gioco,0,0,scolarizzate,0,0,di carta per conoscere più di qualche cosa,0,0
furniture,cassettiera,di legno,portaoggetti,0,0,armadio,0,0,per tavolo,0,0,da cucina,0,0,da camera da letto,0,0,bassa,0,0,armadio,0,0,armadio,0,0,sony,0,0,cassetto armonio - cassette armonica,0,0
furniture,cassettiera,settimino,da ufficio,0,0,scatola,0,0,cassetta di plastica,0,0,arredamento da cucina,0,0,per ufficio,0,0,alta,0,0,portanuova,0,0,nera,0,0,amadeus,0,0,cassa di giare o piatti,0,0
furniture,cassettiera,comò,da cucina,0,0,a muro,0,0,da cucina,0,0,da tavola,0,0,per il soggiorno,0,0,a quattro cassetti,0,0,bicchiere,0,0,frigo,0,0,cassetta,0,0,vaso,0,0
furniture,cassettiera,di plastica,"con ante,",0,0,cassettino,0,0,per il salotto,0,0,da bar,0,0,da studio,0,0,in legno,0,0,archivio,0,0,del calcio,0,0,cassette di musica,0,0,scrivania,0,0
furniture,cassettiera,comodino,bassa,0,0,scrivania,0,0,a porta scorrevole,0,0,di scaffale,0,0,vintage,0,0,da scrivania,0,0,ribottone,0,0,bureau,0,0,cassettaggi,0,0,piatto,0,0
animals,cavallo,da corsa,haflinger,0,0,destriero,0,0,destriero,0,0,da corsa,1,1,quarter horse,0,0,purosangue,0,1,bene,0,0,clydesdale,0,0,stallone,0,1,domestico,0,0
animals,cavallo,pony,appaloosa,0,0,purosangue,0,1,da guerra,0,0,pinto,0,0,purosangue inglese,0,0,quarter horse,0,0,trottino,0,0,mulo,0,0,borghese,0,0,pony,1,1
animals,cavallo,purosangue,purosangue inglese,0,0,pony,0,1,puro,0,0,thoroughbred,0,0,appaloosa,0,0,arabo,0,0,scuro,0,0,frullatore,0,0,barese,0,0,fango,0,0
animals,cavallo,bianco,andaluso,0,0,puledro,0,0,pony,0,1,da tiro,0,0,arabo,0,0,appaloosa,0,0,cavalle,0,0,selvatico,0,0,stallion,0,0,pavo,0,0
animals,cavallo,stallone,arabo,0,0,bardotto,0,0,fiorentino,0,0,da sella,0,0,clydesdale,0,0,stallone,1,1,gallo,0,0,carro,0,0,lipizzaner,0,0,da montagna,0,0
hobbies,cd,audio,compact disc,0,0,singolo,0,0,cd-rom,0,0,compact disc,0,0,audio,1,1,audio,1,1,compact disc,0,0,"- in questo caso, elenca le entità del concetto è una singola entità: ""cd""",0,0,audio cd,0,0,audio,1,1
hobbies,cd,-rom,mini cd,0,0,compact disc,0,0,cd-r,0,0,audio,0,1,cd-rom,0,0,compact disc audio,0,0,cd-r,0,0,compact disk,0,0,musicassetta,0,0,rom,0,0
hobbies,cd,musicale,audio,0,1,single,0,0,album,0,0,cd-rom,0,0,cd-r,0,0,di dati,0,0,cd-rw,0,0,vinile,0,0,album,0,0,singolo,0,0
hobbies,cd,riscrivibile,musicale,0,1,musicassetto,0,0,disco rigido,0,0,cd-r,0,0,cd-rw,0,0,cd-rom,0,0,data,0,0,compact disc,0,0,compact disc,0,0,audio cd,0,0
hobbies,cd,-r,cd-rom,0,0,doppio,0,0,cd-rw,0,0,cd-rw,0,0,cd-midi,0,0,cd-r,0,0,album,0,0,musicassette,0,0,audio,0,1,stereo,0,0
furnishings/fittings,centrotavola,di fiori,candeliere,0,0,in legno,0,0,stile moderno,0,0,tavolo rotondo,0,0,floreali,0,0,mazzo di fiori,0,0,puglia,0,0,lavastoviglie,0,0,banco,0,0,tavola,0,0
furnishings/fittings,centrotavola,con candele,vaso,0,0,centro cibi,0,0,tavola rotante,0,0,tavolo da pranzo,0,0,da festa,0,0,fiori,0,0,cuneo,0,0,centro di guida,0,0,tavola,0,0,tavola centrale,0,0
furnishings/fittings,centrotavola,di pizzo,candelabro,0,0,centro tavola,0,0,in legno,0,0,tavolo a base quadrata,0,0,per feste a tema,0,0,bouquet di fiori,0,0,biglietto,0,0,centro tavola,0,0,rinascimento,0,0,scrivania,0,0
furnishings/fittings,centrotavola,centrino,decorativo,0,0,centro da pranzo,0,0,legno,0,0,tavolo rotondo o quadrato con gambe,0,0,di fiori,0,1,vaso con fiori freschi,0,0,focaccia,0,0,fulco,0,0,tavoletta,0,0,fiorino,0,0
foods,cereale,grano,avena,0,1,riso,0,0,riso,0,0,oatmeal,0,0,mais,0,1,frumento,0,0,farro,0,1,grano,1,1,avena,0,1,biscotti,0,0
foods,cereale,avena,frumento,0,0,orzo,0,1,avena,1,1,muesli,0,0,frumento,0,0,avena,1,1,granola,0,0,mais,0,1,muffina,0,0,amore,0,0
foods,cereale,farro,riso,0,0,avena,0,1,farina,0,0,granola,0,0,grano,0,1,segale,0,0,birraio,0,0,arrozzi,0,0,pane,0,0,granoturo,0,0
foods,cereale,orzo,grano,0,1,farro,0,1,mais,0,1,corn flakes,0,0,orzo,1,1,farro,0,1,monsieur,0,0,frullata,0,0,bread,0,0,grano,0,1
foods,cereale,mais,quinoa,0,0,grano,0,1,orzo,0,1,avena,0,1,farro,0,1,orzo,0,1,porcella,0,0,frumento,0,0,averno,0,0,pane,0,0
body parts,cervello,umano,umano,1,1,umano,1,1,cerebrale,0,0,corteccia cerebrale,0,0,umano,1,1,amigdala,0,0,cerebro,0,0,cerebrocortex,0,0,cerebro,0,0,cerebro,0,0
body parts,cervello,animale,rettile,0,0,di pesce,0,0,cranico,0,0,umano,0,1,di primate,0,0,neocorteccia,0,0,talamo,0,0,sinfonia cerebrale,0,0,amigdala,0,0,cortex cerebrale,0,0
body parts,cervello,rettiliano,artificiale,0,0,cerebrospino,0,0,umano,0,1,cerebello,0,0,di pesce,0,0,sistema nervoso centrale,0,0,encefalo,0,0,mielo spinale,0,0,encefalo,0,0,cortex,0,0
hobbies,chitarra,elettrica,classica,0,1,classica,0,1,acustica,0,1,acustica,0,1,classica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,elettrica,1,1
hobbies,chitarra,acustica,classica,0,1,elettrica,0,1,acustica,1,1,basso,0,0,acustica,1,1,elettrica,0,1,classica,0,1,"chitarra, strumento musicale a corde con frezze in cui il chitarrista piazza la mano per fare vibrare le corde. il design della può variare notevolmente tra le stesse chitarre e tra le subcategorie, se come quelle elettrica o acustica",0,0,elettrica,0,1,accordionata,0,0
hobbies,chitarra,classica,elettrica,0,1,acustica,0,1,classica,1,1,classica,1,1,acustica,0,1,acustica,0,1,basso,0,0,capo,0,0,classica,1,1,classica,1,1
hobbies,chitarra,a dodici corde,hawaiana,0,0,acustica,0,1,elettrica,0,1,a 12 corde,0,0,semi-acustica,0,0,classica,0,1,solista,0,0,basso,0,0,accordatura,0,0,guitar,0,0
hobbies,chitarra,ukulele,folk,0,0,basso,0,0,basso,0,0,mandolino,0,0,basso elettrico,0,0,resofonica,0,0,basso,0,0,classica,0,1,basso,0,0,acustica,0,1
plants,ciclamino,bianco,cyclamen alpinum,0,0,bianco,1,1,viola,0,0,rosa,0,1,di napoli,0,0,persiano,0,1,amicizia,0,0,campanotto,0,0,biciclo da muda,0,0,bianco,1,1
plants,ciclamino,rosa,delle alpi,0,0,rosso,0,1,campanella,0,0,blu,0,0,ciclaminopersiano,0,0,cicl,0,0,bicicletta,0,0,scarpe cicloni,0,0,vasso,0,0,giganti,0,0
plants,ciclamino,dei boschi,alpino,0,0,giacinto,0,0,giardiniere,0,0,bianco,0,1,di persia,0,0,bellamya,0,0,nero,0,0,bicicletta,0,0,pet,0,0,bulbo,0,0
plants,ciclamino,rosso,napoletano,0,0,rosso,1,1,roseo,0,0,comune,0,0,purpureum,0,0,a fiore singolo,0,0,da corsa,0,0,aeroplanes,0,0,pirellici,0,0,amaranto,0,0
plants,ciclamino,persiano,cyclamen colchicum,0,0,americano,0,0,odorante,0,0,giallo,0,0,di rhodope,0,0,pianta,0,0,scarpe da ciclismo,0,0,papavero,0,0,verde,0,0,girotondo giallo,0,0
plants,ciliegio,in fiore,dolce,0,1,ciliegia,0,0,ciliegia,0,0,comune,0,0,dolce,0,1,acido,0,0,frassino,0,0,pioppo,0,0,verde,0,0,albero,0,1
plants,ciliegio,albero,a fiore triplo,0,0,selvatico,0,0,uva,0,0,rosso,0,0,acido,0,0,selvatico,0,0,in primavera,0,0,salice,0,0,bianco,0,0,giubetto ciliegia,0,0
plants,ciliegio,dolce,selvatico,0,0,ciliegia genovese,0,0,arancia,0,0,nero,0,0,van,0,0,black diamond,0,0,acero,0,0,tulipano,0,0,ciliegie dal frutto giallo,0,0,bianchetto,0,0
foods,cioccolato,fondente,gianduja,0,0,bianco,0,1,barretta,0,0,bianco,0,1,fondente,1,1,fondente,1,1,gelato,0,0,cioccolata al barocco,0,0,barra di cioccolato,0,0,cuscino,0,0
foods,cioccolato,bianco,fondente,0,1,fondente,0,1,fondente,0,1,barra,0,0,fondente,0,1,fondente,0,1,barretta di cioccolato,0,0,dolce,0,0,bacio,0,0,balsamico,0,0
foods,cioccolato,al latte,al latte,1,1,amaro,0,0,cioccolatini,0,0,nero,0,0,al caramello,0,0,al cioccolato,0,0,cioccolino,0,0,sbarra di cioccolato,0,0,bars,0,0,sciroppo di cioccolato,0,0
foods,cioccolato,alle nocciole,al latte,0,1,al latte,0,1,cioccolata,0,0,chip,0,0,con frutta secca,0,0,almondine,0,0,nocciola,0,0,caramelle,0,0,cioccarino,0,0,barra,0,0
foods,cioccolato,alla gianduja,bianco,0,1,cioccolata calda,0,0,al latte,0,1,tablet,0,0,al menta,0,0,al latte,0,1,fuso,0,0,cioccolata,0,0,dolce,0,0,tartufo,0,0
stationery,colla,vinilica,a caldo,0,1,adesiva,0,0,filo da dozzazzo,0,0,da carta,0,0,vinilica,1,1,a caldo,0,1,da barba,0,0,ad inchiostro,0,0,adesivo,0,0,adesivo,0,0
stationery,colla,stick,vinilica,0,1,biologica,0,0,maschio,0,0,da legno,0,0,stick,1,1,stick,1,1,carta,0,0,gluten libero,0,0,scotch-tape,0,0,da fruttini,0,0
stationery,colla,a caldo,epossidica,0,0,acrilica,0,0,cappuccio,0,0,da vetro,0,0,a caldo,1,1,a stick,0,0,cola chimica,0,0,generale,0,0,gelatinato,0,0,bollitore per stucco,0,0
stationery,colla,super attack,stick,0,1,vinilica,0,1,adesiva,0,0,da metallo,0,0,epossidica,0,0,per vetro,0,0,gluten,0,0,gelatina,0,0,acquacolla,0,0,adesivo a base da resina,0,0
stationery,colla,di pesce,per legno,0,0,a caldo,0,1,a modella,0,0,da carta da parati,0,0,spray,0,0,per legno,0,0,per barba,0,0,pasta di denti,0,0,tesa,0,0,da marmitte,0,0
body parts,collo,lungo,camicia,0,0,di cigno,0,0,a nastro,0,0,di animale,0,0,della camicia,0,0,camicia,0,0,colla,0,0,colonna,0,0,ampio,0,0,corto,0,0
body parts,collo,all'italiana,a v,0,0,di daino,0,0,in generale,0,0,di bottiglia,0,1,di bottiglia,0,1,cravatta,0,0,di lana,0,0,d'acqua,0,0,ocular,0,0,rinno,0,0
body parts,collo,alla coreana,alto,0,0,di bottiglia,0,1,colla,0,0,dell'animale,0,0,umano,0,1,foulard,0,0,collina,0,0,frullato,0,0,collare alla taglia,0,0,di crino,0,0
body parts,collo,di bottiglia,camicia a alto,0,0,d'anatra,0,0,bocchino,0,0,"colloverde: la parte verde e snella del di un animale, come un serpente o un giraffa",0,0,della bottiglia,0,0,sciarpa,0,0,di spumante,0,0,pollo,0,0,collante,0,0,mazzetta,0,0
body parts,collo,umano,dolcevita,0,0,dell'elefante,0,0,gomma,0,0,di camicia,0,0,di anatra,0,0,collana,0,0,ghiaccione,0,0,colloquio,0,0,colla adatte a stucco,0,0,capo-collo,0,0
housing buildings,colonna,dorica,sonora,0,0,sonora,0,0,verticale,0,0,vertebrale,0,0,di sostegno,0,0,sonora,0,0,di sostegno,0,0,di marmo,0,0,rifugiatario,0,0,pino,0,0
housing buildings,colonna,corinzia,dorica,0,1,vertebrale,0,0,sostegno,0,0,idraulica,0,0,sonora,0,0,di fuoco,0,0,di marmo,0,0,tavolo,0,0,stampa,0,0,romana,0,1
housing buildings,colonna,ionica,corinzia,0,1,d'acqua,0,0,sedia,0,0,di sale,0,0,di fuoco,0,0,di pietra,0,0,di bolle,0,0,bianca,0,0,di informazioni,0,0,verticale,0,0
housing buildings,colonna,portante,ionica,0,1,di gas,0,0,alta,0,0,idriche: conduttore verticale di acqua o liquidi nella costruzione o nell'edilizia,0,0,portante,1,1,di fumo,0,0,cipollare,0,0,di rito,0,0,a sondaggio,0,0,dorica,0,1
housing buildings,colonna,romana,traiana,0,0,telefonica,0,0,mura,0,0,idrammtica: una utilizzata per sostenere un carico verticale o trasportare fluido,0,0,di mercurio,0,0,greca,0,0,semplice,0,0,di sostegno,0,0,verticale,0,0,greca,0,0
kitchenware,coltello,a serramanico,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da caccia,0,0,da cucina,0,1,da cucina,0,1,da cucina,0,1,da taglio,0,0,da cucina,0,1
kitchenware,coltello,da cucina,a serramanico,0,1,da carne,0,0,affilatore,0,0,da caccia,0,0,da macellaio,0,0,da frutta,0,0,salsiccia,0,0,cucchiere,0,0,da cucina,1,1,da lavoro,0,0
kitchenware,coltello,da pane,baionetta,0,0,da pesce,0,0,forbici,0,0,da cucitura,0,0,da cucina,0,1,da pesce,0,0,coltellone,0,0,uthénes coltello,0,0,foggia,0,0,pugnale,0,0
kitchenware,coltello,seghettato,scalpello,0,0,da sushi,0,0,da pesca,0,0,da sigaretta,0,0,da combattimento,0,0,da tasca,0,0,da ricamo,0,0,da caccia,0,0,santoku,0,0,di caccia,0,0
kitchenware,coltello,svizzero,da combattimento,0,0,da cinghiale,0,0,da forno,0,0,da cucina da tavola,0,0,da tavola,0,0,da intaglio,0,0,coltellare,0,0,da taglio,0,0,per cucina,0,0,da umana,0,0
furniture,comodino,di legno,classico,0,0,singolo,0,0,cuscino,0,0,cabinet,0,0,moderno,0,0,con cassetti,0,0,scarpetta,0,0,armadio al frullo,0,0,abbigliamento,0,0,scaffale per paneteria,0,0
furniture,comodino,a cassetti,da terra,0,0,matrimoniale,0,0,divano,0,0,credenziale,0,0,vintage,0,0,con ante,0,0,asciugamano,0,0,di legno,0,1,scatolato,0,0,stoviglia,0,0
furniture,comodino,basso,con specchio,0,0,cassettone,0,0,letto,0,0,da bagno,0,0,in legno,0,0,da camera,0,0,frullatore,0,0,lavabo,0,0,bottiglie,0,0,borsa,0,0
furniture,comodino,di metallo,da notte,0,0,letto singolo,0,0,a cuscino,0,0,regaglia giacché,0,0,in metallo,0,0,da salotto,0,0,banco camicia,0,0,generale,0,0,assicurazione,0,0,armadio,0,0
furniture,comodino,sospeso,a scomparsa,0,0,a tre cassetti,0,0,cassetta da cuscino,0,0,armadio,0,0,industriale,0,0,tole,0,0,lavastoviglie,0,0,di legno e corredo,0,0,frigorifero,0,0,cassette di raccolta di poste,0,0
hobbies,computer,portatile,desktop,0,0,desktop,0,0,desktop,0,0,tablet,0,0,desktop,0,0,laptop,0,0,laptop,0,0,laptop,0,0,desktop,0,0,desktop,0,0
hobbies,computer,fisso,server,0,0,tablet,0,0,laptop,0,0,desktop,0,0,laptop,0,0,desktop,0,0,desktop,0,0,monitor,0,0,personal computer,0,0,tablet,0,0
hobbies,computer,pc,supercomputer,0,0,server,0,0,tablet,0,0,desktop computer,0,0,portatile,0,1,"desktop,",0,0,pc,1,1,smartphone,0,0,tablet,0,0,personal computer,0,0
hobbies,computer,mini,laptop,0,0,smartphone,0,0,personale,0,0,raspberry pi,0,0,mainframe,0,0,server,0,0,personal computer,0,0,pc,0,1,laptop,0,0,smartphone,0,0
furniture,comò,a cassetti,cassettone,0,0,a muro,0,0,cassettone,0,0,compartimento,0,0,classico,0,0,a cassetti,1,1,acqua in una boccina,0,0,covo it,0,0,bello,0,0,vecchio,0,0
furniture,comò,di legno,mobile da ingresso,0,0,da cucina,0,0,sedia,0,0,borsa,0,0,antico,0,0,con specchio,0,0,d'allegria,0,0,macchina,0,0,asteroid,0,0,computer,0,0
furniture,comò,comodino,a specchio,0,0,cassettiera,0,0,commesso,0,0,scatola alzavoli,0,0,con specchio,0,0,a tre cassetti,0,0,pizzicare,0,0,letto,0,0,cassiera,0,0,desktop,0,0
animals,coniglio,nano,oryctolagus,0,0,europeo,0,0,cinghiale,0,0,selvatico,0,1,nano,1,1,domestico,0,1,selvatico,0,1,selvatico,0,1,americano,0,0,rabbit,0,0
animals,coniglio,bianco,europeo,0,0,bianco,1,1,al forno,0,0,d'india,0,0,europeo,0,0,selvatico,0,1,"coniglio, nome comune per l'ammoscatto",0,0,diavolo,0,0,leporidae,0,0,della nebbia,0,0
animals,coniglio,lepre,nano,0,1,dei giardini,0,0,alpino,0,0,domestico,0,1,domestico,0,1,leporide,0,0,cipolla,0,0,rabbit,0,0,bambini,0,0,cervo,0,0
animals,coniglio,selvatico,nano,0,1,di angora,0,0,domestico,0,1,europeo,0,0,ariete,0,0,nano,0,1,di legno,0,0,cavie di belpaese,0,0,cervello,0,0,coniglio-guinigi,0,0
animals,coniglio,domestico,lepre,0,1,californiano,0,0,lepori,0,0,d'angora,0,0,a pelo lungo,0,0,gigante,0,0,domestico,1,1,nutella,0,0,domestico,1,1,bunny,0,0
furnishings/fittings,cornice,di legno,per quadri,0,0,da quadro,0,0,per finestre,0,0,pittorica,0,0,per foto,0,0,per quadri,0,0,anello,0,0,di piattaforma,0,0,muro,0,0,modanatura,0,0
furnishings/fittings,cornice,barocca,per ritratto,0,0,per foto,0,0,per porte,0,0,fotografica,0,0,da parete,0,0,per foto,0,0,marina,0,0,bastone,0,0,parete,0,0,cornicia marmarina,0,0
furnishings/fittings,cornice,di plastica,per occhiali,0,0,fotografica,0,0,in legno,0,0,per finestre,0,0,per specchio,0,0,di legno,0,1,in pietra,0,0,cerchio,0,0,alta o bassa,0,0,inventata con finte architette che simulano una architale,0,0
furnishings/fittings,cornice,d'argento,da dipinto,0,0,a specchio,0,0,intarsia,0,0,per specchi,0,0,per documenti,0,0,di foto,0,0,di legno,0,1,montaggio a cornice,0,0,architrave,0,0,bevitere,0,0
furnishings/fittings,cornice,di alluminio,per dipinti,0,0,architrave,0,0,per quadro,0,0,per quadro,0,0,per dipinto,0,0,per specchi,0,0,architrave,0,0,marina,0,0,sulle pareti,0,0,tesa,0,0
furniture,credenza,di legno,mobile,0,0,tv,0,0,banca,0,0,armoire,0,0,da cucina,0,0,classica,0,0,buffet,0,0,armadio,0,0,cassa,0,0,scrivania,0,0
furniture,credenza,vetrinetta,armadietto,0,0,a muro,0,0,carta di credito,0,0,a quattro piedi,0,0,angolare,0,0,moderna,0,0,tavolo,0,0,cabinet,0,0,scaffale,0,0,buffet,0,0
furniture,credenza,religiosa,alta,0,0,soggiorno,0,0,attestato,0,0,con porta a quattro o sei o più carini,0,0,da sala da pranzo,0,0,campagnola,0,0,arredo,0,0,cippatino,0,0,cucina,0,0,cancellaio,0,0
hobbies,cruciverba,a schema libero,tematico,0,0,acrostico,0,0,crossword,0,0,puzzola,0,0,standard,0,0,diario,0,0,pentagramma,0,0,labirinto,0,0,riddle,0,0,scacchiera,0,0
hobbies,cruciverba,parole crociate,15x15,0,0,rebus,0,1,puzzle,0,0,puzzle croceword,0,0,a tema,0,0,crossword classico,0,0,soliforzato,0,0,puzzle,0,0,word puzzle,0,0,matrice,0,0
hobbies,cruciverba,rebus,sudoku,0,0,puzzle,0,0,gioco del domani,0,0,puzzola per crociword,0,0,tematico,0,0,sudoku,0,0,galleggiante di corsa,0,0,piedi piumato,0,0,vocaboli,0,0,cassette,0,0
hobbies,cruciverba,a schema fisso,enigmistica,0,0,aprite parole,0,0,crocifisso,0,0,gioco da tavolo,0,0,classico,0,0,verticale,0,0,croce,0,0,crock,0,0,anagramma,0,0,1a,0,0
hobbies,cruciverba,crittografato,tematico,0,0,acqua fortis,0,0,anagramma,0,0,gioco di logica,0,0,online,0,0,classico,0,0,giochi a scacchiere;,0,0,gioco del ricamo,0,0,'ad arco',0,0,alfa,0,0
kitchenware,cucchiaio,cucchiaino,da minestra,0,0,da dessert,0,0,da cioccolato,0,0,da tavola,0,0,da tavola,0,0,da tavola,0,0,piatto,0,0,piatti,0,0,da bocca,0,0,tavola,0,0
kitchenware,cucchiaio,da tè,da cucina,0,0,da zucchero,0,0,di legno,0,1,da tazza,0,0,da cucina,0,0,da minestra,0,0,piatti,0,0,tazza,0,0,per bocca,0,0,cucchiare,0,0
kitchenware,cucchiaio,di legno,da zuppa,0,0,da tavola,0,0,a mani,0,0,da zucchero,0,0,da dessert,0,0,da dessert,0,0,cucchiarelli,0,0,fettucciera,0,0,tazza,0,0,bancone,0,0
kitchenware,cucchiaio,da dolce,da tavola,0,0,da pastella,0,0,forchetta,0,0,da vino,0,0,da caffè,0,1,da cucina,0,0,da tavola,0,0,piatto di cucchiaio,0,0,spoon,0,0,cuculino,0,0
kitchenware,cucchiaio,da caffè,da dessert,0,0,da tè,0,1,da tavola,0,0,da dessert,0,0,dosatore,0,0,cucchiaino,0,1,tazze,0,0,pentola,0,0,ceramico,0,0,tubetto,0,0
housing buildings,cucina,italiana,professionale,0,0,in muratura,0,0,pentola,0,0,moderna,0,0,americana,0,0,piano cottura,0,0,fornace,0,0,tostapane,0,0,aria,0,0,bocca da fuoco,0,0
housing buildings,cucina,cinese,a gas,0,0,a gas,0,0,forno,0,0,italiana,0,1,italiana,0,1,forno,0,0,piatti di cocina,0,0,fornace,0,0,bicchiere,0,0,stovetta,0,0
housing buildings,cucina,vegetariana,etnica,0,0,elettrica,0,0,centrale,0,0,cinese,0,1,cinese,0,1,frigorifero,0,0,bollitore,0,0,frullator,0,0,fruttiere,0,0,cupboard,0,0
housing buildings,cucina,giapponese,giapponese,1,1,da esterno,0,0,camino,0,0,sala da cucina,0,0,vegetariana,0,1,fornelli,0,0,pizzeria,0,0,frigorifero,0,0,frigoriferi,0,0,scacciatore di ratti,0,0
housing buildings,cucina,ad angolo,elettrica,0,0,a legna,0,0,bancone,0,0,principale,0,0,vegana,0,0,lavello,0,0,piatti,0,0,piatto da cucina,0,0,principale,0,0,stivale,0,0
body parts,cuore,anatomico,umano,0,1,umano,0,1,cardia,0,0,umano,0,1,umano,0,1,atrio sinistro,0,0,umano,0,1,corona,0,0,corda,0,0,caldaia,0,0
body parts,cuore,umano,artificiale,0,0,ventricolo,0,0,artiglio,0,0,artificiale,0,0,artificiale,0,0,sinistro,0,0,ghianda,0,0,immagine,0,0,cardiologia,0,0,ventricolo,0,0
body parts,cuore,spezzato,di carne,0,0,artificiale,0,0,* umano,0,0,di ghiaccio,0,0,sano,0,0,umano,0,1,anziene,0,0,core,0,0,ventricoli,0,0,ventricoli,0,0
body parts,cuore,animale,di pietra,0,1,di pesce,0,0,muscolo cardiale,0,0,vegetale,0,0,malato,0,0,atrio sì,0,0,ictus,0,0,feto,0,0,umano,0,1,cor,0,0
