category,concept,human,llama-3.1-70b,llama-3.1-70b-order_match,llama-3.1-70b-simple_match,llama-3.1-8b,llama-3.1-8b-order_match,llama-3.1-8b-simple_match,llama-3.2-3b,llama-3.2-3b-order_match,llama-3.2-3b-simple_match,mistral-7b,mistral-7b-order_match,mistral-7b-simple_match,mixtral-8x7b,mixtral-8x7b-order_match,mixtral-8x7b-simple_match,nemo-12b,nemo-12b-order_match,nemo-12b-simple_match,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-order_match,llava-v1.6-mistral-7b-simple_match,llava-v1.6-mistral-7b-img,llava-v1.6-mistral-7b-img-order_match,llava-v1.6-mistral-7b-img-simple_match,idefics2-8b,idefics2-8b-order_match,idefics2-8b-simple_match,idefics2-8b-img,idefics2-8b-img-order_match,idefics2-8b-img-simple_match
clothes,cappotto,corto,invernale,0,0,di pelle,0,0,pelliccia,0,0,di pelliccia,0,0,di pelle,0,0,corto,1,1,di lana,0,0,capa,0,0,di cotone,0,0,mantello,0,0
clothes,cappotto,elegante,giaccone,0,0,di velluto,0,0,giacca da neve,0,0,da pioggia,0,0,imbottito,0,0,di lana,0,0,poncho,0,0,pesante,0,0,a collo,0,0,classico,0,0
clothes,cappotto,doppiopetto,sportivo,0,0,termico,0,0,giacca da sci,0,0,maglietta da pipistrello,0,0,leggero,0,0,impermeabile,0,1,da neve,0,0,cape,0,0,in tessuto,0,0,giubbino,0,0
foods,carne,di maiale,manzo,0,0,manzo,0,0,manzo,0,0,manzo,0,0,manzo,0,0,manzo,0,0,pollo,0,0,pollo,0,0,manzo,0,0,bovino,0,0
foods,carne,rossa,di manzo,0,0,maiale,0,0,agnello,0,0,vitello,0,0,vitello,0,0,salame,0,0,manzo,0,0,manzo,0,0,bovino,0,0,di manzo,0,0
foods,carne,di pollo,pollo,0,0,tacchino,0,0,maiale,0,0,bisonte,0,0,tacchino,0,0,tacchino,0,0,maiale,0,0,maiale,0,0,suino,0,0,beef,0,0
foods,carne,bianca,maiale,0,0,pollo,0,0,tacchino,0,0,pollo,0,0,cervo,0,0,prosciutto,0,0,di pollo,0,1,vacca,0,0,cervo,0,0,porcino,0,0
foods,carne,bovina,vitello,0,0,prosciutto,0,0,vitello,0,0,agnello,0,0,montone,0,0,pancetta,0,0,di pesce,0,0,pesce,0,0,capra,0,0,pesce,0,0
vehicles,carrozza,calesse,calesse,1,1,ferroviaria,0,0,treno,0,0,ferroviaria,0,0,ferroviaria,0,0,ferroviaria,0,0,automobile,0,0,a cavallo,0,0,passeggeri,0,1,a quattro ruote,0,0
vehicles,carrozza,a cavalli,berlina,0,1,da guerra,0,0,vettura,0,0,funebre,0,0,letto,0,0,da viaggio,0,0,treno,0,0,di cavalli,0,0,cassa,0,0,a tre piani,0,0
vehicles,carrozza,berlina,coupé,0,0,treno,0,0,a cavalli,0,1,da parco giochi,0,0,ristorante,0,0,da parata,0,0,autobus,0,0,classica,0,0,vagoni,0,0,a tre ruote,0,0
vehicles,carrozza,passeggeri,spider,0,0,da neve,0,0,autobus,0,0,per bestiame,0,0,salone,0,0,da corsa,0,0,taxi,0,0,a cavalli,0,1,per bambini,0,0,per 4 persone,0,0
vehicles,carrozza,diligenza,phaeton,0,0,da corsa,0,0,treno a vapore,0,0,da cantiere,0,0,panoramica,0,0,da funerale,0,0,autocarro,0,0,di cavalli con tetto,0,0,merci,0,0,a cabine,0,0
hobbies,carte,da gioco,biglietto,0,0,carta da regalo,0,0,di credito,0,0,carta da parati,0,0,carta igienica,0,1,biglietto da visita,0,0,tarocchi,0,0,tarocchi,0,0,carta da gioco,0,0,da gioco,1,1
hobbies,carte,napoletane,carta di credito,0,0,carta da parati,0,0,carta da cucina,0,0,carta da gioco,0,0,carta da forno,0,0,carta di credito,0,0,carta da gioco,0,0,da gioco,0,1,carta di credito,0,0,carta da gioco,0,0
hobbies,carte,da poker,biglietto da visita,0,0,biglietto,0,0,di debito,0,0,carta da cucina,0,0,carta da parati,0,0,carta da gioco,0,0,carta da parati,0,0,carta di credito,0,0,carta da cucina,0,0,carta bolla,0,0
hobbies,carte,carta velina,carta da gioco,0,0,banconota,0,0,di identità,0,0,carta da parola,0,0,carta assorbente,0,0,carta d'identità,0,0,carta birra,0,0,carta da gioco,0,0,tarocchi,0,0,carta da telefono,0,0
hobbies,carte,carta igienica,da gioco,0,1,carta da lettere,0,0,di abbonamento,0,0,carta igienica,1,1,carta da lettere,0,0,carta geografica,0,0,carta da giacenza,0,0,briscola,0,0,carta di debito,0,0,carta da visitare,0,0
furniture,cassettiera,di legno,da ufficio,0,0,da bagno,0,0,a rotelle,0,0,da tavola,0,0,da camera da letto,0,0,da camera da letto,0,0,di legno,1,1,armadio,0,0,sony,0,0,cassette,0,0
furniture,cassettiera,settimino,da cucina,0,0,a muro,0,0,a ruote,0,0,per cucina,0,0,per ufficio,0,0,con ante scorrevoli,0,0,bianca,0,0,armadio a due porte,0,0,"cassette 7""",0,0,cassa,0,0
furniture,cassettiera,comò,da bagno,0,0,da cucina,0,0,per cucina,0,0,per sigarette,0,0,da ingresso,0,0,a ponte,0,0,cassetta,0,0,armadio a quattro porte,0,0,cd,0,0,scaffale,0,0
furniture,cassettiera,di plastica,da notte,0,0,cassettone,0,0,in legno,0,0,da cucina,0,0,con specchio,0,0,da ufficio,0,0,frigorifero,0,0,armadio a sei porte,0,0,cassette a bobine,0,0,cassetta,0,0
furniture,cassettiera,comodino,da camera da letto,0,0,mobile,0,0,elettrica,0,0,industriale,0,0,da bagno,0,0,in legno,0,0,di vetro,0,0,armadio a otto porte,0,0,bose,0,0,cassette vhs,0,0
animals,cavallo,da corsa,appaloosa,0,0,destriero,0,0,da guerra,0,0,da corsa,1,1,quarter horse,0,0,purosangue,0,1,da corsa,1,1,da corsa,1,1,pony,0,1,pony,0,1
animals,cavallo,pony,arabo,0,0,purosangue,0,1,da lavoro,0,0,da tiro,0,0,tennessee walking horse,0,0,da corsa,0,1,da lavoro,0,0,pegaso,0,0,domestico,0,0,stallione,0,0
animals,cavallo,purosangue,purosangue,1,1,bardotto,0,0,da corsa,0,1,da trazione,0,0,lipizzano,0,0,arabo,0,0,da tiro,0,0,selvaggio,0,0,da lavoro,0,0,da corsa,0,1
animals,cavallo,bianco,frisone,0,0,da corsa,0,1,da tiro,0,0,da fattoria,0,0,akhal-teke,0,0,quarter horse,0,0,da sella,0,0,da equitazione,0,0,da corsa,0,1,stallone,0,1
animals,cavallo,stallone,quarter horse,0,0,da tiro,0,0,destriero,0,0,da sella,0,0,rocky mountain horse,0,0,clydesdale,0,0,adriano,0,0,da sella,0,0,stallione d'acqua,0,0,da trattamento,0,0
hobbies,cd,audio,cd-rom,0,0,singolo,0,0,album,0,0,compact disc,0,0,audio,1,1,audio,1,1,compact disc,0,0,cd-r,0,0,singolo,0,0,cd-rom,0,0
hobbies,cd,-rom,cd+g,0,0,single,0,0,disco,0,0,audio,0,1,cd-midi,0,0,cd-rom,0,0,cd-r,0,0,disco compacto,0,0,cd-rom,0,0,singolo,0,0
hobbies,cd,musicale,audio,0,1,ep,0,0,mixtape,0,0,cd-text,0,0,cd-extra,0,0,di dati,0,0,cd-rom,0,0,cd-rw,0,0,musica,0,0,musica,0,0
hobbies,cd,riscrivibile,extra,0,0,doppio,0,0,ep,0,0,cd-rom,0,0,cd-i,0,0,cd-r,0,0,cd-rw,0,0,compact disc,0,0,compact disc,0,0,box set,0,0
hobbies,cd,-r,vcd,0,0,cd-rom,0,0,singolo,0,0,cd-i,0,0,photocd,0,0,cd-rw,0,0,singolo,0,0,cd-rom,0,0,compilation promo,0,0,cd-single,0,0
furnishings/fittings,centrotavola,di fiori,vaso,0,0,in legno,0,0,in legno,0,0,tavolo rotondo,0,0,floreale,0,0,mazzo di fiori,0,0,pizzeria,0,0,con pianta,0,0,tavola,0,0,tavola,0,0
furnishings/fittings,centrotavola,con candele,candeliere,0,0,di vetro,0,0,con sedie,0,0,tavola rotonda,0,0,da festa,0,0,composizione floreale,0,0,centro tavola,0,0,tavola,0,0,tavola da gioco,0,0,tavolino,0,0
furnishings/fittings,centrotavola,di pizzo,di natale,0,0,di legno,0,0,ceramica,0,0,tavolo da pranzo,0,0,di candele,0,0,di vetro,0,0,autobus,0,0,con pianta nera,0,0,tavola da cucina,0,0,tavola per cucina,0,0
furnishings/fittings,centrotavola,centrino,portacenere,0,0,in ceramica,0,0,in metallo,0,0,tavolo con gambi,0,0,di frutta,0,0,di cristallo,0,0,pizza,0,0,con pianta alta,0,0,scrivania,0,0,tavola piana,0,0
foods,cereale,grano,riso,0,0,riso,0,0,riso,0,0,oatmeal,0,0,grano,1,1,avena,0,1,mais,0,1,granola,0,0,biscotti,0,0,farina,0,0
foods,cereale,avena,avena,1,1,farro,0,1,avena,1,1,muesli,0,0,riso,0,0,frumento,0,0,arancia,0,0,frullatore,0,0,pasta,0,0,amido,0,0
foods,cereale,farro,grano,0,1,kamut,0,0,orzo,0,1,chex,0,0,frumento,0,0,orzo,0,1,biglietto,0,0,pasta di mais,0,0,pane,0,0,avena,0,1
foods,cereale,orzo,farro,0,1,mais,0,1,quinoa,0,0,granola,0,0,segale,0,0,segale,0,0,big ben,0,0,frullato,0,0,amido,0,0,farina integrale,0,0
foods,cereale,mais,quinoa,0,0,avena,0,1,mais,1,1,corn flakes,0,0,farro,0,1,grano,0,1,riso,0,0,mais,1,1,avena,0,1,orzo,0,1
body parts,cervello,umano,umano,1,1,umano,1,1,cerebro,0,0,umano,1,1,umano,1,1,neocorteccia,0,0,cerebro,0,0,cerebro,0,0,cerebro,0,0,cerebro,0,0
body parts,cervello,animale,rettile,0,0,di insetto,0,0,meningi,0,0,corteccia cerebrale,0,0,artificiale,0,0,cerebello,0,0,encefalo,0,0,encefalo,0,0,pons,0,0,midbrain,0,0
body parts,cervello,rettiliano,artificiale,0,0,di anfibi,0,0,encefalo,0,0,talamo,0,0,sano,0,0,talamo,0,0,lobi cerebrali,0,0,cerebrum,0,0,cortex,0,0,ponte,0,0
hobbies,chitarra,elettrica,classica,0,1,acustica,0,1,classica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,elettrica,1,1
hobbies,chitarra,acustica,acustica,1,1,classica,0,1,acustica,1,1,sitar,0,0,classica,0,1,elettrica,0,1,elettrica,0,1,elettrica,0,1,basso,0,0,acustica,1,1
hobbies,chitarra,classica,semiacustica,0,0,elettrica,0,1,elettrica,0,1,banjo,0,0,classica,1,1,classica,1,1,classica,1,1,basso,0,0,a 6 corde,0,0,basso,0,0
hobbies,chitarra,a dodici corde,classica,0,1,basso,0,0,acoustic,0,0,hollow body,0,0,folk,0,0,a 12 corde,0,0,pedal steel,0,0,a 12 corde,0,0,baritona,0,0,a 12 corde,0,0
hobbies,chitarra,ukulele,resofonica,0,0,classica a 12 corde,0,0,basso,0,0,resonator,0,0,semi-acustica,0,0,resofonica,0,0,folk,0,0,classica,0,1,a 12 corde,0,0,classica,0,1
plants,ciclamino,bianco,alpino,0,0,rosso,0,1,rosa,0,1,rosa,0,1,di napoli,0,0,comune,0,0,biciciclo,0,0,rosso,0,1,pet,0,0,tulipano,0,0
plants,ciclamino,rosa,cyclamen africanum,0,0,comune,0,0,giardiniere,0,0,comune,0,0,cyclamen coum,0,0,africano,0,0,scooter,0,0,bianco,0,1,pvc,0,0,rosso,0,1
plants,ciclamino,dei boschi,di creta,0,0,di montagna,0,0,viola,0,0,viola,0,0,purpureum,0,0,persiano,0,1,bicicletta,0,0,in vase,0,0,1,0,0,ciliegio,0,0
plants,ciclamino,rosso,europeo,0,0,azzurro,0,0,iris,0,0,giallo,0,0,di milano,0,0,di madagascar,0,0,bianco,0,1,ceramica,0,0,bici,0,0,nero,0,0
plants,ciclamino,persiano,di persia,0,0,blu,0,0,lilaccio,0,0,bianco,0,1,persiano,1,1,giapponese,0,0,**ciclamino**,0,0,gigante,0,0,polietilene,0,0,lilium,0,0
plants,ciliegio,in fiore,dolce,0,1,ciliegia,0,0,ciliegia,0,0,comune,0,0,prunus avium,0,0,acido,0,0,acacia,0,0,fiori di ciliegio,0,0,rosso,0,0,albero,0,1
plants,ciliegio,albero,giapponese,0,0,nero,0,0,ciliegia di prato,0,0,d'italia,0,0,prunus serrulata,0,0,selvatico,0,0,acero,0,0,albero di ciliegio,0,0,acacia,0,0,acacia,0,0
plants,ciliegio,dolce,amaro,0,0,selvatico,0,0,ciliegia di bosco,0,0,di sibiria,0,0,prunus subhirtella,0,0,dolce,1,1,frullato,0,0,ciliego con fiori,0,0,a cuscino,0,0,cherry blossom,0,0
foods,cioccolato,fondente,fondente,1,1,bianco,0,1,cioccolata,0,0,bianco,0,1,fondente,1,1,fondente,1,1,cioccolata,0,0,cioccolata,0,0,bianco,0,1,barretta,0,0
foods,cioccolato,bianco,gianduja,0,0,fondente,0,1,cioccolatini,0,0,fondente,0,1,con nocciole,0,0,al latte con nocciole,0,0,cioccolata fondente,0,0,cioccolata con panna,0,0,bicioccolato,0,0,baci,0,0
foods,cioccolato,al latte,al latte,1,1,cioccolata calda,0,0,fondente,0,1,barra,0,0,con peperoncino,0,0,fondente con frutta secca,0,0,cioccolata bianco,0,0,cioccolata con caramello,0,0,biscotti,0,0,barra,0,0
foods,cioccolato,alle nocciole,bianco,0,1,al latte,0,1,bianco,0,1,biscotti,0,0,gianduia,0,0,al latte,0,1,cioccolata freddo,0,0,cioccolata al latte,0,0,amare e rosso e giallo,0,0,cassetta di cioccolato,0,0
foods,cioccolato,alla gianduja,extrafondente,0,0,nero,0,0,cioccolata calda,0,0,fuso,0,0,con sale marino,0,0,al fondente,0,0,barra di cioccolato,0,0,cioccolata con frullati,0,0,nero,0,0,cubo,0,0
stationery,colla,vinilica,a caldo,0,1,adesiva,0,0,adesivo,0,0,da carta,0,0,vinilica,1,1,a caldo,0,1,da barba,0,0,per capelli,0,0,adesivo,0,0,adesivo,0,0
stationery,colla,stick,vinilica,0,1,per legno,0,0,per cartone,0,0,da metallo,0,0,stick,1,1,per carta,0,0,per capelli,0,0,frizzante,0,0,adesivo a base di gomma,0,0,pasta da leggere,0,0
stationery,colla,a caldo,a freddo,0,0,universale,0,0,per legno,0,0,da plastica,0,0,istantanea,0,0,a base di acqua,0,0,balsamo di colla,0,0,collaerogel,0,0,bolla,0,0,adesiva,0,0
stationery,colla,super attack,a base di lattice,0,0,per tessuti,0,0,per tessuti,0,0,da legno,0,0,per carta,0,0,stick,0,1,da capelli,0,0,di uovo,0,0,glue,0,0,resina,0,0
stationery,colla,di pesce,a base di gomma,0,0,epoxi,0,0,per plastica,0,0,da tessuto,0,0,spray,0,0,per ceramica,0,0,da pizze,0,0,cola,0,0,adesivo a base di silicone,0,0,pasta da cera,0,0
body parts,collo,lungo,di camicia,0,0,di cigno,0,0,di vetro,0,0,di animale,0,0,della camicia,0,0,cravatta,0,0,di carta,0,0,di persona,0,0,vertebrale,0,0,bocca,0,0
body parts,collo,all'italiana,a v,0,0,di gallina,0,0,bocca,0,0,vertebrato: parte anatomica del corpo che supporta la testa e sostenuta dal torace e dal tronco cervicale,0,0,della maglietta,0,0,camicia,0,0,collante,0,0,di carta,0,0,bollente,0,0,occhi,0,0
body parts,collo,alla coreana,alto,0,0,di bottiglia,0,1,di bue,0,0,di bottiglia,0,1,di una bottiglia di vino,0,0,foulard,0,0,del cielo,0,0,di un uomo,0,0,collo-falange,0,0,fianco,0,0
body parts,collo,di bottiglia,camuso,0,0,d'anatra,0,0,di legno,0,0,di montagna,0,0,di un vestito,0,0,sciarpa,0,0,collare,0,0,di animale,0,0,in bocca,0,0,orecchie,0,0
body parts,collo,umano,della vescica,0,0,di tacchino,0,0,di metallo,0,0,di serpente,0,0,di un pallone,0,0,collarino,0,0,di vino,0,0,di serpente,0,0,corneale,0,0,naso,0,0
housing buildings,colonna,dorica,sonora,0,0,sonora,0,0,palazzo,0,0,idraulica,0,0,sonora,0,0,sonora,0,0,sonora,0,0,di marmo,0,0,di supporto,0,0,di supporto,0,0
housing buildings,colonna,corinzia,dorica,0,1,di liquido,0,0,telecolonna,0,0,di sale,0,0,di sostegno,0,0,vertebrale,0,0,di legno,0,0,di legno,0,0,vertebrale,0,0,regina,0,0
housing buildings,colonna,ionica,corinzia,0,1,di gas,0,0,verticale,0,0,vertebrale,0,0,di distillazione,0,0,d'aria,0,0,di una struttura,0,0,di pietra,0,0,di riferimento,0,0,inglese,0,0
housing buildings,colonna,portante,ionica,0,1,vertebrale,0,0,mastello,0,0,di una statua,0,0,di carico,0,0,di pietra,0,0,di supporto,0,0,di supporto,0,0,di registrazione,0,0,di appoggio,0,0
housing buildings,colonna,romana,liquida,0,0,di un edificio,0,0,di sostegno,0,0,sonora,0,0,di scarico,0,0,di fumo,0,0,vertebrale,0,0,pillare,0,0,di controllo,0,0,della tramezzina verso il tetto,0,0
kitchenware,coltello,a serramanico,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1
kitchenware,coltello,da cucina,da pane,0,1,da carne,0,0,da pesca,0,0,da carne,0,0,da caccia,0,0,da pane,0,1,da frullatore,0,0,da caccia,0,0,da cucina da taglio,0,0,da taglio,0,0
kitchenware,coltello,da pane,da frutta,0,0,da pesce,0,0,da caccia,0,0,da filo,0,0,da pesca,0,0,da cucina giapponese,0,0,da legno,0,0,da frullatore,0,0,da taglio da cucina da taglio,0,0,cucchiaio,0,0
kitchenware,coltello,seghettato,da carne,0,0,da caccia,0,0,da lavoro,0,0,da caccia,0,0,da combattimento,0,0,da frutta,0,0,da cucitura,0,0,da scalpello,0,0,da cucina da taglio per pesce,0,0,forchetta,0,0
kitchenware,coltello,svizzero,da formaggio,0,0,da pane,0,1,da taglia,0,0,da pettine,0,0,da tavola,0,0,da pocket,0,0,da,0,0,da parete,0,0,da cucina da taglio per carne,0,0,da caccia,0,0
furniture,comodino,di legno,classico,0,0,da notte,0,0,letto,0,0,comodini da cucina,0,0,in legno,0,0,da notte,0,0,bidet,0,0,bianco,0,0,cassetta,0,0,cassette,0,0
furniture,comodino,a cassetti,a due cassetti,0,0,a tre cassetti,0,0,cuscino,0,0,da cucina,0,0,in metallo,0,0,con ruote,0,0,lavastoviglie,0,0,di legno,0,1,scatola,0,0,scrivania,0,0
furniture,comodino,basso,minimalista,0,0,a rotelle,0,0,cassettone,0,0,scrivania,0,0,industriale,0,0,con cassetti,0,0,lavanderia,0,0,con cassetta,0,0,arma,0,0,scaffale,0,0
furniture,comodino,di metallo,a tre cassetti,0,0,singolo,0,0,divano,0,0,vaso per i fiori,0,0,vintage,0,0,con ante,0,0,lavandino,0,0,in cucina,0,0,carta da toga,0,0,scaffale con piani,0,0
furniture,comodino,sospeso,con specchio,0,0,a ruote,0,0,poltrona,0,0,scaffale comodino,0,0,moderno,0,0,con specchio,0,0,bidone,0,0,nero,0,0,armadio,0,0,scatola,0,0
hobbies,computer,portatile,supercomputer,0,0,desktop,0,0,desktop,0,0,desktop computer,0,0,desktop,0,0,desktop,0,0,desktop,0,0,desktop computer,0,0,desktop,0,0,desktop,0,0
hobbies,computer,fisso,minicomputer,0,0,supercomputer,0,0,laptop,0,0,smartphone,0,0,thin client,0,0,laptop,0,0,personal computer,0,0,laptop,0,0,tablet,0,0,tablet,0,0
hobbies,computer,pc,mainframe,0,0,minicomputer,0,0,tablet,0,0,pocket computer,0,0,workstation,0,0,netbook,0,0,tablet,0,0,tablet,0,0,smartphone,0,0,pc,1,1
hobbies,computer,mini,server,0,0,workstation,0,0,smartphone,0,0,workstation,0,0,server,0,0,server,0,0,desktop computer,0,0,smartphone,0,0,server,0,0,smartphone,0,0
furniture,comò,a cassetti,classico,0,0,a muro,0,0,cassettone,0,0,scatola a molla,0,0,antico,0,0,a cassetti,1,1,di legno,0,1,computer,0,0,borsa,0,0,monitor,0,0
furniture,comò,di legno,da ingresso,0,0,a specchio,0,0,comodino,0,1,cassettiera,0,0,in stile industriale,0,0,con specchio,0,0,esterno,0,0,a pié di letto,0,0,pettinato,0,0,mouse,0,0
furniture,comò,comodino,da notte,0,0,a mensola,0,0,a braccioli,0,0,cassettone,0,0,classico,0,0,con ante,0,0,d'acqua,0,0,fax,0,0,di stoviglie,0,0,macchina per scrivere,0,0
animals,coniglio,nano,nano,1,1,europeo,0,0,lepre,0,1,selvatico,0,1,nano,1,1,selvatico,0,1,selvatico,0,1,di cartone,0,0,selvatico,0,1,selvatico,0,1
animals,coniglio,bianco,gigante,0,0,di palude,0,0,cinghiale,0,0,d'india,0,0,domestico,0,1,domestico,0,1,conigliaccio,0,0,reale,0,0,domestico,0,1,selvatico americano,0,0
animals,coniglio,lepre,europeo,0,0,domestico,0,1,cervo,0,0,europeo,0,0,ariete,0,0,angora,0,0,domestico,0,1,bianco,0,1,di cappella,0,0,selvatico europeo,0,0
animals,coniglio,selvatico,olandese,0,0,di terra,0,0,comune,0,0,da compagnia,0,0,europeo,0,0,lince,0,0,di legno,0,0,di bambù,0,0,di palazzo,0,0,domestico,0,1
animals,coniglio,domestico,lop,0,0,di montagna,0,0,muntiacus,0,0,da caccia,0,0,lepre,0,1,nano,0,1,di carta,0,0,con la frusta,0,0,d'inverno,0,0,selvatico cinese,0,0
furnishings/fittings,cornice,di legno,per quadri,0,0,per foto,0,0,per finestre,0,0,pittorica,0,0,per foto,0,0,per quadri,0,0,di vetro,0,0,di vetro,0,0,interna,0,0,modulare,0,0
furnishings/fittings,cornice,barocca,per specchio,0,0,da quadro,0,0,in legno,0,0,architettonica,0,0,da parete,0,0,per foto,0,0,di foto,0,0,di casa,0,0,a cavo,0,0,d'angolo,0,0
furnishings/fittings,cornice,di plastica,per specchi,0,0,fotografica,0,0,per finestra,0,0,fotografica,0,0,in legno,0,0,fotografica,0,0,decorativa,0,0,tramezzo,0,0,di legno,0,1,di pietra,0,0
furnishings/fittings,cornice,d'argento,per occhiali,0,0,per porta,0,0,in plastica,0,0,di quadro,0,0,vintage,0,0,per specchi,0,0,di paratope,0,0,di soffa,0,0,in cemento,0,0,di legno,0,1
furnishings/fittings,cornice,di alluminio,per finestra,0,0,per tavolo,0,0,in cartongesso,0,0,per finestre,0,0,in metallo,0,0,per poster,0,0,di pietra,0,0,di legno,0,1,in metallo,0,0,scorrevole,0,0
furniture,credenza,di legno,armadio,0,0,a muro,0,0,banca,0,0,armoire,0,0,da cucina,0,0,in stile rustico,0,0,armadio,0,0,armadio,0,0,tavolo,0,0,scaffale,0,0
furniture,credenza,vetrinetta,mobile,0,0,armadio,0,0,istituto di credito,0,0,a quattro gambe,0,0,angolare,0,0,a giorno,0,0,buffet,0,0,cabinet,0,0,armadio,0,0,scrivania,0,0
furniture,credenza,religiosa,in legno,0,0,da cucina,0,0,cassa di risparmio,0,0,industriale,0,0,a muro,0,0,in stile shabby chic,0,0,mobile,0,0,a porta,0,0,cassetta,0,0,cassette,0,0
hobbies,cruciverba,a schema libero,classico,0,0,a parole,0,0,puzzle,0,0,puzzola,0,0,classico,0,0,classico,0,0,croce di malta,0,0,1,0,0,*,0,0,1,0,0
hobbies,cruciverba,parole crociate,enigmistica,0,0,a parole incrociate,0,0,anagramma,0,0,indovinello a parole crociate,0,0,a tema,0,0,a tema,0,0,2048,0,0,14,0,0,1. quiz,0,0,scacchiera,0,0
hobbies,cruciverba,rebus,a schema variabile,0,0,a parole chiuse,0,0,crocifisso,0,0,puzzle a parole croce,0,0,tematico,0,0,tematico,0,0,croce di giuda,0,0,5x5,0,0,anagrammi,0,0,scacchettone,0,0
hobbies,cruciverba,a schema fisso,a schema fisso,1,1,acrostico,0,0,palindromo,0,0,enigma,0,0,enigmistico,0,0,a griglia,0,0,aeroplano,0,0,16,0,0,parola crociata,0,0,parola,0,0
hobbies,cruciverba,crittografato,a schema libero,0,1,a quadretti,0,0,acrostico,0,0,rompicapo a parole crociate,0,0,a schema fisso,0,1,a parole incatenate,0,0,croce,0,0,1x1,0,0,parola-chiave,0,0,3,0,0
kitchenware,cucchiaio,cucchiaino,da dessert,0,0,da tavola,0,0,di legno,0,1,da tavola,0,0,da tavola,0,0,da minestra,0,0,tazza,0,0,tazza,0,0,da bocca,0,0,da cucina,0,0
kitchenware,cucchiaio,da tè,da minestra,0,0,da dessert,0,0,da tavola,0,0,da neonato,0,0,da cucina,0,0,da tavola,0,0,piatto,0,0,colazione,0,0,bicchiere,0,0,da tavola,0,0
kitchenware,cucchiaio,di legno,da zuppa,0,0,da tè,0,1,da cucina,0,0,da tazza,0,0,da dessert,0,0,da dessert,0,0,piatti,0,0,spatola,0,0,per bocca,0,0,per bocca,0,0
kitchenware,cucchiaio,da dolce,da gelato,0,0,per il burro,0,0,di plastica,0,0,da bambino,0,0,da the,0,0,da tè,0,1,piatto da cena,0,0,tazza da caffè,0,0,da piatto per bambini,0,0,per bocche piccole,0,0
kitchenware,cucchiaio,da caffè,da tè,0,1,per il formaggio,0,0,da dolci,0,0,da dessert,0,0,da minestra,0,0,da gelato,0,0,piatti da tavola,0,0,pranzo,0,0,tiglieto,0,0,da baule,0,0
housing buildings,cucina,italiana,a gas,0,0,in muratura,0,0,forno,0,0,moderna,0,0,americana,0,0,fornello,0,0,fornace,0,0,frullatore,0,0,americana,0,0,da camere,0,0
housing buildings,cucina,cinese,etnica,0,0,in acciaio,0,0,pentola,0,0,industriale,0,0,lineare,0,0,tostapane,0,0,forno,0,0,lavastoviglie,0,0,fornace,0,0,stoviglia,0,0
housing buildings,cucina,vegetariana,molecolare,0,0,a gas,0,0,padella,0,0,tradizionale,0,0,in muratura,0,0,caffettiera,0,0,grattacielo,0,0,fornace,0,0,mobile,0,0,stoviglie,0,0
housing buildings,cucina,giapponese,vegetariana,0,1,in legno,0,0,teglia,0,0,italiana,0,1,con penisola,0,0,bollitore,0,0,tostapane,0,0,lavatrice,0,0,forni,0,0,piastra,0,0
housing buildings,cucina,ad angolo,vegana,0,0,elettrica,0,0,camino,0,0,cinese,0,1,rustica,0,0,armadio,0,0,lavatrice,0,0,tostapane,0,0,da lavoro,0,0,bottega,0,0
body parts,cuore,anatomico,umano,0,1,umano,0,1,umano,0,1,umano,0,1,umano,0,1,umano,0,1,umano,0,1,simbolo del cuore,0,0,aorta,0,0,ventricolo,0,0
body parts,cuore,umano,di maiale,0,0,di pesce,0,0,cardiologia,0,0,di cristallo,0,0,artificiale,0,0,di pollo,0,0,di legno,0,0,anatomia del cuore,0,0,ventricoli,0,0,corda,0,0
body parts,cuore,spezzato,di pollo,0,0,di pomodoro,0,0,di pietra,0,1,di vetro,0,0,sano,0,0,di una stella,0,0,di carta,0,0,"anatomia: umano, animali",0,0,cardiomioplastica,0,0,ventricoli,0,0
body parts,cuore,animale,di agnello,0,0,animale,1,1,animale,1,1,stellare,0,0,malato,0,0,di una città,0,0,di vetro,0,0,pulsioni,0,0,umano,0,1,cor,0,0
body parts,cuore,di pietra,di bue,0,0,di calamari,0,0,di legno,0,0,di ghiaccio,0,0,pulsante,0,0,animale,0,1,di pietra,1,1,corazza,0,0,coronarie,0,0,coronari arteri,0,0
furnishings/fittings,cuscino,in memory foam,a forma di cuore,0,0,di piuma,0,1,da letto,0,0,da letto,0,0,da seduta,0,0,per il collo,0,0,da letto,0,0,da letto,0,0,da letto,0,0,per letto,0,0
furnishings/fittings,cuscino,di piuma,per il collo,0,0,di supporto,0,0,a forma di animale,0,0,da sedere,0,0,da viaggio,0,0,per la testa,0,0,da sedere,0,0,poltrona,0,0,a pelle,0,0,pillow,0,0
furnishings/fittings,cuscino,da divano,da viaggio,0,0,per la schiena,0,0,a forma di cuore,0,0,per testa,0,0,da orlo,0,0,per la schiena,0,0,da camicia,0,0,divano,0,0,per letto,0,0,da letto,0,0
