category,concept,human,llama-3.1-70b,llama-3.1-70b-order_match,llama-3.1-70b-simple_match,llama-3.1-8b,llama-3.1-8b-order_match,llama-3.1-8b-simple_match,llama-3.2-3b,llama-3.2-3b-order_match,llama-3.2-3b-simple_match,mistral-7b,mistral-7b-order_match,mistral-7b-simple_match,mixtral-8x7b,mixtral-8x7b-order_match,mixtral-8x7b-simple_match,nemo-12b,nemo-12b-order_match,nemo-12b-simple_match,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-order_match,llava-v1.6-mistral-7b-simple_match,llava-v1.6-mistral-7b-img,llava-v1.6-mistral-7b-img-order_match,llava-v1.6-mistral-7b-img-simple_match,idefics2-8b,idefics2-8b-order_match,idefics2-8b-simple_match,idefics2-8b-img,idefics2-8b-img-order_match,idefics2-8b-img-simple_match
clothes,cappello,bombetta,da baseball,0,0,da soldato,0,0,fedora,0,1,da pioggia,0,0,borsalino,0,0,a tesa larga,0,0,di piuma,0,0,trilby,0,0,da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da capp,0,0,fedora,0,1
clothes,cappello,da cowboy,da cowboy,1,1,da ufficiale,0,0,sombrero,0,0,da pranzo,0,0,da baseball,0,0,da baseball,0,0,di pizzo,0,0,bowler hat,0,0,,0,0,,0,0
clothes,cappotto,lungo,trench,0,0,di pelliccia,0,0,giacca,0,0,da pioggia,0,0,invernale,0,0,lungo,1,1,da neve,0,0,da neve,0,0,da uomo,0,0,giacca,0,0
clothes,cappotto,impermeabile,parka,0,0,di pelle,0,0,mantello,0,0,da inverno,0,0,estivo,0,0,corto,0,1,da pioggia,0,0,da pioggia,0,0,da donna,0,0,gilet,0,0
clothes,cappotto,corto,giaccone,0,0,di lana,0,0,pelliccia,0,0,piumato,0,0,imbottito,0,0,di pelle,0,0,da freddo,0,0,da freddo,0,0,da bambino,0,0,mantello,0,0
clothes,cappotto,elegante,piumino,0,0,di cotone,0,0,impermeabile,0,1,gommoso,0,0,leggero,0,0,di lana,0,0,da moto,0,0,da moto,0,0,da sport,0,0,overcoat,0,0
clothes,cappotto,doppiopetto,invernale,0,0,di velluto,0,0,giacca da neve,0,0,con guaina,0,0,da pioggia,0,0,di cotone,0,0,da lavoro,0,0,da lavoro,0,0,da lavoro,0,0,smock,0,0
foods,carne,di maiale,manzo,0,0,manzo,0,0,manzo,0,0,manzo,0,0,manzo,0,0,manzo,0,0,pollo,0,0,manzo,0,0,suino,0,0,bovino,0,0
foods,carne,rossa,maiale,0,0,vitello,0,0,vitello,0,0,maiale,0,0,maiale,0,0,maiale,0,0,maiale,0,0,maiale,0,0,bovino,0,0,suino,0,0
foods,carne,di pollo,agnello,0,0,tacchino,0,0,maiale,0,0,agnello,0,0,pollo,0,0,pollo,0,0,bovino,0,0,pollo,0,0,pesce,0,0,pollame,0,0
foods,carne,bianca,vitello,0,0,pollo,0,0,tacchino,0,0,maiale asinello,0,0,agnello,0,0,tacchino,0,0,pesce,0,0,pesce,0,0,uccello,0,0,pesce,0,0
foods,carne,bovina,pollo,0,0,maiale,0,0,agnello,0,0,maiale schiacciato,0,0,vitello,0,0,agnello,0,0,di maiale,0,1,vitello,0,0,,0,0,uccello,0,0
vehicles,carrozza,calesse,calesse,1,1,ferroviaria,0,0,treno,0,0,ferroviaria,0,0,ferroviaria,0,0,ferroviaria,0,0,autobus,0,0,a cavallo,0,0,passeggeri,0,1,a quattro ruote,0,0
vehicles,carrozza,a cavalli,phaeton,0,0,da corsa,0,0,autobus,0,0,tranviaria,0,0,tranviaria,0,0,da viaggio,0,0,taxi,0,0,a cavallo con copertura,0,0,merci,0,0,a due ruote,0,0
vehicles,carrozza,berlina,landò,0,0,da guerra,0,0,autobus a tre piani,0,0,per bestiame,0,0,funebre,0,0,da parata,0,0,treno,0,0,a cavallo con copertura aperta,0,0,per trasporto di persone,0,0,a tre ruote,0,0
vehicles,carrozza,passeggeri,coupé,0,0,da battaglia,0,0,treno a vapore,0,0,per merci,0,0,da parata,0,0,da corsa,0,0,tranvia,0,0,a cavallo con copertura chiusa,0,0,per trasporto di merci,0,0,a cinque ruote,0,0
vehicles,carrozza,diligenza,berlina,0,1,da nolo,0,0,treno a elettrico,0,0,funebre,0,0,a cavalli,0,1,da piazza,0,0,metro,0,0,a cavallo con copertura aperta con finestre,0,0,per trasporto di passeggeri e merci,0,0,a sei ruote,0,0
hobbies,carte,da gioco,carta da parati,0,0,biglietto di credito,0,0,di credito,0,0,carta da parati,0,0,carta igienica,0,1,biglietto da visita,0,0,carta da gioco,0,0,da gioco,1,1,carta da gioco,0,0,carta da gioco,0,0
hobbies,carte,napoletane,carta da regalo,0,0,carta di credito,0,0,di debito,0,0,carta da scrittura,0,0,carta da parati,0,0,biglietto da lotteria,0,0,carta da parati,0,0,di credito,0,0,carta da visita,0,0,carta da visita,0,0
hobbies,carte,da poker,carta igienica,0,1,carta di debito,0,0,di identità,0,0,carta igienica,0,1,carta da lettere,0,0,biglietto da banca,0,0,carta da scrivere,0,0,di visita,0,0,carta di credito,0,0,carta da regalo,0,0
hobbies,carte,carta velina,carta da lettera,0,0,carta di identità,0,0,di prepagate,0,0,carta da gioco,0,0,carta regalo,0,0,biglietto da treno,0,0,carta da fotografia,0,0,di posta,0,0,carta di debito,0,0,carta da telefono,0,0
hobbies,carte,carta igienica,carta da musica,0,0,carta di prepagata,0,0,di trasporto,0,0,carta moneta,0,0,carta fotografica,0,0,biglietto da aereo,0,0,carta da mangiare,0,0,di identità,0,0,carta di sconto,0,0,carta da posta,0,0
furniture,cassettiera,di legno,da ufficio,0,0,da bagno,0,0,a mano,0,0,da tavola,0,0,da camera da letto,0,0,da camera da letto,0,0,di legno,1,1,armadio,0,0,cassette,0,0,cassette,0,0
furniture,cassettiera,settimino,da cucina,0,0,da cucina,0,0,elettrica,0,0,industriale,0,0,da soggiorno,0,0,da ufficio,0,0,di vetro,0,0,armadio a due porte,0,0,cassette vhs,0,0,cassette a cassette,0,0
furniture,cassettiera,comò,da bagno,0,0,da camera,0,0,a rotelle,0,0,frigorifera,0,0,da ufficio,0,0,da bagno,0,0,di plastica,0,1,armadio a quattro porte,0,0,cassette cd,0,0,cassette a cassette a cassette,0,0
furniture,cassettiera,di plastica,da camera da letto,0,0,da ingresso,0,0,a ruote,0,0,per cibo,0,0,da sala da pranzo,0,0,da cucina,0,0,di metallo,0,0,armadio a sei porte,0,0,cassette dvd,0,0,cassette a cassette a cassette a cassette,0,0
furniture,cassettiera,comodino,da ingresso,0,0,da soggiorno,0,0,,0,0,per sigarette,0,0,da studio,0,0,per bambini,0,0,di cristallo,0,0,armadio a otto porte,0,0,cassette blu-ray,0,0,cassette a cassette a cassette a cassette a cassette,0,0
animals,cavallo,da corsa,purosangue inglese,0,0,destriero,0,0,da corsa,1,1,da corsa,1,1,quarter horse,0,0,purosangue,0,1,da corsa,1,1,da corsa,1,1,pony,0,1,stallione,0,0
animals,cavallo,pony,haflinger,0,0,purosangue,0,1,da lavoro,0,0,da tiro,0,0,purosangue inglese,0,0,quarter horse,0,0,da lavoro,0,0,da tiro,0,0,stallione,0,0,da corsa,0,1
animals,cavallo,purosangue,appaloosa,0,0,pony,0,1,da tiro,0,0,da sella,0,0,appaloosa,0,0,appaloosa,0,0,da sella,0,0,da sella,0,0,stallione da corsa,0,0,da lavoro,0,0
animals,cavallo,bianco,quarter horse,0,0,bardotto,0,0,da compagnia,0,0,da fattoria,0,0,arabo,0,0,arabo,0,0,da carro,0,0,da lavoro,0,0,stallione da lavoro,0,0,,0,0
animals,cavallo,stallone,andaluso,0,0,bardotto da tiro,0,0,pony,0,1,da trazione,0,0,mustang,0,0,frisone,0,0,da tiro,0,0,da caccia,0,0,st,0,0,,0,0
hobbies,cd,audio,cd-rom,0,0,singolo,0,0,album,0,0,compact disc,0,0,audio,1,1,audio,1,1,compact disc,0,0,compact disc,0,0,singolo,0,0,box set,0,0
hobbies,cd,-rom,cd-r,0,0,doppio,0,0,singolo,0,0,cd-audio,0,0,cd-rom,0,0,di dati,0,0,cd-rom,0,0,cd-rom,0,0,box set,0,0,singolo,0,0
hobbies,cd,musicale,cd-rw,0,0,tripli,0,0,ep,0,0,cd-rom,0,0,cd-r,0,0,cd-rom,0,0,cd-r,0,0,cd-da,0,0,album,0,0,album,0,0
hobbies,cd,riscrivibile,cd+g,0,0,quadruplo,0,0,mixtape,0,0,cd-r,0,0,cd-rw,0,0,cd-r,0,0,cd-rw,0,0,cd-r,0,0,compilation,0,0,compilation,0,0
hobbies,cd,-r,cd+eg,0,0,live,0,0,playlist,0,0,cd-rw,0,0,maxi,0,0,cd-rw,0,0,cd-da,0,0,cd-rw,0,0,live,0,0,,0,0
furnishings/fittings,centrotavola,di fiori,vaso,0,0,in legno,0,0,in legno,0,0,tavolo rotondo,0,0,floreale,0,0,composizione floreale,0,0,pizzeria,0,0,tavola,0,0,tavola,0,0,tavola,0,0
furnishings/fittings,centrotavola,con candele,candelabro,0,0,in vetro,0,0,in metallo,0,0,tavolo a forma di luna,0,0,di candele,0,0,candelabro,0,0,ristorante,0,0,tavola di legno,0,0,sedie,0,0,tavolino,0,0
furnishings/fittings,centrotavola,di pizzo,composizione floreale,0,0,in metallo,0,0,in vetro,0,0,tavolo estensibile,0,0,di frutta,0,0,di vetro,0,0,trattoria,0,0,tavola di vetro,0,0,tavolini,0,0,tavola da cucina,0,0
furnishings/fittings,centrotavola,centrino,portacenere,0,0,in plastica,0,0,con cuscino,0,0,tavolo con gambi,0,0,di vasi,0,0,di legno,0,0,bar,0,0,tavola di carta,0,0,tavolini da cucina,0,0,tavola da cucina mobile,0,0
foods,cereale,grano,riso,0,0,riso,0,0,riso,0,0,oatmeal,0,0,grano,1,1,frumento,0,0,mais,0,1,mais,0,1,bianco,0,0,farina,0,0
foods,cereale,avena,grano,0,1,quinoa,0,0,avena,1,1,muesli,0,0,riso,0,0,orzo,0,1,riso,0,0,frumento,0,0,multigrano,0,0,orzo,0,1
foods,cereale,farro,orzo,0,1,orzo,0,1,mais,0,1,granola,0,0,mais,0,1,avena,0,1,frumento,0,0,orzo,0,1,integrale,0,0,riso,0,0
foods,cereale,orzo,avena,0,1,farro,0,1,orzo,1,1,corn flakes,0,0,orzo,1,1,segale,0,0,orzo,1,1,riso,0,0,farina,0,0,frumento,0,0
foods,cereale,mais,quinoa,0,0,avena,0,1,quinoa,0,0,rice krispies,0,0,avena,0,1,riso,0,0,farro,0,1,farro,0,1,pane,0,0,avena,0,1
body parts,cervello,umano,umano,1,1,umano,1,1,cerebro,0,0,cerebro umano,0,0,umano,1,1,neocorteccia,0,0,cerebro,0,0,cerebro,0,0,cerebro,0,0,cerebro,0,0
body parts,cervello,animale,artificiale,0,0,di pesce,0,0,cervelletto,0,0,di un animale,0,0,di scimmia,0,0,corteccia cerebrale,0,0,encefalo,0,0,encefalo,0,0,midbrain,0,0,midbrain,0,0
body parts,cervello,rettiliano,rettile,0,0,di animale,0,0,meningi,0,0,di un invertebrato,0,0,di topo,0,0,corteccia cerebellare,0,0,umano,0,1,cerebrum,0,0,pons,0,0,pons,0,0
hobbies,chitarra,elettrica,classica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,acustica,0,1,elettrica,1,1
hobbies,chitarra,acustica,acustica,1,1,elettrica,0,1,elettrica,0,1,elettrica,0,1,classica,0,1,elettrica,0,1,elettrica,0,1,elettrica,0,1,elettrica,0,1,acustica,1,1
hobbies,chitarra,classica,elettrica,0,1,classica,1,1,basso,0,0,basso,0,0,elettrica,0,1,classica,1,1,basso,0,0,basso,0,0,basso,0,0,classica,1,1
hobbies,chitarra,a dodici corde,semiacustica,0,0,basso,0,0,classica,0,1,classica,0,1,a 12 corde,0,0,basso,0,0,classica,0,1,a 12 corde,0,0,a 12 corde,0,0,a 12 corde,0,0
hobbies,chitarra,ukulele,resofonica,0,0,barocca,0,0,eletroacustica,0,0,steel,0,0,resofonica,0,0,a 12 corde,0,0,acustica-elettrica,0,0,a 6 corde,0,0,a 6 corde,0,0,a 6 corde,0,0
plants,ciclamino,bianco,alpino,0,0,di gussago,0,0,rosa,0,1,rosa,0,1,di napoli,0,0,comune,0,0,rosso,0,1,con fiori,0,0,pet,0,0,selvatico,0,0
plants,ciclamino,rosa,di persia,0,0,di sicilia,0,0,viola,0,0,blu,0,0,persiano,0,1,africano,0,0,blu,0,0,con fiori bianchi,0,0,pvc,0,0,,0,0
plants,ciclamino,dei boschi,di coum,0,0,di toscana,0,0,lilaccio,0,0,viola,0,0,di cos,0,0,di madagascar,0,0,nero,0,0,con fiori rosa,0,0,polietilene,0,0,,0,0
plants,ciclamino,rosso,di creta,0,0,di toscana a foglia larga,0,0,porpora,0,0,giallo,0,0,di milano,0,0,di ischia,0,0,bianco,0,1,con fiori rosa bianchi,0,0,polistirene,0,0,,0,0
plants,ciclamino,persiano,di colchide,0,0,di toscana a foglia stretta,0,0,indaco,0,0,bianco,0,1,purpureum,0,0,di spagna,0,0,verde,0,0,con fiori rosa bianchi e verdi,0,0,polipropilene,0,0,,0,0
plants,ciliegio,in fiore,dolce,0,1,ciliegia,0,0,ciliegia,0,0,comune,0,0,prunus avium,0,0,acido,0,0,acacia,0,0,in primavera,0,0,acacia,0,0,rosso,0,0
plants,ciliegio,albero,amaro,0,0,ciliegia acerola,0,0,ciliegia di bosco,0,0,nero,0,0,prunus cerasus,0,0,dolce,0,1,acero,0,0,in autunno,0,0,acer,0,0,bianco,0,0
plants,ciliegio,dolce,giapponese,0,0,ciliegia di corinto,0,0,ciliegia di frutto,0,0,americano,0,0,prunus serrulata,0,0,selvatico,0,0,fico,0,0,in piena fioritura,0,0,amorfo,0,0,giallo,0,0
foods,cioccolato,fondente,fondente,1,1,bianco,0,1,cioccolata,0,0,bianco,0,1,fondente,1,1,albero del cacao,0,0,cioccolata,0,0,cioccolata,0,0,bianco,0,1,barra,0,0
foods,cioccolato,bianco,al latte,0,1,al latte,0,1,cioccolatini,0,0,nero,0,0,al latte,0,1,al latte,0,1,cioccolata fondente,0,0,cioccolata con panna,0,0,nero,0,0,bocca,0,0
foods,cioccolato,al latte,bianco,0,1,fondente,0,1,cioccolatini per bambini,0,0,fondente,0,1,bianco,0,1,fondente,0,1,cioccolata bianco,0,0,cioccolata con noci,0,0,bianco e nero,0,0,cilindro,0,0
foods,cioccolato,alle nocciole,gianduja,0,0,amaro,0,0,cioccolatini per cani,0,0,biscotto,0,0,amaro,0,0,bianco,0,1,cioccolata nero,0,0,cioccolata con frullati,0,0,bianco e crema,0,0,cubo,0,0
foods,cioccolato,alla gianduja,ripieno,0,0,al peperoncino,0,0,cioccolata calda,0,0,gelato,0,0,al gianduia,0,0,cioccolatini,0,0,cioccolata al latte,0,0,cioccolata con banane,0,0,crema,0,0,pallino,0,0
stationery,colla,vinilica,vinilica,1,1,adesiva,0,0,adesivo,0,0,da carta,0,0,vinilica,1,1,a caldo,0,1,da barba,0,0,da penna,0,0,adesivo,0,0,adesivo,0,0
stationery,colla,stick,a caldo,0,1,acrilica,0,0,per pietre,0,0,da legno,0,0,a caldo,0,1,a freddo,0,0,da capelli,0,0,da stampa,0,0,adesivo a base di resina,0,0,adesivo per carta,0,0
stationery,colla,a caldo,a freddo,0,0,biologica,0,0,per legno,0,0,da vetro,0,0,a contatto,0,0,a base di acqua,0,0,da denti,0,0,da schiuma,0,0,adesivo a base di silicone,0,0,adesivo per cartone,0,0
stationery,colla,super attack,epossidica,0,0,epoxi,0,0,per tessuti,0,0,da metallo,0,0,istantanea,0,0,a base di solvente,0,0,da pizze,0,0,da tinta,0,0,adesivo a base di acrilico,0,0,adesivo per plastica,0,0
stationery,colla,di pesce,acrilica,0,0,hot glue,0,0,per plastica,0,0,da masticare,0,0,per legno,0,0,a base di resina,0,0,da pane,0,0,da tinta per stampa,0,0,adesivo a base di gomma,0,0,adesivo per metallo,0,0
body parts,collo,lungo,di camicia,0,0,di cigno,0,0,di vetro,0,0,di animale,0,0,della camicia,0,0,camicia,0,0,di carta,0,0,di persona,0,0,vertebrale,0,0,bocca,0,0
body parts,collo,all'italiana,di pelliccia,0,0,di gallina,0,0,di legno,0,0,di abbigliamento,0,0,della bottiglia,0,0,cravatta,0,0,di carta da parrucchiere,0,0,di animale,0,0,cervicale,0,0,orecchie,0,0
body parts,collo,alla coreana,di volpe,0,0,di bottiglia,0,1,di metallo,0,0,di bottiglia,0,1,della maglietta,0,0,sciarpa,0,0,di carta da fotografia,0,0,di persona umana,0,0,cervicale superiori,0,0,naso,0,0
body parts,collo,di bottiglia,di cigno,0,0,di bottiglia di vetro,0,0,di plastica,0,0,di gioiello,0,0,della giacca,0,0,foulard,0,0,di carta da stampa,0,0,di persona animale,0,0,cervicale inferiori,0,0,cigli,0,0
body parts,collo,umano,di giraffa,0,0,di bottiglia di plastica,0,0,di gomma,0,0,di cinghia,0,0,di una persona,0,0,maglione a alto,0,0,di carta da taglio,0,0,di persona umana femminile,0,0,cervicale laterali,0,0,,0,0
housing buildings,colonna,dorica,sonora,0,0,sonora,0,0,sostegno,0,0,idraulica,0,0,di distillazione,0,0,d'aria,0,0,di supporto,0,0,di traiano,0,0,di supporto,0,0,di legno,0,0
housing buildings,colonna,corinzia,portante,0,1,vertebrale,0,0,pilastro,0,0,di sale,0,0,di fuoco,0,0,di fumo,0,0,di legno,0,0,di marco aurelio,0,0,di trasmissione,0,0,di marmo,0,0
housing buildings,colonna,ionica,vertebrale,0,0,di supporto,0,0,muro,0,0,di ghiaccio,0,0,di mercurio,0,0,sonora,0,0,di cemento,0,0,di costantino,0,0,di sorreggimento,0,0,di cemento,0,0
housing buildings,colonna,portante,ionica,0,1,di legno,0,0,palo,0,0,di vapore,0,0,di carico,0,0,,0,0,di ferro,0,0,di giustiniano,0,0,di rinforzo,0,0,,0,0
housing buildings,colonna,romana,dorica,0,1,di acciaio,0,0,traliccio,0,0,sonora,0,0,portante,0,1,,0,0,di vetro,0,0,di san marco,0,0,di trasporto,0,0,,0,0
kitchenware,coltello,a serramanico,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1,da cucina,0,1
kitchenware,coltello,da cucina,da pane,0,1,da carne,0,0,da pesca,0,0,da caccia,0,0,da tavola,0,0,da tavola,0,0,da,0,0,da caccia,0,0,da cucina da taglio,0,0,da cucina da taglio,0,0
kitchenware,coltello,da pane,da carne,0,0,da pesce,0,0,da caccia,0,0,da cucina da tavola,0,0,da pesca,0,0,da frutta,0,0,,0,0,da,0,0,da cucina da taglio a serrature,0,0,da cucina da taglio a serrature,0,0
kitchenware,coltello,seghettato,da pesce,0,0,da pane,0,1,da lavoro,0,0,da pettine,0,0,da caccia,0,0,da pane,0,1,,0,0,,0,0,da cucina da taglio a serrature a mano,0,0,da cucina da taglio a serrature a sicurezza,0,0
kitchenware,coltello,svizzero,da frutta,0,0,da formaggio,0,0,da cucina da cucina,0,0,da falcetto,0,0,da combattimento,0,0,da intaglio,0,0,,0,0,,0,0,da cucina da taglio a serrature a mano con manico,0,0,da cucina da taglio a serrature a sicurezza con manico,0,0
furniture,comodino,di legno,classico,0,0,singolo,0,0,cuscino,0,0,comodini da cucina,0,0,vintage,0,0,da parete,0,0,lavandino,0,0,con 2 portelli,0,0,cassette,0,0,cassette,0,0
furniture,comodino,a cassetti,moderno,0,0,matrimoniale,0,0,cuscino a piuma,0,0,da bagno,0,0,moderno,0,0,con cassetti,0,0,lavandino per cucina,0,0,con 3 portelli,0,0,scatole,0,0,scatole,0,0
furniture,comodino,basso,rustico,0,0,a tre cassetti,0,0,cuscino a schiuma,0,0,da letto,0,0,industriale,0,0,con ante,0,0,lavandino per bagno,0,0,con 4 portelli,0,0,scatole per cassette,0,0,scaffale,0,0
furniture,comodino,di metallo,in legno,0,0,a quattro cassetti,0,0,cuscino a forma di animale,0,0,da studio,0,0,con cassetti,0,0,con specchio,0,0,lavandino per banco,0,0,con 5 portelli,0,0,scatole per cd,0,0,scaffale per cassette,0,0
furniture,comodino,sospeso,in vetro,0,0,a due cassetti,0,0,cuscino da letto,0,0,da vestibulo,0,0,con vano aperto,0,0,con illuminazione,0,0,lavandino per lavandinoio,0,0,con 6 portelli,0,0,scatole per dvd,0,0,scaffale per scatole,0,0
hobbies,computer,portatile,supercomputer,0,0,desktop,0,0,desktop,0,0,desktop computer,0,0,desktop,0,0,desktop,0,0,desktop,0,0,desktop computer,0,0,desktop,0,0,desktop,0,0
hobbies,computer,fisso,mainframe,0,0,laptop,0,0,laptop,0,0,laptop,0,0,laptop,0,0,laptop,0,0,laptop,0,0,laptop,0,0,laptop,0,0,laptop,0,0
hobbies,computer,pc,server,0,0,tablet,0,0,tablet,0,0,tablet,0,0,workstation,0,0,tablet,0,0,tablet,0,0,tablet,0,0,tablet,0,0,tablet,0,0
hobbies,computer,mini,workstation,0,0,smartphone,0,0,smartphone,0,0,smartphone,0,0,server,0,0,netbook,0,0,smartphone,0,0,smartphone,0,0,smartphone,0,0,smartphone,0,0
furniture,comò,a cassetti,a due ante,0,0,a muro,0,0,cassettone,0,0,scatola a molla,0,0,antico,0,0,a cassetti,1,1,com,0,0,,0,0,a cassette,0,0,monitor,0,0
furniture,comò,di legno,a tre ante,0,0,a due ante,0,0,a braccio,0,0,scatola a sfera,0,0,moderno,0,0,con specchio,0,0,,0,0,,0,0,a cassette a cassette,0,0,computer,0,0
furniture,comò,comodino,a quattro ante,0,0,a tre ante,0,0,a muro,0,0,scatola a scomparsa,0,0,in legno,0,0,in stile rustico,0,0,,0,0,,0,0,a cassette a cassette a cassette,0,0,scanner,0,0
animals,coniglio,nano,nano,1,1,europeo,0,0,comune,0,0,selvatico,0,1,nano,1,1,selvatico,0,1,selvatico,0,1,nero,0,0,selvatico,0,1,selvatico,0,1
animals,coniglio,bianco,gigante,0,0,di palude,0,0,cinese,0,0,domestico,0,1,ariete,0,0,domestico,0,1,domestico,0,1,bianco,1,1,domestico,0,1,domestico,0,1
animals,coniglio,lepre,olandese,0,0,di campagna,0,0,di montagna,0,0,da caccia,0,0,fiammingo,0,0,nano,0,1,americano,0,0,gigante,0,0,d'acqua,0,0,selvatico americano,0,0
animals,coniglio,selvatico,belga,0,0,di palude d'europa,0,0,di sibillia,0,0,d'india,0,0,lanoso,0,0,gigante,0,0,europeo,0,0,di legno,0,0,d'acqua selvatico,0,0,selvatico europeo,0,0
animals,coniglio,domestico,polacco,0,0,di palude d'asia,0,0,di prussia,0,0,di patagonia,0,0,calcara,0,0,pasquale,0,0,giapponese,0,0,di carta,0,0,d'acqua domestico,0,0,selvatico australiano,0,0
furnishings/fittings,cornice,di legno,per quadri,0,0,da quadro,0,0,per finestra,0,0,pittorica,0,0,per foto,0,0,per quadri,0,0,di vetro,0,0,di un edificio,0,0,interna,0,0,a scala,0,0
furnishings/fittings,cornice,barocca,per specchio,0,0,da foto,0,0,per porte,0,0,architetturale,0,0,per specchio,0,0,per foto,0,0,di legno,0,1,di una finestra,0,0,esterna,0,0,a cassetto,0,0
furnishings/fittings,cornice,di plastica,per finestra,0,0,da specchio,0,0,per pavimento,0,0,fotografica,0,0,digitale,0,0,per specchio,0,0,di marmo,0,0,di una porta,0,0,in legno,0,0,a cassetto a scala,0,0
furnishings/fittings,cornice,d'argento,per porta,0,0,da porta,0,0,per soffitto,0,0,quadro,0,0,da parete,0,0,per poster,0,0,di gesso,0,0,di una vetrata,0,0,in cemento,0,0,a cassetto a scala con cassette a scala,0,0
furnishings/fittings,cornice,di alluminio,per occhiali,0,0,da finestra,0,0,per tavolo,0,0,vetro,0,0,da tavolo,0,0,per dipinti,0,0,di alluminio,1,1,di una finestra con arco,0,0,in pietra,0,0,a cassette a scala con cassette a scala con cassette a scala,0,0
furniture,credenza,di legno,mobile,0,0,a muro,0,0,banca,0,0,armoire,0,0,da cucina,0,0,in stile rustico,0,0,armadio,0,0,armadio,0,0,buffet,0,0,scrivania,0,0
furniture,credenza,vetrinetta,mobiletto,0,0,a mensola,0,0,cassa di risparmio,0,0,buffet,0,0,da sala da pranzo,0,0,in stile moderno,0,0,buffet,0,0,armadio a due porte,0,0,cassette,0,0,armadio,0,0
furniture,credenza,religiosa,armadio,0,0,a soppalco,0,0,fondi comuni,0,0,cabinet,0,0,da soggiorno,0,0,in stile shabby chic,0,0,in vetro,0,0,armadio a tre porte,0,0,cassette a scompartimenti,0,0,cassette,0,0
hobbies,cruciverba,a schema libero,classico,0,0,a parole,0,0,puzzle,0,0,puzzola,0,0,tematico,0,0,classico,0,0,croce,0,0,1,0,0,parola,0,0,parola,0,0
hobbies,cruciverba,parole crociate,tematico,0,0,a immagini,0,0,anagramma,0,0,croce intersecata,0,0,enigmistico,0,0,tematico,0,0,croce di legno,0,0,2,0,0,risposta,0,0,lettera,0,0
hobbies,cruciverba,rebus,a schema variabile,0,0,a indovinelli,0,0,acrostico,0,0,enigma a matrice,0,0,a schema fisso,0,1,a tema libero,0,0,croce di ferro,0,0,3,0,0,riddle,0,0,simbolo,0,0
hobbies,cruciverba,a schema fisso,a schema fisso,1,1,a parole crociate,0,0,palindromo,0,0,parola mista,0,0,a barre,0,0,a griglia,0,0,croce di carta,0,0,4,0,0,enigma,0,0,numerale,0,0
hobbies,cruciverba,crittografato,a schema libero,0,1,a parole incrociate,0,0,anagramma di parole,0,0,risposta,0,0,a croce,0,0,a parole incrociate,0,0,croce di plastica,0,0,5,0,0,puzzle,0,0,frase,0,0
kitchenware,cucchiaio,cucchiaino,da dessert,0,0,da tavola,0,0,da tavola,0,0,da tavola,0,0,da tavola,0,0,da tavola,0,0,piatti,0,0,,0,0,da bocca,0,0,da cucina,0,0
kitchenware,cucchiaio,da tè,da minestra,0,0,da dessert,0,0,da cucina,0,0,da neonato,0,0,da cucina,0,0,da minestra,0,0,piatti da cucina,0,0,,0,0,da bocca per bambini,0,0,da banco,0,0
kitchenware,cucchiaio,di legno,da tè,0,1,da minestra,0,0,da forno,0,0,da bambino,0,0,dosatore,0,0,da dessert,0,0,piatti da tavola,0,0,,0,0,da bocca per adulti,0,0,da tavola,0,0
kitchenware,cucchiaio,da dolce,da caffè,0,1,da pesce,0,0,da ghiaccio,0,0,da cane,0,0,misurino,0,0,da tè,0,1,piatti da pranzo,0,0,,0,0,da boc,0,0,da bocca,0,0
kitchenware,cucchiaio,da caffè,da zuppa,0,0,da zuppa,0,0,da neve,0,0,da cavallo,0,0,di legno,0,1,da caffè,1,1,piatti da pasto,0,0,,0,0,,0,0,da bocca per bambini,0,0
housing buildings,cucina,italiana,a gas,0,0,in muratura,0,0,pentola,0,0,moderna,0,0,americana,0,0,fornello,0,0,forno,0,0,frullatore,0,0,americana,0,0,da cucina,0,0
housing buildings,cucina,cinese,elettrica,0,0,in acciaio,0,0,padella,0,0,tradizionale,0,0,a isola,0,0,piano cottura,0,0,frigorifero,0,0,tostapane,0,0,italiana,0,1,,0,0
housing buildings,cucina,vegetariana,a induzione,0,0,in legno,0,0,teglia,0,0,italiana,0,1,angolare,0,0,forno,0,0,lavastoviglie,0,0,lavatrice,0,0,cinese,0,1,,0,0
housing buildings,cucina,giapponese,a legna,0,0,in vetro,0,0,forno,0,0,cinese,0,1,con penisola,0,0,frigorifero,0,0,tostapane,0,0,microonde,0,0,indiana,0,0,,0,0
housing buildings,cucina,ad angolo,a carbone,0,0,in plastica,0,0,frigorifero,0,0,indiana,0,0,a u,0,0,freezer,0,0,microonde,0,0,lavastoviglie,0,0,messicana,0,0,,0,0
