participant,category,concept,concept_eng,exemplar,rank,abs_freq
iter1,BODY PARTS,schiena,back,inserimento di pannelli di acciaio in cuneo,3,0.0
iter1,BODY PARTS,schiena,back,apprezzamento e cura delle scienze,4,0.0
iter1,BODY PARTS,schiena,back,scienza di tipo fisico,5,0.0
iter1,BODY PARTS,schiena,back,dilatamento delle scienze,6,0.0
iter1,CLOTHES,sciarpa,scarf,scarpa tradizionale,1,103.0
iter1,CLOTHES,sciarpa,scarf,scarpa ad alce largo,2,0.0
iter1,CLOTHES,sciarpa,scarf,scarpa ad alce stretto,3,0.0
iter1,ANIMALS,scimmia,monkey,gorilla di frullate,1,0.0
iter1,ANIMALS,scimmia,monkey,orangutano,2,6.0
iter1,ANIMALS,scimmia,monkey,bonobo,3,5618.0
iter1,ANIMALS,scimmia,monkey,chimpanzee,4,336.0
iter1,ANIMALS,scimmia,monkey,macaco di monte,5,0.0
iter1,ANIMALS,scimmia,monkey,macaco di cola,6,0.0
iter1,ANIMALS,scimmia,monkey,macaco di verde,7,0.0
iter1,KITCHENWARE,scolapasta,colander,scolapasta,1,9584.0
iter1,STATIONERY,scolorina,ink remover,stefaninico,1,0.0
iter1,STATIONERY,scolorina,ink remover,eraser,2,1666.0
iter1,STATIONERY,scolorina,ink remover,borchetto,3,16.0
iter1,STATIONERY,scolorina,ink remover,corrector,4,622.0
iter1,STATIONERY,scolorina,ink remover,corsia,5,35758.0
iter1,STATIONERY,scolorina,ink remover,matita,6,26406.0
iter1,STATIONERY,scolorina,ink remover,cifraio,7,0.0
iter1,STATIONERY,scolorina,ink remover,pennello,8,30606.0
iter1,STATIONERY,scolorina,ink remover,spilli,9,9213.0
iter1,VEHICLES,scooter,scooter,scooter - lancia,1,0.0
iter1,VEHICLES,scooter,scooter,vespa,2,43340.0
iter1,VEHICLES,scooter,scooter,lambretta,3,12616.0
iter1,VEHICLES,scooter,scooter,piaggio,4,53500.0
iter1,VEHICLES,scooter,scooter,gilera,5,6800.0
iter1,VEHICLES,scooter,scooter,moto guzzi,6,1222.0
iter1,VEHICLES,scooter,scooter,honda,7,40954.0
iter1,FURNITURE,scrivania,desk,altopiano con piazzale per scrivere,1,0.0
iter1,FURNITURE,scrivania,desk,scrivania a galleria,2,0.0
iter1,FURNITURE,scrivania,desk,scrivania portatile,3,20.0
iter1,FURNITURE,scrivania,desk,scrivania da legno,4,0.0
iter1,FURNITURE,scrivania,desk,scrivania da carta,5,2.0
iter1,FURNITURE,scrivania,desk,desk dell'ufficio,6,0.0
iter1,FURNITURE,scrivania,desk,scrivania da legno con piazzale,7,0.0
iter1,FURNITURE,scrivania,desk,scrivania di legno con traccia,8,0.0
iter1,FURNITURE,scrivania,desk,scrivania con cintura laterale,9,0.0
iter1,FURNITURE,scrivania,desk,scrivania con sostegno da legno,10,0.0
iter1,FURNITURE,scrivania,desk,scrivania a scompiglio,11,0.0
iter1,FURNITURE,scrivania,desk,scrivania per attività avanzate,12,0.0
iter1,FURNITURE,scrivania,desk,scrivania per attività intellettuali,13,0.0
iter1,FURNITURE,sedia,chair,moderna,1,22252.0
iter1,FURNITURE,sedia,chair,classic,2,24622.0
iter1,FURNITURE,sedia,chair,plastica,3,17014.0
iter1,FURNITURE,sedia,chair,leggera,4,27209.0
iter1,FURNITURE,sedia,chair,con braccioli,5,32.0
iter1,FURNITURE,sedia,chair,all'aperto,6,0.0
iter1,ANIMALS,serpente,snake,lupus,1,20414.0
iter1,ANIMALS,serpente,snake,cobra,2,42044.0
iter1,CLOTHES,slip,briefs,calze corti,1,4.0
iter1,CLOTHES,slip,briefs,calze lunghe,2,96.0
iter1,CLOTHES,slip,briefs,calze snodati,3,0.0
iter1,CLOTHES,slip,briefs,calze piegato,4,0.0
iter1,CLOTHES,slip,briefs,calze elastico,5,375.0
iter1,CLOTHES,slip,briefs,calze coperto,6,0.0
iter1,CLOTHES,slip,briefs,calze sottotelo,7,0.0
iter1,CLOTHES,slip,briefs,calze aderencia grande,8,0.0
iter1,CLOTHES,slip,briefs,calze aderencia piccola,9,0.0
iter1,CLOTHES,slip,briefs,calze ridotto per forzo,10,0.0
iter1,CLOTHES,slip,briefs,calze tipo balera,11,0.0
iter1,CLOTHES,slip,briefs,calze aderencia a due spalle,12,0.0
iter1,CLOTHES,slip,briefs,calze calze tipo balera,13,0.0
iter1,CLOTHES,slip,briefs,calze con fori sporgenti sul lato superiore,14,0.0
iter1,CLOTHES,slip,briefs,calze con fori sporgenti sul lato inferiore,15,0.0
iter1,CLOTHES,slip,briefs,calze tipo bermuda,16,0.0
iter1,CLOTHES,slip,briefs,calze tipo tanga,17,0.0
iter1,CLOTHES,slip,briefs,calze tipo,18,19.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,tettoia,1,27614.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,atrio,2,21065.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,galleria,3,56894.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,lobbies,4,9831.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,vestibule,5,23.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,peristile,6,3.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,corridoio,7,19741.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,passerella,8,18770.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,chiostro,9,18145.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,rampe,10,25594.0
iter1,HOUSING BUILDINGS,soffitto,ceiling,tettoie,11,22806.0
iter1,HOUSING BUILDINGS,soggiorno,living room,pianta,1,37258.0
iter1,HOUSING BUILDINGS,soggiorno,living room,tavolo,2,35504.0
iter1,HOUSING BUILDINGS,soggiorno,living room,tv,3,34358.0
iter1,HOUSING BUILDINGS,soggiorno,living room,lavanderia,4,17164.0
iter1,HOUSING BUILDINGS,soggiorno,living room,soffa,5,46.0
iter1,HOUSING BUILDINGS,soggiorno,living room,camino,6,27794.0
iter1,HOUSING BUILDINGS,soggiorno,living room,rugs,7,209.0
iter1,HOUSING BUILDINGS,soggiorno,living room,sere,8,24649.0
iter1,BODY PARTS,spalla,shoulder,disegno di spalla,1,3.0
iter1,FURNISHINGS/FITTINGS,specchio,mirror,parabola,1,19968.0
iter1,FURNISHINGS/FITTINGS,specchio,mirror,parallelogramma,2,2720.0
iter1,FURNISHINGS/FITTINGS,specchio,mirror,recta,3,1095.0
iter1,FURNISHINGS/FITTINGS,specchio,mirror,cerchio,4,17591.0
iter1,FURNISHINGS/FITTINGS,specchio,mirror,piana,5,20770.0
iter1,STATIONERY,spillatrice,stapler,scanner,1,46230.0
iter1,CLOTHES,t-shirt,t-shirts,t-shirt maschile,1,20.0
iter1,CLOTHES,t-shirt,t-shirts,t-shirt femminile,2,17.0
iter1,CLOTHES,t-shirt,t-shirts,t-shirt unisex,3,42.0
iter1,STATIONERY,taccuino,notebook,taccuino in carta,1,12.0
iter1,STATIONERY,taccuino,notebook,taccuino in plastica,2,0.0
iter1,STATIONERY,taccuino,notebook,taccuino in vetro,3,0.0
iter1,STATIONERY,taccuino,notebook,taccuino in alluminio,4,0.0
iter1,STATIONERY,taccuino,notebook,taccuino in accuall,5,0.0
iter1,STATIONERY,taccuino,notebook,taccuino in magnesio,6,0.0
iter1,KITCHENWARE,tagliere,chopping board,tacchettante,1,2.0
iter1,KITCHENWARE,tagliere,chopping board,tondente a mano,2,0.0
iter1,KITCHENWARE,tagliere,chopping board,macchina da taglio,3,61.0
iter1,KITCHENWARE,tagliere,chopping board,sega a mano,4,24.0
iter1,KITCHENWARE,tagliere,chopping board,sega con piattaforma,5,0.0
iter1,KITCHENWARE,tagliere,chopping board,sega con segaie,6,0.0
iter1,KITCHENWARE,tagliere,chopping board,sega con segaio,7,0.0
iter1,KITCHENWARE,tagliere,chopping board,sega automatica,8,20.0
iter1,KITCHENWARE,tagliere,chopping board,sega laser,9,2.0
iter1,KITCHENWARE,tagliere,chopping board,sega pneumatica,10,7.0
iter1,KITCHENWARE,tagliere,chopping board,sega rotante,11,36.0
iter1,KITCHENWARE,tagliere,chopping board,sega con segaio per fibre di vetro,12,0.0
iter1,KITCHENWARE,tagliere,chopping board,sega con segaio per fibre di vetro e materiali come la pietra dura,13,0.0
iter1,FURNISHINGS/FITTINGS,tappeto,carpet,tapete indienne,1,0.0
iter1,FURNISHINGS/FITTINGS,tappeto,carpet,tapete marocchino,2,0.0
iter1,FURNITURE,tavolo,table,tavolo rettangolare in pietra,1,2.0
iter1,FURNITURE,tavolo,table,tavolo rettangolare in legno,2,24.0
iter1,FURNITURE,tavolo,table,tavolo a tre zoccole,3,0.0
iter1,FURNITURE,tavolo,table,tavolo circolare,4,167.0
iter1,FURNITURE,tavolo,table,tavolo rettangolare in vetro,5,7.0
iter1,FURNITURE,tavolo,table,tavolo rettangolare in combinado,6,0.0
iter1,FURNITURE,tavolo,table,tavolo con zoccole,7,0.0
iter1,KITCHENWARE,teglia,baking pan,teglia,1,30612.0
iter1,KITCHENWARE,teglia,baking pan,tava,2,619.0
iter1,HOBBIES,televisione,television,schede per antenne,1,0.0
iter1,STATIONERY,temperino,pencil sharpener,t-shirt,1,35456.0
iter1,STATIONERY,temperino,pencil sharpener,poster,2,18725.0
iter1,STATIONERY,temperino,pencil sharpener,logo,3,21123.0
iter1,FURNISHINGS/FITTINGS,tenda,curtain,nessuna immagine fornita per la descrizione di un tipo di tenda,1,0.0
iter1,HOUSING BUILDINGS,terrazzo,terrace,terrazzo urbano,1,18.0
iter1,HOUSING BUILDINGS,terrazzo,terrace,terrazzo residenziale,2,8.0
iter1,HOUSING BUILDINGS,terrazzo,terrace,terrazzo panoramico,3,904.0
iter1,BODY PARTS,testa,head,line,1,26055.0
iter1,HOUSING BUILDINGS,tetto,roof,scopri di vetro,1,0.0
iter1,HOUSING BUILDINGS,tetto,roof,scopri di legno,2,0.0
iter1,HOUSING BUILDINGS,tetto,roof,scopri di carta,3,0.0
iter1,HOUSING BUILDINGS,tetto,roof,scopri di metallo,4,0.0
iter1,ANIMALS,tigre,tiger,tatuaggio di tigre sul corpo umano come disegno o tatuaggio permanente,1,0.0
iter1,ANIMALS,tigre,tiger,mask-up di una maschera che imita la maschera di tigre come personaggio in film o serie tv,2,0.0
iter1,ANIMALS,topo,mouse,ratto,1,35614.0
iter1,VEHICLES,traghetto,ferry,il tipo di moto,1,20.0
iter1,VEHICLES,tram,tram,tram,1,42702.0
iter1,VEHICLES,tram,tram,gondola,2,33502.0
iter1,VEHICLES,tram,tram,cable tram,3,1.0
iter1,VEHICLES,trattore,tractor,trattore agricolo,1,320.0
iter1,VEHICLES,treno,train,locomotiva,1,42178.0
iter1,PLANTS,tulipano,tulip,tulipano,1,44908.0
iter1,PLANTS,tulipano,tulip,immagine di tulipano,2,4.0
iter1,PLANTS,tulipano,tulip,disegno di tulipano,3,6.0
iter1,PLANTS,tulipano,tulip,illustrazione di tulipano,4,0.0
iter1,PLANTS,ulivo,olive tree,albero di ulivo,1,75.0
iter1,PLANTS,ulivo,olive tree,olivo,2,51200.0
iter1,PLANTS,ulivo,olive tree,oliva,3,31148.0
iter1,PLANTS,ulivo,olive tree,frullo,4,6220.0
iter1,PLANTS,ulivo,olive tree,olivastro,5,17022.0
iter1,PLANTS,ulivo,olive tree,gomito,6,41536.0
iter1,PLANTS,ulivo,olive tree,frullo in un vaso,7,0.0
iter1,PLANTS,ulivo,olive tree,olivo in un vaso,8,2.0
iter1,PLANTS,ulivo,olive tree,oliva in un vaso,9,5.0
iter1,PLANTS,ulivo,olive tree,frullo fiorito,10,0.0
iter1,PLANTS,ulivo,olive tree,frullo non fiorito,11,0.0
iter1,PLANTS,ulivo,olive tree,aratura di olivo,12,0.0
iter1,PLANTS,ulivo,olive tree,olivo selvatico,13,126.0
iter1,PLANTS,ulivo,olive tree,pianta di olivo,14,70.0
iter1,PLANTS,ulivo,olive tree,elce,15,1788.0
iter1,PLANTS,ulivo,olive tree,olivo verde,16,46.0
iter1,PLANTS,ulivo,olive tree,olivo maturo,17,8.0
iter1,PLANTS,ulivo,olive tree,olivo marano,18,0.0
iter1,PLANTS,ulivo,olive tree,olivo fino,19,27.0
iter1,PLANTS,ulivo,olive tree,olivo taggiasco,20,10.0
iter1,PLANTS,ulivo,olive tree,olivo correggiolo,21,1.0
iter1,FOODS,uovo,egg,uovo,1,32882.0
iter1,FOODS,uovo,egg,uovo sodo,2,585.0
iter1,FOODS,uovo,egg,uovo rotante,3,7.0
iter1,FOODS,uovo,egg,uovo in fase di formazione,4,0.0
iter1,FOODS,uovo,egg,uovo perseveranza,5,0.0
iter1,FOODS,uovo,egg,uovo della resurrezione,6,2.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,vase,1,1896.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,flascione,2,0.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,urna,3,50176.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,cannistere,4,0.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,piantiere,5,0.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,caraffe,6,3354.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,fioriere,7,13286.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,vase a tazza,8,0.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,vaso da decanteria,9,0.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,vase da lavastoviglie,10,0.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,vaso da bidet,11,0.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,vaso da perruccio,12,0.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,vaso donnuccio,13,0.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,congegno,14,22210.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,vaso da ornamentazione,15,0.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,vaso da fioritura,16,1.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,urna antica,17,14.0
iter1,FURNISHINGS/FITTINGS,vaso,vase,bidone,18,30504.0
iter1,FOODS,verdura,vegetable,ortaglio,1,65.0
iter1,FOODS,verdura,vegetable,ortaggio,2,22857.0
iter1,FOODS,verdura,vegetable,orto,3,26390.0
iter1,FOODS,verdura,vegetable,orticoltura,4,8916.0
iter1,FOODS,verdura,vegetable,orticoltura mediterranea,5,10.0
iter1,FOODS,verdura,vegetable,orticoltura organica,6,6.0
iter1,FOODS,verdura,vegetable,orticoltura biologica,7,137.0
iter1,HOBBIES,videogioco,video game,console,1,38054.0
iter1,HOBBIES,videogioco,video game,controllers,2,972.0
iter1,HOBBIES,videogioco,video game,games,3,11855.0
iter1,HOBBIES,videogioco,video game,displays,4,1532.0
iter1,HOBBIES,videogioco,video game,periferics,5,0.0
iter1,FURNISHINGS/FITTINGS,vite,screw,vite ad arpanno,1,0.0
iter1,FURNISHINGS/FITTINGS,vite,screw,vite ad astice,2,0.0
iter1,FURNISHINGS/FITTINGS,vite,screw,vite ad accondo,3,0.0
iter1,FURNISHINGS/FITTINGS,vite,screw,vite ad adesione,4,0.0
iter2,PLANTS,abete,fir,pino,1,83720.0
iter2,PLANTS,abete,fir,picea,2,1348.0
iter2,PLANTS,abete,fir,pini,3,22838.0
iter2,PLANTS,abete,fir,pino di scorpa,4,0.0
iter2,PLANTS,abete,fir,fico,5,25534.0
iter2,PLANTS,abete,fir,cedro,6,23542.0
iter2,PLANTS,abete,fir,cieppo,7,7.0
iter2,PLANTS,abete,fir,cedrino,8,1451.0
iter2,PLANTS,abete,fir,tanne,9,181.0
iter2,PLANTS,abete,fir,pino tordino,10,0.0
iter2,PLANTS,abete,fir,faggio,11,28184.0
iter2,PLANTS,abete,fir,pino d'islanda,12,0.0
iter2,PLANTS,abete,fir,fici della georgia,13,0.0
iter2,VEHICLES,aereo,plane,aeroplano passeggiato,1,0.0
iter2,VEHICLES,aereo,plane,aeroplano a propulsione,2,14.0
iter2,VEHICLES,aereo,plane,aeroplano a reazione,3,21.0
iter2,VEHICLES,aereo,plane,carrello de trasporto,4,0.0
iter2,VEHICLES,aereo,plane,elicottero,5,30198.0
iter2,VEHICLES,aereo,plane,helicoptore,6,0.0
iter2,VEHICLES,aereo,plane,heliplano,7,0.0
iter2,VEHICLES,aereo,plane,aeroplano militare,8,258.0
iter2,VEHICLES,aereo,plane,aeroplano ad alta velocità,9,1.0
iter2,VEHICLES,aereo,plane,jet,10,33516.0
iter2,STATIONERY,agenda,diary,agenda giornaliera,1,774.0
iter2,STATIONERY,agenda,diary,agenda mensile,2,130.0
iter2,STATIONERY,agenda,diary,agenda settimanale,3,52.0
iter2,STATIONERY,agenda,diary,agenda per eventi,4,2.0
iter2,STATIONERY,agenda,diary,grande agenda per impegni,5,0.0
iter2,STATIONERY,agenda,diary,agenda personale,6,520.0
iter2,STATIONERY,agenda,diary,agenda di lavoro,7,46.0
iter2,STATIONERY,agenda,diary,agenda digitale,8,1132.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,appendiura,1,0.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,aghiettino,2,0.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,pannarella,3,16.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,spessiera,4,0.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cravatta,5,34874.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,pantalone,6,29360.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,correggi,7,4032.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,camicia rotonda,8,1.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,casacchetta,9,4.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,maglietta di cottone,10,2.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,maglietta di poliestere,11,6.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,maglietta lunga,12,76.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,maglietta raccoglitrice,13,0.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,maglietta rigido,14,0.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,maglietta con lati da cima,15,0.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,maglietta da lavoro,16,42.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,capo regale,17,18.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,colgne,18,1.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,camicia d'europa,19,0.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,camicia d'inghilterra,20,0.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,camicia aperto,21,630.0
iter2,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,camicia,22,34140.0
iter2,FURNITURE,armadio,closet,vestiario,1,40614.0
iter2,STATIONERY,astuccio,case,astuccione rotonda,1,0.0
iter2,STATIONERY,astuccio,case,astuccione ovale per l'uso in casa,2,0.0
iter2,STATIONERY,astuccio,case,astuccione per motociclo,3,0.0
iter2,HOBBIES,attrezzo,tool,scissor,1,916.0
iter2,VEHICLES,autobus,bus,autobus turistico,1,184.0
iter2,VEHICLES,autobus,bus,bus 4 portelli,2,0.0
iter2,VEHICLES,autobus,bus,bus corsa,3,9.0
iter2,VEHICLES,autobus,bus,bus diurno,4,48.0
iter2,VEHICLES,autobus,bus,autobus passeggiato,5,0.0
iter2,VEHICLES,autobus,bus,bus silenzioso,6,0.0
iter2,VEHICLES,autobus,bus,bus rapida,7,0.0
iter2,VEHICLES,autobus,bus,bus notturno,8,45.0
iter2,VEHICLES,autobus,bus,bus scuola,9,12.0
iter2,VEHICLES,autobus,bus,autobus extra urbana,10,0.0
iter2,VEHICLES,autobus,bus,bus regionale,11,23.0
iter2,VEHICLES,automobile,car,berlina,1,38856.0
iter2,VEHICLES,automobile,car,station wagon,2,7302.0
iter2,VEHICLES,automobile,car,hatchback,3,3422.0
iter2,VEHICLES,automobile,car,roadster,4,18488.0
iter2,VEHICLES,automobile,car,jeep,5,38272.0
iter2,VEHICLES,automobile,car,limousine,6,29658.0
iter2,VEHICLES,automobile,car,sports car,7,190.0
iter2,VEHICLES,automobile,car,pickup truck,8,104.0
iter2,VEHICLES,automobile,car,electric car,9,146.0
iter2,VEHICLES,automobile,car,suv,10,38682.0
iter2,HOUSING BUILDINGS,bagno,bathroom,lavacro,1,2375.0
iter2,HOUSING BUILDINGS,bagno,bathroom,doccia,2,31052.0
iter2,HOUSING BUILDINGS,bagno,bathroom,piscina,3,30386.0
iter2,HOUSING BUILDINGS,bagno,bathroom,urli,4,16624.0
iter2,HOUSING BUILDINGS,bagno,bathroom,bidet,5,34738.0
iter2,HOUSING BUILDINGS,bagno,bathroom,camino,6,27794.0
iter2,HOUSING BUILDINGS,balcone,balcony,questo è solo un esempio di quanto puoi inserire nella lista e dovrai elencarli in modo adeguato per rispettare le informazioni fornite,1,0.0
iter2,PLANTS,basilico,basil,basilico,1,22960.0
iter2,KITCHENWARE,bicchiere,glass,bicchiere,1,44272.0
iter2,KITCHENWARE,bicchiere,glass,vaso di vetro,2,50.0
iter2,VEHICLES,bicicletta,bicycle,bike,1,16037.0
iter2,BODY PARTS,bocca,mouth,labbra,1,48526.0
iter2,BODY PARTS,bocca,mouth,denti,2,46856.0
iter2,BODY PARTS,bocca,mouth,zigomi,3,13933.0
iter2,BODY PARTS,bocca,mouth,lingua,4,36926.0
iter2,BODY PARTS,bocca,mouth,palato,5,21589.0
iter2,BODY PARTS,bocca,mouth,mucosa,6,17060.0
iter2,BODY PARTS,bocca,mouth,stomaco,7,38542.0
iter2,BODY PARTS,braccio,arm,braccio,1,34464.0
iter2,BODY PARTS,braccio,arm,mano,2,48976.0
iter2,BODY PARTS,braccio,arm,gomito,3,41536.0
iter2,BODY PARTS,braccio,arm,polso,4,30924.0
iter2,PLANTS,cactus,cactus,cactus vero,1,7.0
iter2,PLANTS,cactus,cactus,cactus di bromeliade,2,0.0
iter2,PLANTS,cactus,cactus,cactus di prickly pear,3,0.0
iter2,PLANTS,cactus,cactus,cactus cholla,4,16.0
iter2,PLANTS,cactus,cactus,cactus paddle,5,0.0
iter2,PLANTS,cactus,cactus,cactus spinach,6,0.0
iter2,PLANTS,cactus,cactus,cactus joshua,7,0.0
iter2,PLANTS,cactus,cactus,cactus tehuano,8,0.0
iter2,PLANTS,cactus,cactus,cactus peguero,9,0.0
iter2,PLANTS,cactus,cactus,cactus lechuguilla,10,0.0
iter2,PLANTS,cactus,cactus,cactus parrasi,11,0.0
iter2,PLANTS,cactus,cactus,cactus barrel,12,0.0
iter2,PLANTS,cactus,cactus,cactus moonstone,13,0.0
iter2,PLANTS,cactus,cactus,cactus torch,14,0.0
iter2,PLANTS,cactus,cactus,cactus blue barrel,15,0.0
iter2,PLANTS,cactus,cactus,cactus gold torso,16,0.0
iter2,PLANTS,cactus,cactus,cactus chili pepper,17,0.0
iter2,PLANTS,cactus,cactus,cactus dwarf ghost,18,0.0
iter2,PLANTS,cactus,cactus,cactus snake plant,19,0.0
iter2,PLANTS,cactus,cactus,,20,0.0
iter2,CLOTHES,calza,sock,calza classica,1,15.0
iter2,CLOTHES,calza,sock,sock,2,2842.0
iter2,CLOTHES,calza,sock,scarpa,3,41528.0
iter2,CLOTHES,calza,sock,guanti,4,52788.0
iter2,HOUSING BUILDINGS,camera,bedroom,singolo camera con cielo aperto con 1 letto e 1 vano,1,0.0
iter2,CLOTHES,camicia,shirt,camicia di seta,1,48.0
iter2,CLOTHES,camicia,shirt,camicia in cotton,2,0.0
iter2,VEHICLES,camion,truck,freightliner,1,233.0
iter2,VEHICLES,camion,truck,scania,2,11886.0
iter2,VEHICLES,camion,truck,volvo,3,46050.0
iter2,VEHICLES,camion,truck,mercedes-benz,4,44784.0
iter2,VEHICLES,camion,truck,kenworth,5,133.0
iter2,VEHICLES,camion,truck,navistar,6,105.0
iter2,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro tradizionale,1,4.0
iter2,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro classico,2,12.0
iter2,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro moderno,3,22.0
iter2,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro di cristallo,4,40.0
iter2,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro di metallo,5,12.0
iter2,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro come arte,6,0.0
iter2,ANIMALS,cane,dog,cane,1,26770.0
iter2,CLOTHES,canottiera,singlet, a,1,36748.0
iter2,BODY PARTS,capello,hair,frizzy,1,203.0
iter2,BODY PARTS,capello,hair,aghi,2,50080.0
iter2,BODY PARTS,capello,hair,mozzetta,3,1298.0
iter2,BODY PARTS,capello,hair,cappuccino,4,44032.0
iter2,BODY PARTS,capello,hair,berretto,5,37350.0
iter2,BODY PARTS,capello,hair,cappello nero,6,2180.0
iter2,BODY PARTS,capello,hair,turbante,7,18724.0
iter2,BODY PARTS,capello,hair,cappietto,8,119.0
iter2,BODY PARTS,capello,hair,cappuccio,9,26178.0
iter2,BODY PARTS,capello,hair,capo di vietnamese,10,0.0
iter2,BODY PARTS,capello,hair,frizzante,11,19017.0
iter2,BODY PARTS,capello,hair,frizz,12,646.0
iter2,CLOTHES,cappello,hat,cappello fedora,1,23.0
iter2,CLOTHES,cappello,hat,cappello beret,2,1.0
iter2,CLOTHES,cappello,hat,cappello bowler,3,2.0
iter2,CLOTHES,cappello,hat,cappello cowboy,4,20.0
iter2,CLOTHES,cappello,hat,cappello panama,5,37.0
iter2,CLOTHES,cappello,hat,cappello top hat,6,0.0
iter2,CLOTHES,cappello,hat,cappello trilby,7,25.0
iter2,CLOTHES,cappello,hat,cappello fedora vintage,8,0.0
iter2,CLOTHES,cappello,hat,cappello corsaro,9,1.0
iter2,CLOTHES,cappello,hat,cappello tricornio,10,0.0
iter2,CLOTHES,cappello,hat,cappello tricorno vintage,11,0.0
iter2,CLOTHES,cappello,hat,cappello bowler vintage,12,0.0
iter2,CLOTHES,cappello,hat,cappello cullotta,13,0.0
iter2,CLOTHES,cappello,hat,cappello cullotta vintage,14,0.0
iter2,CLOTHES,cappello,hat,cappello ghibellino,15,0.0
iter2,CLOTHES,cappello,hat,cappello semplice,16,10.0
iter2,CLOTHES,cappello,hat,cappello tampico,17,0.0
iter2,CLOTHES,cappello,hat,cappello chepil,18,0.0
iter2,CLOTHES,cappello,hat,cappello coppol,19,0.0
iter2,CLOTHES,cappotto,coat,gris,1,6173.0
iter2,CLOTHES,cappotto,coat,filtro,2,23533.0
iter2,CLOTHES,cappotto,coat,chimeno,3,0.0
iter2,FOODS,carne,meat,vacca,1,39724.0
iter2,FOODS,carne,meat,pesce,2,39748.0
iter2,FOODS,carne,meat,pollame,3,16714.0
iter2,FOODS,carne,meat,bovino,4,29670.0
iter2,FOODS,carne,meat,suino,5,33596.0
iter2,FOODS,carne,meat,ovino,6,41106.0
iter2,FOODS,carne,meat,coda di capra,7,3.0
iter2,FOODS,carne,meat,porco,8,21411.0
iter2,FOODS,carne,meat,coniglio,9,28814.0
iter2,FOODS,carne,meat,sapori,10,19966.0
iter2,VEHICLES,carrozza,carriage,carrozzarino,1,0.0
iter2,HOBBIES,carte,cards,tarocchi,1,62606.0
iter2,HOBBIES,carte,cards,pagliacci,2,11894.0
iter2,HOBBIES,carte,cards,scramble,3,1557.0
