participant,concept,exemplar,rank_order,normed_rank_order,count,average_normed_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability
gpt3.5_iter4,giraffa,giraffa di nubia,7,0.7,2,0.44090909090909086,0.4,7,10,0.0,2.033310019200503e-07,0.0632147854242987
gpt3.5_iter0,giraffa,giraffa di rotschild,11,0.09090909090909094,1,0.09090909090909094,0.2,11,11,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,masai,1,1.0,2,1.0,0.4,1,1,0.4,0.4,0.4
gpt3.5_iter2,giraffa,masai,1,1.0,2,1.0,0.4,1,1,0.4,0.4,0.4
gpt3.5_iter1,giraffa,reticolata,2,0.9841269841269842,1,0.9841269841269842,0.2,2,2,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,rothschild,3,0.9682539682539683,2,0.9007936507936508,0.4,3,3,0.0,0.004020734297853434,0.0401035374891215
gpt3.5_iter2,giraffa,rothschild,3,0.8333333333333334,2,0.9007936507936508,0.4,3,3,0.0,0.004020734297853434,0.0401035374891215
gpt3.5_iter1,giraffa,di kordofan,4,0.9523809523809523,1,0.9523809523809523,0.2,4,4,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di thornicroft,5,0.9365079365079365,1,0.9365079365079365,0.2,5,5,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di rotschild,6,0.9206349206349207,1,0.9206349206349207,0.2,6,6,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di angola,7,0.9047619047619048,1,0.9047619047619048,0.2,7,7,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di nubia,8,0.8888888888888888,1,0.8888888888888888,0.2,8,8,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di congo,9,0.873015873015873,1,0.873015873015873,0.2,9,9,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di nigeria,10,0.8571428571428572,1,0.8571428571428572,0.2,10,10,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di uganda,11,0.8412698412698413,1,0.8412698412698413,0.2,11,11,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di sudafrica,12,0.8253968253968254,1,0.8253968253968254,0.2,12,12,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di tanzania,13,0.8095238095238095,1,0.8095238095238095,0.2,13,13,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di kenya,14,0.7936507936507937,1,0.7936507936507937,0.2,14,14,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di zimbabwe,15,0.7777777777777778,1,0.7777777777777778,0.2,15,15,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di zambia,16,0.7619047619047619,1,0.7619047619047619,0.2,16,16,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di malawi,17,0.746031746031746,1,0.746031746031746,0.2,17,17,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di mozambico,18,0.7301587301587302,1,0.7301587301587302,0.2,18,18,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di namibia,19,0.7142857142857143,1,0.7142857142857143,0.2,19,19,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di botswana,20,0.6984126984126984,1,0.6984126984126984,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di senegal,21,0.6825396825396826,1,0.6825396825396826,0.2,21,21,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di niger,22,0.6666666666666667,1,0.6666666666666667,0.2,22,22,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di camerun,23,0.6507936507936508,1,0.6507936507936508,0.2,23,23,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di ciad,24,0.6349206349206349,1,0.6349206349206349,0.2,24,24,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di sudan,25,0.6190476190476191,1,0.6190476190476191,0.2,25,25,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di etiopia,26,0.6031746031746033,1,0.6031746031746033,0.2,26,26,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di somalia,27,0.5873015873015873,1,0.5873015873015873,0.2,27,27,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di gibuti,28,0.5714285714285714,1,0.5714285714285714,0.2,28,28,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di eritrea,29,0.5555555555555556,1,0.5555555555555556,0.2,29,29,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di ruanda,31,0.5238095238095238,1,0.5238095238095238,0.2,31,31,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di burundi,32,0.5079365079365079,1,0.5079365079365079,0.2,32,32,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di gabon,35,0.46031746031746035,1,0.46031746031746035,0.2,35,35,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di guinea equatoriale,36,0.4444444444444444,1,0.4444444444444444,0.2,36,36,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di benin,39,0.39682539682539686,1,0.39682539682539686,0.2,39,39,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di togo,40,0.38095238095238093,1,0.38095238095238093,0.2,40,40,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di ghana,41,0.3650793650793651,1,0.3650793650793651,0.2,41,41,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di costa d'avorio,42,0.3492063492063492,1,0.3492063492063492,0.2,42,42,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di burkina faso,43,0.33333333333333337,1,0.33333333333333337,0.2,43,43,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di mali,44,0.31746031746031744,1,0.31746031746031744,0.2,44,44,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di algeria,46,0.2857142857142857,1,0.2857142857142857,0.2,46,46,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di tunisia,47,0.2698412698412699,1,0.2698412698412699,0.2,47,47,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di libia,48,0.25396825396825395,1,0.25396825396825395,0.2,48,48,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di egitto,49,0.23809523809523814,1,0.23809523809523814,0.2,49,49,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di repubblica centrafricana,52,0.19047619047619047,1,0.19047619047619047,0.2,52,52,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di sudan del sud,53,0.17460317460317465,1,0.17460317460317465,0.2,53,53,0.0,0.2,0.02005176874456075
gpt3.5_iter1,giraffa,di repubblica democratica del congo,55,0.1428571428571429,1,0.1428571428571429,0.2,55,55,0.0,0.2,0.02005176874456075
gpt3.5_iter2,giraffa,reticulata,2,0.9166666666666666,1,0.9166666666666666,0.2,2,2,0.0,0.2,0.02005176874456075
gpt3.5_iter2,giraffa,somali,4,0.75,1,0.75,0.2,4,4,0.0,0.4,0.02005176875409525
gpt3.5_iter2,giraffa,nigeriana,5,0.6666666666666667,1,0.6666666666666667,0.2,5,5,0.0,0.2,0.02005176874456075
gpt3.5_iter2,giraffa,kordofan,6,0.5833333333333333,1,0.5833333333333333,0.2,6,6,0.0,0.2,0.02005176874456075
gpt3.5_iter2,giraffa,sudafricana,7,0.5,1,0.5,0.2,7,7,0.0,0.2,0.02005176874456075
gpt3.5_iter2,giraffa,angolana,8,0.41666666666666663,1,0.41666666666666663,0.2,8,8,0.0,0.2,0.02005176874456075
gpt3.5_iter2,giraffa,masai settentrionale,9,0.33333333333333337,1,0.33333333333333337,0.2,9,9,0.0,0.2,0.02005176874456075
gpt3.5_iter2,giraffa,thornicroft,10,0.25,1,0.25,0.2,10,10,0.0,0.2,0.02005176874456075
gpt3.5_iter2,giraffa,nubiana,11,0.16666666666666663,1,0.16666666666666663,0.2,11,11,0.0,0.2,0.02005176874456075
gpt3.5_iter2,giraffa,ugandese,12,0.08333333333333337,1,0.08333333333333337,0.2,12,12,0.0,0.2,0.02005176874456075
gpt3.5_iter3,giraffa,giraffa del sudafrica,6,0.16666666666666663,1,0.16666666666666663,0.2,6,6,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di reticulata,9,0.6,1,0.6,0.2,9,9,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di masai meridionale,11,0.5,1,0.5,0.2,11,11,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di masai settentrionale,12,0.44999999999999996,1,0.44999999999999996,0.2,12,12,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di west african,13,0.4,1,0.4,0.2,13,13,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di rhodesian,14,0.35,1,0.35,0.2,14,14,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di ugandan,15,0.30000000000000004,1,0.30000000000000004,0.2,15,15,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di malawi,16,0.25,1,0.25,0.2,16,16,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di sudafrica,17,0.19999999999999996,1,0.19999999999999996,0.2,17,17,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di tanzania,18,0.15000000000000002,1,0.15000000000000002,0.2,18,18,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di zambia,19,0.09999999999999998,1,0.09999999999999998,0.2,19,19,0.0,0.2,0.02005176874456075
gpt3.5_iter4,giraffa,giraffa di zimbabwe,20,0.050000000000000044,1,0.050000000000000044,0.2,20,20,0.0,0.2,0.02005176874456075
gpt3.5_iter0,cassettiera,alta,1,1.0,2,1.0,0.4,1,1,0.4,0.4,0.4
gpt3.5_iter3,cassettiera,alta,1,1.0,2,1.0,0.4,1,1,0.4,0.4,0.4
gpt3.5_iter0,cassettiera,bassa,2,0.9285714285714286,2,0.9285714285714286,0.4,2,2,0.0,0.0401035374891215,0.0401035374891215
gpt3.5_iter3,cassettiera,bassa,2,0.9285714285714286,2,0.9285714285714286,0.4,2,2,0.0,0.0401035374891215,0.0401035374891215
gpt3.5_iter0,cassettiera,a 3 cassetti,3,0.8571428571428572,2,0.8571428571428572,0.4,3,3,0.0,0.004020734297853434,0.0401035374891215
gpt3.5_iter3,cassettiera,a 3 cassetti,3,0.8571428571428572,2,0.8571428571428572,0.4,3,3,0.0,0.004020734297853434,0.0401035374891215
gpt3.5_iter0,cassettiera,a 5 cassetti,4,0.7857142857142857,2,0.7857142857142857,0.4,4,4,0.0,0.00040311417161940455,0.0401035374891215
gpt3.5_iter3,cassettiera,a 5 cassetti,4,0.7857142857142857,2,0.7857142857142857,0.4,4,4,0.0,0.00040311417161940455,0.0401035374891215
gpt3.5_iter0,cassettiera,a specchio,5,0.7142857142857143,2,0.7142857142857143,0.4,5,5,0.0,4.041576073483737e-05,0.0401035374891215
gpt3.5_iter3,cassettiera,a specchio,5,0.7142857142857143,2,0.7142857142857143,0.4,5,5,0.0,4.041576073483737e-05,0.0401035374891215
gpt3.5_iter0,cassettiera,moderna,6,0.6428571428571428,2,0.5714285714285714,0.4,6,8,0.0,2.251777451238082e-06,0.12331981557371677
gpt3.5_iter3,cassettiera,moderna,8,0.5,2,0.5714285714285714,0.4,6,8,0.0,2.251777451238082e-06,0.12331981557371677
gpt3.5_iter0,cassettiera,classica,7,0.5714285714285714,2,0.5,0.4,7,9,0.0,0.01005204091271993,0.6183912479060961
gpt3.5_iter3,cassettiera,classica,9,0.4285714285714286,2,0.5,0.4,7,9,0.0,0.01005204091271993,0.6183912479060961
gpt3.5_iter0,cassettiera,in legno,8,0.5,2,0.42857142857142855,0.4,8,10,0.0,2.0569935789337467e-08,0.06069544182351609
gpt3.5_iter3,cassettiera,in legno,10,0.3571428571428571,2,0.42857142857142855,0.4,8,10,0.0,2.0569935789337467e-08,0.06069544182351609
gpt3.5_iter0,cassettiera,in plastica,9,0.4285714285714286,2,0.35714285714285715,0.4,9,11,0.0,2.0623159039829316e-09,0.05181525396594489
gpt3.5_iter3,cassettiera,in plastica,11,0.2857142857142857,2,0.35714285714285715,0.4,9,11,0.0,2.0623159039829316e-09,0.05181525396594489
gpt3.5_iter0,cassettiera,con ruote,10,0.3571428571428571,2,0.25,0.4,10,13,0.0,2.2612119853425415e-08,0.17118308904449406
gpt3.5_iter3,cassettiera,con ruote,13,0.1428571428571429,2,0.25,0.4,10,13,0.0,2.2612119853425415e-08,0.17118308904449406
gpt3.5_iter0,cassettiera,senza ruote,11,0.2857142857142857,1,0.2857142857142857,0.2,11,11,0.0,0.2,0.02005176874456075
gpt3.5_iter0,cassettiera,colorata,12,0.2142857142857143,1,0.2142857142857143,0.2,12,12,0.0,0.4,0.021682822786713626
gpt3.5_iter0,cassettiera,sospesa,13,0.1428571428571429,1,0.1428571428571429,0.2,13,13,1.0,1.4,1.0366061484218272
gpt3.5_iter0,cassettiera,a scomparsa,14,0.0714285714285714,1,0.0714285714285714,0.2,14,14,0.4,1.9999999999999998,1.0197398251564886
gpt3.5_iter1,cassettiera,cassettiera a 3 cassetti,1,1.0,2,1.0,0.4,1,1,0.4,0.4,0.4
gpt3.5_iter2,cassettiera,cassettiera a 3 cassetti,1,1.0,2,1.0,0.4,1,1,0.4,0.4,0.4
gpt3.5_iter1,cassettiera,cassettiera a 5 cassetti,2,0.9090909090909091,2,0.9045454545454545,0.4,2,2,0.0,0.0401035374891215,0.0401035374891215
gpt3.5_iter2,cassettiera,cassettiera a 5 cassetti,2,0.9,2,0.9045454545454545,0.4,2,2,0.0,0.0401035374891215,0.0401035374891215
gpt3.5_iter1,cassettiera,cassettiera con specchio,3,0.8181818181818181,1,0.8181818181818181,0.2,3,3,0.0,0.2,0.02005176874456075
gpt3.5_iter1,cassettiera,cassettiera in legno,4,0.7272727272727273,2,0.7136363636363636,0.4,4,4,0.0,0.00040311417161940455,0.0401035374891215
gpt3.5_iter2,cassettiera,cassettiera in legno,4,0.7,2,0.7136363636363636,0.4,4,4,0.0,0.00040311417161940455,0.0401035374891215
gpt3.5_iter1,cassettiera,cassettiera in plastica,5,0.6363636363636364,2,0.6181818181818182,0.4,5,5,0.0,4.041576073483737e-05,0.0401035374891215
gpt3.5_iter2,cassettiera,cassettiera in plastica,5,0.6,2,0.6181818181818182,0.4,5,5,0.0,4.041576073483737e-05,0.0401035374891215
gpt3.5_iter1,cassettiera,cassettiera vintage,6,0.5454545454545454,2,0.5227272727272727,0.4,6,6,0.0,4.0520374394522846e-06,0.0401035374891215
gpt3.5_iter2,cassettiera,cassettiera vintage,6,0.5,2,0.5227272727272727,0.4,6,6,0.0,4.0520374394522846e-06,0.0401035374891215
gpt3.5_iter1,cassettiera,cassettiera moderna,7,0.4545454545454546,2,0.4272727272727273,0.4,7,7,0.0,4.062525884009968e-07,0.0401035374891215
gpt3.5_iter2,cassettiera,cassettiera moderna,7,0.4,2,0.4272727272727273,0.4,7,7,0.0,4.062525884009968e-07,0.0401035374891215
gpt3.5_iter1,cassettiera,cassettiera con ripiani,8,0.36363636363636365,1,0.36363636363636365,0.2,8,8,0.0,0.2,0.02005176874456075
gpt3.5_iter1,cassettiera,cassettiera con ruote,9,0.2727272727272727,2,0.23636363636363633,0.4,9,9,0.0,4.083584289439055e-09,0.0401035374891215
gpt3.5_iter2,cassettiera,cassettiera con ruote,9,0.19999999999999996,2,0.23636363636363633,0.4,9,9,0.0,4.083584289439055e-09,0.0401035374891215
gpt3.5_iter1,cassettiera,cassettiera da comodino,10,0.18181818181818177,1,0.18181818181818177,0.2,10,10,0.0,0.2,0.02005176874456075
gpt3.5_iter1,cassettiera,cassettiera per ufficio,11,0.09090909090909094,1,0.09090909090909094,0.2,11,11,0.0,0.2,0.02005176874456075
gpt3.5_iter2,cassettiera,cassettiera a specchio,3,0.8,1,0.8,0.2,3,3,0.0,0.2,0.02005176874456075
gpt3.5_iter2,cassettiera,cassettiera per bambini,8,0.30000000000000004,1,0.30000000000000004,0.2,8,8,0.0,0.2,0.02005176874456075
gpt3.5_iter2,cassettiera,cassettiera con serratura,10,0.09999999999999998,1,0.09999999999999998,0.2,10,10,0.0,0.2,0.02005176874456075
gpt3.5_iter3,cassettiera,con ripiani,6,0.6428571428571428,1,0.6428571428571428,0.2,6,6,0.0,0.6000000000000001,0.0225899925497244
gpt3.5_iter3,cassettiera,con ante,7,0.5714285714285714,1,0.5714285714285714,0.2,7,7,0.0,0.2,0.02005176874456075
gpt3.5_iter3,cassettiera,con maniglie in metallo,12,0.2142857142857143,1,0.2142857142857143,0.2,12,12,0.0,0.2,0.02005176874456075
gpt3.5_iter3,cassettiera,con serratura,14,0.0714285714285714,1,0.0714285714285714,0.2,14,14,0.0,0.2,0.02005176874456075
gpt3.5_iter4,cassettiera,cassetto,1,1.0,1,1.0,0.2,1,1,0.2,0.6000000000000001,0.6000000000000001
gpt3.5_iter4,cassettiera,comò,2,0.8333333333333334,1,0.8333333333333334,0.2,2,2,0.0,0.2,0.02005176874456075
gpt3.5_iter4,cassettiera,armadio,3,0.6666666666666667,1,0.6666666666666667,0.2,3,3,1.0,1.4,1.0401035374891214
gpt3.5_iter4,cassettiera,credenza,4,0.5,1,0.5,0.2,4,4,0.0,1.0,0.04495851434925828
gpt3.5_iter4,cassettiera,cassapanca,5,0.33333333333333337,1,0.33333333333333337,0.2,5,5,0.0,0.2,0.02005176874456075
gpt3.5_iter4,cassettiera,scrivania,6,0.16666666666666663,1,0.16666666666666663,0.2,6,6,0.0,0.2,0.02005176874456075
gpt3.5_iter0,verdura,carota,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter1,verdura,carota,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter2,verdura,carota,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter3,verdura,carota,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter4,verdura,carota,1,1.0,5,1.0,1.0,1,1,1.0,1.0,1.0
gpt3.5_iter0,verdura,pomodoro,2,0.95,5,0.9569288045053103,1.0,2,2,0.0,0.5627048688069557,0.10025884372280375
gpt3.5_iter1,verdura,pomodoro,2,0.9565217391304348,5,0.9569288045053103,1.0,2,2,0.0,0.5627048688069557,0.10025884372280375
gpt3.5_iter2,verdura,pomodoro,2,0.9714285714285714,5,0.9569288045053103,1.0,2,2,0.0,0.5627048688069557,0.10025884372280375
gpt3.5_iter3,verdura,pomodoro,2,0.9411764705882353,5,0.9569288045053103,1.0,2,2,0.0,0.5627048688069557,0.10025884372280375
gpt3.5_iter4,verdura,pomodoro,2,0.9655172413793104,5,0.9569288045053103,1.0,2,2,0.0,0.5627048688069557,0.10025884372280375
gpt3.5_iter0,verdura,zucchina,3,0.9,5,0.892551119398284,1.0,3,4,0.0,0.23355853881536037,0.14648133959315818
gpt3.5_iter1,verdura,zucchina,4,0.8695652173913043,5,0.892551119398284,1.0,3,4,0.0,0.23355853881536037,0.14648133959315818
gpt3.5_iter2,verdura,zucchina,4,0.9142857142857143,5,0.892551119398284,1.0,3,4,0.0,0.23355853881536037,0.14648133959315818
gpt3.5_iter3,verdura,zucchina,3,0.8823529411764706,5,0.892551119398284,1.0,3,4,0.0,0.23355853881536037,0.14648133959315818
gpt3.5_iter4,verdura,zucchina,4,0.896551724137931,5,0.892551119398284,1.0,3,4,0.0,0.23355853881536037,0.14648133959315818
gpt3.5_iter0,verdura,cetriolo,4,0.85,5,0.7565606692452093,1.0,3,17,0.0,0.1546685512098982,0.5424986424015301
gpt3.5_iter1,verdura,cetriolo,17,0.30434782608695654,5,0.7565606692452093,1.0,3,17,0.0,0.1546685512098982,0.5424986424015301
gpt3.5_iter2,verdura,cetriolo,3,0.9428571428571428,5,0.7565606692452093,1.0,3,17,0.0,0.1546685512098982,0.5424986424015301
gpt3.5_iter3,verdura,cetriolo,4,0.8235294117647058,5,0.7565606692452093,1.0,3,17,0.0,0.1546685512098982,0.5424986424015301
gpt3.5_iter4,verdura,cetriolo,5,0.8620689655172413,5,0.7565606692452093,1.0,3,17,0.0,0.1546685512098982,0.5424986424015301
gpt3.5_iter0,verdura,peperone,5,0.8,5,0.7885936023584846,1.0,5,7,0.0,0.06901912056624604,0.1652163890612274
gpt3.5_iter1,verdura,peperone,6,0.782608695652174,5,0.7885936023584846,1.0,5,7,0.0,0.06901912056624604,0.1652163890612274
gpt3.5_iter2,verdura,peperone,5,0.8857142857142857,5,0.7885936023584846,1.0,5,7,0.0,0.06901912056624604,0.1652163890612274
gpt3.5_iter3,verdura,peperone,7,0.6470588235294117,5,0.7885936023584846,1.0,5,7,0.0,0.06901912056624604,0.1652163890612274
gpt3.5_iter4,verdura,peperone,6,0.8275862068965517,5,0.7885936023584846,1.0,5,7,0.0,0.06901912056624604,0.1652163890612274
gpt3.5_iter0,verdura,lattuga,6,0.75,5,0.8031853401030578,1.0,3,13,0.0,0.15819126148274726,0.46230415386954443
gpt3.5_iter1,verdura,lattuga,3,0.9130434782608696,5,0.8031853401030578,1.0,3,13,0.0,0.15819126148274726,0.46230415386954443
gpt3.5_iter2,verdura,lattuga,13,0.6571428571428571,5,0.8031853401030578,1.0,3,13,0.0,0.15819126148274726,0.46230415386954443
gpt3.5_iter3,verdura,lattuga,5,0.7647058823529411,5,0.8031853401030578,1.0,3,13,0.0,0.15819126148274726,0.46230415386954443
gpt3.5_iter4,verdura,lattuga,3,0.9310344827586207,5,0.8031853401030578,1.0,3,13,0.0,0.15819126148274726,0.46230415386954443
gpt3.5_iter0,verdura,spinaci,7,0.7,5,0.6728920413742708,1.0,6,12,0.0,0.020359108825512288,0.20499790096980047
gpt3.5_iter1,verdura,spinaci,9,0.6521739130434783,5,0.6728920413742708,1.0,6,12,0.0,0.020359108825512288,0.20499790096980047
gpt3.5_iter2,verdura,spinaci,12,0.6857142857142857,5,0.6728920413742708,1.0,6,12,0.0,0.020359108825512288,0.20499790096980047
gpt3.5_iter3,verdura,spinaci,6,0.7058823529411764,5,0.6728920413742708,1.0,6,12,0.0,0.020359108825512288,0.20499790096980047
gpt3.5_iter4,verdura,spinaci,12,0.6206896551724138,5,0.6728920413742708,1.0,6,12,0.0,0.020359108825512288,0.20499790096980047
gpt3.5_iter0,verdura,cavolfiore,8,0.65,5,0.6498921547629546,1.0,7,12,0.0,0.017265688791300176,0.2051275631553032
gpt3.5_iter1,verdura,cavolfiore,7,0.7391304347826086,5,0.6498921547629546,1.0,7,12,0.0,0.017265688791300176,0.2051275631553032
gpt3.5_iter2,verdura,cavolfiore,11,0.7142857142857143,5,0.6498921547629546,1.0,7,12,0.0,0.017265688791300176,0.2051275631553032
gpt3.5_iter3,verdura,cavolfiore,12,0.3529411764705882,5,0.6498921547629546,1.0,7,12,0.0,0.017265688791300176,0.2051275631553032
gpt3.5_iter4,verdura,cavolfiore,7,0.7931034482758621,5,0.6498921547629546,1.0,7,12,0.0,0.017265688791300176,0.2051275631553032
gpt3.5_iter0,verdura,broccolo,9,0.6,2,0.5058823529411764,0.4,9,11,0.0,2.0623159039829316e-09,0.05181525396594489
gpt3.5_iter3,verdura,broccolo,11,0.4117647058823529,2,0.5058823529411764,0.4,9,11,0.0,2.0623159039829316e-09,0.05181525396594489
gpt3.5_iter0,verdura,sedano,10,0.55,5,0.6111769745379412,1.0,9,11,0.0,0.006040653456600515,0.12752672298896817
gpt3.5_iter1,verdura,sedano,10,0.6086956521739131,5,0.6111769745379412,1.0,9,11,0.0,0.006040653456600515,0.12752672298896817
gpt3.5_iter2,verdura,sedano,9,0.7714285714285715,5,0.6111769745379412,1.0,9,11,0.0,0.006040653456600515,0.12752672298896817
gpt3.5_iter3,verdura,sedano,10,0.47058823529411764,5,0.6111769745379412,1.0,9,11,0.0,0.006040653456600515,0.12752672298896817
gpt3.5_iter4,verdura,sedano,11,0.6551724137931034,5,0.6111769745379412,1.0,9,11,0.0,0.006040653456600515,0.12752672298896817
gpt3.5_iter0,verdura,cipolla,11,0.5,5,0.6168568656848047,1.0,8,11,0.0,0.00799877875365503,0.1410898020788791
gpt3.5_iter1,verdura,cipolla,11,0.5652173913043479,5,0.6168568656848047,1.0,8,11,0.0,0.00799877875365503,0.1410898020788791
gpt3.5_iter2,verdura,cipolla,8,0.8,5,0.6168568656848047,1.0,8,11,0.0,0.00799877875365503,0.1410898020788791
gpt3.5_iter3,verdura,cipolla,9,0.5294117647058824,5,0.6168568656848047,1.0,8,11,0.0,0.00799877875365503,0.1410898020788791
gpt3.5_iter4,verdura,cipolla,10,0.6896551724137931,5,0.6168568656848047,1.0,8,11,0.0,0.00799877875365503,0.1410898020788791
gpt3.5_iter0,verdura,patata,12,0.44999999999999996,5,0.6834063220490595,1.0,5,12,0.0,0.03234214124987212,0.24757504314745238
gpt3.5_iter1,verdura,patata,5,0.8260869565217391,5,0.6834063220490595,1.0,5,12,0.0,0.03234214124987212,0.24757504314745238
gpt3.5_iter2,verdura,patata,7,0.8285714285714285,5,0.6834063220490595,1.0,5,12,0.0,0.03234214124987212,0.24757504314745238
gpt3.5_iter3,verdura,patata,8,0.5882352941176471,5,0.6834063220490595,1.0,5,12,0.0,0.03234214124987212,0.24757504314745238
gpt3.5_iter4,verdura,patata,9,0.7241379310344828,5,0.6834063220490595,1.0,5,12,0.0,0.03234214124987212,0.24757504314745238
gpt3.5_iter0,verdura,zucca,13,0.4,4,0.32234135033323674,0.8,13,20,0.0,2.1446576085531354e-05,0.11830634129591078
gpt3.5_iter2,verdura,zucca,19,0.48571428571428577,4,0.32234135033323674,0.8,13,20,0.0,2.1446576085531354e-05,0.11830634129591078
gpt3.5_iter3,verdura,zucca,17,0.05882352941176472,4,0.32234135033323674,0.8,13,20,0.0,2.1446576085531354e-05,0.11830634129591078
gpt3.5_iter4,verdura,zucca,20,0.3448275862068966,4,0.32234135033323674,0.8,13,20,0.0,2.1446576085531354e-05,0.11830634129591078
gpt3.5_iter0,verdura,melanzana,14,0.35,5,0.4732655940937095,1.0,6,16,0.0,0.011697934565674242,0.19534978178943965
gpt3.5_iter1,verdura,melanzana,16,0.34782608695652173,5,0.4732655940937095,1.0,6,16,0.0,0.011697934565674242,0.19534978178943965
gpt3.5_iter2,verdura,melanzana,6,0.8571428571428572,5,0.4732655940937095,1.0,6,16,0.0,0.011697934565674242,0.19534978178943965
gpt3.5_iter3,verdura,melanzana,13,0.2941176470588235,5,0.4732655940937095,1.0,6,16,0.0,0.011697934565674242,0.19534978178943965
gpt3.5_iter4,verdura,melanzana,15,0.5172413793103448,5,0.4732655940937095,1.0,6,16,0.0,0.011697934565674242,0.19534978178943965
gpt3.5_iter0,verdura,piselli,15,0.30000000000000004,5,0.41864588714046336,1.0,14,16,0.0,0.1486155680021352,0.4229961798864542
gpt3.5_iter1,verdura,piselli,14,0.4347826086956522,5,0.41864588714046336,1.0,14,16,0.0,0.1486155680021352,0.4229961798864542
gpt3.5_iter2,verdura,piselli,16,0.5714285714285714,5,0.41864588714046336,1.0,14,16,0.0,0.1486155680021352,0.4229961798864542
gpt3.5_iter3,verdura,piselli,14,0.23529411764705888,5,0.41864588714046336,1.0,14,16,0.0,0.1486155680021352,0.4229961798864542
gpt3.5_iter4,verdura,piselli,14,0.5517241379310345,5,0.41864588714046336,1.0,14,16,0.0,0.1486155680021352,0.4229961798864542
gpt3.5_iter0,verdura,fagiolini,16,0.25,5,0.3893677950940496,1.0,13,17,0.0,0.0010218739355567026,0.1798038718846969
