participant,concept,exemplar,rank_order,normed_rank_order,count,average_normed_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability,abs_freq
gpt3.5_iter0,libro,libri di sport,17,0.1999999999999999,2,0.1576923076923077,0.4,17,24,0.0,2.084457793371239e-17,0.0604310723434918,21
gpt3.5_iter3,libro,libri di sport,24,0.1153846153846154,2,0.1576923076923077,0.4,17,24,0.0,2.084457793371239e-17,0.0604310723434918,21
gpt3.5_iter0,libro,libri di musica,18,0.15,2,0.2865384615384616,0.4,16,18,0.0,2.099974554027668e-16,0.0463343287574144,22
gpt3.5_iter3,libro,libri di musica,16,0.4230769230769231,2,0.2865384615384616,0.4,16,18,0.0,2.099974554027668e-16,0.0463343287574144,22
gpt3.5_iter0,libro,libri di religione,19,0.0999999999999999,2,0.0884615384615384,0.4,19,25,0.0,2.0952646502211812e-19,0.0556863790991404,22
gpt3.5_iter3,libro,libri di religione,25,0.0769230769230768,2,0.0884615384615384,0.4,19,25,0.0,2.0952646502211812e-19,0.0556863790991404,22
gpt3.5_iter0,libro,libri di geografia,20,0.05,2,0.1211538461538461,0.4,20,22,0.0,2.1218017281207335e-20,0.0450140262813243,22
gpt3.5_iter3,libro,libri di geografia,22,0.1923076923076923,2,0.1211538461538461,0.4,20,22,0.0,2.1218017281207335e-20,0.0450140262813243,22
gpt3.5_iter1,libro,romanzo,1,1.0,3,1.0,0.6,1,1,0.6,0.6,0.6,26690
gpt3.5_iter2,libro,romanzo,1,1.0,3,1.0,0.6,1,1,0.6,0.6,0.6,26690
gpt3.5_iter4,libro,romanzo,1,1.0,3,1.0,0.6,1,1,0.6,0.6,0.6,26690
gpt3.5_iter1,libro,saggio,2,0.9523809523809524,3,0.9531024531024532,0.6,2,2,0.0,0.1899820616274319,0.0601553062336822,29508
gpt3.5_iter2,libro,saggio,2,0.9523809523809524,3,0.9531024531024532,0.6,2,2,0.0,0.1899820616274319,0.0601553062336822,29508
gpt3.5_iter4,libro,saggio,2,0.9545454545454546,3,0.9531024531024532,0.6,2,2,0.0,0.1899820616274319,0.0601553062336822,29508
gpt3.5_iter1,libro,manuale,3,0.9047619047619048,3,0.8744588744588745,0.6,3,5,1.0,1.0421139046380483,1.146706476496182,28990
gpt3.5_iter2,libro,manuale,5,0.8095238095238095,3,0.8744588744588745,0.6,3,5,1.0,1.0421139046380483,1.146706476496182,28990
gpt3.5_iter4,libro,manuale,3,0.9090909090909092,3,0.8744588744588745,0.6,3,5,1.0,1.0421139046380483,1.146706476496182,28990
gpt3.5_iter1,libro,enciclopedia,4,0.8571428571428572,3,0.7972582972582973,0.6,4,6,0.0,0.0076222395942174,0.0904192481010728,38886
gpt3.5_iter2,libro,enciclopedia,6,0.7619047619047619,3,0.7972582972582973,0.6,4,6,0.0,0.0076222395942174,0.0904192481010728,38886
gpt3.5_iter4,libro,enciclopedia,6,0.7727272727272727,3,0.7972582972582973,0.6,4,6,0.0,0.0076222395942174,0.0904192481010728,38886
gpt3.5_iter1,libro,biografia,5,0.8095238095238095,3,0.8282828282828283,0.6,4,5,0.0,0.010369861573467,0.0757381478437012,190567
gpt3.5_iter2,libro,biografia,4,0.8571428571428572,3,0.8282828282828283,0.6,4,5,0.0,0.010369861573467,0.0757381478437012,190567
gpt3.5_iter4,libro,biografia,5,0.8181818181818181,3,0.8282828282828283,0.6,4,5,0.0,0.010369861573467,0.0757381478437012,190567
gpt3.5_iter1,libro,poesia,6,0.7619047619047619,3,0.8434343434343434,0.6,3,6,0.0,0.0270374521794762,0.1500712875734149,34008
gpt3.5_iter2,libro,poesia,3,0.9047619047619048,3,0.8434343434343434,0.6,3,6,0.0,0.0270374521794762,0.1500712875734149,34008
gpt3.5_iter4,libro,poesia,4,0.8636363636363636,3,0.8434343434343434,0.6,3,6,0.0,0.0270374521794762,0.1500712875734149,34008
gpt3.5_iter1,libro,thriller,7,0.7142857142857143,2,0.7207792207792207,0.4,7,7,0.0,4.062525884009968e-07,0.0401035374891215,14409
gpt3.5_iter4,libro,thriller,7,0.7272727272727273,2,0.7207792207792207,0.4,7,7,0.0,4.062525884009968e-07,0.0401035374891215,14409
gpt3.5_iter1,libro,fantasy,8,0.6666666666666667,2,0.6742424242424243,0.4,8,8,0.0,4.0955646251295385e-08,0.0579797443483994,19553
gpt3.5_iter4,libro,fantasy,8,0.6818181818181819,2,0.6742424242424243,0.4,8,8,0.0,4.0955646251295385e-08,0.0579797443483994,19553
gpt3.5_iter1,libro,giallo,9,0.6190476190476191,2,0.6277056277056277,0.4,9,9,1.0,1.020051772828145,1.190130850843318,35694
gpt3.5_iter4,libro,giallo,9,0.6363636363636364,2,0.6277056277056277,0.4,9,9,1.0,1.020051772828145,1.190130850843318,35694
gpt3.5_iter1,libro,autobiografia,10,0.5714285714285714,2,0.512987012987013,0.4,10,13,0.0,2.0491402100886139e-10,0.0556863790991404,35570
gpt3.5_iter4,libro,autobiografia,13,0.4545454545454546,2,0.512987012987013,0.4,10,13,0.0,2.0491402100886139e-10,0.0556863790991404,35570
gpt3.5_iter1,libro,fumetto,11,0.5238095238095238,3,0.5173160173160173,0.6,9,14,0.0,2.229821634071641e-05,0.1027110213635185,38646
gpt3.5_iter2,libro,fumetto,9,0.6190476190476191,3,0.5173160173160173,0.6,9,14,0.0,2.229821634071641e-05,0.1027110213635185,38646
gpt3.5_iter4,libro,fumetto,14,0.409090909090909,3,0.5173160173160173,0.6,9,14,0.0,2.229821634071641e-05,0.1027110213635185,38646
gpt3.5_iter1,libro,libro per bambini,12,0.4761904761904761,2,0.5,0.4,11,12,0.0,2.2581447635997827e-11,0.0447667175568835,163
gpt3.5_iter2,libro,libro per bambini,11,0.5238095238095238,2,0.5,0.4,11,12,0.0,2.2581447635997827e-11,0.0447667175568835,163
gpt3.5_iter1,libro,libro di cucina,13,0.4285714285714286,2,0.4523809523809524,0.4,12,13,0.0,2.263989829572188e-12,0.0443398083826451,44
gpt3.5_iter2,libro,libro di cucina,12,0.4761904761904761,2,0.4523809523809524,0.4,12,13,0.0,2.263989829572188e-12,0.0443398083826451,44
gpt3.5_iter1,libro,libro di storia,14,0.3809523809523809,2,0.4047619047619047,0.4,13,14,0.0,2.2698500251309493e-13,0.0439843423522545,150
gpt3.5_iter2,libro,libro di storia,13,0.4285714285714286,2,0.4047619047619047,0.4,13,14,0.0,2.2698500251309493e-13,0.0439843423522545,150
gpt3.5_iter1,libro,libro di fotografia,15,0.3333333333333333,1,0.3333333333333333,0.2,15,15,0.0,0.2,0.0200517687445607,56
gpt3.5_iter1,libro,libro di arte,16,0.2857142857142857,2,0.3095238095238095,0.4,15,16,0.0,2.281615961756875e-15,0.0434263859752119,48
gpt3.5_iter2,libro,libro di arte,15,0.3333333333333333,2,0.3095238095238095,0.4,15,16,0.0,2.281615961756875e-15,0.0434263859752119,48
gpt3.5_iter1,libro,libro di scienza,17,0.2380952380952381,2,0.3095238095238095,0.4,14,17,0.0,2.0704390110768953e-14,0.0509150561149002,24
gpt3.5_iter2,libro,libro di scienza,14,0.3809523809523809,2,0.3095238095238095,0.4,14,17,0.0,2.0704390110768953e-14,0.0509150561149002,24
gpt3.5_iter1,libro,libro di filosofia,18,0.1904761904761904,2,0.238095238095238,0.4,16,18,0.0,2.099974554027668e-16,0.0463343287574144,62
gpt3.5_iter2,libro,libro di filosofia,16,0.2857142857142857,2,0.238095238095238,0.4,16,18,0.0,2.099974554027668e-16,0.0463343287574144,62
gpt3.5_iter1,libro,libro di psicologia,19,0.1428571428571429,2,0.1904761904761905,0.4,17,19,0.0,2.1054102063412505e-17,0.0459421863106544,48
gpt3.5_iter2,libro,libro di psicologia,17,0.2380952380952381,2,0.1904761904761905,0.4,17,19,0.0,2.1054102063412505e-17,0.0459421863106544,48
gpt3.5_iter1,libro,libro di medicina,20,0.0952380952380952,2,0.119047619047619,0.4,19,20,0.0,2.3053311199787857e-19,0.042683885619401,21
gpt3.5_iter2,libro,libro di medicina,19,0.1428571428571429,2,0.119047619047619,0.4,19,20,0.0,2.3053311199787857e-19,0.042683885619401,21
gpt3.5_iter1,libro,libro di matematica,21,0.0476190476190476,2,0.119047619047619,0.4,18,21,0.0,2.0919591921939345e-18,0.0483646640833875,74
gpt3.5_iter2,libro,libro di matematica,18,0.1904761904761904,2,0.119047619047619,0.4,18,21,0.0,2.0919591921939345e-18,0.0483646640833875,74
gpt3.5_iter2,libro,diario,7,0.7142857142857143,2,0.538961038961039,0.4,7,15,0.0,0.0046256086815788,0.7491940039487563,40702
gpt3.5_iter4,libro,diario,15,0.3636363636363636,2,0.538961038961039,0.4,7,15,0.0,0.0046256086815788,0.7491940039487563,40702
gpt3.5_iter2,libro,guida turistica,8,0.6666666666666667,1,0.6666666666666667,0.2,8,8,0.0,0.2,0.0200517687445607,365
gpt3.5_iter2,libro,raccolta di racconti,10,0.5714285714285714,1,0.5714285714285714,0.2,10,10,0.0,0.2,0.0200517687445607,196
gpt3.5_iter2,libro,libro di religione,20,0.0952380952380952,1,0.0952380952380952,0.2,20,20,0.0,0.2,0.0200517687445607,42
gpt3.5_iter2,libro,libro di politica,21,0.0476190476190476,1,0.0476190476190476,0.2,21,21,0.0,0.2,0.0200517687445607,44
gpt3.5_iter3,libro,poesie,2,0.9615384615384616,1,0.9615384615384616,0.2,2,2,0.0,0.2,0.0200517687445607,27103
gpt3.5_iter3,libro,biografie,5,0.8461538461538461,1,0.8461538461538461,0.2,5,5,0.0,0.2,0.0200517687445607,22452
gpt3.5_iter3,libro,diari,6,0.8076923076923077,1,0.8076923076923077,0.2,6,6,0.0,0.2,0.0200517687445607,45301
gpt3.5_iter3,libro,saggi,7,0.7692307692307692,1,0.7692307692307692,0.2,7,7,0.0,0.2,0.0200517687445607,30939
gpt3.5_iter3,libro,fumetti,9,0.6923076923076923,1,0.6923076923076923,0.2,9,9,0.0,0.2,0.0200517687445607,69632
gpt3.5_iter3,libro,libri di scienze,19,0.3076923076923077,1,0.3076923076923077,0.2,19,19,0.0,0.2,0.0200517687445607,22
gpt3.5_iter3,libro,libri di lingue,23,0.1538461538461538,1,0.1538461538461538,0.2,23,23,0.0,0.2,0.0200517687445607,18
gpt3.5_iter3,libro,libri di politica,26,0.0384615384615384,1,0.0384615384615384,0.2,26,26,0.0,0.2,0.0200517687445607,20
gpt3.5_iter4,libro,storia,10,0.5909090909090908,1,0.5909090909090908,0.2,10,10,0.0,0.2,0.0200517687445607,17002
gpt3.5_iter4,libro,fantascienza,11,0.5454545454545454,1,0.5454545454545454,0.2,11,11,0.0,0.6000000000000001,0.0852664479005974,23941
gpt3.5_iter4,libro,horror,12,0.5,1,0.5,0.2,12,12,0.0,1.2000000000000002,0.2272803514721591,15752
gpt3.5_iter4,libro,giornale,16,0.3181818181818182,1,0.3181818181818182,0.2,16,16,0.0,0.2,0.0200517687445607,20562
gpt3.5_iter4,libro,catalogo,17,0.2727272727272727,1,0.2727272727272727,0.2,17,17,0.0,0.2,0.0200517687445607,36530
gpt3.5_iter4,libro,dizionario,18,0.2272727272727273,1,0.2272727272727273,0.2,18,18,0.0,0.2,0.0200517687445607,42130
gpt3.5_iter4,libro,guida,19,0.1818181818181817,1,0.1818181818181817,0.2,19,19,0.0,0.2,0.0200517687445607,46298
gpt3.5_iter4,libro,testo scolastico,20,0.1363636363636363,1,0.1363636363636363,0.2,20,20,0.0,0.2,0.0200517687445607,140
gpt3.5_iter4,libro,tascabile,21,0.0909090909090909,1,0.0909090909090909,0.2,21,21,0.0,0.6000000000000001,0.2914994630066187,16528
gpt3.5_iter4,libro,audiolibro,22,0.0454545454545454,1,0.0454545454545454,0.2,22,22,0.0,0.2,0.0200517687445607,12732
gpt3.5_iter0,armadio,armadio a due ante,1,1.0,5,0.96,1.0,1,2,0.6,0.8250819475227823,0.6401035374891215,27
gpt3.5_iter1,armadio,armadio a due ante,1,1.0,5,0.96,1.0,1,2,0.6,0.8250819475227823,0.6401035374891215,27
gpt3.5_iter2,armadio,armadio a due ante,1,1.0,5,0.96,1.0,1,2,0.6,0.8250819475227823,0.6401035374891215,27
gpt3.5_iter3,armadio,armadio a due ante,2,0.9,5,0.96,1.0,1,2,0.6,0.8250819475227823,0.6401035374891215,27
gpt3.5_iter4,armadio,armadio a due ante,2,0.9,5,0.96,1.0,1,2,0.6,0.8250819475227823,0.6401035374891215,27
gpt3.5_iter0,armadio,armadio a tre ante,2,0.9166666666666666,5,0.8651515151515152,1.0,2,3,0.0,0.4642776290357947,0.2300855991165534,22
gpt3.5_iter1,armadio,armadio a tre ante,2,0.9090909090909092,5,0.8651515151515152,1.0,2,3,0.0,0.4642776290357947,0.2300855991165534,22
gpt3.5_iter2,armadio,armadio a tre ante,2,0.9,5,0.8651515151515152,1.0,2,3,0.0,0.4642776290357947,0.2300855991165534,22
gpt3.5_iter3,armadio,armadio a tre ante,3,0.8,5,0.8651515151515152,1.0,2,3,0.0,0.4642776290357947,0.2300855991165534,22
gpt3.5_iter4,armadio,armadio a tre ante,3,0.8,5,0.8651515151515152,1.0,2,3,0.0,0.4642776290357947,0.2300855991165534,22
gpt3.5_iter0,armadio,armadio a quattro ante,3,0.8333333333333334,1,0.8333333333333334,0.2,3,3,0.0,0.2,0.0200517687445607,26
gpt3.5_iter0,armadio,armadio a scomparsa,4,0.75,4,0.4875,0.8,4,10,0.0,0.0338960300187457,0.2406536440015539,21
gpt3.5_iter2,armadio,armadio a scomparsa,5,0.6,4,0.4875,0.8,4,10,0.0,0.0338960300187457,0.2406536440015539,21
gpt3.5_iter3,armadio,armadio a scomparsa,6,0.5,4,0.4875,0.8,4,10,0.0,0.0338960300187457,0.2406536440015539,21
gpt3.5_iter4,armadio,armadio a scomparsa,10,0.0999999999999999,4,0.4875,0.8,4,10,0.0,0.0338960300187457,0.2406536440015539,21
gpt3.5_iter0,armadio,armadio a muro,5,0.6666666666666667,5,0.7642424242424243,1.0,1,7,0.4,0.4620355063747541,0.5265421393001094,48
gpt3.5_iter1,armadio,armadio a muro,7,0.4545454545454546,5,0.7642424242424243,1.0,1,7,0.4,0.4620355063747541,0.5265421393001094,48
gpt3.5_iter2,armadio,armadio a muro,4,0.7,5,0.7642424242424243,1.0,1,7,0.4,0.4620355063747541,0.5265421393001094,48
gpt3.5_iter3,armadio,armadio a muro,1,1.0,5,0.7642424242424243,1.0,1,7,0.4,0.4620355063747541,0.5265421393001094,48
gpt3.5_iter4,armadio,armadio a muro,1,1.0,5,0.7642424242424243,1.0,1,7,0.4,0.4620355063747541,0.5265421393001094,48
gpt3.5_iter0,armadio,armadio a ponte,6,0.5833333333333333,3,0.4611111111111111,0.6,6,8,0.0,0.0013369327031001,0.0974224105847177,24
gpt3.5_iter2,armadio,armadio a ponte,6,0.5,3,0.4611111111111111,0.6,6,8,0.0,0.0013369327031001,0.0974224105847177,24
gpt3.5_iter3,armadio,armadio a ponte,8,0.3,3,0.4611111111111111,0.6,6,8,0.0,0.0013369327031001,0.0974224105847177,24
gpt3.5_iter0,armadio,armadio a specchio,7,0.5,5,0.7036363636363636,1.0,3,7,0.0,0.2042730557363943,0.3325300846405467,25
gpt3.5_iter1,armadio,armadio a specchio,3,0.8181818181818181,5,0.7036363636363636,1.0,3,7,0.0,0.2042730557363943,0.3325300846405467,25
gpt3.5_iter2,armadio,armadio a specchio,3,0.8,5,0.7036363636363636,1.0,3,7,0.0,0.2042730557363943,0.3325300846405467,25
gpt3.5_iter3,armadio,armadio a specchio,4,0.7,5,0.7036363636363636,1.0,3,7,0.0,0.2042730557363943,0.3325300846405467,25
gpt3.5_iter4,armadio,armadio a specchio,4,0.7,5,0.7036363636363636,1.0,3,7,0.0,0.2042730557363943,0.3325300846405467,25
gpt3.5_iter0,armadio,armadio a colonna,8,0.4166666666666666,1,0.4166666666666666,0.2,8,8,0.0,0.2,0.0200517687445607,20
gpt3.5_iter0,armadio,armadio a scaffale,9,0.3333333333333333,1,0.3333333333333333,0.2,9,9,0.0,0.2,0.0200517687445607,9
gpt3.5_iter0,armadio,armadio a cassettiera,10,0.25,3,0.3166666666666667,0.6,7,10,0.0,0.0002717760282614,0.0966439422376358,11
gpt3.5_iter2,armadio,armadio a cassettiera,8,0.3,3,0.3166666666666667,0.6,7,10,0.0,0.0002717760282614,0.0966439422376358,11
gpt3.5_iter3,armadio,armadio a cassettiera,7,0.4,3,0.3166666666666667,0.6,7,10,0.0,0.0002717760282614,0.0966439422376358,11
gpt3.5_iter0,armadio,armadio a guardaroba,11,0.1666666666666666,1,0.1666666666666666,0.2,11,11,0.0,0.2,0.0200517687445607,1
gpt3.5_iter0,armadio,armadio ad angolo,12,0.0833333333333333,5,0.2821212121212121,1.0,4,12,0.0,0.0446044176458827,0.2448272900949808,26
gpt3.5_iter1,armadio,armadio ad angolo,4,0.7272727272727273,5,0.2821212121212121,1.0,4,12,0.0,0.0446044176458827,0.2448272900949808,26
gpt3.5_iter2,armadio,armadio ad angolo,10,0.0999999999999999,5,0.2821212121212121,1.0,4,12,0.0,0.0446044176458827,0.2448272900949808,26
gpt3.5_iter3,armadio,armadio ad angolo,10,0.0999999999999999,5,0.2821212121212121,1.0,4,12,0.0,0.0446044176458827,0.2448272900949808,26
gpt3.5_iter4,armadio,armadio ad angolo,7,0.4,5,0.2821212121212121,1.0,4,12,0.0,0.0446044176458827,0.2448272900949808,26
gpt3.5_iter1,armadio,armadio scorrevole,5,0.6363636363636364,2,0.4181818181818181,0.4,5,9,0.0,2.0209922159563407e-05,0.0833791226203714,69
gpt3.5_iter4,armadio,armadio scorrevole,9,0.1999999999999999,2,0.4181818181818181,0.4,5,9,0.0,2.0209922159563407e-05,0.0833791226203714,69
gpt3.5_iter1,armadio,armadio a cassetti,6,0.5454545454545454,1,0.5454545454545454,0.2,6,6,0.0,0.2,0.0200517687445607,24
gpt3.5_iter1,armadio,armadio con ripiani,8,0.3636363636363636,1,0.3636363636363636,0.2,8,8,0.0,0.2,0.0200517687445607,24
gpt3.5_iter1,armadio,armadio con appendiabiti,9,0.2727272727272727,1,0.2727272727272727,0.2,9,9,0.0,0.2,0.0200517687445607,22
gpt3.5_iter1,armadio,armadio con cassettiera,10,0.1818181818181817,1,0.1818181818181817,0.2,10,10,0.0,0.2,0.0200517687445607,20
gpt3.5_iter1,armadio,armadio componibile,11,0.0909090909090909,3,0.196969696969697,0.6,8,11,0.0,8.60542835833856e-05,0.0917927767809738,42
gpt3.5_iter2,armadio,armadio componibile,9,0.1999999999999999,3,0.196969696969697,0.6,8,11,0.0,8.60542835833856e-05,0.0917927767809738,42
gpt3.5_iter4,armadio,armadio componibile,8,0.3,3,0.196969696969697,0.6,8,11,0.0,8.60542835833856e-05,0.0917927767809738,42
gpt3.5_iter2,armadio,armadio guardaroba,7,0.4,3,0.3666666666666667,0.6,6,9,0.0,0.000858321125479,0.103190542918232,167
gpt3.5_iter3,armadio,armadio guardaroba,9,0.1999999999999999,3,0.3666666666666667,0.6,6,9,0.0,0.000858321125479,0.103190542918232,167
gpt3.5_iter4,armadio,armadio guardaroba,6,0.5,3,0.3666666666666667,0.6,6,9,0.0,0.000858321125479,0.103190542918232,167
gpt3.5_iter3,armadio,armadio a scorrevoli,5,0.6,1,0.6,0.2,5,5,0.0,0.2,0.0200517687445607,0
gpt3.5_iter4,armadio,armadio con cassetti,5,0.6,1,0.6,0.2,5,5,0.0,0.2,0.0200517687445607,23
gpt3.5_iter0,gonna,a pieghe,1,1.0,1,1.0,0.2,1,1,0.2,0.2,0.2,51
gpt3.5_iter0,gonna,a tubino,2,0.9444444444444444,1,0.9444444444444444,0.2,2,2,0.0,0.2,0.0200517687445607,33
gpt3.5_iter0,gonna,a ruota,3,0.8888888888888888,1,0.8888888888888888,0.2,3,3,0.0,0.2,0.0200517687445607,418
gpt3.5_iter0,gonna,a balze,4,0.8333333333333334,1,0.8333333333333334,0.2,4,4,0.0,0.2,0.0200517687445607,23
gpt3.5_iter0,gonna,a portafoglio,5,0.7777777777777778,1,0.7777777777777778,0.2,5,5,0.0,0.2,0.0200517687445607,71
gpt3.5_iter0,gonna,a vita alta,6,0.7222222222222222,1,0.7222222222222222,0.2,6,6,0.0,0.2,0.0200517687445607,66
gpt3.5_iter0,gonna,a trapezio,7,0.6666666666666667,1,0.6666666666666667,0.2,7,7,0.0,0.2,0.0200517687445607,52
gpt3.5_iter0,gonna,a sirena,8,0.6111111111111112,1,0.6111111111111112,0.2,8,8,0.0,0.2,0.0200517687445607,35
gpt3.5_iter0,gonna,a plissettato,9,0.5555555555555556,1,0.5555555555555556,0.2,9,9,0.0,0.2,0.0200517687445607,0
gpt3.5_iter0,gonna,a matita,10,0.5,1,0.5,0.2,10,10,0.0,0.2,0.0200517687445607,178
gpt3.5_iter0,gonna,a tulipano,11,0.4444444444444444,1,0.4444444444444444,0.2,11,11,0.0,0.2,0.0200517687445607,42
gpt3.5_iter0,gonna,a palloncino,12,0.3888888888888888,1,0.3888888888888888,0.2,12,12,0.0,0.2,0.0200517687445607,82
gpt3.5_iter0,gonna,a corolla,13,0.3333333333333333,1,0.3333333333333333,0.2,13,13,0.0,0.2,0.0200517687445607,20
gpt3.5_iter0,gonna,a svasata,14,0.2777777777777778,1,0.2777777777777778,0.2,14,14,0.0,0.2,0.0200517687445607,3
gpt3.5_iter0,gonna,a mezza ruota,15,0.2222222222222222,1,0.2222222222222222,0.2,15,15,0.0,0.2,0.0200517687445607,21
gpt3.5_iter0,gonna,a pantalone,16,0.1666666666666666,1,0.1666666666666666,0.2,16,16,0.0,0.2,0.0200517687445607,55
gpt3.5_iter0,gonna,a scamiciata,17,0.1111111111111111,1,0.1111111111111111,0.2,17,17,0.0,0.2,0.0200517687445607,1
gpt3.5_iter0,gonna,a tubolare,18,0.0555555555555555,1,0.0555555555555555,0.2,18,18,0.0,0.2,0.0200517687445607,26
gpt3.5_iter1,gonna,minigonna,1,1.0,3,1.0,0.6,1,1,0.6,0.6,0.6,16271
gpt3.5_iter2,gonna,minigonna,1,1.0,3,1.0,0.6,1,1,0.6,0.6,0.6,16271
gpt3.5_iter4,gonna,minigonna,1,1.0,3,1.0,0.6,1,1,0.6,0.6,0.6,16271
gpt3.5_iter1,gonna,gonna a tubino,2,0.9655172413793104,3,0.9033205619412517,0.6,2,3,0.0,0.146706476496182,0.146706476496182,30
gpt3.5_iter2,gonna,gonna a tubino,3,0.8,3,0.9033205619412517,0.6,2,3,0.0,0.146706476496182,0.146706476496182,30
gpt3.5_iter3,gonna,gonna a tubino,2,0.9444444444444444,3,0.9033205619412517,0.6,2,3,0.0,0.146706476496182,0.146706476496182,30
gpt3.5_iter1,gonna,gonna a ruota,3,0.9310344827586208,4,0.8397030651340996,0.8,2,5,0.0,0.1654418195409576,0.2315547067363422,38
gpt3.5_iter2,gonna,gonna a ruota,2,0.9,4,0.8397030651340996,0.8,2,5,0.0,0.1654418195409576,0.2315547067363422,38
gpt3.5_iter3,gonna,gonna a ruota,5,0.7777777777777778,4,0.8397030651340996,0.8,2,5,0.0,0.1654418195409576,0.2315547067363422,38
gpt3.5_iter4,gonna,gonna a ruota,4,0.75,4,0.8397030651340996,0.8,2,5,0.0,0.1654418195409576,0.2315547067363422,38
gpt3.5_iter1,gonna,gonna lunga,4,0.896551724137931,4,0.7741379310344828,0.8,4,5,0.0,0.0694705362781589,0.1269555998082998,159
gpt3.5_iter2,gonna,gonna lunga,4,0.7,4,0.7741379310344828,0.8,4,5,0.0,0.0694705362781589,0.1269555998082998,159
gpt3.5_iter3,gonna,gonna lunga,4,0.8333333333333334,4,0.7741379310344828,0.8,4,5,0.0,0.0694705362781589,0.1269555998082998,159
gpt3.5_iter4,gonna,gonna lunga,5,0.6666666666666667,4,0.7741379310344828,0.8,4,5,0.0,0.0694705362781589,0.1269555998082998,159
gpt3.5_iter1,gonna,gonna plissettata,5,0.8620689655172413,3,0.7280970625798212,0.6,5,6,0.0,0.0046572904571553,0.083578739187329,155
gpt3.5_iter2,gonna,gonna plissettata,5,0.6,3,0.7280970625798212,0.6,5,6,0.0,0.0046572904571553,0.083578739187329,155
gpt3.5_iter3,gonna,gonna plissettata,6,0.7222222222222222,3,0.7280970625798212,0.6,5,6,0.0,0.0046572904571553,0.083578739187329,155
gpt3.5_iter1,gonna,gonna a pieghe,6,0.8275862068965517,4,0.7624521072796935,0.8,3,6,0.0,0.0949809816472731,0.1995111539229271,36
gpt3.5_iter2,gonna,gonna a pieghe,6,0.5,4,0.7624521072796935,0.8,3,6,0.0,0.0949809816472731,0.1995111539229271,36
gpt3.5_iter3,gonna,gonna a pieghe,3,0.8888888888888888,4,0.7624521072796935,0.8,3,6,0.0,0.0949809816472731,0.1995111539229271,36
gpt3.5_iter4,gonna,gonna a pieghe,3,0.8333333333333334,4,0.7624521072796935,0.8,3,6,0.0,0.0949809816472731,0.1995111539229271,36
gpt3.5_iter1,gonna,gonna a portafoglio,7,0.7931034482758621,4,0.5760536398467433,0.8,7,8,0.0,0.0069650356400513,0.1036064333665122,26
gpt3.5_iter2,gonna,gonna a portafoglio,7,0.4,4,0.5760536398467433,0.8,7,8,0.0,0.0069650356400513,0.1036064333665122,26
gpt3.5_iter3,gonna,gonna a portafoglio,8,0.6111111111111112,4,0.5760536398467433,0.8,7,8,0.0,0.0069650356400513,0.1036064333665122,26
gpt3.5_iter4,gonna,gonna a portafoglio,7,0.5,4,0.5760536398467433,0.8,7,8,0.0,0.0069650356400513,0.1036064333665122,26
gpt3.5_iter1,gonna,gonna a tulipano,8,0.7586206896551724,4,0.4132662835249042,0.8,8,11,0.0,0.001662993995319,0.1170299331219815,30
gpt3.5_iter2,gonna,gonna a tulipano,9,0.1999999999999999,4,0.4132662835249042,0.8,8,11,0.0,0.001662993995319,0.1170299331219815,30
gpt3.5_iter3,gonna,gonna a tulipano,11,0.4444444444444444,4,0.4132662835249042,0.8,8,11,0.0,0.001662993995319,0.1170299331219815,30
gpt3.5_iter4,gonna,gonna a tulipano,10,0.25,4,0.4132662835249042,0.8,8,11,0.0,0.001662993995319,0.1170299331219815,30
gpt3.5_iter1,gonna,gonna a trapezio,9,0.7241379310344828,4,0.4282567049808429,0.8,9,10,0.0,0.0015031597475325,0.0977230214428418,22
gpt3.5_iter2,gonna,gonna a trapezio,10,0.0999999999999999,4,0.4282567049808429,0.8,9,10,0.0,0.0015031597475325,0.0977230214428418,22
gpt3.5_iter3,gonna,gonna a trapezio,9,0.5555555555555556,4,0.4282567049808429,0.8,9,10,0.0,0.0015031597475325,0.0977230214428418,22
gpt3.5_iter4,gonna,gonna a trapezio,9,0.3333333333333333,4,0.4282567049808429,0.8,9,10,0.0,0.0015031597475325,0.0977230214428418,22
gpt3.5_iter1,gonna,gonna a balze,10,0.6896551724137931,4,0.5599137931034484,0.8,6,10,0.0,0.0074733325719061,0.152375111865942,21
gpt3.5_iter2,gonna,gonna a balze,8,0.3,4,0.5599137931034484,0.8,6,10,0.0,0.0074733325719061,0.152375111865942,21
gpt3.5_iter3,gonna,gonna a balze,7,0.6666666666666667,4,0.5599137931034484,0.8,6,10,0.0,0.0074733325719061,0.152375111865942,21
gpt3.5_iter4,gonna,gonna a balze,6,0.5833333333333333,4,0.5599137931034484,0.8,6,10,0.0,0.0074733325719061,0.152375111865942,21
gpt3.5_iter1,gonna,gonna a sirena,11,0.6551724137931034,3,0.4035759897828863,0.6,11,12,0.0,4.693549461567857e-06,0.0694816663692063,20
gpt3.5_iter3,gonna,gonna a sirena,12,0.3888888888888888,3,0.4035759897828863,0.6,11,12,0.0,4.693549461567857e-06,0.0694816663692063,20
gpt3.5_iter4,gonna,gonna a sirena,11,0.1666666666666666,3,0.4035759897828863,0.6,11,12,0.0,4.693549461567857e-06,0.0694816663692063,20
