category,concept,human,idefics2-8b,idefics2-8b-img,idefics2-8b-img_match,idefics2-8b-img_order,idefics2-8b_match,idefics2-8b_order,llama-3.1-70b,llama-3.1-70b_match,llama-3.1-70b_order,llama-3.1-8b,llama-3.1-8b_match,llama-3.1-8b_order,llama-3.2-3b,llama-3.2-3b_match,llama-3.2-3b_order,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,llava-v1.6-mistral-7b-img_match,llava-v1.6-mistral-7b-img_order,llava-v1.6-mistral-7b_match,llava-v1.6-mistral-7b_order,mistral-7b,mistral-7b_match,mistral-7b_order,mixtral-8x7b,mixtral-8x7b_match,mixtral-8x7b_order,nemo-12b,nemo-12b_match,nemo-12b_order
animals,cavallo,cavallo bianco,cavallo da corsa,stallone,True,False,True,False,frisone,False,False,cavallo da corsa,True,False,cavallo da tiro,False,False,cavallo da sella,cavallo da equitazione,False,False,False,False,cavallo da fattoria,False,False,akhal-teke,False,False,quarter horse,False,False
animals,cavallo,stallone,stallione d'acqua,cavallo da trattamento,False,False,False,False,quarter horse,False,False,cavallo da tiro,False,False,destriero,False,False,adriano,cavallo da sella,False,False,False,False,cavallo da sella,False,False,rocky mountain horse,False,False,clydesdale,False,False
hobbies,cd,cd audio,cd singolo,cd-rom,True,False,False,False,cd-rom,True,False,cd singolo,False,False,album,False,False,compact disc,cd-r,True,False,False,False,compact disc,False,False,cd audio,True,True,cd audio,True,True
hobbies,cd,cd-rom,cd-rom,cd singolo,False,False,True,True,cd+g,False,False,cd single,False,False,disco,False,False,cd-r,disco compacto,False,False,True,False,cd audio,True,False,cd-midi,False,False,cd-rom,True,True
hobbies,cd,cd musicale,musica,musica,False,False,False,False,cd audio,True,False,cd ep,False,False,mixtape,False,False,cd-rom,cd-rw,False,False,True,False,cd-text,False,False,cd-extra,False,False,cd di dati,False,False
hobbies,cd,cd riscrivibile,compact disc,cd box set,False,False,False,False,cd extra,False,False,cd doppio,False,False,ep,False,False,cd-rw,compact disc,False,False,False,False,cd-rom,True,False,cd-i,False,False,cd-r,True,False
hobbies,cd,cd-r,cd compilation promo,cd-single,False,False,False,False,vcd,False,False,cd-rom,True,True,singolo,False,False,cd singolo,cd-rom,True,True,False,False,cd-i,False,False,photocd,False,False,cd-rw,False,True
furnishings/fittings,centrotavola,centrotavola di fiori,tavola,tavola,False,False,False,False,vaso,False,False,centrotavola in legno,False,False,centrotavola in legno,False,False,pizzeria,centrotavola con pianta,False,False,False,False,tavolo rotondo,False,False,centrotavola floreale,False,False,mazzo di fiori,False,False
furnishings/fittings,centrotavola,centrotavola con candele,tavola da gioco,tavolino,False,False,False,False,candeliere,False,False,centrotavola di vetro,False,False,centrotavola con sedie,False,False,centro tavola,tavola,False,False,False,False,tavola rotonda,False,False,centrotavola da festa,False,False,composizione floreale,False,False
furnishings/fittings,centrotavola,centrotavola di pizzo,tavola da cucina,tavola per cucina,False,False,False,False,centrotavola di natale,False,False,centrotavola di legno,False,False,ceramica,False,False,autobus,centrotavola con pianta nera,False,False,False,False,tavolo da pranzo,False,False,centrotavola di candele,False,False,centrotavola di vetro,False,False
furnishings/fittings,centrotavola,centrino,scrivania,tavola piana,False,False,False,False,portacenere,False,False,centrotavola in ceramica,False,False,centrotavola in metallo,False,False,pizza,centrotavola con pianta alta,False,False,False,False,tavolo con gambi,False,False,centrotavola di frutta,False,False,centrotavola di cristallo,False,False
foods,cereale,grano,biscotti,farina,False,False,False,False,riso,False,False,riso,False,False,riso,False,False,mais,granola,False,True,True,False,oatmeal,False,False,grano,True,True,avena,True,False
foods,cereale,avena,pasta,amido,False,False,False,False,avena,True,True,farro,True,False,avena,True,True,arancia,frullatore,False,False,False,False,muesli,False,False,riso,False,False,frumento,False,False
foods,cereale,farro,pane,avena,True,False,False,False,grano,True,False,kamut,False,False,orzo,True,False,biglietto,pasta di mais,False,False,False,False,chex,False,False,frumento,False,False,orzo,True,False
foods,cereale,orzo,amido,farina integrale,False,False,False,False,farro,True,False,mais,True,False,quinoa,False,False,big ben,frullato,False,False,False,False,granola,False,False,segale,False,False,segale,False,False
foods,cereale,mais,avena,orzo,True,False,True,False,quinoa,False,False,avena,True,False,mais,True,True,riso,mais,True,True,False,False,corn flakes,False,False,farro,True,False,grano,True,False
body parts,cervello,cervello umano,cerebro,cerebro,False,False,False,False,cervello umano,True,True,cervello umano,True,True,cerebro,False,False,cerebro,cerebro,False,False,False,False,cervello umano,True,True,cervello umano,True,True,neocorteccia,False,False
body parts,cervello,cervello animale,pons,midbrain,False,False,False,False,cervello rettile,False,False,cervello di insetto,False,False,meningi,False,False,encefalo,encefalo,False,False,False,False,corteccia cerebrale,False,False,cervello artificiale,False,False,cerebello,False,False
body parts,cervello,cervello rettiliano,cortex,ponte,False,False,False,False,cervello artificiale,False,False,cervello di anfibi,False,False,encefalo,False,False,lobi cerebrali,cerebrum,False,False,False,False,talamo,False,False,cervello sano,False,False,talamo,False,False
hobbies,chitarra,chitarra elettrica,chitarra acustica,chitarra elettrica,True,True,True,False,chitarra classica,True,False,chitarra acustica,True,False,classica,False,False,chitarra acustica,chitarra acustica,True,False,True,False,chitarra acustica,True,False,chitarra acustica,True,False,chitarra acustica,True,False
hobbies,chitarra,chitarra acustica,chitarra basso,chitarra acustica,True,True,False,False,chitarra acustica,True,True,chitarra classica,True,False,acustica,False,False,chitarra elettrica,chitarra elettrica,True,False,True,False,chitarra sitar,False,False,classica,False,False,chitarra elettrica,True,False
hobbies,chitarra,chitarra classica,chitarra a 6 corde,chitarra basso,False,False,False,False,chitarra semiacustica,False,False,chitarra elettrica,True,False,elettrica,False,False,chitarra classica,chitarra basso,False,False,True,True,chitarra banjo,False,False,chitarra classica,True,True,chitarra classica,True,True
hobbies,chitarra,chitarra a dodici corde,chitarra baritona,chitarra a 12 corde,False,False,False,False,classica,False,False,chitarra basso,False,False,acoustic,False,False,chitarra pedal steel,chitarra a 12 corde,False,False,False,False,chitarra hollow body,False,False,chitarra folk,False,False,chitarra a 12 corde,False,False
hobbies,chitarra,ukulele,chitarra a 12 corde,chitarra classica,True,False,False,False,chitarra resofonica,False,False,chitarra classica a 12 corde,False,False,basso,False,False,chitarra folk,chitarra classica,True,False,False,False,chitarra resonator,False,False,semi-acustica,False,False,chitarra resofonica,False,False
plants,ciclamino,ciclamino bianco,pet,tulipano,False,False,False,False,ciclamino alpino,False,False,ciclamino rosso,True,False,rosa,False,False,biciciclo,ciclamino rosso,True,False,False,False,ciclamino rosa,True,False,ciclamino di napoli,False,False,ciclamino comune,False,False
plants,ciclamino,ciclamino rosa,pvc,ciclamino rosso,True,False,False,False,cyclamen africanum,False,False,ciclamino comune,False,False,giardiniere,False,False,scooter,ciclamino bianco,True,False,False,False,ciclamino comune,False,False,cyclamen coum,False,False,ciclamino africano,False,False
plants,ciclamino,ciclamino dei boschi,ciclamino 1,ciliegio,False,False,False,False,ciclamino di creta,False,False,ciclamino di montagna,False,False,viola,False,False,bicicletta,ciclamino in vase,False,False,False,False,ciclamino viola,False,False,ciclamino purpureum,False,False,ciclamino persiano,True,False
plants,ciclamino,ciclamino rosso,bici,ciclamino nero,False,False,False,False,ciclamino europeo,False,False,ciclamino azzurro,False,False,iris,False,False,ciclamino bianco,ceramica,False,False,True,False,ciclamino giallo,False,False,ciclamino di milano,False,False,ciclamino di madagascar,False,False
plants,ciclamino,ciclamino persiano,polietilene,lilium,False,False,False,False,ciclamino di persia,False,False,ciclamino blu,False,False,lilaccio,False,False,**ciclamino**,ciclamino gigante,False,False,False,False,ciclamino bianco,True,False,ciclamino persiano,True,True,ciclamino giapponese,False,False
plants,ciliegio,ciliegio in fiore,rosso,albero,True,False,False,False,ciliegio dolce,True,False,ciliegia,False,False,ciliegia,False,False,acacia,fiori di ciliegio,False,False,False,False,ciliegio comune,False,False,prunus avium,False,False,ciliegio acido,False,False
plants,ciliegio,albero,acacia,acacia,False,False,False,False,ciliegio giapponese,False,False,ciliegio nero,False,False,ciliegia di prato,False,False,acero,albero di ciliegio,False,True,False,False,ciliegio d'italia,False,False,prunus serrulata,False,False,ciliegio selvatico,False,False
plants,ciliegio,ciliegio dolce,ciliegio a cuscino,cherry blossom,False,False,False,False,ciliegio amaro,False,False,ciliegio selvatico,False,False,ciliegia di bosco,False,False,frullato,ciliego con fiori,False,False,False,False,ciliegio di sibiria,False,False,prunus subhirtella,False,False,ciliegio dolce,True,True
foods,cioccolato,cioccolato fondente,bianco,barretta,False,False,False,False,fondente,False,False,cioccolato bianco,True,False,cioccolata,False,False,cioccolata,cioccolata,False,False,False,False,bianco,False,False,cioccolato fondente,True,True,cioccolato fondente,True,True
foods,cioccolato,cioccolato bianco,bicioccolato,baci,False,False,False,False,gianduja,False,False,cioccolato fondente,True,False,cioccolatini,False,False,cioccolata fondente,cioccolata con panna,False,False,False,False,fondente,False,False,cioccolato con nocciole,False,False,cioccolato al latte con nocciole,False,False
foods,cioccolato,cioccolato al latte,biscotti,barra,False,False,False,False,al latte,False,False,cioccolata calda,False,False,cioccolato fondente,True,False,cioccolata bianco,cioccolata con caramello,False,False,False,False,barra,False,False,cioccolato con peperoncino,False,False,cioccolato fondente con frutta secca,False,False
foods,cioccolato,cioccolato alle nocciole,amare e rosso e giallo,cassetta di cioccolato,False,False,False,False,bianco,False,False,cioccolato al latte,True,False,cioccolato bianco,True,False,cioccolata freddo,cioccolata al latte,False,False,False,False,biscotti,False,False,cioccolato gianduia,False,False,cioccolato al latte,True,False
foods,cioccolato,cioccolato alla gianduja,nero,cubo,False,False,False,False,extrafondente,False,False,cioccolato nero,False,False,cioccolata calda,False,False,barra di cioccolato,cioccolata con frullati,False,False,False,False,fuso,False,False,cioccolato con sale marino,False,False,al cioccolato fondente,False,False
stationery,colla,colla vinilica,adesivo,adesivo,False,False,False,False,colla a caldo,True,False,colla adesiva,False,False,adesivo,False,False,colla da barba,colla per capelli,False,False,False,False,colla da carta,False,False,colla vinilica,True,True,colla a caldo,True,False
stationery,colla,colla stick,adesivo a base di gomma,pasta da leggere,False,False,False,False,colla vinilica,True,False,colla per legno,False,False,colla per cartone,False,False,colla per capelli,colla frizzante,False,False,False,False,colla da metallo,False,False,colla stick,True,True,colla per carta,False,False
stationery,colla,colla a caldo,bolla,colla adesiva,False,False,False,False,colla a freddo,False,False,colla universale,False,False,colla per legno,False,False,balsamo di colla,collaerogel,False,False,False,False,colla da plastica,False,False,colla istantanea,False,False,colla a base di acqua,False,False
stationery,colla,colla super attack,glue,resina,False,False,False,False,colla a base di lattice,False,False,colla per tessuti,False,False,colla per tessuti,False,False,colla da capelli,colla di uovo,False,False,False,False,colla da legno,False,False,colla per carta,False,False,colla stick,True,False
stationery,colla,colla di pesce,adesivo a base di silicone,pasta da cera,False,False,False,False,colla a base di gomma,False,False,colla epoxi,False,False,colla per plastica,False,False,colla da pizze,cola,False,False,False,False,colla da tessuto,False,False,colla spray,False,False,colla per ceramica,False,False
body parts,collo,collo lungo,collo vertebrale,bocca,False,False,False,False,collo di camicia,False,False,collo di cigno,False,False,collo di vetro,False,False,collo di carta,collo di persona,False,False,False,False,collo di animale,False,False,collo della camicia,False,False,cravatta,False,False
body parts,collo,collo all' italiana,collo bollente,occhi,False,False,False,False,collo a v,False,False,collo di gallina,False,False,bocca,False,False,collante,collo di carta,False,False,False,False,collo vertebrato: parte anatomica del corpo che supporta la testa e sostenuta dal torace e dal tronco cervicale,False,False,collo della maglietta,False,False,camicia,False,False
body parts,collo,collo alla coreana,collo-falange,fianco,False,False,False,False,collo alto,False,False,collo di bottiglia,True,False,collo di bue,False,False,collo del cielo,collo di un uomo,False,False,False,False,collo di bottiglia,True,False,collo di una bottiglia di vino,False,False,foulard,False,False
body parts,collo,collo di bottiglia,collo in bocca,orecchie,False,False,False,False,collo camuso,False,False,collo d'anatra,False,False,collo di legno,False,False,collare,collo di animale,False,False,False,False,collo di montagna,False,False,collo di un vestito,False,False,sciarpa,False,False
body parts,collo,collo umano,collo corneale,naso,False,False,False,False,collo della vescica,False,False,collo di tacchino,False,False,collo di metallo,False,False,collo di vino,collo di serpente,False,False,False,False,collo di serpente,False,False,collo di un pallone,False,False,collarino,False,False
housing buildings,colonna,colonna dorica,colonna di supporto,colonna di supporto,False,False,False,False,sonora,False,False,colonna sonora,False,False,palazzo,False,False,colonna sonora,colonna di marmo,False,False,False,False,colonna idraulica,False,False,colonna sonora,False,False,colonna sonora,False,False
housing buildings,colonna,colonna corinzia,colonna vertebrale,colonna regina,False,False,False,False,dorica,False,False,colonna di liquido,False,False,telecolonna,False,False,colonna di legno,colonna di legno,False,False,False,False,colonna di sale,False,False,colonna di sostegno,False,False,colonna vertebrale,False,False
housing buildings,colonna,colonna ionica,colonna di riferimento,colonna inglese,False,False,False,False,corinzia,False,False,colonna di gas,False,False,verticale,False,False,colonna di una struttura,colonna di pietra,False,False,False,False,colonna vertebrale,False,False,colonna di distillazione,False,False,colonna d'aria,False,False
housing buildings,colonna,colonna portante,colonna di registrazione,colonna di appoggio,False,False,False,False,ionica,False,False,colonna vertebrale,False,False,mastello,False,False,colonna di supporto,colonna di supporto,False,False,False,False,colonna di una statua,False,False,colonna di carico,False,False,colonna di pietra,False,False
housing buildings,colonna,colonna romana,colonna di controllo,colonna della tramezzina verso il tetto,False,False,False,False,liquida,False,False,colonna di un edificio,False,False,colonna di sostegno,False,False,colonna vertebrale,pillare,False,False,False,False,colonna sonora,False,False,colonna di scarico,False,False,colonna di fumo,False,False
kitchenware,coltello,coltello a serramanico,coltello da cucina,coltello da cucina,True,False,True,False,coltello da cucina,True,False,coltello da cucina,True,False,coltello da cucina,True,False,coltello da cucina,coltello da cucina,True,False,True,False,coltello da cucina,True,False,coltello da cucina,True,False,coltello da cucina,True,False
kitchenware,coltello,coltello da cucina,coltello da cucina da taglio,coltello da taglio,False,False,False,True,coltello da pane,True,False,coltello da carne,False,False,coltello da pesca,False,False,coltello da frullatore,coltello da caccia,False,False,False,False,coltello da carne,False,False,coltello da caccia,False,False,coltello da pane,True,False
kitchenware,coltello,coltello da pane,coltello da taglio da cucina da taglio,cucchiaio,False,False,False,False,coltello da frutta,False,False,coltello da pesce,False,False,coltello da caccia,False,False,coltello da legno,coltello da frullatore,False,False,False,False,coltello da filo,False,False,coltello da pesca,False,False,coltello da cucina giapponese,False,False
kitchenware,coltello,coltello seghettato,coltello da cucina da taglio per pesce,forchetta,False,False,False,False,coltello da carne,False,False,coltello da caccia,False,False,coltello da lavoro,False,False,coltello da cucitura,coltello da scalpello,False,False,False,False,coltello da caccia,False,False,coltello da combattimento,False,False,coltello da frutta,False,False
kitchenware,coltello,coltello svizzero,coltello da cucina da taglio per carne,coltello da caccia,False,False,False,False,coltello da formaggio,False,False,coltello da pane,True,False,coltello da taglia,False,False,coltello da,coltello da parete,False,False,False,False,coltello da pettine,False,False,coltello da tavola,False,False,coltello da pocket,False,False
furniture,comodino,comodino di legno,cassetta,cassette,False,False,False,False,comodino classico,False,False,comodino da notte,False,False,letto,False,False,bidet,comodino bianco,False,False,False,False,comodini da cucina,False,False,comodino in legno,False,False,comodino da notte,False,False
furniture,comodino,comodino a cassetti,scatola,scrivania,False,False,False,False,comodino a due cassetti,False,False,comodino a tre cassetti,False,False,cuscino,False,False,lavastoviglie,comodino di legno,True,False,False,False,comodino da cucina,False,False,comodino in metallo,False,False,comodino con ruote,False,False
furniture,comodino,comodino basso,arma,scaffale,False,False,False,False,comodino minimalista,False,False,comodino a rotelle,False,False,cassettone,False,False,lavanderia,comodino con cassetta,False,False,False,False,scrivania,False,False,comodino industriale,False,False,comodino con cassetti,False,False
furniture,comodino,comodino di metallo,carta da toga,scaffale con piani,False,False,False,False,comodino a tre cassetti,False,False,comodino singolo,False,False,divano,False,False,lavandino,comodino in cucina,False,False,False,False,vaso per i fiori,False,False,comodino vintage,False,False,comodino con ante,False,False
furniture,comodino,comodino sospeso,armadio,scatola,False,False,False,False,comodino con specchio,False,False,comodino a ruote,False,False,poltrona,False,False,bidone,comodino nero,False,False,False,False,scaffale comodino,False,False,comodino moderno,False,False,comodino con specchio,False,False
hobbies,computer,computer portatile,desktop,desktop,False,False,False,False,supercomputer,False,False,desktop,False,False,desktop,False,False,desktop,desktop computer,False,False,False,False,desktop computer,False,False,desktop,False,False,desktop,False,False
hobbies,computer,computer fisso,tablet,tablet,False,False,False,False,minicomputer,False,False,supercomputer,False,False,laptop,False,False,personal computer,laptop,False,False,False,False,smartphone,False,False,thin client,False,False,laptop,False,False
hobbies,computer,pc,smartphone,pc,True,True,False,False,mainframe,False,False,minicomputer,False,False,tablet,False,False,tablet,tablet,False,False,False,False,pocket computer,False,False,workstation,False,False,netbook,False,False
hobbies,computer,computer mini,server,smartphone,False,False,False,False,server,False,False,workstation,False,False,smartphone,False,False,desktop computer,smartphone,False,False,False,False,workstation,False,False,server,False,False,server,False,False
furniture,comò,comò a cassetti,borsa,monitor,False,False,False,False,comò classico,False,False,comò a muro,False,False,cassettone,False,False,comò di legno,computer,False,False,True,False,scatola a molla,False,False,comò antico,False,False,comò a cassetti,True,True
furniture,comò,comò di legno,pettinato,mouse,False,False,False,False,comò da ingresso,False,False,comò a specchio,False,False,comodino,True,False,comò esterno,comò a pié di letto,False,False,False,False,cassettiera,False,False,comò in stile industriale,False,False,comò con specchio,False,False
furniture,comò,comodino,comò di stoviglie,macchina per scrivere,False,False,False,False,comò da notte,False,False,comò a mensola,False,False,comò a braccioli,False,False,comò d'acqua,comò fax,False,False,False,False,cassettone,False,False,comò classico,False,False,comò con ante,False,False
animals,coniglio,coniglio nano,coniglio selvatico,coniglio selvatico,True,False,True,False,coniglio nano,True,True,coniglio europeo,False,False,lepre,True,False,coniglio selvatico,coniglio di cartone,False,False,True,False,coniglio selvatico,True,False,coniglio nano,True,True,coniglio selvatico,True,False
animals,coniglio,coniglio bianco,coniglio domestico,coniglio selvatico americano,False,False,True,False,coniglio gigante,False,False,coniglio di palude,False,False,cinghiale,False,False,conigliaccio,coniglio reale,False,False,False,False,coniglio d'india,False,False,coniglio domestico,True,False,coniglio domestico,True,False
animals,coniglio,lepre,coniglio di cappella,coniglio selvatico europeo,False,False,False,False,coniglio europeo,False,False,coniglio domestico,True,False,cervo,False,False,coniglio domestico,coniglio bianco,True,False,True,False,coniglio europeo,False,False,coniglio ariete,False,False,coniglio angora,False,False
animals,coniglio,coniglio selvatico,coniglio di palazzo,coniglio domestico,True,False,False,False,coniglio olandese,False,False,coniglio di terra,False,False,coniglio comune,False,False,coniglio di legno,coniglio di bambù,False,False,False,False,coniglio da compagnia,False,False,coniglio europeo,False,False,coniglio lince,False,False
animals,coniglio,coniglio domestico,coniglio d'inverno,coniglio selvatico cinese,False,False,False,False,coniglio lop,False,False,coniglio di montagna,False,False,muntiacus,False,False,coniglio di carta,coniglio con la frusta,False,False,False,False,coniglio da caccia,False,False,coniglio lepre,False,False,coniglio nano,True,False
furnishings/fittings,cornice,cornice di legno,cornice interna,cornice modulare,False,False,False,False,cornice per quadri,False,False,cornice per foto,False,False,cornice per finestre,False,False,cornice di vetro,cornice di vetro,False,False,False,False,cornice pittorica,False,False,cornice per foto,False,False,cornice per quadri,False,False
furnishings/fittings,cornice,cornice barocca,cornice a cavo,cornice d'angolo,False,False,False,False,cornice per specchio,False,False,cornice da quadro,False,False,cornice in legno,False,False,cornice di foto,cornice di casa,False,False,False,False,cornice architettonica,False,False,cornice da parete,False,False,cornice per foto,False,False
furnishings/fittings,cornice,cornice di plastica,cornice di legno,cornice di pietra,False,False,True,False,cornice per specchi,False,False,cornice fotografica,False,False,cornice per finestra,False,False,cornice decorativa,tramezzo,False,False,False,False,cornice fotografica,False,False,cornice in legno,False,False,cornice fotografica,False,False
furnishings/fittings,cornice,cornice d' argento,cornice in cemento,cornice di legno,True,False,False,False,cornice per occhiali,False,False,cornice per porta,False,False,cornice in plastica,False,False,cornice di paratope,cornice di soffa,False,False,False,False,cornice di quadro,False,False,cornice vintage,False,False,cornice per specchi,False,False
furnishings/fittings,cornice,cornice di alluminio,cornice in metallo,cornice scorrevole,False,False,False,False,cornice per finestra,False,False,cornice per tavolo,False,False,cornice in cartongesso,False,False,cornice di pietra,cornice di legno,True,False,False,False,cornice per finestre,False,False,cornice in metallo,False,False,cornice per poster,False,False
furniture,credenza,credenza di legno,tavolo,scaffale,False,False,False,False,armadio,False,False,credenza a muro,False,False,banca,False,False,armadio,armadio,False,False,False,False,armoire,False,False,credenza da cucina,False,False,credenza in stile rustico,False,False
furniture,credenza,vetrinetta,armadio,scrivania,False,False,False,False,mobile,False,False,armadio,False,False,istituto di credito,False,False,buffet,cabinet,False,False,False,False,credenza a quattro gambe,False,False,credenza angolare,False,False,credenza a giorno,False,False
furniture,credenza,credenza religiosa,cassetta,cassette,False,False,False,False,credenza in legno,False,False,credenza da cucina,False,False,cassa di risparmio,False,False,credenza mobile,credenza a porta,False,False,False,False,credenza industriale,False,False,credenza a muro,False,False,credenza in stile shabby chic,False,False
hobbies,cruciverba,cruciverba a schema libero,*,1,False,False,False,False,cruciverba classico,False,False,cruciverba a parole,False,False,puzzle,False,False,croce di malta,1,False,False,False,False,puzzola,False,False,cruciverba classico,False,False,cruciverba classico,False,False
hobbies,cruciverba,parole crociate,1. quiz,scacchiera,False,False,False,False,enigmistica,False,False,cruciverba a parole incrociate,False,False,anagramma,False,False,2048,14,False,False,False,False,indovinello a parole crociate,False,True,cruciverba a tema,False,False,cruciverba a tema,False,False
hobbies,cruciverba,rebus,anagrammi,scacchettone,False,False,False,False,cruciverba a schema variabile,False,False,cruciverba a parole chiuse,False,False,crocifisso,False,False,croce di giuda,5x5,False,False,False,False,puzzle a parole croce,False,False,cruciverba tematico,False,False,cruciverba tematico,False,False
hobbies,cruciverba,cruciverba a schema fisso,parola crociata,parola,False,False,False,False,cruciverba a schema fisso,True,True,acrostico,False,False,palindromo,False,False,aeroplano,16,False,False,False,False,enigma,False,False,cruciverba enigmistico,False,False,cruciverba a griglia,False,False
hobbies,cruciverba,cruciverba crittografato,parola-chiave,3,False,False,False,False,cruciverba a schema libero,True,False,cruciverba a quadretti,False,False,acrostico,False,False,croce,1x1,False,False,False,False,rompicapo a parole crociate,False,False,cruciverba a schema fisso,True,False,cruciverba a parole incatenate,False,False
kitchenware,cucchiaio,cucchiaino,cucchiaio da bocca,cucchiaio da cucina,False,False,False,False,cucchiaio da dessert,False,False,cucchiaio da tavola,False,False,cucchiaio di legno,True,False,tazza,tazza,False,False,False,False,cucchiaio da tavola,False,False,cucchiaio da tavola,False,False,cucchiaio da minestra,False,False
kitchenware,cucchiaio,cucchiaio da tè,bicchiere,cucchiaio da tavola,False,False,False,False,cucchiaio da minestra,False,False,cucchiaio da dessert,False,False,cucchiaio da tavola,False,False,piatto,colazione,False,False,False,False,cucchiaio da neonato,False,False,cucchiaio da cucina,False,False,cucchiaio da tavola,False,False
kitchenware,cucchiaio,cucchiaio di legno,cucchiaio per bocca,cucchiaio per bocca,False,False,False,False,cucchiaio da zuppa,False,False,cucchiaio da tè,True,False,cucchiaio da cucina,False,False,piatti,spatola,False,False,False,False,cucchiaio da tazza,False,False,cucchiaio da dessert,False,False,cucchiaio da dessert,False,False
kitchenware,cucchiaio,cucchiaio da dolce,cucchiaio da piatto per bambini,cucchiaio per bocche piccole,False,False,False,False,cucchiaio da gelato,False,False,cucchiaio per il burro,False,False,cucchiaio di plastica,False,False,piatto da cena,tazza da caffè,False,False,False,False,cucchiaio da bambino,False,False,cucchiaio da the,False,False,cucchiaio da tè,True,False
kitchenware,cucchiaio,cucchiaio da caffè,tiglieto,cucchiaio da baule,False,False,False,False,cucchiaio da tè,True,False,cucchiaio per il formaggio,False,False,cucchiaio da dolci,False,False,piatti da tavola,pranzo,False,False,False,False,cucchiaio da dessert,False,False,cucchiaio da minestra,False,False,cucchiaio da gelato,False,False
housing buildings,cucina,cucina italiana,cucina americana,cucina da camere,False,False,False,False,cucina a gas,False,False,cucina in muratura,False,False,forno,False,False,fornace,frullatore,False,False,False,False,cucina moderna,False,False,cucina americana,False,False,fornello,False,False
housing buildings,cucina,cucina cinese,fornace,stoviglia,False,False,False,False,cucina etnica,False,False,cucina in acciaio,False,False,pentola,False,False,forno,lavastoviglie,False,False,False,False,cucina industriale,False,False,cucina lineare,False,False,tostapane,False,False
housing buildings,cucina,cucina vegetariana,cucina mobile,stoviglie,False,False,False,False,cucina molecolare,False,False,cucina a gas,False,False,padella,False,False,grattacielo,fornace,False,False,False,False,cucina tradizionale,False,False,cucina in muratura,False,False,caffettiera,False,False
housing buildings,cucina,cucina giapponese,forni,piastra,False,False,False,False,cucina vegetariana,True,False,cucina in legno,False,False,teglia,False,False,tostapane,lavatrice,False,False,False,False,cucina italiana,True,False,cucina con penisola,False,False,bollitore,False,False
housing buildings,cucina,cucina ad angolo,cucina da lavoro,bottega,False,False,False,False,cucina vegana,False,False,cucina elettrica,False,False,camino,False,False,lavatrice,tostapane,False,False,False,False,cucina cinese,True,False,cucina rustica,False,False,armadio,False,False
body parts,cuore,cuore anatomico,aorta,ventricolo,False,False,False,False,cuore umano,True,False,cuore umano,True,False,cuore umano,True,False,cuore umano,simbolo del cuore,False,False,True,False,cuore umano,True,False,cuore umano,True,False,cuore umano,True,False
body parts,cuore,cuore umano,ventricoli,corda,False,False,False,False,cuore di maiale,False,False,cuore di pesce,False,False,cardiologia,False,False,cuore di legno,anatomia del cuore,False,False,False,False,cuore di cristallo,False,False,cuore artificiale,False,False,cuore di pollo,False,False
body parts,cuore,cuore spezzato,cardiomioplastica,ventricoli,False,False,False,False,cuore di pollo,False,False,cuore di pomodoro,False,False,cuore di pietra,True,False,cuore di carta,"anatomia: cuore umano, cuore animali",False,False,False,False,cuore di vetro,False,False,cuore sano,False,False,cuore di una stella,False,False
body parts,cuore,cuore animale,cuore umano,cor,False,False,True,False,cuore di agnello,False,False,cuore animale,True,True,cuore animale,True,True,cuore di vetro,pulsioni,False,False,False,False,cuore stellare,False,False,cuore malato,False,False,cuore di una città,False,False
body parts,cuore,cuore di pietra,coronarie,coronari arteri,False,False,False,False,cuore di bue,False,False,cuore di calamari,False,False,cuore di legno,False,False,cuore di pietra,corazza,False,False,True,True,cuore di ghiaccio,False,False,cuore pulsante,False,False,cuore animale,True,False
furnishings/fittings,cuscino,cuscino in memory foam,cuscino da letto,cuscino per letto,False,False,False,False,cuscino a forma di cuore,False,False,cuscino di piuma,True,False,cuscino da letto,False,False,cuscino da letto,cuscino da letto,False,False,False,False,cuscino da letto,False,False,cuscino da seduta,False,False,cuscino per il collo,False,False
furnishings/fittings,cuscino,cuscino di piuma,cuscino a pelle,pillow,False,False,False,False,cuscino per il collo,False,False,cuscino di supporto,False,False,cuscino a forma di animale,False,False,cuscino da sedere,poltrona,False,False,False,False,cuscino da sedere,False,False,cuscino da viaggio,False,False,cuscino per la testa,False,False
furnishings/fittings,cuscino,cuscino da divano,cuscino per letto,cuscino da letto,False,False,False,False,cuscino da viaggio,False,False,cuscino per la schiena,False,False,cuscino a forma di cuore,False,False,cuscino da camicia,divano,False,False,False,False,cuscino per testa,False,False,cuscino da orlo,False,False,cuscino per la schiena,False,False
furnishings/fittings,cuscino,cuscino ortopedico,cuscino per banco,cuscino per bancarella,False,False,False,False,cuscino da spiaggia,False,False,cuscino per la testa,False,False,cuscino a forma di uccello,False,False,cuscino da letto gonfiabile,sedia,False,False,False,False,cuscino per schiena,False,False,cuscino ortopedico,True,True,cuscino per la gravidanza,False,False
furnishings/fittings,cuscino,cuscino di lattice,cuscino per la sedia,cuscino per la testa,False,False,False,False,cuscino ortopedico,True,False,cuscino di piumino,False,False,cuscino a forma di oggetto,False,False,cuscino da letto elastico,letto,False,False,False,False,cuscino sferico,False,False,cuscino da sole,False,False,cuscino per il divano,False,False
