category,concept,human,idefics2-8b,idefics2-8b-img,idefics2-8b-img_match,idefics2-8b-img_order,idefics2-8b_match,idefics2-8b_order,llama-3.1-70b,llama-3.1-70b_match,llama-3.1-70b_order,llama-3.1-8b,llama-3.1-8b_match,llama-3.1-8b_order,llama-3.2-3b,llama-3.2-3b_match,llama-3.2-3b_order,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,llava-v1.6-mistral-7b-img_match,llava-v1.6-mistral-7b-img_order,llava-v1.6-mistral-7b_match,llava-v1.6-mistral-7b_order,mistral-7b,mistral-7b_match,mistral-7b_order,mixtral-8x7b,mixtral-8x7b_match,mixtral-8x7b_order,nemo-12b,nemo-12b_match,nemo-12b_order
plants,ciclamino,ciclamino bianco,pet,tulipano,False,False,False,False,ciclamino alpino,False,False,ciclamino rosso,False,False,rosa,False,False,biciciclo,ciclamino rosso,False,False,False,False,ciclamino rosa,True,False,ciclamino di napoli,False,False,ciclamino comune,False,False
plants,ciclamino,ciclamino rosa,pvc,ciclamino rosso,False,False,False,False,cyclamen africanum,False,False,ciclamino comune,False,False,giardiniere,False,False,scooter,ciclamino bianco,True,False,False,False,ciclamino comune,False,False,cyclamen coum,False,False,ciclamino africano,False,False
plants,ciclamino,ciclamino dei boschi,ciclamino 1,ciliegio,False,False,False,False,ciclamino di creta,False,False,ciclamino di montagna,False,False,viola,False,False,bicicletta,ciclamino in vase,False,False,False,False,ciclamino viola,False,False,ciclamino purpureum,False,False,ciclamino persiano,False,False
plants,ciliegio,ciliegio in fiore,rosso,albero,True,False,False,False,ciliegio dolce,True,False,ciliegia,False,False,ciliegia,False,False,acacia,fiori di ciliegio,False,False,False,False,ciliegio comune,False,False,prunus avium,False,False,ciliegio acido,False,False
plants,ciliegio,albero,acacia,acacia,False,False,False,False,ciliegio giapponese,False,False,ciliegio nero,False,False,ciliegia di prato,False,False,acero,albero di ciliegio,False,True,False,False,ciliegio d'italia,False,False,prunus serrulata,False,False,ciliegio selvatico,False,False
plants,ciliegio,ciliegio dolce,ciliegio a cuscino,cherry blossom,False,False,False,False,ciliegio amaro,False,False,ciliegio selvatico,False,False,ciliegia di bosco,False,False,frullato,ciliego con fiori,False,False,False,False,ciliegio di sibiria,False,False,prunus subhirtella,False,False,ciliegio dolce,True,True
foods,cioccolato,cioccolato fondente,bianco,barretta,False,False,False,False,fondente,False,False,cioccolato bianco,True,False,cioccolata,False,False,cioccolata,cioccolata,False,False,False,False,bianco,False,False,cioccolato fondente,True,True,cioccolato fondente,True,True
foods,cioccolato,cioccolato bianco,bicioccolato,baci,False,False,False,False,gianduja,False,False,cioccolato fondente,True,False,cioccolatini,False,False,cioccolata fondente,cioccolata con panna,False,False,False,False,fondente,False,False,cioccolato con nocciole,False,False,cioccolato al latte con nocciole,False,False
foods,cioccolato,cioccolato al latte,biscotti,barra,False,False,False,False,al latte,False,False,cioccolata calda,False,False,cioccolato fondente,True,False,cioccolata bianco,cioccolata con caramello,False,False,False,False,barra,False,False,cioccolato con peperoncino,False,False,cioccolato fondente con frutta secca,False,False
stationery,colla,colla vinilica,adesivo,adesivo,False,False,False,False,colla a caldo,True,False,colla adesiva,False,False,adesivo,False,False,colla da barba,colla per capelli,False,False,False,False,colla da carta,False,False,colla vinilica,True,True,colla a caldo,True,False
stationery,colla,colla stick,adesivo a base di gomma,pasta da leggere,False,False,False,False,colla vinilica,True,False,colla per legno,False,False,colla per cartone,False,False,colla per capelli,colla frizzante,False,False,False,False,colla da metallo,False,False,colla stick,True,True,colla per carta,False,False
stationery,colla,colla a caldo,bolla,colla adesiva,False,False,False,False,colla a freddo,False,False,colla universale,False,False,colla per legno,False,False,balsamo di colla,collaerogel,False,False,False,False,colla da plastica,False,False,colla istantanea,False,False,colla a base di acqua,False,False
body parts,collo,collo lungo,collo vertebrale,bocca,False,False,False,False,collo di camicia,False,False,collo di cigno,False,False,collo di vetro,False,False,collo di carta,collo di persona,False,False,False,False,collo di animale,False,False,collo della camicia,False,False,cravatta,False,False
body parts,collo,collo all' italiana,collo bollente,occhi,False,False,False,False,collo a v,False,False,collo di gallina,False,False,bocca,False,False,collante,collo di carta,False,False,False,False,collo vertebrato: parte anatomica del corpo che supporta la testa e sostenuta dal torace e dal tronco cervicale,False,False,collo della maglietta,False,False,camicia,False,False
body parts,collo,collo alla coreana,collo-falange,fianco,False,False,False,False,collo alto,False,False,collo di bottiglia,False,False,collo di bue,False,False,collo del cielo,collo di un uomo,False,False,False,False,collo di bottiglia,False,False,collo di una bottiglia di vino,False,False,foulard,False,False
housing buildings,colonna,colonna dorica,colonna di supporto,colonna di supporto,False,False,False,False,sonora,False,False,colonna sonora,False,False,palazzo,False,False,colonna sonora,colonna di marmo,False,False,False,False,colonna idraulica,False,False,colonna sonora,False,False,colonna sonora,False,False
housing buildings,colonna,colonna corinzia,colonna vertebrale,colonna regina,False,False,False,False,dorica,False,False,colonna di liquido,False,False,telecolonna,False,False,colonna di legno,colonna di legno,False,False,False,False,colonna di sale,False,False,colonna di sostegno,False,False,colonna vertebrale,False,False
housing buildings,colonna,colonna ionica,colonna di riferimento,colonna inglese,False,False,False,False,corinzia,False,False,colonna di gas,False,False,verticale,False,False,colonna di una struttura,colonna di pietra,False,False,False,False,colonna vertebrale,False,False,colonna di distillazione,False,False,colonna d'aria,False,False
kitchenware,coltello,coltello a serramanico,coltello da cucina,coltello da cucina,True,False,True,False,coltello da cucina,True,False,coltello da cucina,True,False,coltello da cucina,True,False,coltello da cucina,coltello da cucina,True,False,True,False,coltello da cucina,True,False,coltello da cucina,True,False,coltello da cucina,True,False
kitchenware,coltello,coltello da cucina,coltello da cucina da taglio,coltello da taglio,False,False,False,True,coltello da pane,True,False,coltello da carne,False,False,coltello da pesca,False,False,coltello da frullatore,coltello da caccia,False,False,False,False,coltello da carne,False,False,coltello da caccia,False,False,coltello da pane,True,False
kitchenware,coltello,coltello da pane,coltello da taglio da cucina da taglio,cucchiaio,False,False,False,False,coltello da frutta,False,False,coltello da pesce,False,False,coltello da caccia,False,False,coltello da legno,coltello da frullatore,False,False,False,False,coltello da filo,False,False,coltello da pesca,False,False,coltello da cucina giapponese,False,False
furniture,comodino,comodino di legno,cassetta,cassette,False,False,False,False,comodino classico,False,False,comodino da notte,False,False,letto,False,False,bidet,comodino bianco,False,False,False,False,comodini da cucina,False,False,comodino in legno,False,False,comodino da notte,False,False
furniture,comodino,comodino a cassetti,scatola,scrivania,False,False,False,False,comodino a due cassetti,False,False,comodino a tre cassetti,False,False,cuscino,False,False,lavastoviglie,comodino di legno,True,False,False,False,comodino da cucina,False,False,comodino in metallo,False,False,comodino con ruote,False,False
furniture,comodino,comodino basso,arma,scaffale,False,False,False,False,comodino minimalista,False,False,comodino a rotelle,False,False,cassettone,False,False,lavanderia,comodino con cassetta,False,False,False,False,scrivania,False,False,comodino industriale,False,False,comodino con cassetti,False,False
hobbies,computer,computer portatile,desktop,desktop,False,False,False,False,supercomputer,False,False,desktop,False,False,desktop,False,False,desktop,desktop computer,False,False,False,False,desktop computer,False,False,desktop,False,False,desktop,False,False
hobbies,computer,computer fisso,tablet,tablet,False,False,False,False,minicomputer,False,False,supercomputer,False,False,laptop,False,False,personal computer,laptop,False,False,False,False,smartphone,False,False,thin client,False,False,laptop,False,False
hobbies,computer,pc,smartphone,pc,True,True,False,False,mainframe,False,False,minicomputer,False,False,tablet,False,False,tablet,tablet,False,False,False,False,pocket computer,False,False,workstation,False,False,netbook,False,False
furniture,comò,comò a cassetti,borsa,monitor,False,False,False,False,comò classico,False,False,comò a muro,False,False,cassettone,False,False,comò di legno,computer,False,False,True,False,scatola a molla,False,False,comò antico,False,False,comò a cassetti,True,True
furniture,comò,comò di legno,pettinato,mouse,False,False,False,False,comò da ingresso,False,False,comò a specchio,False,False,comodino,True,False,comò esterno,comò a pié di letto,False,False,False,False,cassettiera,False,False,comò in stile industriale,False,False,comò con specchio,False,False
furniture,comò,comodino,comò di stoviglie,macchina per scrivere,False,False,False,False,comò da notte,False,False,comò a mensola,False,False,comò a braccioli,False,False,comò d'acqua,comò fax,False,False,False,False,cassettone,False,False,comò classico,False,False,comò con ante,False,False
animals,coniglio,coniglio nano,coniglio selvatico,coniglio selvatico,False,False,False,False,coniglio nano,True,True,coniglio europeo,False,False,lepre,True,False,coniglio selvatico,coniglio di cartone,False,False,False,False,coniglio selvatico,False,False,coniglio nano,True,True,coniglio selvatico,False,False
animals,coniglio,coniglio bianco,coniglio domestico,coniglio selvatico americano,False,False,False,False,coniglio gigante,False,False,coniglio di palude,False,False,cinghiale,False,False,conigliaccio,coniglio reale,False,False,False,False,coniglio d'india,False,False,coniglio domestico,False,False,coniglio domestico,False,False
animals,coniglio,lepre,coniglio di cappella,coniglio selvatico europeo,False,False,False,False,coniglio europeo,False,False,coniglio domestico,False,False,cervo,False,False,coniglio domestico,coniglio bianco,True,False,False,False,coniglio europeo,False,False,coniglio ariete,False,False,coniglio angora,False,False
furnishings/fittings,cornice,cornice di legno,cornice interna,cornice modulare,False,False,False,False,cornice per quadri,False,False,cornice per foto,False,False,cornice per finestre,False,False,cornice di vetro,cornice di vetro,False,False,False,False,cornice pittorica,False,False,cornice per foto,False,False,cornice per quadri,False,False
furnishings/fittings,cornice,cornice barocca,cornice a cavo,cornice d'angolo,False,False,False,False,cornice per specchio,False,False,cornice da quadro,False,False,cornice in legno,False,False,cornice di foto,cornice di casa,False,False,False,False,cornice architettonica,False,False,cornice da parete,False,False,cornice per foto,False,False
furnishings/fittings,cornice,cornice di plastica,cornice di legno,cornice di pietra,False,False,True,False,cornice per specchi,False,False,cornice fotografica,False,False,cornice per finestra,False,False,cornice decorativa,tramezzo,False,False,False,False,cornice fotografica,False,False,cornice in legno,False,False,cornice fotografica,False,False
furniture,credenza,credenza di legno,tavolo,scaffale,False,False,False,False,armadio,False,False,credenza a muro,False,False,banca,False,False,armadio,armadio,False,False,False,False,armoire,False,False,credenza da cucina,False,False,credenza in stile rustico,False,False
furniture,credenza,vetrinetta,armadio,scrivania,False,False,False,False,mobile,False,False,armadio,False,False,istituto di credito,False,False,buffet,cabinet,False,False,False,False,credenza a quattro gambe,False,False,credenza angolare,False,False,credenza a giorno,False,False
furniture,credenza,credenza religiosa,cassetta,cassette,False,False,False,False,credenza in legno,False,False,credenza da cucina,False,False,cassa di risparmio,False,False,credenza mobile,credenza a porta,False,False,False,False,credenza industriale,False,False,credenza a muro,False,False,credenza in stile shabby chic,False,False
hobbies,cruciverba,cruciverba a schema libero,*,1,False,False,False,False,cruciverba classico,False,False,cruciverba a parole,False,False,puzzle,False,False,croce di malta,1,False,False,False,False,puzzola,False,False,cruciverba classico,False,False,cruciverba classico,False,False
hobbies,cruciverba,parole crociate,1. quiz,scacchiera,False,False,False,False,enigmistica,False,False,cruciverba a parole incrociate,False,False,anagramma,False,False,2048,14,False,False,False,False,indovinello a parole crociate,False,True,cruciverba a tema,False,False,cruciverba a tema,False,False
hobbies,cruciverba,rebus,anagrammi,scacchettone,False,False,False,False,cruciverba a schema variabile,False,False,cruciverba a parole chiuse,False,False,crocifisso,False,False,croce di giuda,5x5,False,False,False,False,puzzle a parole croce,False,False,cruciverba tematico,False,False,cruciverba tematico,False,False
kitchenware,cucchiaio,cucchiaino,cucchiaio da bocca,cucchiaio da cucina,False,False,False,False,cucchiaio da dessert,False,False,cucchiaio da tavola,False,False,cucchiaio di legno,True,False,tazza,tazza,False,False,False,False,cucchiaio da tavola,False,False,cucchiaio da tavola,False,False,cucchiaio da minestra,False,False
kitchenware,cucchiaio,cucchiaio da tè,bicchiere,cucchiaio da tavola,False,False,False,False,cucchiaio da minestra,False,False,cucchiaio da dessert,False,False,cucchiaio da tavola,False,False,piatto,colazione,False,False,False,False,cucchiaio da neonato,False,False,cucchiaio da cucina,False,False,cucchiaio da tavola,False,False
kitchenware,cucchiaio,cucchiaio di legno,cucchiaio per bocca,cucchiaio per bocca,False,False,False,False,cucchiaio da zuppa,False,False,cucchiaio da tè,True,False,cucchiaio da cucina,False,False,piatti,spatola,False,False,False,False,cucchiaio da tazza,False,False,cucchiaio da dessert,False,False,cucchiaio da dessert,False,False
housing buildings,cucina,cucina italiana,cucina americana,cucina da camere,False,False,False,False,cucina a gas,False,False,cucina in muratura,False,False,forno,False,False,fornace,frullatore,False,False,False,False,cucina moderna,False,False,cucina americana,False,False,fornello,False,False
housing buildings,cucina,cucina cinese,fornace,stoviglia,False,False,False,False,cucina etnica,False,False,cucina in acciaio,False,False,pentola,False,False,forno,lavastoviglie,False,False,False,False,cucina industriale,False,False,cucina lineare,False,False,tostapane,False,False
housing buildings,cucina,cucina vegetariana,cucina mobile,stoviglie,False,False,False,False,cucina molecolare,False,False,cucina a gas,False,False,padella,False,False,grattacielo,fornace,False,False,False,False,cucina tradizionale,False,False,cucina in muratura,False,False,caffettiera,False,False
body parts,cuore,cuore anatomico,aorta,ventricolo,False,False,False,False,cuore umano,True,False,cuore umano,True,False,cuore umano,True,False,cuore umano,simbolo del cuore,False,False,True,False,cuore umano,True,False,cuore umano,True,False,cuore umano,True,False
body parts,cuore,cuore umano,ventricoli,corda,False,False,False,False,cuore di maiale,False,False,cuore di pesce,False,False,cardiologia,False,False,cuore di legno,anatomia del cuore,False,False,False,False,cuore di cristallo,False,False,cuore artificiale,False,False,cuore di pollo,False,False
body parts,cuore,cuore spezzato,cardiomioplastica,ventricoli,False,False,False,False,cuore di pollo,False,False,cuore di pomodoro,False,False,cuore di pietra,False,False,cuore di carta,"anatomia: cuore umano, cuore animali",False,False,False,False,cuore di vetro,False,False,cuore sano,False,False,cuore di una stella,False,False
furnishings/fittings,cuscino,cuscino in memory foam,cuscino da letto,cuscino per letto,False,False,False,False,cuscino a forma di cuore,False,False,cuscino di piuma,True,False,cuscino da letto,False,False,cuscino da letto,cuscino da letto,False,False,False,False,cuscino da letto,False,False,cuscino da seduta,False,False,cuscino per il collo,False,False
furnishings/fittings,cuscino,cuscino di piuma,cuscino a pelle,pillow,False,False,False,False,cuscino per il collo,False,False,cuscino di supporto,False,False,cuscino a forma di animale,False,False,cuscino da sedere,poltrona,False,False,False,False,cuscino da sedere,False,False,cuscino da viaggio,False,False,cuscino per la testa,False,False
furnishings/fittings,cuscino,cuscino da divano,cuscino per letto,cuscino da letto,False,False,False,False,cuscino da viaggio,False,False,cuscino per la schiena,False,False,cuscino a forma di cuore,False,False,cuscino da camicia,divano,False,False,False,False,cuscino per testa,False,False,cuscino da orlo,False,False,cuscino per la schiena,False,False
animals,delfino,delfino comune,delfino comune,squalo,False,False,True,True,delfino comune,True,True,delfino comune,True,True,delfino comune,True,True,delfino comune,delfino bianco,False,False,True,True,delfino comune,True,True,delfino comune,True,True,delfino comune,True,True
animals,delfino,orca,delphinus capensis,delfino comune,True,False,False,False,stenella striata,False,False,delfino azzurro,False,False,delfino del mediterraneo,False,False,delfino bianco,delfino grigio,False,False,False,False,common bottlenose dolphin,False,False,tursiops truncatus,False,False,tursiops truncatus,False,False
animals,delfino,delfino rosa,pesce,orca,True,False,False,False,stenella coeruleoalba,False,False,delfino del giappone,False,False,delfino del pacifico,False,False,delfino rosso,delfino gigante,False,False,False,False,delfino spada,False,False,delfino comune o delfino tursiope,False,False,delfino di risso,False,False
furniture,divano,divano letto,divano a sedere,divano da letto,False,False,False,False,divano letto,True,True,divano letto,True,True,divano a due posti,True,False,poltrona,sofa,False,False,False,False,divano a due posti,True,False,divano letto,True,True,divano a due posti,True,False
furniture,divano,divano a due posti,divano a schiena,sofà,False,False,False,False,divano a due posti,True,True,divano reclinabile,False,False,divano a cuscini,False,False,sofa,canape,False,False,False,False,divano da giardino,False,False,divano modulare,False,False,divano a l,False,False
furniture,divano,divano ad angolo,divano a tavola,divano-letto,False,False,False,False,divano a tre posti,False,False,divano a tre posti,False,False,divano a tre posti,False,False,canapé,poltrona,False,False,False,False,divano a canape,False,False,divano reclinabile,False,False,divano chesterfield,False,False
plants,edera,edera rampicante,acacia,acacia,False,False,False,False,edera comune,True,False,edera per esterni,False,False,edera comune,True,False,edera comune,edera comune,True,False,True,False,edera comune,True,False,edera comune,True,False,hedera helix,False,False
plants,edera,edera velenosa,eucalyptus,acanto,False,False,False,False,edera terrestre,False,False,edera pendula,False,False,edera di mare,False,False,edera americana,edera americana,False,False,False,False,edera gialla,False,False,edera giapponese,False,False,hedera colchica,False,False
plants,edera,edera comune,pianta,acero,False,False,False,False,edera canadese,False,False,edera per pareti,False,False,erba,False,False,edera nera,edera variegata,False,False,False,False,edera bianca,False,False,edera variegata,False,False,edera comune,True,True
animals,elefante,elefante africano,elefante africano,elefante africano,True,True,True,True,elefante africano,True,True,elefante africano,True,True,elefante africano,True,True,elefante africano,elefante africano,True,True,True,True,african elephant,False,False,africano,False,False,elefante africano,True,True
animals,elefante,elefante indiano,african elephant,elefante asiatico,True,False,False,False,elefante asiatico,True,False,elefante marino,False,False,elefante di sumatra,False,False,elefante asiatico,elefante africano indiano,False,False,True,False,elefante africano,True,False,elefante africano,True,False,elefante marino,False,False
animals,elefante,elefante asiatico,africa,elefante sudanese occidentale,False,False,False,False,elefante nano,False,False,elefante nano,False,False,elefante asiatico,True,True,elefante africano meridionale,elefante asiatico,True,True,False,False,mammoth elephant,False,False,asiatico,False,False,elefante asiatico,True,True
vehicles,elicottero,elicottero militare,bell 47,elicottero militare,True,True,False,False,elicottero leggero,False,False,elicottero da trasporto,False,False,helicottero,False,False,elicottero militare,elicottero militare,True,True,True,True,elicottero militare,True,True,elicottero da turismo,False,False,elicottero da trasporto,False,False
vehicles,elicottero,elicottero del pronto soccorso,elicottero militare,elicottero d'attacco,False,False,True,False,hughes 500,False,False,elicottero militare,True,False,aerei da trasporto,False,False,elicottero civile,elicottero da ricerca,False,False,False,False,elicottero da trasporto,False,False,elicottero da addestramento,False,False,elicottero da combattimento,False,False
vehicles,elicottero,elicottero privato,helicoptero,elicottero da caccia,False,False,False,False,westland lynx,False,False,elicottero da ricerca e soccorso,False,False,helicoptero,False,False,elicottero da ricognizione,elicottero da trasporto,False,False,False,False,elicottero d'aggiustamento,False,False,elicottero da trasporto,False,False,elicottero da ricognizione,False,False
stationery,evidenziatore,evidenziatore giallo,marker,penna,False,False,False,False,pastello,False,False,evidenziatore a matita,False,False,pennarelli,False,False,monitor,microfono,False,False,False,False,"evidenziatore linguistico: highlighter, penna da segnalazione, marker",False,False,evidenziatore a penna,False,False,evidenziatore giallo,True,True
stationery,evidenziatore,evidenziatore verde,penna,pennarello,False,False,False,False,evidenziatore liquido,False,False,evidenziatore a sfera,False,False,pennarello,False,False,camerino,fotocamera,False,False,False,False,"evidenziatore di testo: penna da segnalibro, penna da sottoscritto, penna da sottolineare, penna da segnalare, penna da annotare",False,False,evidenziatore a secco,False,False,evidenziatore verde,True,True
stationery,evidenziatore,evidenziatore fluorescente,ricerca,stilo,False,False,False,False,evidenziatore a liquido,False,False,evidenziatore a luce,False,False,matita,False,False,strumento di misura,stilizzazione di un pennello,False,False,False,False,evidenziatore rosso,False,False,evidenziatore fluorescente,True,True,evidenziatore a gel,False,False
clothes,felpa,felpa con cappuccio,birra,jeans,False,False,False,False,felpa con cappuccio,True,True,felpa da sci,False,False,seta,False,False,felpeggino,felpa bianca,False,False,False,False,felpa antica,False,False,felpa con cappuccio,True,True,felpa con cappuccio,True,True
clothes,felpa,felpa con cerniera,bicchierino,camisa,False,False,False,False,felpa senza cappuccio,True,False,felpa da golf,False,False,cotone,False,False,borsa,felpa con maniche lunghe,False,False,False,False,felpa usata,False,False,felpa da running,False,False,felpa senza cappuccio,True,False
clothes,felpa,felpa senza cappuccio,t-shirt,polo,False,False,False,False,felpa a maniche lunghe,False,False,felpa da ginnastica,False,False,lana,False,False,scarpe da ginnastica,capo da lavoro,False,False,False,False,felpa greca,False,False,felpa da yoga,False,False,felpa unisex,False,False
plants,ficus,ficus benjamin,ficus benjamina,ficus benjamina,False,True,False,True,ficus aurea,False,False,ficus carica,False,False,ficus benghalensis,False,False,ficus benjamina,ficus benjamina,False,True,False,True,ficus lyrata,False,False,ficus benjamina,False,True,ficus benjamina,False,True
housing buildings,finestra,finestra a una anta,finestra aperta,porta,False,False,False,False,finestra a ghigliottina,False,False,finestra a ghigliena,False,False,finestra di comunicazione,False,False,finestrella,finestra aperta,False,False,False,False,finestra a vetro singolo,False,False,finestra a battente,True,False,finestra a battente,True,False
housing buildings,finestra,portafinestra,finestra chiusa,vetro,False,False,False,False,finestra scorrevole,False,False,finestra a sbarra,False,False,finestra singola,False,False,finestra aperta,finestre aperte,False,False,False,False,finestra aperta,False,False,finestra a vasistas,False,False,finestra scorrevole,False,False
housing buildings,finestra,finestra a battente,griglia,muro,False,False,False,False,finestra a nastro,False,False,finestra a battente,True,True,finestra a muro,False,False,finestrino,finestra alta,False,False,False,False,finestra chiusa,False,False,finestra a oculo,False,False,finestra panoramica,False,False
furnishings/fittings,fioriera,fioriera in terracotta,fiori,pianta,False,False,False,False,vaso,False,False,vaso di fiori,False,False,vaso,False,False,fioraio,vase,False,False,False,False,vaso fiori,False,False,fioriera da interno,False,False,vasi,False,False
furnishings/fittings,fioriera,fioriera in plastica,giardino,fiore,False,False,False,False,cesto,False,False,vaschetta,False,False,vaso da fiori,False,False,bar,pianta,False,False,False,False,urna fiori,False,False,fioriera in plastica,True,True,fioriera da tavolo,False,False
furnishings/fittings,fioriera,fioriera da balcone,pianta,vasi,False,False,False,False,ciotola,False,False,terracotta,False,False,vaso di vetro,False,False,ristorante,bambù,False,False,False,False,tazza fiori,False,False,fioriera in terracotta,True,False,fioriera da esterno,False,False
stationery,foglio,foglio A4,carta,carta,False,False,False,False,foglio di carta,False,False,carta da parati,False,False,carta,False,False,foglio di carta,foglio di carta,False,False,False,False,foglio carta,False,False,foglio di carta,False,False,foglio di carta,False,False
stationery,foglio,foglio a quadretti,carta da telefono,carta da telefono,False,False,False,False,foglio di via,False,False,carta,False,False,foglio di carta,False,False,carta,foglio di giornale,False,False,False,False,carta da scrittura,False,False,foglio di plastica,False,False,foglio a4,False,False
stationery,foglio,foglio a righe,carta da stampa,carta da scrittura,False,False,False,False,foglio di alluminio,False,False,foglio di musica,False,False,foglio di velluto,False,False,certificazione,carta,False,False,False,False,foglio di carta igienica,False,False,foglio di gomma,False,False,foglio di plastica,False,False
kitchenware,forbice,forbice con punta arrotondata,forbice da taglio,forbice da taglio,False,False,False,False,forbici da cucito,False,False,forbici da cucito,False,False,forbice da giardino,False,False,forbice da taglio,forbice da taglio,False,False,False,False,forbice da tagliare il filo,False,False,forbice da giardinaggio,False,False,forbici da cucina,False,False
kitchenware,forbice,cesoia,forbice da taglia,forbice da legno,False,False,False,False,forbici da potatura,False,False,forbice da capelli,False,False,forbice a mano,False,False,forbice da barba,forbice da capelli,False,False,False,False,forbice da cucito,False,False,forbice per capelli,False,False,forbici da giardino,False,False
kitchenware,forbice,forbice da sarto,forbice per capelli,pinza,False,False,False,False,forbici da sarto,False,False,forbici da unghie,False,False,forbice a manubrio,False,False,forbici da cucinare,forbice da barba,False,False,False,False,forbice da taglio,False,False,forbice chirurgica,False,False,forbici da potatura,False,False
kitchenware,forchetta,forchetta da dolce,forchetta da cucina,forchetta da cucina,False,False,False,False,forchetta da dessert,False,False,forchetta da pesce,True,False,forchetta da tavola,True,False,forchetta da carne,fork,False,False,False,False,forchetta da tavola,True,False,forchetta da tavola,True,False,forchetta da insalata,False,False
kitchenware,forchetta,forchetta da tavola,forchetta da tavola,cucchiaio,False,False,True,True,forchetta da pesce,True,False,forchetta da cocktail,False,False,forchetta da tavolo,False,False,forchetta da pesce,forchetta da cucina,False,False,True,False,forchetta da barbecue,False,False,forchetta da antipasto,False,False,forchetta da dessert,False,False
kitchenware,forchetta,forchetta da pesce,spiedo,spillo,False,False,False,False,forchetta da insalata,False,False,forchetta da sushi,False,False,forchetta da bar,False,False,forchetta da pasta,forchetta da pasta,False,False,False,False,forchetta da frutta,False,False,forchetta da spiedino,False,False,forchetta da tavola,True,False
foods,formaggio,parmigiano,gorgonzola,caciocavallo,False,False,False,False,asiago,False,False,parmigiano,True,True,parmigiano,True,True,mozzarella,gouda,False,False,False,False,mozzarella,False,False,cheddar,False,False,formaggio fresco,False,False
foods,formaggio,formaggio stagionato,pecorino,pecorino,False,False,False,False,brie,True,False,mozzarella,False,False,parmigiano-reggiano,False,False,gorgonzola,parmigiano,True,False,False,False,cheddar,False,False,parmigiano-reggiano,False,False,cheddar,False,False
foods,formaggio,brie,brie,formaggio di burro,False,False,True,True,burrata,False,False,gruyère,False,False,gorgonzola,False,False,parmigiano,provolone,False,False,True,False,roquefort,False,False,camembert,False,False,formaggio stagionato,True,False
furnishings/fittings,fotografia,fotografia in bianco e nero,fotocamera,fotografia digitale,True,False,False,False,autoritratto,False,False,fotocamera,False,False,fotografia a colori,True,False,fotocamera,fotografo,False,False,False,False,fotografia digitale,True,False,ritratto,False,False,fotocamera,False,False
furnishings/fittings,fotografia,fotografia digitale,fotografo,fotografia tradizionale,False,False,False,False,ritratto,False,False,polaroid,False,False,fotografia sportiva,False,False,telecamera,fotografia in bianco e nero,True,False,False,False,fotografia underwater,False,False,fotografia di architettura,False,False,ritratto,False,False
furnishings/fittings,fotografia,fotografia a colori,cinecamera,scatta,False,False,False,False,fotografia di viaggio,False,False,fotogramma,False,False,fotografia aerea,False,False,fotogiornalista,fotogiornale,False,False,False,False,fotografia panoramica,False,False,fotografia sportiva,False,False,obiettivo,False,False
foods,frutta,banana,mela,mela,True,False,True,False,mela,True,False,arance,False,False,arancia,True,False,arancia,mela,True,False,True,False,arancia,True,False,mela,True,False,mela,True,False
foods,frutta,mela,banana,mango,False,False,True,False,uva,False,False,mele,False,False,banana,True,False,mela,pomodoro,False,False,True,True,mela,True,True,ribes,False,False,uva,False,False
foods,frutta,arancia,mango,prugne,False,False,False,False,arancia,True,True,albicocche,False,False,mela,True,False,ananas,ananas,False,False,False,False,mango,False,False,more,False,False,ciliegia,False,False
vehicles,furgone,furgone camperizzato,camioncino,camion,False,False,False,False,ducato,False,False,furgone cargo,False,False,autobus,False,False,fiat 500,furgone bianco,False,False,False,False,furgone pieno,False,False,furgone per trasporto merci,False,False,furgone per traslochi,False,False
vehicles,furgone,van,van,van,True,True,True,True,furgoncino,False,False,furgone a cassetta,False,False,furgone a due o più posti,False,False,fiat panda,van,True,True,False,False,camionetta,False,False,furgone isotermico,False,False,furgone da lavoro,False,False
animals,gallo,gallo cedrone,gallo selvatico,gallina,False,False,False,False,gallo cedrone,True,True,gallo cedrone,True,True,gallina,False,False,gallina,gallina,False,False,False,False,gallo domestico,False,False,gallo domestico,False,False,gallina,False,False
animals,gallo,gallo nero,gallina,coccodrillo,False,False,False,False,gallo bankiva,False,False,gallo di razza,False,False,gallo selvatico,False,False,gallo nero,gallo selvatico,False,False,True,True,gallo selvatico,False,False,gallo cedrone,True,False,pollo,False,False
body parts,gamba,gamba del tavolo,gamba destra,femorale,False,False,False,False,gamba di legno,True,False,gamba anteriore,False,False,gamba di legno,True,False,braccio,gambe di persona,False,False,False,False,gamba destra,False,False,zampa di animale,False,False,gambe umane,False,False
body parts,gamba,gamba umana,g,leg,False,False,False,False,gamba di un tavolo,False,False,ginocchio,False,False,gambe di tavolo,False,False,ginocchio,gamba destra,False,False,False,False,gamba femorale,False,False,gamba di tavolo,False,False,gamba di tavoli,False,False
body parts,gamba,gamba di legno,femorale,gamba sinistra,False,False,False,False,gamba di un letto,False,False,caviglia,False,False,gambe di legno,False,False,gamba di camicia,gamba di legno,True,True,False,False,gamba tibiale,False,False,gamba di sedia,False,False,gamba di un tavolo,False,False
