category,concept,human,idefics2-8b,idefics2-8b-img,idefics2-8b-img_match,idefics2-8b-img_order,idefics2-8b_match,idefics2-8b_order,llama-3.1-70b,llama-3.1-70b_match,llama-3.1-70b_order,llama-3.1-8b,llama-3.1-8b_match,llama-3.1-8b_order,llama-3.2-3b,llama-3.2-3b_match,llama-3.2-3b_order,llava-v1.6-mistral-7b,llava-v1.6-mistral-7b-img,llava-v1.6-mistral-7b-img_match,llava-v1.6-mistral-7b-img_order,llava-v1.6-mistral-7b_match,llava-v1.6-mistral-7b_order,mistral-7b,mistral-7b_match,mistral-7b_order,mixtral-8x7b,mixtral-8x7b_match,mixtral-8x7b_order,nemo-12b,nemo-12b_match,nemo-12b_order
plants,ciclamino,ciclamino dei boschi,ciclamino 1,ciliegio,False,False,False,False,ciclamino di persia,False,False,ciclamino di montagna,False,False,viola,False,False,ciclamino bianco,ceramica,False,False,True,False,ciclamino viola,False,False,ciclamino balearicum,False,False,ciclamino nano,False,False
plants,ciclamino,ciclamino rosso,bici,ciclamino nero,False,False,False,False,cyclamen rohlfsianum,False,False,ciclamino azzurro,False,False,iris,False,False,**ciclamino**,ciclamino gigante,False,False,False,False,ciclamino giallo,False,False,ciclamino coum,False,False,ciclamino ibrido,False,False
plants,ciclamino,ciclamino persiano,polietilene,ciclamino blu,False,False,False,False,cyclamen libanoticum,False,False,ciclamino blu,False,False,indaco,False,False,ciclomotore,ciclamino giallo,False,False,False,False,ciclamino bianco,True,False,ciclamino cretese,False,False,ciclamino di scozia,False,False
plants,ciliegio,ciliegio in fiore,rosso,albero,True,False,False,False,ciliegio dolce,True,False,ciliegia,False,False,ciliegia,False,False,acacia,albero di ciliegio,False,False,False,False,ciliegio comune,False,False,prunus avium,False,False,ciliegio acido,False,False
plants,ciliegio,albero,acacia,acacia,False,False,False,False,ciliegio giapponese,False,False,ciliegio nero,False,False,ciliegia di bosco,False,False,acero,ramo di ciliegio,False,False,False,False,ciliegio invernale,False,False,prunus serrulata,False,False,ciliegio selvatico,False,False
plants,ciliegio,ciliegio dolce,ciliegio nero,albero di fiori,False,False,False,False,ciliegio amaro,False,False,ciliegio selvatico,False,False,,False,False,frullato,ciliegio in primavera,False,False,False,False,ciliegio nero,False,False,prunus subhirtella,False,False,ciliegio dolce,True,True
foods,cioccolato,cioccolato fondente,bianco,barretta,False,False,False,False,fondente,False,False,cioccolato bianco,True,False,cioccolata,False,False,cioccolata,cioccolata,False,False,False,False,bianco,False,False,cioccolato fondente,True,True,cioccolato fondente,True,True
foods,cioccolato,cioccolato bianco,biscotti,barra,False,False,False,False,gianduja,False,False,cioccolato fondente,True,False,cioccolatini,False,False,cioccolata fondente,cioccolata con panna,False,False,False,False,fondente,False,False,cioccolato con nocciole,False,False,cioccolato al latte con nocciole,False,False
foods,cioccolato,cioccolato al latte,nero,cubo,False,False,False,False,al latte,False,False,cioccolata calda,False,False,cioccolato fondente,True,False,cioccolata bianco,cioccolata con caramello,False,False,False,False,barra,False,False,cioccolato con peperoncino,False,False,cioccolato fondente con frutta secca,False,False
foods,cioccolato,cioccolato alle nocciole,cioccolato al latte,scatola,False,False,True,False,bianco,False,False,cioccolato al latte,True,False,cioccolato bianco,True,False,cioccolata freddo,cioccolata al latte,False,False,False,False,biscotti,False,False,cioccolato gianduia,False,False,cioccolato al latte,True,False
foods,cioccolato,cioccolato alla gianduja,cioccolato al cacao,bolla,False,False,False,False,extrafondente,False,False,cioccolato nero,False,False,cioccolata calda,False,False,barra di cioccolato,cioccolata fondente,False,False,False,False,fuso,False,False,cioccolato con sale marino,False,False,al cioccolato fondente,False,False
stationery,colla,colla vinilica,adesivo,adesivo,False,False,False,False,colla a caldo,True,False,colla adesiva,False,False,adesivo,False,False,colla per capelli,colla per capelli,False,False,False,False,colla da carta,False,False,colla vinilica,True,True,colla a caldo,True,False
stationery,colla,colla stick,adesivo a base di gomma,colla adesiva,False,False,False,False,colla vinilica,True,False,colla per legno,False,False,colla per cartone,False,False,colla di legno,colla frizzante,False,False,False,False,colla da metallo,False,False,colla stick,True,True,colla per carta,False,False
stationery,colla,colla a caldo,bolla,resina,False,False,False,False,colla a freddo,False,False,colla universale,False,False,colla per legno,False,False,coll,cola,False,False,False,False,colla da plastica,False,False,colla istantanea,False,False,colla a base di acqua,False,False
stationery,colla,colla super attack,glue,glue,False,False,False,False,colla a base di lattice,False,False,colla per tessuti,False,False,colla per tessuti,False,False,colla di pesce,colla per barba,False,False,True,False,colla da legno,False,False,colla per carta,False,False,colla stick,True,False
stationery,colla,colla di pesce,adesivo a base di silicone,adesivo per carta,False,False,False,False,colla a base di gomma,False,False,colla epoxi,False,False,colla per plastica,False,False,colla di pizzo,cera,False,False,False,False,colla da tessuto,False,False,colla spray,False,False,colla per ceramica,False,False
body parts,collo,collo lungo,collo bollente,bocca,False,False,False,False,collo di camicia,False,False,collo di cigno,False,False,collo di vetro,False,False,collo di carta,collo di persona,False,False,False,False,collo di animale,False,False,collo della camicia,False,False,cravatta,False,False
body parts,collo,collo all' italiana,collo cervicale,occhi,False,False,False,False,collo a v,False,False,collo di gallina,False,False,bocca,False,False,collante,collo di carta,False,False,False,False,collo di bottiglia,True,False,collo della maglietta,False,False,camicia,False,False
body parts,collo,collo alla coreana,collo in gomma,orecchie,False,False,False,False,collo alto,False,False,collo di bottiglia,True,False,collo di bue,False,False,collo del cielo,collo di animale,False,False,False,False,collo di serpente,False,False,collo di una bottiglia di vino,False,False,foulard,False,False
body parts,collo,collo di bottiglia,collo gelato,naso,False,False,False,False,collo della vescica,False,False,collo di tacchino,False,False,collo di legno,False,False,collare,collo di serpente,False,False,False,False,collo di abbigliamento,False,False,collo di un vestito,False,False,sciarpa,False,False
body parts,collo,collo umano,collo-cervicale,testa,False,False,False,False,collo a barchetta,False,False,collo di anatra,False,False,collo di metallo,False,False,collo di lavoro,collo di fiori,False,False,False,False,collo di persona,False,False,collo di una bottiglia di birra,False,False,collarino,False,False
housing buildings,colonna,colonna dorica,colonna di supporto,colonna di supporto,False,False,False,False,sonora,False,False,colonna sonora,False,False,palazzo,False,False,colonna sonora,colonna di marmo,False,False,False,False,colonna idraulica,False,False,colonna sonora,False,False,colonna sonora,False,False
housing buildings,colonna,colonna corinzia,colonna vertebrale,colonna regina,False,False,False,False,dorica,False,False,colonna di liquido,False,False,verticale,False,False,colonna di legno,colonna di legno,False,False,False,False,colonna di sale,False,False,colonna di sostegno,False,False,colonna vertebrale,False,False
housing buildings,colonna,colonna ionica,colonna di riferimento,colonna inglese,False,False,False,False,corinzia,False,False,colonna di gas,False,False,colonna di sostegno,False,False,colonna di una struttura,colonna di pietra,False,False,False,False,colonna vertebrale,False,False,colonna di distillazione,False,False,colonna di pietra,False,False
housing buildings,colonna,colonna portante,colonna di registrazione,colonna romana,True,False,False,False,ionica,False,False,colonna vertebrale,False,False,circolare,False,False,colonna di supporto,colonna di supporto,False,False,False,False,colonna sonora,False,False,colonna di carico,False,False,colonna di fumo,False,False
housing buildings,colonna,colonna romana,colonna di controllo,colonna greca,False,False,False,False,liquida,False,False,colonna di un edificio,False,False,rettangolare,False,False,colonna vertebrale,colonna di sostegno,False,False,False,False,colonna di ghiaccio,False,False,colonna di scarico,False,False,colonna di gas,False,False
kitchenware,coltello,coltello a serramanico,coltello da cucina,coltello da cucina,True,False,True,False,coltello da cucina,True,False,coltello da cucina,True,False,coltello da cucina,True,False,coltello da cucina,coltello da cucina,True,False,True,False,coltello da cucina,True,False,coltello da cucina,True,False,coltello da cucina,True,False
kitchenware,coltello,coltello da cucina,coltello da cucina da,coltello da taglio,False,False,False,True,coltello da pane,True,False,coltello da carne,False,False,coltello da pesca,False,False,coltello da,coltello da caccia,False,False,False,False,coltello da carne,False,False,coltello da caccia,False,False,coltello da pane,True,False
kitchenware,coltello,coltello da pane,coltello da taglio,cucchiaio,False,False,False,False,coltello da frutta,False,False,coltello da pesce,False,False,coltello da caccia,False,False,coltellaccio,coltello da parete,False,False,False,False,coltello da caccia,False,False,coltello da pesca,False,False,coltello da cucina giapponese,False,False
kitchenware,coltello,coltello seghettato,coltello da mangiare,forchetta,False,False,False,False,coltello da carne,False,False,coltello da caccia,False,False,coltello da lavoro,False,False,coltellaccio da cucina,coltello da cuc,False,False,False,False,coltello da pane,True,False,coltello da combattimento,False,False,coltello da frutta,False,False
kitchenware,coltello,coltello svizzero,coltello da tagliare,coltello da caccia,False,False,False,False,coltello da formaggio,False,False,coltello da pane,True,False,coltello da giardinaggio,False,False,coltellaccio da carne,coltello da tavola,False,False,False,False,coltello da barba,False,False,coltello da tavola,False,False,coltello da cucina cinese,False,False
furniture,comodino,comodino di legno,cassetta,cassette,False,False,False,False,comodino classico,False,False,comodino da notte,False,False,letto,False,False,bidet,comodino bianco,False,False,False,False,scrivania,False,False,comodino in legno,False,False,comodino da notte,False,False
furniture,comodino,comodino a cassetti,scatola,scrivania,False,False,False,False,comodino a due cassetti,False,False,comodino a tre cassetti,False,False,cuscino,False,False,lavastoviglie,comodino di legno,True,False,False,False,vaso per i fiori,False,False,comodino in metallo,False,False,comodino con ruote,False,False
furniture,comodino,comodino basso,arma,scaffale,False,False,False,False,comodino minimalista,False,False,comodino a rotelle,False,False,cassettone,False,False,lavanderia,comodino nero,False,False,False,False,scaffale,False,False,comodino industriale,False,False,comodino con cassetti,False,False
furniture,comodino,comodino di metallo,armadio,scatola,False,False,False,False,comodino a tre cassetti,False,False,comodino singolo,False,False,divano,False,False,lavandino,comodino di vetro,False,False,False,False,comodino da letto,False,False,comodino vintage,False,False,comodino con specchio,False,False
furniture,comodino,comodino sospeso,fotografia,scatole,False,False,False,False,comodino con specchio,False,False,comodino a due cassetti,False,False,poltrona,False,False,bidone,comodino di plastica,False,False,False,False,cassettino,False,False,comodino moderno,False,False,comodino da parete,False,False
hobbies,computer,computer portatile,desktop,desktop,False,False,False,False,supercomputer,False,False,desktop,False,False,desktop,False,False,desktop,desktop computer,False,False,False,False,desktop computer,False,False,desktop,False,False,desktop,False,False
hobbies,computer,computer fisso,tablet,tablet,False,False,False,False,minicomputer,False,False,supercomputer,False,False,laptop,False,False,personal computer,laptop,False,False,False,False,smartphone,False,False,thin client,False,False,laptop,False,False
hobbies,computer,pc,smartphone,pc,True,True,False,False,mainframe,False,False,minicomputer,False,False,tablet,False,False,tablet,tablet,False,False,False,False,pocket computer,False,False,workstation,False,False,netbook,False,False
hobbies,computer,computer mini,server,smartphone,False,False,False,False,server,False,False,workstation,False,False,smartphone,False,False,desktop computer,smartphone,False,False,False,False,workstation,False,False,server,False,False,server,False,False
furniture,comò,comò a cassetti,borsa,monitor,False,False,False,False,comò classico,False,False,comò a specchio,False,False,cassettone,False,False,comò di legno,computer,False,False,True,False,scatola a molla,False,False,comò antico,False,False,comò a cassetti,True,True
furniture,comò,comò di legno,pettinato,mouse,False,False,False,False,cassettone,False,False,comò a due ante,False,False,comodino,True,False,frullatore,comò fax,False,False,False,False,cassettiera,False,False,comò in stile industriale,False,False,comò con specchio,False,False
furniture,comò,comodino,cassetto,macchina per scrivere,False,False,False,False,comò a due ante,False,False,comò a tre cassetti,False,False,cassettino,False,False,lamp,comò a ponte,False,False,False,False,cassettone,False,False,comò classico,False,False,comò con ante,False,False
animals,coniglio,coniglio nano,coniglio selvatico,coniglio selvatico,True,False,True,False,coniglio nano,True,True,coniglio europeo,False,False,lepre,True,False,coniglio selvatico,coniglio di cartone,False,False,True,False,coniglio selvatico,True,False,coniglio nano,True,True,coniglio selvatico,True,False
animals,coniglio,coniglio bianco,coniglio domestico,coniglio selvatico europeo,False,False,True,False,coniglio gigante,False,False,coniglio di palude,False,False,cinghiale,False,False,conigliaccio,coniglio reale,False,False,False,False,coniglio europeo,False,False,coniglio domestico,True,False,coniglio domestico,True,False
animals,coniglio,lepre,coniglio selvatico europeo,coniglio domestico,True,False,False,False,coniglio europeo,False,False,coniglio domestico,True,False,cervo,False,False,coniglio domestico,coniglio bianco,True,False,True,False,coniglio da compagnia,False,False,coniglio ariete,False,False,coniglio angora,False,False
animals,coniglio,coniglio selvatico,coniglio cervo,coniglio da campo,False,False,False,False,coniglio olandese,False,False,coniglio di terra,False,False,coniglio comune,False,False,coniglio di legno,coniglio di plastica,False,False,False,False,coniglio cinese,False,False,coniglio europeo,False,False,coniglio nano,True,False
animals,coniglio,coniglio domestico,coniglio americano,coniglio bianco,True,False,False,False,coniglio lop,False,False,coniglio di montagna,False,False,coniglio cinese,False,False,coniglio di carta,coniglio di legno,False,False,False,False,coniglio americano,False,False,coniglio lepre,False,False,coniglio californiano,False,False
furnishings/fittings,cornice,cornice di legno,cornice interna,cornice modulare,False,False,False,False,cornice per quadri,False,False,cornice per foto,False,False,cornice per finestre,False,False,cornice di vetro,cornice di vetro,False,False,False,False,cornice pittorica,False,False,cornice per foto,False,False,cornice per quadri,False,False
furnishings/fittings,cornice,cornice barocca,cornice di legno,cornice di pietra,False,False,True,False,cornice per specchio,False,False,cornice da quadro,False,False,cornice in legno,False,False,cornice di foto,cornice di casa,False,False,False,False,cornice architettonica,False,False,cornice da parete,False,False,cornice per foto,False,False
furnishings/fittings,cornice,cornice di plastica,cornice in cemento,cornice di legno,True,False,False,False,cornice per specchi,False,False,cornice fotografica,False,False,cornice per finestra,False,False,cornice decorativa,cornice di legno,True,False,False,False,cornice fotografica,False,False,cornice in legno,False,False,cornice fotografica,False,False
furnishings/fittings,cornice,cornice d' argento,cornice in metallo,cornice scorrevole,False,False,False,False,cornice per finestra,False,False,cornice per porta,False,False,cornice in plastica,False,False,cornice di pietra,cornice di gesso,False,False,False,False,cornice di quadro,False,False,cornice vintage,False,False,cornice per specchi,False,False
furnishings/fittings,cornice,cornice di alluminio,cornice esterna,cornice esterna,False,False,False,False,cornice per finestre,False,False,cornice per mobile,False,False,cornice in cartongesso,False,False,cornice di legno,cornice di pietra,False,False,True,False,cornice per finestre,False,False,cornice in metallo,False,False,cornice per poster,False,False
furniture,credenza,credenza di legno,tavolo,scaffale,False,False,False,False,armadio,False,False,credenza a muro,False,False,banca,False,False,armadio,armadio,False,False,False,False,armoire,False,False,credenza da cucina,False,False,credenza in stile rustico,False,False
furniture,credenza,vetrinetta,armadio,scrivania,False,False,False,False,mobile,False,False,armadio,False,False,cassa di risparmio,False,False,buffet,cabinet,False,False,False,False,credenza industriale,False,False,credenza angolare,False,False,credenza a giorno,False,False
furniture,credenza,credenza religiosa,cassetta,cassette,False,False,False,False,credenza in legno,False,False,credenza da cucina,False,False,prestito,False,False,credenza mobile,buffet,False,False,False,False,credenza con porta,False,False,credenza a muro,False,False,credenza in stile shabby chic,False,False
hobbies,cruciverba,cruciverba a schema libero,*,1,False,False,False,False,cruciverba classico,False,False,acrostico,False,False,puzzle,False,False,croce di malta,1,False,False,False,False,puzzola,False,False,cruciverba classico,False,False,cruciverba classico,False,False
hobbies,cruciverba,parole crociate,anagrammi,scacchiera,False,False,False,False,enigmistica,False,False,cruciverba a immagini,False,False,anagramma,False,False,2048,14,False,False,False,False,enigma,False,False,cruciverba a tema,False,False,cruciverba a tema,False,False
hobbies,cruciverba,rebus,parola crociata,parola,False,False,False,False,cruciverba a schema libero,True,False,anagramma,False,False,crocifisso,False,False,aeroplano,16,False,False,False,False,rompicapo,False,False,cruciverba tematico,False,False,cruciverba tematico,False,False
hobbies,cruciverba,cruciverba a schema fisso,parola-chiave,3,False,False,False,False,cruciverba per bambini,False,False,rebus,True,False,palindromo,False,False,croce,17,False,False,False,False,giochi di parole,False,False,cruciverba enigmistico,False,False,cruciverba criptico,False,False
hobbies,cruciverba,cruciverba crittografato,parola scambiata,4,False,False,False,False,cruciverba tematico,False,False,indovinello,False,False,acrostico,False,False,croce di sant'andrea,18,False,False,False,False,enigmista,False,False,cruciverba crittografato,True,True,cruciverba enigmistico,False,False
kitchenware,cucchiaio,cucchiaino,bicchiere,cucchiaio da cucina,False,False,False,False,cucchiaio da dessert,False,False,cucchiaio da tavola,False,False,cucchiaio di legno,True,False,tazza,tazza,False,False,False,False,cucchiaio da tavola,False,False,cucchiaio da tavola,False,False,cucchiaio da minestra,False,False
kitchenware,cucchiaio,cucchiaio da tè,tiglieto,cucchiaio da tavola,False,False,False,False,cucchiaio da minestra,False,False,cucchiaio da dessert,False,False,cucchiaio da tavola,False,False,piatto,colazione,False,False,False,False,cucchiaio da bambino,False,False,cucchiaio da cucina,False,False,cucchiaio da tavola,False,False
kitchenware,cucchiaio,cucchiaio di legno,tazza,cucchiaio per piatto,False,False,False,False,cucchiaio da zuppa,False,False,cucchiaio da tè,True,False,cucchiaio da cucina,False,False,piatti,spatola,False,False,False,False,cucchiaio da dessert,False,False,cucchiaio da dessert,False,False,cucchiaio da dessert,False,False
kitchenware,cucchiaio,cucchiaio da dolce,tazzina,cucchiaio per bicchiere,False,False,False,False,cucchiaio da gelato,False,False,cucchiaio da minestra,False,False,cucchiaio di plastica,False,False,piatto da cena,tazza da caffè,False,False,False,False,cucchiaio da pesce,False,False,cucchiaio da the,False,False,cucchiaio da tè,True,False
kitchenware,cucchiaio,cucchiaio da caffè,tazza da caffè,,False,False,False,False,cucchiaio da tè,True,False,cucchiaio da dolce,True,False,cucchiaio da yogurt,False,False,piatti da tavola,colino,False,False,False,False,cucchiaio da caffè,True,True,cucchiaio da minestra,False,False,cucchiaio da gelato,False,False
housing buildings,cucina,cucina italiana,cucina americana,stoviglia,False,False,False,False,cucina a gas,False,False,cucina in muratura,False,False,forno,False,False,fornace,frullatore,False,False,False,False,cucina moderna,False,False,cucina americana,False,False,fornello,False,False
housing buildings,cucina,cucina cinese,fornace,stoviglie,False,False,False,False,cucina etnica,False,False,cucina in acciaio,False,False,pentola,False,False,forno,lavastoviglie,False,False,False,False,cucina industriale,False,False,cucina lineare,False,False,tostapane,False,False
housing buildings,cucina,cucina vegetariana,cucina mobile,piastra,False,False,False,False,cucina molecolare,False,False,cucina a gas,False,False,padella,False,False,grattacielo,fornace,False,False,False,False,cucina tradizionale,False,False,cucina in muratura,False,False,caffettiera,False,False
housing buildings,cucina,cucina giapponese,forni,fornello,False,False,False,False,cucina vegetariana,True,False,cucina in legno,False,False,teglia,False,False,tostapane,lavatrice,False,False,False,False,cucina italiana,True,False,cucina con penisola,False,False,bollitore,False,False
housing buildings,cucina,cucina ad angolo,cucina da lavoro,frigorifero,False,False,False,False,cucina vegana,False,False,cucina elettrica,False,False,camino,False,False,lavatrice,tostapane,False,False,False,False,cucina cinese,True,False,cucina rustica,False,False,armadio,False,False
body parts,cuore,cuore anatomico,aorta,ventricolo,False,False,False,False,cuore umano,True,False,cuore umano,True,False,cuore umano,True,False,cuore umano,simbolo del cuore,False,False,True,False,cuore umano,True,False,cuore umano,True,False,cuore umano,True,False
body parts,cuore,cuore umano,ventricoli,corda,False,False,False,False,cuore di maiale,False,False,cuore di pesce,False,False,cardiologia,False,False,cuore di legno,cardiologo,False,False,False,False,cuore di cristallo,False,False,cuore artificiale,False,False,cuore di pollo,False,False
body parts,cuore,cuore spezzato,cardiomioplastica,ventricoli,False,False,False,False,cuore di pollo,False,False,cuore di pomodoro,False,False,cuore di pietra,True,False,cuore di carta,ecg,False,False,False,False,cuore di vetro,False,False,cuore sano,False,False,cuore di una stella,False,False
body parts,cuore,cuore animale,cuore umano,cor,False,False,True,False,cuore di agnello,False,False,cuore animale,True,True,cuore animale,True,True,cuore di vetro,cardiologia,False,False,False,False,cuore stellare,False,False,cuore malato,False,False,cuore di una città,False,False
body parts,cuore,cuore di pietra,coronarie,atrio,False,False,False,False,cuore di bue,False,False,cuore di merluzzo,False,False,cuore di legno,False,False,cuore di pietra,aritmia,False,False,True,True,cuore di ghiaccio,False,False,cuore pulsante,False,False,cuore animale,True,False
furnishings/fittings,cuscino,cuscino in memory foam,cuscino da letto,cuscino per letto,False,False,False,False,cuscino a forma di cuore,False,False,cuscino di piuma,True,False,cuscino da letto,False,False,cuscino da letto,cuscino da letto,False,False,False,False,cuscino da letto,False,False,cuscino da seduta,False,False,cuscino per il collo,False,False
furnishings/fittings,cuscino,cuscino di piuma,cuscino per letto,cuscino da letto,False,False,False,False,cuscino per il collo,False,False,cuscino di supporto,False,False,cuscino a forma di animale,False,False,cuscino da sedere,poltrona,False,False,False,False,cuscino da sedere,False,False,cuscino da viaggio,False,False,cuscino per la testa,False,False
furnishings/fittings,cuscino,cuscino da divano,cuscino per la sedia,cuscino per la testa,False,False,False,False,cuscino da viaggio,False,False,cuscino per la schiena,False,False,cuscino a forma di cuore,False,False,cuscino di neoprene,divano,False,False,False,False,cuscino per testa,False,False,cuscino ortopedico,True,False,cuscino per la schiena,False,False
furnishings/fittings,cuscino,cuscino ortopedico,cuscino da viaggio,cuscino per sedere,False,False,False,False,cuscino da spiaggia,False,False,cuscino per la testa,False,False,cuscino da poltrona,False,False,cuscino di poliuretano,sedia,False,False,False,False,cuscino per schiena,False,False,cuscino da sole,False,False,cuscino per la gravidanza,False,False
furnishings/fittings,cuscino,cuscino di lattice,cuscino a pelo,cuscino per il piede,False,False,False,False,cuscino ortopedico,True,False,cuscino di piumino,False,False,cuscino da viaggio,False,False,cuscino di silicone,letto,False,False,False,False,cuscino sferico,False,False,cuscino da meditazione,False,False,cuscino per il divano,False,False
animals,delfino,delfino comune,delfino comune,squalo,False,False,True,True,delfino comune,True,True,delfino comune,True,True,delfino comune,True,True,delfino comune,delfino bianco,True,False,True,True,delfino comune,True,True,delfino comune,True,True,delfino comune,True,True
animals,delfino,orca,delphinus capensis,delfino comune,True,False,False,False,stenella striata,False,False,delfino azzurro,False,False,delfino del mediterraneo,False,False,delfino bianco,delfino grigio,False,False,True,False,delfino spada,False,False,tursiops truncatus,False,False,tursiops truncatus,False,False
animals,delfino,delfino rosa,pesce,orca,True,False,False,False,stenella coeruleoalba,False,False,delfino del giappone,False,False,delfino del pacifico,False,False,delfino rosso,delfino gigante,False,False,False,False,delfino del mar rosso,False,False,delfino di risso,False,False,delfino di risso,False,False
animals,delfino,delfino bianco,delfino azzurro,squalo mako,False,False,False,False,stenella,False,False,delfino del pacifico,False,False,delfino orca,False,False,delfino grigio,delfino saltante,False,False,False,False,delfino rosso,False,False,delfino dal becco bianco,False,False,delfino dal naso a bottiglia,False,False
furniture,divano,divano letto,divano a sedere,divano da letto,False,False,False,False,divano letto,True,True,divano letto,True,True,divano a due posti,True,False,poltrona,sofa,False,False,False,False,divano a due posti,True,False,divano letto,True,True,divano a due posti,True,False
furniture,divano,divano a due posti,divano a schiena,sofà,False,False,False,False,divano a due posti,True,True,divano reclinabile,False,False,divano a cuscini,False,False,sofa,canape,False,False,False,False,divano da giardino,False,False,divano modulare,False,False,divano a l,False,False
furniture,divano,divano ad angolo,divano a tavola,divano-letto,False,False,False,False,divano a tre posti,True,False,divano a tre posti,True,False,divano a tre posti,True,False,canapé,poltrona,False,False,False,False,divano reclinabile,False,False,divano reclinabile,False,False,divano chesterfield,False,False
furniture,divano,divano a tre posti,divano ottico,divano da gioco,False,False,False,False,pouf,False,False,divano a due posti,True,False,divano a quattro posti,False,False,divano letto,ottomano,False,False,True,False,divano a rotelle,False,False,divano chesterfield,False,False,divano letto,True,False
furniture,divano,divano con penisola,divano-sofà,divano da pranzo,False,False,False,False,divano a scomparsa,False,False,divano angolare,False,False,divano a cinque posti,False,False,divano a schienale,daybed,False,False,False,False,divano da giorno,False,False,divano in pelle,False,False,divano a tre posti,True,False
plants,edera,edera rampicante,acacia,acacia,False,False,False,False,edera comune,True,False,edera pendula,False,False,edera comune,True,False,edera comune,edera comune,True,False,True,False,edera comune,True,False,edera comune,True,False,hedera helix,False,False
plants,edera,edera velenosa,eucalyptus,acanto,False,False,False,False,edera terrestre,False,False,edera inglese,False,False,edera di mare,False,False,edera americana,edera americana,False,False,False,False,edera gialla,False,False,edera giapponese,False,False,hedera colchica,False,False
plants,edera,edera comune,pianta,acero,False,False,False,False,edera canadese,False,False,edera perenne,False,False,erba,False,False,edera nera,edera variegata,False,False,False,False,edera bianca,False,False,edera variegata,False,False,edera comune,True,True
animals,elefante,elefante africano,elefante africano,elefante africano,True,True,True,True,elefante africano,True,True,elefante africano,True,True,elefante africano,True,True,elefante africano,elefante africano,True,True,True,True,african elephant,False,False,africano,False,False,elefante africano,True,True
animals,elefante,elefante indiano,african elephant,elefante asiatico,True,False,False,False,elefante asiatico,True,False,elefante marino,False,False,elefante di sumatra,False,False,elefante asiatico,elefante asiatico,True,False,True,False,elefante africano,True,False,elefante africano,True,False,elefante marino,False,False
animals,elefante,elefante asiatico,africa,elefante indiano,True,False,False,False,elefante nano,False,False,elefante nano,False,False,elefante asiatico,True,True,elefante africano occidentale,elefante indiano,True,False,False,False,indian elephant,False,False,asiatico,False,False,elefante asiatico,True,True
vehicles,elicottero,elicottero militare,bell 47,elicottero militare,True,True,False,False,elicottero leggero,False,False,elicottero da trasporto,False,False,helicottero,False,False,elicottero militare,elicottero militare,True,True,True,True,elicottero militare,True,True,elicottero da turismo,False,False,elicottero da trasporto,False,False
vehicles,elicottero,elicottero del pronto soccorso,elicottero militare,elicottero da trasporto,False,False,True,False,hughes 500,False,False,elicottero militare,True,False,helicoptero,False,False,elicottero civile,elicottero da ricerca,False,False,True,False,elicottero da trasporto,False,False,elicottero da addestramento,False,False,elicottero da combattimento,False,False
vehicles,elicottero,elicottero privato,helicoptero,elicottero per soccorso,False,False,False,False,westland lynx,False,False,elicottero da ricerca e soccorso,False,False,drone,False,False,elicottero da ricognizione,elicottero da trasporto,False,False,False,False,elicottero da ricognizione,False,False,elicottero da trasporto,False,False,elicottero da ricognizione,False,False
vehicles,elicottero,elicottero da guerra,bell 212,elicottero medico,False,False,False,False,westland apache,False,False,elicottero da turismo,False,False,elicottero da trasporto,False,False,elicottero da trasporto,elicottero da ambulanza,False,False,False,False,elicottero da soccorso,False,False,elicottero leggero,False,False,elicottero da soccorso,False,False
vehicles,elicottero,elicottero civile,bell 412,elicottero di polizia,False,False,False,False,hughes 300,False,False,elicottero da combattimento,False,False,elicottero da ricerca e salvataggio,False,False,elicottero da soccorso,elicottero da soccorso,False,False,False,False,elicottero da addestramento,False,False,elicottero medio,False,False,elicottero da turismo,False,False
stationery,evidenziatore,evidenziatore giallo,marker,penna,False,False,False,False,pastello,False,False,evidenziatore a matita,False,False,pennarelli,False,False,monitor,microfono,False,False,False,False,evidenziatore rosso,False,False,evidenziatore a penna,False,False,evidenziatore giallo,True,True
stationery,evidenziatore,evidenziatore verde,penna,pennarello,False,False,False,False,evidenziatore liquido,False,False,evidenziatore a penna,False,False,pennarello,False,False,camerino,fotocamera,False,False,False,False,evidenziatore verde,True,True,evidenziatore fluorescente,True,False,evidenziatore verde,True,True
stationery,evidenziatore,evidenziatore fluorescente,ricerca,stilo,False,False,False,False,pennarello,False,False,evidenziatore a pennarello,False,False,matita,False,False,strumento di misura,grafico,False,False,False,False,evidenziatore giallo,True,False,evidenziatore da ufficio,False,False,evidenziatore rosso,False,False
stationery,evidenziatore,evidenziatore stabilo,stilografo,stilografo,False,False,False,False,evidenziatore a pennarello,False,False,,False,False,pennarelli a cera,False,False,telefono,telescopio,False,False,False,False,evidenziatore blu,False,False,evidenziatore cancellabile,False,False,evidenziatore rosa,False,False
stationery,evidenziatore,evidenziatore a punta fine,pennarello,stiletto,False,False,False,False,matita,False,False,,False,False,,False,False,proiettore,oculoscopio,False,False,False,False,evidenziatore arancione,False,False,evidenziatore multicolore,False,False,evidenziatore blu,False,False
clothes,felpa,felpa con cappuccio,birra,jeans,False,False,False,False,felpa con cappuccio,True,True,felpa da sci,False,False,seta,False,False,borsa,felpa bianca,False,False,False,False,felpa usata,False,False,felpa con cappuccio,True,True,felpa con cappuccio,True,True
