participant,category,concept,concept_eng,exemplar,rank,abs_freq
iter1,HOBBIES,computer,computer,rack-mount server,33,0.0
iter1,HOBBIES,computer,computer,tower server,34,19.0
iter1,HOBBIES,computer,computer,rack,35,17964.0
iter1,FURNITURE,comò,dresser,scatola a molla,1,43.0
iter1,FURNITURE,comò,dresser,scatola a sfera,2,0.0
iter1,FURNITURE,comò,dresser,scatola a scomparsa,3,1.0
iter1,FURNITURE,comò,dresser,scatola a sorpresa,4,24.0
iter1,FURNITURE,comò,dresser,scatola fortunata,5,0.0
iter1,FURNITURE,comò,dresser,scatola di pandora,6,21.0
iter1,FURNITURE,comò,dresser,scatola di natale,7,22.0
iter1,FURNITURE,comò,dresser,scatola di caramelle,8,21.0
iter1,FURNITURE,comò,dresser,scatola di sicurezza,9,23.0
iter1,FURNITURE,comò,dresser,scatola di regali,10,16.0
iter1,FURNITURE,comò,dresser,scatola di misteri,11,0.0
iter1,FURNITURE,comò,dresser,scatola di spari,12,1.0
iter1,FURNITURE,comò,dresser,scatola di speranza,13,4.0
iter1,FURNITURE,comò,dresser,scatola di meraviglie,14,5.0
iter1,FURNITURE,comò,dresser,scatola di sorpresa virtuale,15,0.0
iter1,FURNITURE,comò,dresser,scatola di gioco,16,22.0
iter1,FURNITURE,comò,dresser,scatola di cibo,17,20.0
iter1,FURNITURE,comò,dresser,scatola di fr,18,0.0
iter1,ANIMALS,coniglio,rabbit,coniglio selvatico,1,452.0
iter1,ANIMALS,coniglio,rabbit,coniglio domestico,2,62.0
iter1,ANIMALS,coniglio,rabbit,coniglio da caccia,3,0.0
iter1,ANIMALS,coniglio,rabbit,coniglio europeo,4,70.0
iter1,ANIMALS,coniglio,rabbit,coniglio americano,5,2.0
iter1,ANIMALS,coniglio,rabbit,coniglio d'india,6,0.0
iter1,ANIMALS,coniglio,rabbit,coniglio di new zealand,7,0.0
iter1,ANIMALS,coniglio,rabbit,coniglio cinese,8,4.0
iter1,ANIMALS,coniglio,rabbit,coniglio di polaina,9,0.0
iter1,ANIMALS,coniglio,rabbit,coniglio di marca,10,0.0
iter1,ANIMALS,coniglio,rabbit,coniglio di carta,11,18.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per quadro,1,210.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per specchio,2,79.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per fotografia,3,21.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per tv,4,14.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per monitaore,5,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per finestre,6,49.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per porte,7,20.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per tavole,8,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per quadro a tema,9,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per tavola rotonda,10,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per tavola rettangolare,11,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per tavola quadra,12,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per tavola triangolare,13,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per tavola ellittica,14,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per tavola ovale,15,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per tavola trapezoidale,16,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,cornice per tavola circolare,17,0.0
iter1,FURNISHINGS/FITTINGS,cornice,frame,corn,18,11909.0
iter1,FURNITURE,credenza,cupboard,credenza a quattro gambe,1,0.0
iter1,FURNITURE,credenza,cupboard,credenza a due gambe,2,0.0
iter1,FURNITURE,credenza,cupboard,credenza con porta,3,3.0
iter1,FURNITURE,credenza,cupboard,credenza senza porta,4,0.0
iter1,FURNITURE,credenza,cupboard,credenza con vetrina,5,26.0
iter1,FURNITURE,credenza,cupboard,credenza industriale,6,7.0
iter1,FURNITURE,credenza,cupboard,credenza per cucina,7,13.0
iter1,FURNITURE,credenza,cupboard,credenza per ufficio,8,0.0
iter1,FURNITURE,credenza,cupboard,credenza per bagno,9,0.0
iter1,FURNITURE,credenza,cupboard,credenza per vestibulo,10,0.0
iter1,FURNITURE,credenza,cupboard,credenza per sale da pranzo,11,0.0
iter1,FURNITURE,credenza,cupboard,credenza per biblioteca,12,0.0
iter1,FURNITURE,credenza,cupboard,credenza per laboratorio,13,0.0
iter1,FURNITURE,credenza,cupboard,credenza per bar,14,0.0
iter1,FURNITURE,credenza,cupboard,credenza per laboratorio fotografico,15,0.0
iter1,FURNITURE,credenza,cupboard,credenza per laboratorio chimico,16,0.0
iter1,FURNITURE,credenza,cupboard,credenza per laboratorio scientifico,17,0.0
iter1,FURNITURE,credenza,cupboard,credenza per laboratorio di ricerca,18,0.0
iter1,FURNITURE,credenza,cupboard,credenza,19,284378.0
iter1,HOBBIES,cruciverba,crossword,puzzola,1,4554.0
iter1,HOBBIES,cruciverba,crossword,croce intersecata,2,0.0
iter1,HOBBIES,cruciverba,crossword,enigma a matrice,3,0.0
iter1,HOBBIES,cruciverba,crossword,parola mista,4,10.0
iter1,HOBBIES,cruciverba,crossword,enigma a parole crociate,5,0.0
iter1,HOBBIES,cruciverba,crossword,enigma a parole incrociate e miste,6,0.0
iter1,HOBBIES,cruciverba,crossword,enigma a parole e numeri,7,0.0
iter1,HOBBIES,cruciverba,crossword,enigma a tema,8,10.0
iter1,HOBBIES,cruciverba,crossword,enigma a tema e numeri,9,0.0
iter1,HOBBIES,cruciverba,crossword,"enigma a tema, parole e numeri",10,0.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da tavola,1,78.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da neonato,2,0.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da bambino,3,1.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da cane,4,0.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da cavallo,5,0.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da pesce,6,5.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da pesca,7,0.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da gelato,8,21.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da zuppe,9,1.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da brodo,10,20.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da curry,11,0.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da risotto,12,5.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da salsa,13,7.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da vino,14,0.0
iter1,KITCHENWARE,cucchiaio,spoon,cucchiaio da caffè,15,27.0
iter1,KITCHENWARE,cucchiaio,spoon,,16,0.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina moderna,1,5354.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina tradizionale,2,23190.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina italiana,3,415.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina cinese,4,78.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina indiana,5,60.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina francese,6,64.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina messicana,7,53.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina mediterranea,8,287.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina americana,9,1078.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina giapponese,10,91.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina coreana,11,30.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina vietnamita,12,569.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina thailandese,13,39.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina spagnola,14,36.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina portoghese,15,473.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina svedese,16,273.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina danese,17,166.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina norvegese,18,115.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina finlandese,19,129.0
iter1,HOUSING BUILDINGS,cucina,kitchen,cucina russa,20,800.0
iter1,BODY PARTS,cuore,heart,cuore umano,1,98.0
iter1,BODY PARTS,cuore,heart,cuore animale,2,104.0
iter1,BODY PARTS,cuore,heart,cuore vegetale,3,20.0
iter1,BODY PARTS,cuore,heart,cuore di ghiaccio,4,68.0
iter1,BODY PARTS,cuore,heart,cuore di vetro,5,42.0
iter1,BODY PARTS,cuore,heart,cuore di diamante,6,22.0
iter1,BODY PARTS,cuore,heart,cuore stellare,7,18.0
iter1,BODY PARTS,cuore,heart,cuore atomico,8,23.0
iter1,BODY PARTS,cuore,heart,cuore di un sistema circulatorio,9,0.0
iter1,BODY PARTS,cuore,heart,cuore di un reame,10,0.0
iter1,BODY PARTS,cuore,heart,cuore di una carta,11,4.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino da letto,1,46.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino da sedere,2,4.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino gonfiabile,3,421.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino decorativo,4,44.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per testa,5,2.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per ginocchio,6,58.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per schiena,7,6.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per gomiti,8,6.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per piedi,9,12.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per sedia,10,310.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per autostrada,11,0.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per giochi,12,1.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per bambini,13,40.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per animali,14,26.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per sedia a rotelle,15,15.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per sedie ergonomiche,16,0.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino per sedie gonfiabili,17,0.0
iter1,FURNISHINGS/FITTINGS,cuscino,pillow,,18,0.0
iter1,ANIMALS,delfino,dolphin,delfino comune,1,246.0
iter1,ANIMALS,delfino,dolphin,delfino bottnico,2,0.0
iter1,ANIMALS,delfino,dolphin,delfino del pacifico,3,12.0
iter1,ANIMALS,delfino,dolphin,delfino del mar bianco,4,0.0
iter1,ANIMALS,delfino,dolphin,delfino striato,5,10.0
iter1,ANIMALS,delfino,dolphin,delfino rosso,6,44.0
iter1,ANIMALS,delfino,dolphin,delfino spada,7,1.0
iter1,ANIMALS,delfino,dolphin,delfino tucetono,8,0.0
iter1,ANIMALS,delfino,dolphin,delfino tucetono del,9,0.0
iter1,FURNITURE,divano,sofa,divano a canape,1,0.0
iter1,FURNITURE,divano,sofa,divano a piedistallo,2,0.0
iter1,FURNITURE,divano,sofa,divano a schiena incurvata,3,0.0
iter1,FURNITURE,divano,sofa,divano a cuscino,4,2.0
iter1,FURNITURE,divano,sofa,divano a rotelle,5,3.0
iter1,FURNITURE,divano,sofa,divano letto,6,2284.0
iter1,FURNITURE,divano,sofa,divano da giardino,7,42.0
iter1,FURNITURE,divano,sofa,divano da bagno,8,0.0
iter1,FURNITURE,divano,sofa,divano da studio,9,0.0
iter1,FURNITURE,divano,sofa,divano da tavolo,10,0.0
iter1,FURNITURE,divano,sofa,divano da gara,11,0.0
iter1,FURNITURE,divano,sofa,divano da parco,12,0.0
iter1,FURNITURE,divano,sofa,divano da pranzo,13,4.0
iter1,FURNITURE,divano,sofa,divano da tavola calda,14,0.0
iter1,FURNITURE,divano,sofa,divano da tavola fredda,15,0.0
iter1,FURNITURE,divano,sofa,divano da tavola da gioco,16,0.0
iter1,FURNITURE,divano,sofa,divano da tavola da mangiare,17,0.0
iter1,FURNITURE,divano,sofa,divano da tavola da pranzo,18,0.0
iter1,PLANTS,edera,ivy,edera comune,1,162.0
iter1,PLANTS,edera,ivy,edera americana,2,2.0
iter1,PLANTS,edera,ivy,edera rossa,3,44.0
iter1,PLANTS,edera,ivy,edera bianca,4,22.0
iter1,PLANTS,edera,ivy,edera gialla,5,2.0
iter1,PLANTS,edera,ivy,edera violetta,6,1.0
iter1,PLANTS,edera,ivy,edera d'argenta,7,0.0
iter1,PLANTS,edera,ivy,edera di capodimonte,8,0.0
iter1,PLANTS,edera,ivy,edera di tasmania,9,0.0
iter1,PLANTS,edera,ivy,edera di virginia,10,0.0
iter1,ANIMALS,elefante,elephant,african elephant,1,11.0
iter1,ANIMALS,elefante,elephant,asian elephant,2,26.0
iter1,ANIMALS,elefante,elephant,indian elephant,3,4.0
iter1,ANIMALS,elefante,elephant,savanna elephant,4,0.0
iter1,ANIMALS,elefante,elephant,forest elephant,5,0.0
iter1,ANIMALS,elefante,elephant,pygmy elephant,6,0.0
iter1,ANIMALS,elefante,elephant,woolly elephant,7,0.0
iter1,ANIMALS,elefante,elephant,mammoth elephant,8,0.0
iter1,ANIMALS,elefante,elephant,deccan elephant,9,0.0
iter1,VEHICLES,elicottero,helicopter,elicottero militare,1,136.0
iter1,VEHICLES,elicottero,helicopter,elicottero da trasporto,2,473.0
iter1,VEHICLES,elicottero,helicopter,elicottero da soccorso,3,58.0
iter1,VEHICLES,elicottero,helicopter,elicottero da eliservizi,4,0.0
iter1,VEHICLES,elicottero,helicopter,elicottero da polizia,5,0.0
iter1,VEHICLES,elicottero,helicopter,elicottero da elitrasporto,6,0.0
iter1,VEHICLES,elicottero,helicopter,elicottero da osservazione,7,16.0
iter1,VEHICLES,elicottero,helicopter,elicottero da ricognizione,8,90.0
iter1,VEHICLES,elicottero,helicopter,elicottero da ricerca e soccorso,9,19.0
iter1,VEHICLES,elicottero,helicopter,elicottero da elispezzonamento,10,0.0
iter1,VEHICLES,elicottero,helicopter,elicottero da elisalvataggio,11,0.0
iter1,VEHICLES,elicottero,helicopter,elicottero da eliscolta,12,0.0
iter1,VEHICLES,elicottero,helicopter,elicottero da elisurveillance,13,0.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di testo,1,2.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di codice,2,4.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di errore,3,0.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di traccia,4,0.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di segnali,5,0.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di priorità,6,0.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di attività,7,0.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di modifica,8,0.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di sintassi,9,15.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di riferimenti,10,0.0
iter1,STATIONERY,evidenziatore,marker,evidenziatore di tag,11,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa greca,1,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa indiana,2,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa italiana,3,1.0
iter1,CLOTHES,felpa,sweatshirt,felpa messicana,4,1.0
iter1,CLOTHES,felpa,sweatshirt,felpa thai,5,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa vegana,6,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa vegetariana,7,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di pollo,8,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di manzo,9,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di pesce,10,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di pesce fritti,11,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di pollo curry,12,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di burro di arachide,13,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di soia,14,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di quinoa,15,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di riso,16,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di fratelli benneton,17,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di marinara,18,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di pomodoro,19,0.0
iter1,CLOTHES,felpa,sweatshirt,felpa di bolognese,20,0.0
iter1,CLOTHES,felpa,sweatshirt,fel,21,2237.0
iter1,PLANTS,ficus,rubber plant,ficus lyrata,1,202.0
iter1,PLANTS,ficus,rubber plant,ficus pumila,2,182.0
iter1,PLANTS,ficus,rubber plant,ficus elastica,3,648.0
iter1,PLANTS,ficus,rubber plant,ficus benjamina,4,838.0
iter1,PLANTS,ficus,rubber plant,ficus microcarpa,5,218.0
iter1,PLANTS,ficus,rubber plant,ficus lutea,6,4.0
iter1,PLANTS,ficus,rubber plant,ficus sycomorus,7,78.0
iter1,PLANTS,ficus,rubber plant,ficus nitida,8,26.0
iter1,PLANTS,ficus,rubber plant,ficus sepiaria,9,0.0
iter1,PLANTS,ficus,rubber plant,ficus pumilifolia,10,0.0
iter1,PLANTS,ficus,rubber plant,ficus macleanii,11,0.0
iter1,HOUSING BUILDINGS,finestra,window,finestra a vetro singolo,1,22.0
iter1,HOUSING BUILDINGS,finestra,window,finestra a vetro doppio,2,13.0
iter1,HOUSING BUILDINGS,finestra,window,finestra in alluminio,3,44.0
iter1,HOUSING BUILDINGS,finestra,window,finestra in legno,4,60.0
iter1,HOUSING BUILDINGS,finestra,window,finestra aperta,5,464.0
iter1,HOUSING BUILDINGS,finestra,window,finestra chiusa,6,88.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con vetro sicuro,7,0.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con vetro antisolare,8,0.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con vetro termico,9,23.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con vetro tintato,10,0.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con griglia,11,9.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con vetro infrangibile,12,1.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con vetro laminoato,13,0.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con vetro antiruggine,14,0.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con vetro antisolare e antiruggine,15,0.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con vetro temperato,16,2.0
iter1,HOUSING BUILDINGS,finestra,window,finestra con,17,504.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso fiori,1,192.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vasetto fiori,2,6.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,urna fiori,3,0.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di porcellana,4,371.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di metallo,5,20.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di vetro,6,50.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,giardiniere,7,28648.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di bambù,8,12.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di terracotta,9,36.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di plastica,10,38.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di cristallo,11,581.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di vetro colorato,12,13.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di vetro murato,13,0.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di vetro sferico,14,0.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di vetro con figure,15,0.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di vetro con motivi floreali,16,0.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di vetro con motivi geometrici,17,0.0
iter1,FURNISHINGS/FITTINGS,fioriera,flowerpot,vaso di vetro con motivi zod,18,0.0
iter1,STATIONERY,foglio,sheet,carta da scrittura,1,50.0
iter1,STATIONERY,foglio,sheet,foglio di piante,2,3.0
iter1,STATIONERY,foglio,sheet,foglio di calcolo,3,74.0
iter1,STATIONERY,foglio,sheet,foglio di carta moneta,4,4.0
iter1,STATIONERY,foglio,sheet,foglio di parchmento,5,0.0
iter1,STATIONERY,foglio,sheet,foglio di giornale,6,66.0
iter1,STATIONERY,foglio,sheet,foglio di carta igienica,7,26.0
iter1,STATIONERY,foglio,sheet,foglio di carta da cucina,8,52.0
iter1,STATIONERY,foglio,sheet,foglio di carta da parati,9,40.0
iter1,STATIONERY,foglio,sheet,foglio di carta da musica,10,13.0
iter1,STATIONERY,foglio,sheet,foglio di carta da legno,11,1.0
iter1,STATIONERY,foglio,sheet,foglio di carta da stampa,12,22.0
iter1,STATIONERY,foglio,sheet,foglio di carta da filtro,13,20.0
iter1,STATIONERY,foglio,sheet,foglio di,14,526.0
iter1,KITCHENWARE,forbice,scissors,forbice da tagliare il filo,1,0.0
iter1,KITCHENWARE,forbice,scissors,forbice da cucito,2,25.0
iter1,KITCHENWARE,forbice,scissors,forbice da cucina,3,72.0
iter1,KITCHENWARE,forbice,scissors,forbice da legare,4,0.0
iter1,KITCHENWARE,forbice,scissors,forbice da tagliare il metallo,5,0.0
iter1,KITCHENWARE,forbice,scissors,forbice da tagliare il filo elettrico,6,0.0
iter1,KITCHENWARE,forbice,scissors,forbice da tagliare il filo di vetro,7,0.0
iter1,KITCHENWARE,forbice,scissors,forbice da tagliare il filo di plastica,8,0.0
iter1,KITCHENWARE,forbice,scissors,forbice da tagliare il filo di gomma,9,0.0
iter1,KITCHENWARE,forbice,scissors,forbice da tagliare il filo di peluche,10,0.0
iter1,KITCHENWARE,forbice,scissors,forbice da tagliare il filo di seta,11,0.0
iter1,KITCHENWARE,forbice,scissors,forbice da tagliare il fil,12,0.0
iter1,KITCHENWARE,forchetta,fork,forchetta da tavola,1,52.0
iter1,KITCHENWARE,forchetta,fork,forchetta da pasta,2,4.0
iter1,KITCHENWARE,forchetta,fork,forchetta da barbecue,3,8.0
iter1,KITCHENWARE,forchetta,fork,forchetta da cucina,4,24.0
iter1,KITCHENWARE,forchetta,fork,forchetta da picnic,5,2.0
iter1,KITCHENWARE,forchetta,fork,forchetta da setta,6,0.0
iter1,KITCHENWARE,forchetta,fork,forchetta da pesce,7,42.0
iter1,KITCHENWARE,forchetta,fork,forchetta da carne,8,20.0
iter1,KITCHENWARE,forchetta,fork,forchetta da frutta,9,23.0
iter1,KITCHENWARE,forchetta,fork,forchetta da verdure,10,0.0
iter1,KITCHENWARE,forchetta,fork,forchetta da insalata,11,11.0
iter1,KITCHENWARE,forchetta,fork,forchetta da antipasto,12,3.0
iter1,KITCHENWARE,forchetta,fork,forchetta da contorno,13,0.0
iter1,KITCHENWARE,forchetta,fork,forchetta da dessert,14,24.0
iter1,KITCHENWARE,forchetta,fork,forchetta da buffet,15,1.0
iter1,KITCHENWARE,forchetta,fork,forchetta da festa,16,0.0
iter1,KITCHENWARE,forchetta,fork,forchetta da cucina da camping,17,0.0
iter1,FOODS,formaggio,cheese,mozzarella,1,41520.0
iter1,FOODS,formaggio,cheese,parmigiano-reggiano,2,8944.0
iter1,FOODS,formaggio,cheese,cheddar,3,4842.0
iter1,FOODS,formaggio,cheese,gorgonzola,4,31790.0
iter1,FOODS,formaggio,cheese,feta,5,14230.0
iter1,FOODS,formaggio,cheese,brie,6,15394.0
iter1,FOODS,formaggio,cheese,camembert,7,5150.0
iter1,FOODS,formaggio,cheese,pecorino,8,28196.0
iter1,FOODS,formaggio,cheese,gouda,9,2998.0
iter1,FOODS,formaggio,cheese,blue cheese,10,381.0
iter1,FOODS,formaggio,cheese,ricotta,11,43048.0
iter1,FOODS,formaggio,cheese,pepper jack,12,26.0
iter1,FOODS,formaggio,cheese,swiss,13,35202.0
iter1,FOODS,formaggio,cheese,fondue,14,2648.0
iter1,FOODS,formaggio,cheese,halloumi,15,472.0
iter1,FOODS,formaggio,cheese,paneer,16,764.0
iter1,FOODS,formaggio,cheese,goat cheese,17,62.0
iter1,FOODS,formaggio,cheese,mascarpone,18,44149.0
iter1,FOODS,formaggio,cheese,cream cheese,19,726.0
iter1,FOODS,formaggio,cheese,quarggliote,20,0.0
iter1,FOODS,formaggio,cheese,limburger,21,206.0
iter1,FOODS,formaggio,cheese,roquefort,22,3896.0
iter1,FOODS,formaggio,cheese,stilton,23,7444.0
iter1,FOODS,formaggio,cheese,munster,24,8602.0
iter1,FOODS,formaggio,cheese,provolone,25,13004.0
iter1,FOODS,formaggio,cheese,raclette,26,3078.0
iter1,FOODS,formaggio,cheese,emmental,27,2495.0
iter1,FOODS,formaggio,cheese,colby,28,3291.0
iter1,FOODS,formaggio,cheese,monterey jack,29,22.0
iter1,FOODS,formaggio,cheese,,30,0.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia digitale,1,362.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia tradizionale,2,419.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia aerea,3,136.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia underwater,4,2.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia macro,5,798.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia panoramica,6,810.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia infrarossa,7,64.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia 3d,8,172.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,selfie,9,18240.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia di paesaggio,10,32.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia di natura,11,283.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia di animali,12,215.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia di architettura,13,968.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia di moda,14,2126.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia di gatti e cacciatori,15,0.0
iter1,FURNISHINGS/FITTINGS,fotografia,photography,fotografia di cibo,16,127.0
iter1,FOODS,frutta,fruit,banana,1,33180.0
iter1,FOODS,frutta,fruit,mela,2,40206.0
iter1,FOODS,frutta,fruit,arancia,3,42112.0
iter1,FOODS,frutta,fruit,pera,4,33706.0
iter1,FOODS,frutta,fruit,fico,5,25534.0
iter1,FOODS,frutta,fruit,limone,6,37054.0
iter1,FOODS,frutta,fruit,pesca,7,35642.0
iter1,FOODS,frutta,fruit,kiwi,8,33352.0
iter1,FOODS,frutta,fruit,uva,9,33032.0
iter1,FOODS,frutta,fruit,mango,10,35254.0
iter1,FOODS,frutta,fruit,ananas,11,53848.0
