participant,category,concept,concept_eng,exemplar,rank,abs_freq
iter2,FOODS,cioccolato,chocolate,cioccolata con crema,3,12.0
iter2,FOODS,cioccolato,chocolate,cioccolata con bacon,4,0.0
iter2,FOODS,cioccolato,chocolate,cioccolata con banana,5,0.0
iter2,FOODS,cioccolato,chocolate,cioccolata con arancia,6,0.0
iter2,FOODS,cioccolato,chocolate,cioccolata con frullati,7,0.0
iter2,FOODS,cioccolato,chocolate,cioccolata con marshmallow,8,4.0
iter2,FOODS,cioccolato,chocolate,cioccolata con noci,9,0.0
iter2,FOODS,cioccolato,chocolate,cioccolata con caramello,10,2.0
iter2,FOODS,cioccolato,chocolate,cioccolata con pistacchi,11,0.0
iter2,FOODS,cioccolato,chocolate,cioccolata con almondi,12,0.0
iter2,FOODS,cioccolato,chocolate,cioccolata con caramello e noci,13,0.0
iter2,FOODS,cioccolato,chocolate,cioccolata con caramello e pistacchi,14,0.0
iter2,FOODS,cioccolato,chocolate,cioccolata con caramello,15,2.0
iter2,STATIONERY,colla,glue,colla di legno,1,10.0
iter2,STATIONERY,colla,glue,colla di carta,2,0.0
iter2,STATIONERY,colla,glue,colla di tela,3,0.0
iter2,STATIONERY,colla,glue,colla di nylon,4,0.0
iter2,STATIONERY,colla,glue,colla di silicone,5,4.0
iter2,STATIONERY,colla,glue,colla di acrilico,6,0.0
iter2,STATIONERY,colla,glue,colla di vetro,7,4.0
iter2,STATIONERY,colla,glue,colla di plastica,8,4.0
iter2,STATIONERY,colla,glue,colla di pvc,9,0.0
iter2,STATIONERY,colla,glue,colla di acrilico sintetico,10,0.0
iter2,STATIONERY,colla,glue,colla di acrilico naturale,11,0.0
iter2,STATIONERY,colla,glue,colla di poliuretano,12,0.0
iter2,STATIONERY,colla,glue,colla di silicone fluido,13,0.0
iter2,STATIONERY,colla,glue,colla di silicone sintetico,14,0.0
iter2,STATIONERY,colla,glue,colla di silicone naturale,15,0.0
iter2,STATIONERY,colla,glue,colla di silicone ad alto viscosità,16,0.0
iter2,BODY PARTS,collo,neck,collo,1,37834.0
iter2,BODY PARTS,collo,neck,collo di una persona,2,23.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di fiori,1,10.0
iter2,HOUSING BUILDINGS,colonna,column,colonna de' papiro,2,0.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di legno,3,40.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di marmo,4,46.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di granito,5,41.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di pietra,6,44.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di vetro,7,40.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di pietra nera,8,9.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di bronzo,9,40.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di ferro,10,42.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di cemento,11,46.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di acciaio,12,48.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di alluminio,13,16.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di vetro smerigliato,14,0.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di vetro ricoperta di pietra,15,0.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di vetro ricoperta di marmo,16,0.0
iter2,HOUSING BUILDINGS,colonna,column,colonna di vetro ricoperta,17,0.0
iter2,KITCHENWARE,coltello,knife,coltello da cucina,1,206.0
iter2,KITCHENWARE,coltello,knife,coltello da banco,2,12.0
iter2,KITCHENWARE,coltello,knife,coltello da cuc,3,1.0
iter2,FURNITURE,comodino,bedside table,comodino,1,32880.0
iter2,FURNITURE,comodino,bedside table,comodino in stile moderno,2,8.0
iter2,FURNITURE,comodino,bedside table,comodino in stile classico,3,8.0
iter2,FURNITURE,comodino,bedside table,comodino in stile minimalista,4,0.0
iter2,FURNITURE,comodino,bedside table,comodino in stile vintage,5,15.0
iter2,FURNITURE,comodino,bedside table,comodino in stile industriale,6,3.0
iter2,FURNITURE,comodino,bedside table,comodino in stile rustico,7,1.0
iter2,FURNITURE,comodino,bedside table,comodino in stile scandinavo,8,1.0
iter2,FURNITURE,comodino,bedside table,comodino in stile art déco,9,0.0
iter2,FURNITURE,comodino,bedside table,comodino in stile country,10,0.0
iter2,FURNITURE,comodino,bedside table,comodino in stile bohemian,11,0.0
iter2,FURNITURE,comodino,bedside table,comodino in stile shabby chic,12,5.0
iter2,FURNITURE,comodino,bedside table,comodino in stile nautico,13,0.0
iter2,FURNITURE,comodino,bedside table,comodino in stile eclectico,14,0.0
iter2,FURNITURE,comodino,bedside table,comodino in stile,15,23.0
iter2,HOBBIES,computer,computer,desktop,1,35954.0
iter2,HOBBIES,computer,computer,laptop,2,43154.0
iter2,HOBBIES,computer,computer,tablet,3,47800.0
iter2,HOBBIES,computer,computer,smartphone,4,33938.0
iter2,HOBBIES,computer,computer,server,5,34604.0
iter2,HOBBIES,computer,computer,mainframe,6,11328.0
iter2,HOBBIES,computer,computer,workstation,7,30964.0
iter2,HOBBIES,computer,computer,personal computer,8,3244.0
iter2,HOBBIES,computer,computer,home computer,9,240.0
iter2,HOBBIES,computer,computer,netbook,10,28738.0
iter2,HOBBIES,computer,computer,laptop computer,11,76.0
iter2,HOBBIES,computer,computer,touchscreen laptop,12,2.0
iter2,HOBBIES,computer,computer,gaming laptop,13,54.0
iter2,HOBBIES,computer,computer,notebook computer,14,57.0
iter2,HOBBIES,computer,computer,nettop computer,15,6.0
iter2,HOBBIES,computer,computer,mini computer,16,40.0
iter2,HOBBIES,computer,computer,server computer,17,37.0
iter2,HOBBIES,computer,computer,desktop computer,18,452.0
iter2,HOBBIES,computer,computer,personal desktop computer,19,0.0
iter2,HOBBIES,computer,computer,home desktop computer,20,0.0
iter2,HOBBIES,computer,computer,all-in-one computer,21,8.0
iter2,HOBBIES,computer,computer,desktop computer workstation,22,0.0
iter2,HOBBIES,computer,computer,desktop computer tower,23,1.0
iter2,HOBBIES,computer,computer,desktop computer monitor,24,0.0
iter2,HOBBIES,computer,computer,desktop computer keyboard,25,0.0
iter2,HOBBIES,computer,computer,desktop computer mouse,26,0.0
iter2,HOBBIES,computer,computer,desktop computer speakers,27,0.0
iter2,HOBBIES,computer,computer,desktop computer webcam,28,0.0
iter2,HOBBIES,computer,computer,desktop computer microphone,29,0.0
iter2,HOBBIES,computer,computer,desktop computer printer,30,0.0
iter2,HOBBIES,computer,computer,desktop computer scanner,31,0.0
iter2,HOBBIES,computer,computer,desktop computer shredder,32,0.0
iter2,HOBBIES,computer,computer,,33,0.0
iter2,FURNITURE,comò,dresser,comò,1,9425.0
iter2,FURNITURE,comò,dresser,com,2,17828.0
iter2,ANIMALS,coniglio,rabbit,coniglio,1,28814.0
iter2,ANIMALS,coniglio,rabbit,coniglio rosso,2,27.0
iter2,ANIMALS,coniglio,rabbit,coniglio bianco,3,2118.0
iter2,ANIMALS,coniglio,rabbit,coniglio nero,4,312.0
iter2,ANIMALS,coniglio,rabbit,coniglio gigante,5,224.0
iter2,ANIMALS,coniglio,rabbit,coniglio di legno,6,20.0
iter2,ANIMALS,coniglio,rabbit,coniglio di carta,7,18.0
iter2,ANIMALS,coniglio,rabbit,coniglio di plastica,8,16.0
iter2,ANIMALS,coniglio,rabbit,coniglio di porcellana,9,36.0
iter2,ANIMALS,coniglio,rabbit,coniglio di vetro,10,1.0
iter2,ANIMALS,coniglio,rabbit,coniglio di ceramica,11,5.0
iter2,ANIMALS,coniglio,rabbit,coniglio di legno scorciato,12,0.0
iter2,ANIMALS,coniglio,rabbit,coniglio di legno scorciato nero,13,0.0
iter2,ANIMALS,coniglio,rabbit,coniglio di legno scorciato bianco,14,0.0
iter2,ANIMALS,coniglio,rabbit,coniglio di legno scorciato rosso,15,0.0
iter2,ANIMALS,coniglio,rabbit,coniglio di legno sc,16,0.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice decorativo,1,22.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice di vetro,2,46.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in legno,3,118.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in cemento,4,86.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in stucco,5,39.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in alluminio,6,56.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in ferro,7,23.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in marmo,8,48.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in pietra,9,52.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in gesso,10,66.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in cartapesta,11,6.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in pvc,12,38.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in lamiera,13,21.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in acrilico,14,4.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in plexiglas,15,7.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in fibrocemento,16,0.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in fibrovetro,17,0.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice in fibrocemento con pvc,18,0.0
iter2,FURNISHINGS/FITTINGS,cornice,frame,cornice,19,34654.0
iter2,FURNITURE,credenza,cupboard,credenza moderna,1,249.0
iter2,FURNITURE,credenza,cupboard,credenza tradizionale,2,23.0
iter2,FURNITURE,credenza,cupboard,credenza in stile,3,23.0
iter2,FURNITURE,credenza,cupboard,credenza in stile contemporaneo,4,3.0
iter2,HOBBIES,cruciverba,crossword,cruciverba,1,18600.0
iter2,HOBBIES,cruciverba,crossword,sudoku,2,10956.0
iter2,HOBBIES,cruciverba,crossword,sudoku giorno,3,1.0
iter2,HOBBIES,cruciverba,crossword,sudoku sera,4,0.0
iter2,HOBBIES,cruciverba,crossword,sudoku notte,5,0.0
iter2,HOBBIES,cruciverba,crossword,sudoku mattina,6,0.0
iter2,HOBBIES,cruciverba,crossword,sudoku pomeriggio,7,0.0
iter2,HOBBIES,cruciverba,crossword,sudoku vespri,8,0.0
iter2,HOBBIES,cruciverba,crossword,sudoku pomeriggio giorno,9,0.0
iter2,HOBBIES,cruciverba,crossword,sudoku pomeriggio sera,10,0.0
iter2,HOBBIES,cruciverba,crossword,sudoku pomeriggio notte,11,0.0
iter2,HOBBIES,cruciverba,crossword,sudoku pomeriggio mattina,12,0.0
iter2,HOBBIES,cruciverba,crossword,sudoku pomeriggio pomeriggio,13,0.0
iter2,HOBBIES,cruciverba,crossword,sudoku pomeriggio pomeriggio,14,0.0
iter2,KITCHENWARE,cucchiaio,spoon,cucchiaio,1,401638.0
iter2,HOUSING BUILDINGS,cucina,kitchen,frigorifero,1,29542.0
iter2,HOUSING BUILDINGS,cucina,kitchen,scaffale,2,42692.0
iter2,HOUSING BUILDINGS,cucina,kitchen,scrivania,3,45254.0
iter2,HOUSING BUILDINGS,cucina,kitchen,lavastoviglie,4,43846.0
iter2,HOUSING BUILDINGS,cucina,kitchen,lavatrice,5,16020.0
iter2,HOUSING BUILDINGS,cucina,kitchen,tostapane,6,19400.0
iter2,HOUSING BUILDINGS,cucina,kitchen,microonde,7,40422.0
iter2,HOUSING BUILDINGS,cucina,kitchen,forno,8,41362.0
iter2,HOUSING BUILDINGS,cucina,kitchen,stovetop,9,62.0
iter2,HOUSING BUILDINGS,cucina,kitchen,scopolo,10,278.0
iter2,HOUSING BUILDINGS,cucina,kitchen,asciugatrice,11,29346.0
iter2,HOUSING BUILDINGS,cucina,kitchen,panciato,12,6.0
iter2,HOUSING BUILDINGS,cucina,kitchen,tavolo da cucina,13,104.0
iter2,HOUSING BUILDINGS,cucina,kitchen,banco da cucina,14,40.0
iter2,HOUSING BUILDINGS,cucina,kitchen,piano di lavoro,15,328.0
iter2,HOUSING BUILDINGS,cucina,kitchen,spazzola,16,41570.0
iter2,HOUSING BUILDINGS,cucina,kitchen,spazzolina,17,3244.0
iter2,HOUSING BUILDINGS,cucina,kitchen,tazza,18,37292.0
iter2,HOUSING BUILDINGS,cucina,kitchen,colonna di lavoro,19,9.0
iter2,HOUSING BUILDINGS,cucina,kitchen,piatti,20,50322.0
iter2,HOUSING BUILDINGS,cucina,kitchen,pannelli,21,58650.0
iter2,HOUSING BUILDINGS,cucina,kitchen,piatti da cucina,22,48.0
iter2,HOUSING BUILDINGS,cucina,kitchen,piatti da tavolo,23,1.0
iter2,HOUSING BUILDINGS,cucina,kitchen,piatti da asciugatura,24,0.0
iter2,BODY PARTS,cuore,heart,immaginario,1,14090.0
iter2,BODY PARTS,cuore,heart,emozione,2,18734.0
iter2,BODY PARTS,cuore,heart,sentimento,3,18124.0
iter2,BODY PARTS,cuore,heart,sensazione,4,19989.0
iter2,BODY PARTS,cuore,heart,affetto,5,17462.0
iter2,BODY PARTS,cuore,heart,emozione umana,6,310.0
iter2,BODY PARTS,cuore,heart,sentimento umano,7,60.0
iter2,BODY PARTS,cuore,heart,affetto umano,8,286.0
iter2,BODY PARTS,cuore,heart,passione,9,19829.0
iter2,BODY PARTS,cuore,heart,amore,10,18610.0
iter2,BODY PARTS,cuore,heart,compassione,11,15404.0
iter2,FURNISHINGS/FITTINGS,cuscino,pillow,cuscino,1,33352.0
iter2,ANIMALS,delfino,dolphin,delfino,1,34184.0
iter2,ANIMALS,delfino,dolphin,delfino saltando,2,1.0
iter2,ANIMALS,delfino,dolphin,delfino in aereo,3,0.0
iter2,ANIMALS,delfino,dolphin,delfino in acqua,4,15.0
iter2,ANIMALS,delfino,dolphin,delfino in oceano,5,0.0
iter2,ANIMALS,delfino,dolphin,delfino in mare,6,20.0
iter2,ANIMALS,delfino,dolphin,delfino in giro,7,0.0
iter2,ANIMALS,delfino,dolphin,delfino in luce,8,0.0
iter2,ANIMALS,delfino,dolphin,delfino in salita,9,0.0
iter2,ANIMALS,delfino,dolphin,delfino in volo,10,1.0
iter2,ANIMALS,delfino,dolphin,delfino in movimento,11,2.0
iter2,ANIMALS,delfino,dolphin,delfino in acrobacia,12,0.0
iter2,ANIMALS,delfino,dolphin,delfino in acrobatica,13,0.0
iter2,ANIMALS,delfino,dolphin,delfino in acquatico,14,0.0
iter2,ANIMALS,delfino,dolphin,delfino in azione,15,3.0
iter2,ANIMALS,delfino,dolphin,delfino in atletismo,16,0.0
iter2,ANIMALS,delfino,dolphin,delfino in equilibrio,17,0.0
iter2,ANIMALS,delfino,dolphin,delfino in equilibrio ac,18,0.0
iter2,FURNITURE,divano,sofa,divano con struttura a vista,1,0.0
iter2,FURNITURE,divano,sofa,divano con struttura nascosta,2,0.0
iter2,FURNITURE,divano,sofa,divano con struttura modulare,3,0.0
iter2,FURNITURE,divano,sofa,divano con struttura in legno,4,23.0
iter2,FURNITURE,divano,sofa,divano con struttura in cartone,5,0.0
iter2,FURNITURE,divano,sofa,divano con struttura in vetroresina,6,0.0
iter2,FURNITURE,divano,sofa,divano con struttura in laminato,7,0.0
iter2,FURNITURE,divano,sofa,divano con struttura in marmo,8,0.0
iter2,FURNITURE,divano,sofa,divano con struttura in vetro,9,0.0
iter2,FURNITURE,divano,sofa,divano con struttura in pietra,10,0.0
iter2,FURNITURE,divano,sofa,divano con struttura in acciaio,11,5.0
iter2,FURNITURE,divano,sofa,divano con struttura in alluminio,12,2.0
iter2,FURNITURE,divano,sofa,divano con struttura in bronzo,13,0.0
iter2,PLANTS,edera,ivy,edera comune,1,162.0
iter2,PLANTS,edera,ivy,edera americana,2,2.0
iter2,PLANTS,edera,ivy,edera japonica,3,0.0
iter2,PLANTS,edera,ivy,edera nipponica,4,0.0
iter2,PLANTS,edera,ivy,edera del sud,5,0.0
iter2,PLANTS,edera,ivy,edera del nord,6,0.0
iter2,PLANTS,edera,ivy,edera di cina,7,0.0
iter2,PLANTS,edera,ivy,edera di giava,8,0.0
iter2,PLANTS,edera,ivy,edera di sri lanka,9,0.0
iter2,PLANTS,edera,ivy,edera di madagascar,10,0.0
iter2,PLANTS,edera,ivy,edera di tasmania,11,0.0
iter2,PLANTS,edera,ivy,edera di australia,12,0.0
iter2,PLANTS,edera,ivy,edera di nuova zelanda,13,0.0
iter2,PLANTS,edera,ivy,edera di papua nuova guinea,14,0.0
iter2,PLANTS,edera,ivy,edera di fiji,15,0.0
iter2,PLANTS,edera,ivy,edera di samoa,16,0.0
iter2,PLANTS,edera,ivy,edera di vanuatu,17,0.0
iter2,PLANTS,edera,ivy,edera di tahiti,18,0.0
iter2,PLANTS,edera,ivy,edera di cuba,19,0.0
iter2,PLANTS,edera,ivy,edera di haiti,20,0.0
iter2,PLANTS,edera,ivy,,21,0.0
iter2,ANIMALS,elefante,elephant,elefante africano,1,300.0
iter2,ANIMALS,elefante,elephant,elefante asiatico,2,250.0
iter2,ANIMALS,elefante,elephant,elefante indiano,3,112.0
iter2,ANIMALS,elefante,elephant,elefante indiano asiatico,4,0.0
iter2,ANIMALS,elefante,elephant,elefante africano asiatico,5,0.0
iter2,ANIMALS,elefante,elephant,elefante africano australe,6,0.0
iter2,ANIMALS,elefante,elephant,elefante africano meridionale,7,0.0
iter2,ANIMALS,elefante,elephant,elefante africano orientale,8,1.0
iter2,ANIMALS,elefante,elephant,elefante africano occidentale,9,2.0
iter2,ANIMALS,elefante,elephant,elefante africano centro-meridionale,10,0.0
iter2,ANIMALS,elefante,elephant,elefante africano centro-occidentale,11,0.0
iter2,ANIMALS,elefante,elephant,elefante africano centro-africano,12,0.0
iter2,ANIMALS,elefante,elephant,elefante africano centro,13,0.0
iter2,VEHICLES,elicottero,helicopter,elicottero,1,30198.0
iter2,VEHICLES,elicottero,helicopter,elicottero militare,2,136.0
iter2,VEHICLES,elicottero,helicopter,elicottero civile,3,388.0
iter2,VEHICLES,elicottero,helicopter,elicottero di polizia,4,44.0
iter2,VEHICLES,elicottero,helicopter,elicottero di soccorso,5,76.0
iter2,VEHICLES,elicottero,helicopter,elicottero di ricerca e salvataggio,6,12.0
iter2,VEHICLES,elicottero,helicopter,elicottero di ricerca e soccorso,7,5.0
iter2,VEHICLES,elicottero,helicopter,elicottero di ambulanza aerea,8,2.0
iter2,VEHICLES,elicottero,helicopter,elicottero di ambulanza aerea,9,2.0
iter2,VEHICLES,elicottero,helicopter,elicottero di emergenza medica,10,1.0
iter2,VEHICLES,elicottero,helicopter,elicottero di emergenza sanitaria,11,0.0
iter2,STATIONERY,evidenziatore,marker,penne,1,58434.0
iter2,STATIONERY,evidenziatore,marker,stilo per penne,2,0.0
iter2,STATIONERY,evidenziatore,marker,matita per stilo,3,0.0
iter2,STATIONERY,evidenziatore,marker,stilometro,4,0.0
iter2,STATIONERY,evidenziatore,marker,matitometro,5,0.0
iter2,STATIONERY,evidenziatore,marker,stilometro per matita,6,0.0
iter2,STATIONERY,evidenziatore,marker,stilometro per stilo,7,0.0
iter2,STATIONERY,evidenziatore,marker,stilometro per penne,8,0.0
iter2,CLOTHES,felpa,sweatshirt,calzino,1,56638.0
iter2,CLOTHES,felpa,sweatshirt,maglietta,2,35332.0
iter2,CLOTHES,felpa,sweatshirt,camicia,3,34140.0
iter2,CLOTHES,felpa,sweatshirt,t-shirt,4,35456.0
iter2,CLOTHES,felpa,sweatshirt,pullover,5,12042.0
iter2,CLOTHES,felpa,sweatshirt,sweater,6,926.0
iter2,CLOTHES,felpa,sweatshirt,cardigan,7,17456.0
iter2,CLOTHES,felpa,sweatshirt,vestito,8,38204.0
iter2,CLOTHES,felpa,sweatshirt,top,9,26116.0
iter2,CLOTHES,felpa,sweatshirt,blazer,10,14924.0
iter2,CLOTHES,felpa,sweatshirt,kimono,11,20624.0
iter2,CLOTHES,felpa,sweatshirt,giubba,12,12568.0
iter2,CLOTHES,felpa,sweatshirt,scarpe,13,919012.0
iter2,CLOTHES,felpa,sweatshirt,pantaloni,14,49132.0
iter2,CLOTHES,felpa,sweatshirt,jeans,15,31070.0
iter2,CLOTHES,felpa,sweatshirt,trousers,16,556.0
iter2,CLOTHES,felpa,sweatshirt,shorts,17,20906.0
iter2,CLOTHES,felpa,sweatshirt,capri,18,44178.0
iter2,CLOTHES,felpa,sweatshirt,gambissimo,19,4.0
iter2,CLOTHES,felpa,sweatshirt,abito da sera,20,177.0
iter2,CLOTHES,felpa,sweatshirt,abito da gala,21,27.0
iter2,CLOTHES,felpa,sweatshirt,vestito da gala,22,15.0
iter2,CLOTHES,felpa,sweatshirt,uniforme,23,30834.0
iter2,CLOTHES,felpa,sweatshirt,uniforme da lavoro,24,23.0
iter2,CLOTHES,felpa,sweatshirt,uniforme da scuola,25,2.0
iter2,CLOTHES,felpa,sweatshirt,uniforme da sport,26,1.0
iter2,CLOTHES,felpa,sweatshirt,uniforme da spiaggia,27,0.0
iter2,CLOTHES,felpa,sweatshirt,uniforme da piscina,28,0.0
iter2,PLANTS,ficus,rubber plant,ficus benjamina,1,838.0
iter2,PLANTS,ficus,rubber plant,ficus lyrata,2,202.0
iter2,PLANTS,ficus,rubber plant,ficus microcarpa,3,218.0
iter2,PLANTS,ficus,rubber plant,ficus pumica,4,0.0
iter2,PLANTS,ficus,rubber plant,ficus religiosa,5,80.0
iter2,PLANTS,ficus,rubber plant,ficus retusa,6,566.0
iter2,PLANTS,ficus,rubber plant,ficus sepiaria,7,0.0
iter2,PLANTS,ficus,rubber plant,ficus sycomorus,8,78.0
iter2,HOUSING BUILDINGS,finestra,window,finestra aperta,1,464.0
iter2,HOUSING BUILDINGS,finestra,window,finestra chiusa,2,88.0
iter2,HOUSING BUILDINGS,finestra,window,finestra con grate,3,23.0
iter2,HOUSING BUILDINGS,finestra,window,finestra con vetri,4,44.0
iter2,HOUSING BUILDINGS,finestra,window,finestra con vetri inserimento,5,0.0
iter2,HOUSING BUILDINGS,finestra,window,finestra con vetri inserimento aperta,6,0.0
iter2,HOUSING BUILDINGS,finestra,window,finestra con vetri inserimento chiusa,7,0.0
iter2,HOUSING BUILDINGS,finestra,window,finestra con vetri inserimento aperta chiusa,8,0.0
iter2,HOUSING BUILDINGS,finestra,window,finestra con vetri inserimento chiusa con grate,9,0.0
iter2,HOUSING BUILDINGS,finestra,window,finestra con vetri inserimento aperta chiusa con grate,10,0.0
iter2,HOUSING BUILDINGS,finestra,window,finestra con vetri inserimento chiusa con grate aperta,11,0.0
iter2,HOUSING BUILDINGS,finestra,window,finestra con vetri inserimento chiusa con gr,12,0.0
iter2,FURNISHINGS/FITTINGS,fioriera,flowerpot,fioriera,1,18697.0
iter2,FURNISHINGS/FITTINGS,fioriera,flowerpot,vase,2,1896.0
iter2,FURNISHINGS/FITTINGS,fioriera,flowerpot,fiori,3,60330.0
iter2,FURNISHINGS/FITTINGS,fioriera,flowerpot,pot,4,20339.0
iter2,STATIONERY,foglio,sheet,libro,1,33996.0
iter2,STATIONERY,foglio,sheet,carta,2,29882.0
iter2,STATIONERY,foglio,sheet,giornale,3,20562.0
iter2,STATIONERY,foglio,sheet,foglio di notizie,4,22.0
iter2,STATIONERY,foglio,sheet,foglio di bolso,5,0.0
iter2,STATIONERY,foglio,sheet,foglio di carta,6,262.0
iter2,KITCHENWARE,forbice,scissors,forbice,1,39252.0
iter2,KITCHENWARE,forbice,scissors,forbici da taglio,2,40.0
iter2,KITCHENWARE,forbice,scissors,forbici da corte,3,0.0
iter2,KITCHENWARE,forbice,scissors,forbici da taglio per capelli,4,0.0
iter2,KITCHENWARE,forbice,scissors,forbici da taglio per barba,5,0.0
iter2,KITCHENWARE,forbice,scissors,forbici da taglio per capelli e barba,6,0.0
iter2,KITCHENWARE,forbice,scissors,forbici da taglio per capelli lungi,7,0.0
iter2,KITCHENWARE,forbice,scissors,forbici da taglio per capelli corti,8,0.0
iter2,KITCHENWARE,forbice,scissors,forbici da taglio per capelli biondi,9,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da mangiare,1,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da scuotere,2,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da spazzare,3,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da pesca,4,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da pulire,5,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da cucinare,6,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da vetrina,7,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da legno,8,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da legno estesa,9,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da legno estesa con quattro denti,10,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da legno estesa con cinque denti,11,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da legno estesa con sei denti,12,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da legno estesa con sette denti,13,0.0
iter2,KITCHENWARE,forchetta,fork,forchetta da,14,29.0
iter2,FOODS,formaggio,cheese,formaggio a camicia,1,0.0
iter2,FOODS,formaggio,cheese,formaggio a cubo,2,1.0
iter2,FOODS,formaggio,cheese,formaggio all'antica,3,0.0
iter2,FOODS,formaggio,cheese,formaggio a mano,4,19.0
iter2,FOODS,formaggio,cheese,formaggio artigianale,5,23.0
iter2,FOODS,formaggio,cheese,formaggio brie,6,24.0
iter2,FOODS,formaggio,cheese,formaggio cheddar,7,96.0
iter2,FOODS,formaggio,cheese,formaggio colatura,8,0.0
iter2,FOODS,formaggio,cheese,formaggio corvo,9,0.0
iter2,FOODS,formaggio,cheese,formaggio gouda,10,118.0
iter2,FOODS,formaggio,cheese,formaggio grana,11,430.0
iter2,FOODS,formaggio,cheese,formaggio gorgonzola,12,106.0
iter2,FOODS,formaggio,cheese,formaggio havarti,13,24.0
iter2,FOODS,formaggio,cheese,formaggio mozzarella,14,88.0
iter2,FOODS,formaggio,cheese,formaggio pecorino,15,602.0
iter2,FOODS,formaggio,cheese,formaggio provolone,16,71.0
iter2,FOODS,formaggio,cheese,formaggio pugliese,17,92.0
iter2,FOODS,formaggio,cheese,formaggio robiola,18,52.0
iter2,FOODS,formaggio,cheese,formaggio salame,19,11.0
iter2,FOODS,formaggio,cheese,formaggio sardo,20,417.0
iter2,FURNISHINGS/FITTINGS,fotografia,photography,silhouette,1,15976.0
iter2,FURNISHINGS/FITTINGS,fotografia,photography,proiezione,2,16162.0
iter2,FURNISHINGS/FITTINGS,fotografia,photography,ombra,3,16720.0
iter2,FURNISHINGS/FITTINGS,fotografia,photography,reflusso,4,11820.0
iter2,FURNISHINGS/FITTINGS,fotografia,photography,riflessione,5,24167.0
iter2,FOODS,frutta,fruit,mela,1,40206.0
iter2,FOODS,frutta,fruit,banana,2,33180.0
iter2,FOODS,frutta,fruit,arancia,3,42112.0
iter2,FOODS,frutta,fruit,clementina,4,12290.0
iter2,FOODS,frutta,fruit,pera,5,33706.0
iter2,FOODS,frutta,fruit,pomodoro,6,31508.0
iter2,FOODS,frutta,fruit,limone,7,37054.0
iter2,FOODS,frutta,fruit,grano di zucchero,8,42.0
iter2,FOODS,frutta,fruit,melone,9,37484.0
iter2,FOODS,frutta,fruit,pere,10,48374.0
iter2,FOODS,frutta,fruit,kiwi,11,33352.0
iter2,FOODS,frutta,fruit,mango,12,35254.0
iter2,FOODS,frutta,fruit,frambuza,13,0.0
iter2,FOODS,frutta,fruit,ananas,14,53848.0
iter2,FOODS,frutta,fruit,cocos,15,2060.0
iter2,FOODS,frutta,fruit,dragon fruit,16,102.0
iter2,FOODS,frutta,fruit,papaya,17,19108.0
iter2,FOODS,frutta,fruit,pesche,18,44544.0
