category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,abs_freq
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da tactical,da tactical,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da sbucciatura,da sbucciatura,1,9,9,9.0,0.0,0.2,5,0.02005,5.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da pesce,da pesce,4,2,16,8.25,0.0,0.8,5,0.35024,58.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da tartare,da tartare,1,11,11,11.0,0.0,0.2,5,0.02005,2.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina coreana,da cucina coreana,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da sushi,da sushi,3,10,13,11.3333,0.0,0.6,5,0.08511,21.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da spellatura,da spellatura,1,14,14,14.0,0.0,0.2,5,0.02005,0.0
kitchenware,utensili da cucina,coltello,COLTELLO_bisturi,bisturi,1,15,15,15.0,0.0,0.2,5,0.02005,16918.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da giardinaggio,da giardinaggio,1,16,16,16.0,0.0,0.2,5,0.02005,3.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da tasca,da tasca,4,6,17,9.75,0.0,0.8,5,0.26376,32.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da campeggio,da campeggio,1,18,18,18.0,0.0,0.2,5,0.02005,12.0
kitchenware,utensili da cucina,coltello,COLTELLO_accetta,accetta,1,19,19,19.0,0.0,0.2,5,0.02005,28678.0
kitchenware,utensili da cucina,coltello,COLTELLO_machete,machete,1,20,20,20.0,0.0,0.2,5,0.02005,20098.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da combattimento,da combattimento,2,8,21,14.5,0.0,0.4,5,0.10947,34.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cerimonia,da cerimonia,1,22,22,22.0,0.0,0.2,5,0.02005,3.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da carne,da carne,3,5,13,8.0,0.0,0.6,5,0.18967,60.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da pocket,da pocket,2,6,9,7.5,0.0,0.4,5,0.06756,0.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da sub,da sub,1,10,10,10.0,0.0,0.2,5,0.02005,31.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da difesa,da difesa,1,11,11,11.0,0.0,0.2,5,0.02005,13.0
kitchenware,utensili da cucina,coltello,COLTELLO_spada da cucina,spada da cucina,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
kitchenware,utensili da cucina,coltello,COLTELLO_spada da sushi,spada da sushi,1,13,13,13.0,0.0,0.2,5,0.02005,0.0
kitchenware,utensili da cucina,coltello,COLTELLO_tarantule,tarantule,1,14,14,14.0,0.0,0.2,5,0.02005,42.0
kitchenware,utensili da cucina,coltello,COLTELLO_yumi,yumi,1,15,15,15.0,0.0,0.2,5,0.02005,2798.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltellino multiuso,coltellino multiuso,1,16,16,16.0,0.0,0.2,5,0.02005,397.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da giardino,da giardino,1,17,17,17.0,0.0,0.2,5,0.02005,10.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da dessert,da dessert,1,2,2,2.0,0.0,0.2,5,0.02005,17.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da pesca,da pesca,1,5,5,5.0,0.0,0.2,5,0.02005,20.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da sopravvivenza,da sopravvivenza,2,7,10,8.5,0.0,0.4,5,0.06321,26.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da 사냥,da 사냥,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da macelleria,da macelleria,1,9,9,9.0,0.0,0.2,5,0.02005,21.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da affettatoio,da affettatoio,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da battaglia,da battaglia,1,11,11,11.0,0.0,0.2,5,0.02005,8.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da tavola,da tavola,1,2,2,2.0,0.0,0.2,5,0.02005,21.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da bistecca,da bistecca,1,4,4,4.0,0.0,0.2,5,0.02005,45.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da chasse,da chasse,1,5,5,5.0,0.0,0.2,5,0.02005,0.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da lancio,da lancio,1,10,10,10.0,0.0,0.2,5,0.02005,32.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da formaggio,da formaggio,1,14,14,14.0,0.0,0.2,5,0.02005,25.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da verdure,da verdure,1,15,15,15.0,0.0,0.2,5,0.02005,14.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da dolce,da dolce,1,17,17,17.0,0.0,0.2,5,0.02005,10.0
furniture,mobili,comodino,COMODINO_comodino da camera,da camera,2,1,2,1.5,0.2,0.4,5,0.22005,13.0
furniture,mobili,comodino,COMODINO_comodino con cassetti,con cassetti,4,1,3,2.0,0.2,0.8,5,0.34671,25.0
furniture,mobili,comodino,COMODINO_comodino con ante,con ante,4,2,7,3.75,0.0,0.8,5,0.34219,0.0
furniture,mobili,comodino,COMODINO_comodino con specchio,con specchio,3,3,4,3.6667,0.0,0.6,5,0.08327,5.0
furniture,mobili,comodino,COMODINO_comodino con luci,con luci,1,5,5,5.0,0.0,0.2,5,0.02005,7.0
furniture,mobili,comodino,COMODINO_comodino in stile moderno,in stile moderno,2,6,7,6.5,0.0,0.4,5,0.04947,8.0
furniture,mobili,comodino,COMODINO_comodino in stile vintage,in stile vintage,2,7,9,8.0,0.0,0.4,5,0.05569,15.0
furniture,mobili,comodino,COMODINO_comodino da salotto,da salotto,1,1,1,1.0,0.2,0.2,5,0.2,0.0
furniture,mobili,comodino,COMODINO_comodino senza cassetti,senza cassetti,1,4,4,4.0,0.0,0.2,5,0.02005,2.0
furniture,mobili,comodino,COMODINO_comodino vintage,vintage,1,5,5,5.0,0.0,0.2,5,0.02005,45.0
furniture,mobili,comodino,COMODINO_comodino moderno,moderno,2,6,10,8.0,0.0,0.4,5,0.07578,229.0
furniture,mobili,comodino,COMODINO_comodino con rotelle,con rotelle,1,8,8,8.0,0.0,0.2,5,0.02005,2.0
furniture,mobili,comodino,COMODINO_comodino con piano in marmo,con piano in marmo,1,9,9,9.0,0.0,0.2,5,0.02005,8.0
furniture,mobili,comodino,COMODINO_comodino con piano in legno,con piano in legno,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con piano in vetro,con piano in vetro,1,11,11,11.0,0.0,0.2,5,0.02005,1.0
furniture,mobili,comodino,COMODINO_comodino con piano in metallo,con piano in metallo,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con piano in cristal,con piano in cristal,1,13,13,13.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino da parete,da parete,1,1,1,1.0,0.2,0.2,5,0.2,3.0
furniture,mobili,comodino,COMODINO_comodino in legno,in legno,1,4,4,4.0,0.0,0.2,5,0.02005,20.0
furniture,mobili,comodino,COMODINO_comodino in metallo,in metallo,1,5,5,5.0,0.0,0.2,5,0.02005,22.0
furniture,mobili,comodino,COMODINO_comodino in vetro,in vetro,1,6,6,6.0,0.0,0.2,5,0.02005,27.0
furniture,mobili,comodino,COMODINO_comodino rotondo,rotondo,1,7,7,7.0,0.0,0.2,5,0.02005,18.0
furniture,mobili,comodino,COMODINO_comodino quadrato,quadrato,1,8,8,8.0,0.0,0.2,5,0.02005,4.0
furniture,mobili,comodino,COMODINO_comodino antico,antico,1,9,9,9.0,0.0,0.2,5,0.02005,81.0
furniture,mobili,comodino,COMODINO_tole,tole,1,1,1,1.0,0.2,0.2,5,0.2,488.0
furniture,mobili,comodino,COMODINO_comodino a cassetti,a cassetti,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino appendiabiti,appendiabiti,1,3,3,3.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con lucernario,con lucernario,1,5,5,5.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con ripiano,con ripiano,1,6,6,6.0,0.0,0.2,5,0.02005,4.0
furniture,mobili,comodino,COMODINO_comodino con ruote,con ruote,2,7,10,8.5,0.0,0.4,5,0.06321,17.0
furniture,mobili,comodino,COMODINO_comodino minimalista,minimalista,1,8,8,8.0,0.0,0.2,5,0.02005,1.0
furniture,mobili,comodino,COMODINO_comodino rustico,rustico,1,9,9,9.0,0.0,0.2,5,0.02005,9.0
furniture,mobili,comodino,COMODINO_comodino con luce,con luce,1,4,4,4.0,0.0,0.2,5,0.02005,21.0
furniture,mobili,comodino,COMODINO_comodino portaradiola,portaradiola,1,5,5,5.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino in stile industriale,in stile industriale,1,6,6,6.0,0.0,0.2,5,0.02005,3.0
furniture,mobili,comodino,COMODINO_comodino in stile shabby chic,in stile shabby chic,1,8,8,8.0,0.0,0.2,5,0.02005,5.0
furniture,mobili,comodino,COMODINO_comodino con scomparti aperti,con scomparti aperti,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con scomparti chiusi,con scomparti chiusi,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con supporto per libri,con supporto per libri,1,13,13,13.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con supporto per sveglia,con supporto per sveglia,1,14,14,14.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con supporto per telefono,con supporto per telefono,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con cassetti estraibili,con cassetti estraibili,1,16,16,16.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con ante scorrevoli,con ante scorrevoli,1,17,17,17.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comodino,COMODINO_comodino con ante ribaltabili,con ante ribaltabili,1,18,18,18.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,computer,COMPUTER_laptop,laptop,4,1,2,1.25,0.6,0.8,5,0.62005,43154.0
hobbies,passatempi,computer,COMPUTER_desktop,desktop,4,1,2,1.75,0.2,0.8,5,0.26016,35954.0
hobbies,passatempi,computer,COMPUTER_notebook,notebook,1,3,3,3.0,0.0,0.2,5,0.02005,32084.0
hobbies,passatempi,computer,COMPUTER_server,server,5,4,7,5.8,0.0,1.0,5,0.17601,34604.0
hobbies,passatempi,computer,COMPUTER_netbook,netbook,3,4,5,4.6667,0.0,0.6,5,0.07574,28738.0
hobbies,passatempi,computer,COMPUTER_ultrabook,ultrabook,1,6,6,6.0,0.0,0.2,5,0.02005,10860.0
hobbies,passatempi,computer,COMPUTER_mini pc,mini pc,1,7,7,7.0,0.0,0.2,5,0.02005,90.0
hobbies,passatempi,computer,COMPUTER_workstation,workstation,2,6,8,7.0,0.0,0.4,5,0.05874,30964.0
hobbies,passatempi,computer,COMPUTER_mainframe,mainframe,3,6,9,8.0,0.0,0.6,5,0.08761,11328.0
hobbies,passatempi,computer,COMPUTER_supercomputer,supercomputer,4,7,10,8.5,0.0,0.8,5,0.12643,14442.0
hobbies,passatempi,computer,COMPUTER_tablet,tablet,3,3,3,3.0,0.0,0.6,5,0.06016,47800.0
hobbies,passatempi,computer,COMPUTER_pc,pc,1,5,5,5.0,0.0,0.2,5,0.02005,40082.0
hobbies,passatempi,computer,COMPUTER_minicomputer,minicomputer,1,8,8,8.0,0.0,0.2,5,0.02005,1146.0
hobbies,passatempi,computer,"COMPUTER_desktop,","desktop,",1,1,1,1.0,0.2,0.2,5,0.2,0.0
hobbies,passatempi,computer,"COMPUTER_portatile,","portatile,",1,2,2,2.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,computer,"COMPUTER_tablet,","tablet,",1,3,3,3.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,computer,"COMPUTER_ultrabook,","ultrabook,",1,4,4,4.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,computer,"COMPUTER_netbook,","netbook,",1,5,5,5.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,computer,"COMPUTER_workstation,","workstation,",1,6,6,6.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,computer,COMPUTER_smartphone,smartphone,2,4,4,4.0,0.0,0.4,5,0.0401,33938.0
furniture,mobili,comò,COMÒ_comò a cassetti,a cassetti,4,1,1,1.0,0.8,0.8,5,0.8,4.0
furniture,mobili,comò,COMÒ_comò con ante,con ante,1,2,2,2.0,0.0,0.2,5,0.02005,5.0
furniture,mobili,comò,COMÒ_comò in stile country,in stile country,2,3,6,4.5,0.0,0.4,5,0.09976,1.0
furniture,mobili,comò,COMÒ_comò in stile moderno,in stile moderno,3,4,8,5.6667,0.0,0.6,5,0.14842,0.0
furniture,mobili,comò,COMÒ_comò in stile shabby chic,in stile shabby chic,2,5,9,7.0,0.0,0.4,5,0.08338,2.0
furniture,mobili,comò,COMÒ_comò con specchio,con specchio,5,4,8,5.8,0.0,1.0,5,0.23586,23.0
furniture,mobili,comò,COMÒ_comò in stile minimalista,in stile minimalista,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò in legno massello,in legno massello,1,3,3,3.0,0.0,0.2,5,0.02005,6.0
furniture,mobili,comò,COMÒ_comò con ante scorrevoli,con ante scorrevoli,2,5,5,5.0,0.0,0.4,5,0.0401,0.0
furniture,mobili,comò,COMÒ_comò a tre cassetti,a tre cassetti,1,1,1,1.0,0.2,0.2,5,0.2,23.0
furniture,mobili,comò,COMÒ_comò a quattro cassetti,a quattro cassetti,1,2,2,2.0,0.0,0.2,5,0.02005,7.0
furniture,mobili,comò,COMÒ_comò a cinque cassetti,a cinque cassetti,1,3,3,3.0,0.0,0.2,5,0.02005,1.0
furniture,mobili,comò,COMÒ_comò con piedi a zampa,con piedi a zampa,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò in stile vittoriano,in stile vittoriano,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò in legno di quercia,in legno di quercia,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò in legno di rovere,in legno di rovere,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò in laminato,in laminato,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò con cassetti di dimensionistandard,con cassetti di dimensionistandard,1,13,13,13.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò con cassetti di dimensioni personalizzate,con cassetti di dimensioni personalizzate,1,14,14,14.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò basso,basso,2,2,6,4.0,0.0,0.4,5,0.14631,8.0
furniture,mobili,comò,COMÒ_comò alto,alto,2,3,7,5.0,0.0,0.4,5,0.11296,12.0
furniture,mobili,comò,COMÒ_comò in stile rustico,in stile rustico,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò in stile vintage,in stile vintage,1,6,6,6.0,0.0,0.2,5,0.02005,2.0
furniture,mobili,comò,COMÒ_comò con ribalta,con ribalta,1,8,8,8.0,0.0,0.2,5,0.02005,6.0
furniture,mobili,comò,COMÒ_comò con gambe,con gambe,1,9,9,9.0,0.0,0.2,5,0.02005,1.0
furniture,mobili,comò,COMÒ_comò senza gambe,senza gambe,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò con antine,con antine,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò in legno,in legno,1,3,3,3.0,0.0,0.2,5,0.02005,33.0
furniture,mobili,comò,COMÒ_comò in metallo,in metallo,1,4,4,4.0,0.0,0.2,5,0.02005,2.0
furniture,mobili,comò,COMÒ_comò in vetro,in vetro,1,5,5,5.0,0.0,0.2,5,0.02005,4.0
furniture,mobili,comò,COMÒ_comò con piedi a zampe di leone,con piedi a zampe di leone,1,9,9,9.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò con piedi a colonna,con piedi a colonna,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,comò,COMÒ_comò con ripiani,con ripiani,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_leporide,leporide,1,1,1,1.0,0.2,0.2,5,0.2,44.0
animals,animali,coniglio,CONIGLIO_coniglio selvatico,selvatico,5,1,2,1.6,0.4,1.0,5,0.46016,452.0
animals,animali,coniglio,CONIGLIO_coniglio domestico,domestico,4,1,3,1.75,0.4,0.8,5,0.48338,62.0
animals,animali,coniglio,CONIGLIO_coniglio pasquale,pasquale,2,4,4,4.0,0.0,0.4,5,0.0401,56.0
animals,animali,coniglio,CONIGLIO_coniglio bianco,bianco,1,5,5,5.0,0.0,0.2,5,0.02005,2118.0
animals,animali,coniglio,CONIGLIO_coniglio indiana,indiana,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_coniglio di pasqua,di pasqua,1,7,7,7.0,0.0,0.2,5,0.02005,22.0
animals,animali,coniglio,CONIGLIO_coniglio nano,nano,4,2,4,3.0,0.0,0.8,5,0.19929,204.0
animals,animali,coniglio,CONIGLIO_coniglio californiano,californiano,2,4,5,4.5,0.0,0.4,5,0.05569,2.0
animals,animali,coniglio,CONIGLIO_coniglio d'india,d'india,2,5,6,5.5,0.0,0.4,5,0.05182,0.0
animals,animali,coniglio,CONIGLIO_coniglio gigante,gigante,2,3,6,4.5,0.0,0.4,5,0.09976,224.0
animals,animali,coniglio,CONIGLIO_coniglio new zealand,new zealand,1,7,7,7.0,0.0,0.2,5,0.02005,16.0
animals,animali,coniglio,CONIGLIO_coniglio olanda,olanda,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_coniglio rex,rex,1,9,9,9.0,0.0,0.2,5,0.02005,21.0
animals,animali,coniglio,CONIGLIO_coniglio flemish giant,flemish giant,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_coniglio dipasqua,dipasqua,1,5,5,5.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_coniglio vietnamita,vietnamita,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_levriero,levriero,1,8,8,8.0,0.0,0.2,5,0.02005,7594.0
animals,animali,coniglio,CONIGLIO_gatto,gatto,1,9,9,9.0,0.0,0.2,5,0.02005,35848.0
animals,animali,coniglio,CONIGLIO_volpe,volpe,1,10,10,10.0,0.0,0.2,5,0.02005,11143.0
animals,animali,coniglio,CONIGLIO_gheppardo,gheppardo,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_coniglio ariete,ariete,1,3,3,3.0,0.0,0.2,5,0.02005,59.0
animals,animali,coniglio,CONIGLIO_coniglio lion head,lion head,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_coniglio francese,francese,1,6,6,6.0,0.0,0.2,5,0.02005,4.0
animals,animali,coniglio,CONIGLIO_coniglio cinese dwarf-lop,cinese dwarf-lop,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_coniglio lince,lince,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_coniglio new zealand white,new zealand white,1,9,9,9.0,0.0,0.2,5,0.02005,3.0
animals,animali,coniglio,CONIGLIO_coniglio fluffy tail,fluffy tail,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_coniglio d'angora,d'angora,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_coniglio belo,belo,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
animals,animali,coniglio,CONIGLIO_lepre,lepre,1,5,5,5.0,0.0,0.2,5,0.02005,17250.0
animals,animali,coniglio,CONIGLIO_bunny,bunny,1,6,6,6.0,0.0,0.2,5,0.02005,7828.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per foto,per foto,3,1,2,1.3333,0.4,0.6,5,0.42005,20.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per quadri,per quadri,5,1,9,3.2,0.2,1.0,5,0.67013,20.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per specchi,per specchi,2,3,10,6.5,0.0,0.4,5,0.14002,30.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per laurea,per laurea,1,4,4,4.0,0.0,0.2,5,0.02005,1.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per poster,per poster,1,5,5,5.0,0.0,0.2,5,0.02005,15.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per certificati,per certificati,1,6,6,6.0,0.0,0.2,5,0.02005,2.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per poster luminoso,per poster luminoso,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice digitale,digitale,1,8,8,8.0,0.0,0.2,5,0.02005,1048.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per tele,per tele,1,9,9,9.0,0.0,0.2,5,0.02005,2.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per specchio,per specchio,3,3,5,4.0,0.0,0.6,5,0.11901,79.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per porte,per porte,2,4,5,4.5,0.0,0.4,5,0.05569,20.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per tende,per tende,1,5,5,5.0,0.0,0.2,5,0.02005,3.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per finestre,per finestre,2,6,6,6.0,0.0,0.4,5,0.0401,49.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per divano,per divano,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per tappeto,per tappeto,1,8,8,8.0,0.0,0.2,5,0.02005,1.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per tavoli,per tavoli,1,9,9,9.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per vetrine,per vetrine,1,10,10,10.0,0.0,0.2,5,0.02005,1.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice di foto,di foto,1,1,1,1.0,0.2,0.2,5,0.2,21.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per disegni,per disegni,1,3,3,3.0,0.0,0.2,5,0.02005,5.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice decorativa,decorativa,2,4,7,5.5,0.0,0.4,5,0.08338,26.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per diplomi,per diplomi,2,6,8,7.0,0.0,0.4,5,0.05874,6.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per attestati,per attestati,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per diplomi di laurea,per diplomi di laurea,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per citazioni,per citazioni,1,9,9,9.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per ricordi,per ricordi,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per televisore,per televisore,1,3,3,3.0,0.0,0.2,5,0.02005,1.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per libri,per libri,1,7,7,7.0,0.0,0.2,5,0.02005,1.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per targhe,per targhe,1,9,9,9.0,0.0,0.2,5,0.02005,3.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per pannelli,per pannelli,1,10,10,10.0,0.0,0.2,5,0.02005,4.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice di legno,di legno,1,1,1,1.0,0.2,0.2,5,0.2,42.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice di metallo,di metallo,1,2,2,2.0,0.0,0.2,5,0.02005,40.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice di vetro,di vetro,1,3,3,3.0,0.0,0.2,5,0.02005,46.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice di gomma,di gomma,1,4,4,4.0,0.0,0.2,5,0.02005,8.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice di alluminio,di alluminio,1,5,5,5.0,0.0,0.2,5,0.02005,42.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice di pietra,di pietra,1,6,6,6.0,0.0,0.2,5,0.02005,48.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice per immagini,per immagini,1,8,8,8.0,0.0,0.2,5,0.02005,16.0
furniture,mobili,credenza,CREDENZA_credenza campagnola,campagnola,1,1,1,1.0,0.2,0.2,5,0.2,1.0
furniture,mobili,credenza,CREDENZA_credenza minimalista,minimalista,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,credenza,CREDENZA_credenza in stile provenzale,in stile provenzale,2,3,15,9.0,0.0,0.4,5,0.16404,16.0
furniture,mobili,credenza,CREDENZA_credenza in stile shabby chic,in stile shabby chic,3,4,10,6.3333,0.0,0.6,5,0.18492,9.0
furniture,mobili,credenza,CREDENZA_credenza in stile industriale,in stile industriale,2,5,6,5.5,0.0,0.4,5,0.05182,3.0
furniture,mobili,credenza,CREDENZA_credenza in stile vintage,in stile vintage,2,6,9,7.5,0.0,0.4,5,0.06756,3.0
furniture,mobili,credenza,CREDENZA_credenza a colonne,a colonne,2,3,7,5.0,0.0,0.4,5,0.11296,0.0
furniture,mobili,credenza,CREDENZA_credenza sospesa,sospesa,1,8,8,8.0,0.0,0.2,5,0.02005,24.0
furniture,mobili,credenza,CREDENZA_credenza a giorno,a giorno,1,9,9,9.0,0.0,0.2,5,0.02005,10.0
furniture,mobili,credenza,CREDENZA_credenza con ante,con ante,1,10,10,10.0,0.0,0.2,5,0.02005,22.0
furniture,mobili,credenza,CREDENZA_libreriadella camera,libreriadella camera,1,1,1,1.0,0.2,0.2,5,0.2,0.0
furniture,mobili,credenza,CREDENZA_credenza della cucina,della cucina,1,2,2,2.0,0.0,0.2,5,0.02005,33.0
