category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,asb_freq
housing buildings,edifici residenziali,colonna,COLONNA_colonna di supporto,di supporto,1,3,3,3.0,0.0,1.0,1,0.10026,21.0
housing buildings,edifici residenziali,colonna,COLONNA_colonna di legno,di legno,1,4,4,4.0,0.0,1.0,1,0.10026,35.0
housing buildings,edifici residenziali,colonna,COLONNA_colonna di acciaio,di acciaio,1,5,5,5.0,0.0,1.0,1,0.10026,250.0
housing buildings,edifici residenziali,colonna,COLONNA_colonna di cemento armato,di cemento armato,1,6,6,6.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,colonna,COLONNA_colonna di pietra,di pietra,1,7,7,7.0,0.0,1.0,1,0.10026,27.0
housing buildings,edifici residenziali,colonna,COLONNA_colonna di marmo,di marmo,1,8,8,8.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,colonna,COLONNA_colonna di bronzo,di bronzo,1,9,9,9.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,colonna,COLONNA_colonna di ferro,di ferro,1,10,10,10.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,colonna,COLONNA_colonna di acciaio inossidabile,di acciaio inossidabile,1,11,11,11.0,0.0,1.0,1,0.10026,39.0
housing buildings,edifici residenziali,colonna,COLONNA_colonna di legno di quercia,di legno di quercia,1,12,12,12.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,colonna,COLONNA_colonna di legno di abete,di legno di abete,1,13,13,13.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,colonna,COLONNA_colonna di legno di pino,di legno di pino,1,14,14,14.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,colonna,COLONNA_colonna di legno di faggio,di legno di faggio,1,15,15,15.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,colonna,COLONNA_colonna di legno di ciliegio,di legno di ciliegio,1,16,16,16.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina,da cucina,1,1,1,1.0,1.0,1.0,1,1.0,27.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da carne,da carne,1,2,2,2.0,0.0,1.0,1,0.10026,220.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da pesce,da pesce,1,3,3,3.0,0.0,1.0,1,0.10026,97.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da pane,da pane,1,4,4,4.0,0.0,1.0,1,0.10026,76.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da formaggio,da formaggio,1,5,5,5.0,0.0,1.0,1,0.10026,33.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da caccia,da caccia,1,6,6,6.0,0.0,1.0,1,0.10026,33.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da artigiano,da artigiano,1,7,7,7.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da combattimento,da combattimento,1,8,8,8.0,0.0,1.0,1,0.10026,319.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da rasoio,da rasoio,1,9,9,9.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da sartoria,da sartoria,1,10,10,10.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da giardinaggio,da giardinaggio,1,11,11,11.0,0.0,1.0,1,0.10026,73.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucito,da cucito,1,12,12,12.0,0.0,1.0,1,0.10026,66.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da scuola,da scuola,1,13,13,13.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da laboratorio,da laboratorio,1,14,14,14.0,0.0,1.0,1,0.10026,373.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina giapponese,da cucina giapponese,1,15,15,15.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina c,da cucina c,1,16,16,16.0,0.0,1.0,1,0.10026,
furniture,mobili,comodino,COMODINO_comodino singolo,singolo,1,1,1,1.0,1.0,1.0,1,1.0,21087.0
furniture,mobili,comodino,COMODINO_comodino matrimoniale,matrimoniale,1,2,2,2.0,0.0,1.0,1,0.10026,19355.0
furniture,mobili,comodino,COMODINO_comodino a tre cassetti,a tre cassetti,1,3,3,3.0,0.0,1.0,1,0.10026,
furniture,mobili,comodino,COMODINO_comodino a quattro cassetti,a quattro cassetti,1,4,4,4.0,0.0,1.0,1,0.10026,
furniture,mobili,comodino,COMODINO_comodino a due cassetti,a due cassetti,1,5,5,5.0,0.0,1.0,1,0.10026,
furniture,mobili,comodino,COMODINO_comodino con cassetti laterali,con cassetti laterali,1,6,6,6.0,0.0,1.0,1,0.10026,
furniture,mobili,comodino,COMODINO_comodino con cassetti superiori,con cassetti superiori,1,7,7,7.0,0.0,1.0,1,0.10026,
furniture,mobili,comodino,COMODINO_comodino con cassetti inferiori,con cassetti inferiori,1,8,8,8.0,0.0,1.0,1,0.10026,
furniture,mobili,comodino,COMODINO_comodino con cassetti a scomparsa,con cassetti a scomparsa,1,9,9,9.0,0.0,1.0,1,0.10026,
furniture,mobili,comodino,COMODINO_comodino con cassetti a scomparsa e laterali,con cassetti a scomparsa e laterali,1,10,10,10.0,0.0,1.0,1,0.10026,
hobbies,passatempi,computer,COMPUTER_desktop,desktop,1,1,1,1.0,1.0,1.0,1,1.0,35954.0
hobbies,passatempi,computer,COMPUTER_laptop,laptop,1,2,2,2.0,0.0,1.0,1,0.10026,43154.0
hobbies,passatempi,computer,COMPUTER_tablet,tablet,1,3,3,3.0,0.0,1.0,1,0.10026,47800.0
hobbies,passatempi,computer,COMPUTER_smartphone,smartphone,1,4,4,4.0,0.0,1.0,1,0.10026,33938.0
hobbies,passatempi,computer,COMPUTER_server,server,1,5,5,5.0,0.0,1.0,1,0.10026,34604.0
hobbies,passatempi,computer,COMPUTER_mainframe,mainframe,1,6,6,6.0,0.0,1.0,1,0.10026,11328.0
hobbies,passatempi,computer,COMPUTER_workstation,workstation,1,7,7,7.0,0.0,1.0,1,0.10026,30964.0
hobbies,passatempi,computer,COMPUTER_minicomputer,minicomputer,1,8,8,8.0,0.0,1.0,1,0.10026,1146.0
hobbies,passatempi,computer,COMPUTER_supercomputer,supercomputer,1,9,9,9.0,0.0,1.0,1,0.10026,14442.0
hobbies,passatempi,computer,COMPUTER_console,console,1,10,10,10.0,0.0,1.0,1,0.10026,38054.0
hobbies,passatempi,computer,COMPUTER_netbook,netbook,1,11,11,11.0,0.0,1.0,1,0.10026,28738.0
hobbies,passatempi,computer,COMPUTER_ultrabook,ultrabook,1,12,12,12.0,0.0,1.0,1,0.10026,10860.0
hobbies,passatempi,computer,COMPUTER_all-in-one,all-in-one,1,13,13,13.0,0.0,1.0,1,0.10026,17674.0
hobbies,passatempi,computer,COMPUTER_chromebook,chromebook,1,14,14,14.0,0.0,1.0,1,0.10026,5911.0
hobbies,passatempi,computer,COMPUTER_raspberry pi,raspberry pi,1,15,15,15.0,0.0,1.0,1,0.10026,4219.0
hobbies,passatempi,computer,COMPUTER_pc gamer,pc gamer,1,16,16,16.0,0.0,1.0,1,0.10026,65.0
hobbies,passatempi,computer,COMPUTER_server cloud,server cloud,1,17,17,17.0,0.0,1.0,1,0.10026,76.0
hobbies,passatempi,computer,COMPUTER_cluster,cluster,1,18,18,18.0,0.0,1.0,1,0.10026,11389.0
hobbies,passatempi,computer,COMPUTER_supercomputer di rete,superdi rete,1,19,19,19.0,0.0,1.0,1,0.10026,
hobbies,passatempi,computer,COMPUTER_supercomputer di calcolo parallelo,superdi calcolo parallelo,1,20,20,20.0,0.0,1.0,1,0.10026,
hobbies,passatempi,computer,COMPUTER_supercomputer di calcolo distribuito,superdi calcolo distribuito,1,21,21,21.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a muro,a muro,1,1,1,1.0,1.0,1.0,1,1.0,584.0
furniture,mobili,comò,COMÒ_comò a due ante,a due ante,1,2,2,2.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a tre ante,a tre ante,1,3,3,3.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a quattro ante,a quattro ante,1,4,4,4.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a scomparsa,a scomparsa,1,5,5,5.0,0.0,1.0,1,0.10026,164.0
furniture,mobili,comò,COMÒ_comò a specchio,a specchio,1,6,6,6.0,0.0,1.0,1,0.10026,136.0
furniture,mobili,comò,COMÒ_comò a tre cassetti,a tre cassetti,1,7,7,7.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a quattro cassetti,a quattro cassetti,1,8,8,8.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a due cassetti,a due cassetti,1,9,9,9.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a tre cassetti e specchio,a tre cassetti e specchio,1,10,10,10.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a quattro cassetti e specchio,a quattro cassetti e specchio,1,11,11,11.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a due ante e specchio,a due ante e specchio,1,12,12,12.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a tre ante e specchio,a tre ante e specchio,1,13,13,13.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a quattro ante e specchio,a quattro ante e specchio,1,14,14,14.0,0.0,1.0,1,0.10026,
furniture,mobili,comò,COMÒ_comò a scomparsa e specchio,a scomparsa e specchio,1,15,15,15.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio europeo,europeo,1,1,1,1.0,1.0,1.0,1,1.0,17373.0
animals,animali,coniglio,CONIGLIO_coniglio di palude,di palude,1,2,2,2.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di campagna,di campagna,1,3,3,3.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di palude d'europa,di palude d'europa,1,4,4,4.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di palude d'asia,di palude d'asia,1,5,5,5.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di palude africano,di palude africano,1,6,6,6.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di palude di sumatra,di palude di sumatra,1,7,7,7.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di palude di giava,di palude di giava,1,8,8,8.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di palude di cina,di palude di cina,1,9,9,9.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di palude di taiwan,di palude di taiwan,1,10,10,10.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di palude di giappone,di palude di giappone,1,11,11,11.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di palude di corea,di palude di corea,1,12,12,12.0,0.0,1.0,1,0.10026,
animals,animali,coniglio,CONIGLIO_coniglio di palude di mongolia,di palude di mongolia,1,13,13,13.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da quadro,da quadro,1,1,1,1.0,1.0,1.0,1,1.0,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da foto,da foto,1,2,2,2.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da specchio,da specchio,1,3,3,3.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da porta,da porta,1,4,4,4.0,0.0,1.0,1,0.10026,299.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da finestra,da finestra,1,5,5,5.0,0.0,1.0,1,0.10026,52.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da libro,da libro,1,6,6,6.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da tavolo,da tavolo,1,7,7,7.0,0.0,1.0,1,0.10026,46.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da letto,da letto,1,8,8,8.0,0.0,1.0,1,0.10026,110.0
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da porta finestra,da porta finestra,1,9,9,9.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da porta interna,da porta interna,1,10,10,10.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da porta esterna,da porta esterna,1,11,11,11.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da porta interno,da porta interno,1,12,12,12.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da porta esterno,da porta esterno,1,13,13,13.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da finestra interna,da finestra interna,1,14,14,14.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da finestra esterna,da finestra esterna,1,15,15,15.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da finestra interna esterna,da finestra interna esterna,1,16,16,16.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cornice,CORNICE_cornice da finestra esterna interna,da finestra esterna interna,1,17,17,17.0,0.0,1.0,1,0.10026,
furniture,mobili,credenza,CREDENZA_credenza a muro,a muro,1,1,1,1.0,1.0,1.0,1,1.0,584.0
furniture,mobili,credenza,CREDENZA_credenza a mensola,a mensola,1,2,2,2.0,0.0,1.0,1,0.10026,68.0
furniture,mobili,credenza,CREDENZA_credenza a soppalco,a soppalco,1,3,3,3.0,0.0,1.0,1,0.10026,63.0
furniture,mobili,credenza,CREDENZA_credenza a specchio,a specchio,1,4,4,4.0,0.0,1.0,1,0.10026,136.0
furniture,mobili,credenza,CREDENZA_credenza a vetrina,a vetrina,1,5,5,5.0,0.0,1.0,1,0.10026,
furniture,mobili,credenza,CREDENZA_credenza a vetrina a muro,a vetrina a muro,1,6,6,6.0,0.0,1.0,1,0.10026,
furniture,mobili,credenza,CREDENZA_credenza a vetrina a soppalco,a vetrina a soppalco,1,7,7,7.0,0.0,1.0,1,0.10026,
furniture,mobili,credenza,CREDENZA_credenza a vetrina con specchio,a vetrina con specchio,1,8,8,8.0,0.0,1.0,1,0.10026,
furniture,mobili,credenza,CREDENZA_credenza a vetrina con soppalco,a vetrina con soppalco,1,9,9,9.0,0.0,1.0,1,0.10026,
furniture,mobili,credenza,CREDENZA_credenza a vetrina con specchio e soppalco,a vetrina con specchio e soppalco,1,10,10,10.0,0.0,1.0,1,0.10026,
furniture,mobili,credenza,CREDENZA_credenza a vetrina con soppalco e specchio,a vetrina con soppalco e specchio,1,11,11,11.0,0.0,1.0,1,0.10026,
furniture,mobili,credenza,CREDENZA_credenza a vetrina con soppalco e vetrina,a vetrina con soppalco e vetrina,1,12,12,12.0,0.0,1.0,1,0.10026,
hobbies,passatempi,cruciverba,CRUCIVERBA_cruciverba a parole,a parole,1,1,1,1.0,1.0,1.0,1,1.0,
hobbies,passatempi,cruciverba,CRUCIVERBA_cruciverba a immagini,a immagini,1,2,2,2.0,0.0,1.0,1,0.10026,
hobbies,passatempi,cruciverba,CRUCIVERBA_cruciverba a indovinelli,a indovinelli,1,3,3,3.0,0.0,1.0,1,0.10026,
hobbies,passatempi,cruciverba,CRUCIVERBA_cruciverba a parole crociate,a parole crociate,1,4,4,4.0,0.0,1.0,1,0.10026,11.0
hobbies,passatempi,cruciverba,CRUCIVERBA_cruciverba a parole incrociate,a parole incrociate,1,5,5,5.0,0.0,1.0,1,0.10026,
hobbies,passatempi,cruciverba,CRUCIVERBA_cruciverba a parole incrociate e crociate,a parole incrociate e crociate,1,6,6,6.0,0.0,1.0,1,0.10026,
hobbies,passatempi,cruciverba,CRUCIVERBA_cruciverba a parole incrociate e indovinelli,a parole incrociate e indovinelli,1,7,7,7.0,0.0,1.0,1,0.10026,
hobbies,passatempi,cruciverba,CRUCIVERBA_cruciverba a parole crociate e indovinelli,a parole crociate e indovinelli,1,8,8,8.0,0.0,1.0,1,0.10026,
hobbies,passatempi,cruciverba,"CRUCIVERBA_cruciverba a parole incrociate, crociate e indovinelli","a parole incrociate, crociate e indovinelli",1,9,9,9.0,0.0,1.0,1,0.10026,
hobbies,passatempi,cruciverba,"CRUCIVERBA_cruciverba a parole incrociate, crociate e indovinelli a immagini","a parole incrociate, crociate e indovinelli a immagini",1,10,10,10.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da tavola,da tavola,1,1,1,1.0,1.0,1.0,1,1.0,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da dessert,da dessert,1,2,2,2.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da minestra,da minestra,1,3,3,3.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da pesce,da pesce,1,4,4,4.0,0.0,1.0,1,0.10026,97.0
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da zuppa,da zuppa,1,5,5,5.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da dolce,da dolce,1,6,6,6.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da caffè,da caffè,1,7,7,7.0,0.0,1.0,1,0.10026,454.0
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da tè,da tè,1,8,8,8.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da cucina,da cucina,1,9,9,9.0,0.0,1.0,1,0.10026,27.0
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da pasticcere,da pasticcere,1,10,10,10.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da gelato,da gelato,1,11,11,11.0,0.0,1.0,1,0.10026,71.0
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da sorbetto,da sorbetto,1,12,12,12.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da zucchero,da zucchero,1,13,13,13.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchiaio da miele,da miele,1,14,14,14.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,cucchiaio,CUCCHIAIO_cucchia,cucchia,1,15,15,15.0,0.0,1.0,1,0.10026,354.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina in muratura,in muratura,1,1,1,1.0,1.0,1.0,1,1.0,
housing buildings,edifici residenziali,cucina,CUCINA_cucina in acciaio,in acciaio,1,2,2,2.0,0.0,1.0,1,0.10026,1601.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina in legno,in legno,1,3,3,3.0,0.0,1.0,1,0.10026,210.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina in vetro,in vetro,1,4,4,4.0,0.0,1.0,1,0.10026,637.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina in plastica,in plastica,1,5,5,5.0,0.0,1.0,1,0.10026,952.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina a gas,a gas,1,6,6,6.0,0.0,1.0,1,0.10026,959.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina elettrica,elettrica,1,7,7,7.0,0.0,1.0,1,0.10026,64450.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina a induzione,a induzione,1,8,8,8.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,cucina,CUCINA_cucina a microonde,a microonde,1,9,9,9.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,cucina,CUCINA_cucina a vapore,a vapore,1,10,10,10.0,0.0,1.0,1,0.10026,659.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina a legna,a legna,1,11,11,11.0,0.0,1.0,1,0.10026,1304.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina a carbone,a carbone,1,12,12,12.0,0.0,1.0,1,0.10026,200.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina a camino,a camino,1,13,13,13.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,cucina,CUCINA_cucina a stufa,a stufa,1,14,14,14.0,0.0,1.0,1,0.10026,60.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina a fornello,a fornello,1,15,15,15.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,cucina,CUCINA_cucina a fuoco,a fuoco,1,16,16,16.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,cucina,CUCINA_cucina a pietra,a pietra,1,17,17,17.0,0.0,1.0,1,0.10026,310.0
housing buildings,edifici residenziali,cucina,CUCINA_cucina a legno di quercia,a legno di quercia,1,18,18,18.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore umano,umano,1,1,1,1.0,1.0,1.0,1,1.0,39518.0
body parts,parti del corpo,cuore,CUORE_cuore di animale,di animale,1,2,2,2.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di pesce,di pesce,1,3,3,3.0,0.0,1.0,1,0.10026,28.0
body parts,parti del corpo,cuore,CUORE_cuore di insetto,di insetto,1,4,4,4.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di uccello,di uccello,1,5,5,5.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di mammifero,di mammifero,1,6,6,6.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di pesce marino,di pesce marino,1,7,7,7.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di pesce di fiume,di pesce di fiume,1,8,8,8.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di pesce di mare,di pesce di mare,1,9,9,9.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di pesce di acqua dolce,di pesce di acqua dolce,1,10,10,10.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di pesce di acqua salata,di pesce di acqua salata,1,11,11,11.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di pesce di acqua salata di mare,di pesce di acqua salata di mare,1,12,12,12.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di pesce di acqua salata di fiume,di pesce di acqua salata di fiume,1,13,13,13.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,cuore,CUORE_cuore di pesce di acqua,di pesce di acqua,1,14,14,14.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di piuma,di piuma,1,1,1,1.0,1.0,1.0,1,1.0,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di piume,di piume,1,2,2,2.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di gomma,di gomma,1,3,3,3.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di lana,di lana,1,4,4,4.0,0.0,1.0,1,0.10026,180.0
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di memory foam,di memory foam,1,5,5,5.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di pelle,di pelle,1,6,6,6.0,0.0,1.0,1,0.10026,261.0
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di pelle sintetica,di pelle sintetica,1,7,7,7.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di pelle naturale,di pelle naturale,1,8,8,8.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di cotone,di cotone,1,9,9,9.0,0.0,1.0,1,0.10026,164.0
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di flanella,di flanella,1,10,10,10.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di pizzo,di pizzo,1,11,11,11.0,0.0,1.0,1,0.10026,83.0
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di spugna,di spugna,1,12,12,12.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di schiuma,di schiuma,1,13,13,13.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di guanciale,di guanciale,1,14,14,14.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cuscino di supporto,di supporto,1,15,15,15.0,0.0,1.0,1,0.10026,21.0
furnishings/fittings,arredamenti/accessori,cuscino,CUSCINO_cusc,cusc,1,16,16,16.0,0.0,1.0,1,0.10026,118.0
animals,animali,delfino,DELFINO_delfino comune,comune,1,1,1,1.0,1.0,1.0,1,1.0,16107.0
animals,animali,delfino,DELFINO_delfino cinese,cinese,1,2,2,2.0,0.0,1.0,1,0.10026,33750.0
animals,animali,delfino,DELFINO_delfino del giappone,del giappone,1,3,3,3.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_delfino del pacifico,del pacifico,1,4,4,4.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_delfino del sudafrica,del sudafrica,1,5,5,5.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_delfino del mediterraneo,del mediterraneo,1,6,6,6.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_delfino del noto,del noto,1,7,7,7.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_delfino del sudafrica orientale,del sudafrica orientale,1,8,8,8.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_delfino del sudafrica occidentale,del sudafrica occidentale,1,9,9,9.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_delfino del sudafrica meridionale,del sudafrica meridionale,1,10,10,10.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_delfino del sudafrica settentrionale,del sudafrica settentrionale,1,11,11,11.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_delfino del sudafrica meridionale orientale,del sudafrica meridionale orientale,1,12,12,12.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_delfino del sudafrica meridionale occidentale,del sudafrica meridionale occidentale,1,13,13,13.0,0.0,1.0,1,0.10026,
animals,animali,delfino,DELFINO_d,d,1,14,14,14.0,0.0,1.0,1,0.10026,15699.0
furniture,mobili,divano,DIVANO_divano letto,letto,1,1,1,1.0,1.0,1.0,1,1.0,36526.0
furniture,mobili,divano,DIVANO_divano reclinabile,reclinabile,1,2,2,2.0,0.0,1.0,1,0.10026,6294.0
furniture,mobili,divano,DIVANO_divano a tre posti,a tre posti,1,3,3,3.0,0.0,1.0,1,0.10026,
